169,-351423,199862,494353.8,-67009,-230979,287314,1043607
170,111900,-558179,-181752.14,-846250,611113,1196883,197378
171,-1664,996624,-1215312.0,-851318,871253,-1661736,-1494714
172,-763212,-1545879,-1201020.8,1108506,-943819,-1281305,-1712574
173,1096520,306498,-836595.56,-1176093,-316184,158543,112504
174,-1465000,-615764,-1434917.5,640090,742560,-182659,231328
175,1354014,-185893,-997533.5,-378623,137481,1311812,356151
176,518034,1546570,440712.6,1533244,810593,-1037344,504713
177,-1521866,18137,1631114.8,-291070,-832499,851967,861361
178,156523,951562,764576.0,-869454,656259,-1627629,54689
179,810201,548273,1659562.1,521477,1019054,831797,-401510
180,1277646,-1692481,-424005.94,-98125,-1416425,217783,-822249
181,1528279,794779,345332.5,-1641358,656272,1281440,-1515436
182,-232360,1758928,210233.23,-1455505,798890,-510267,446026
183,1764746,1375084,-140215.56,-1600230,437980,749031,-1510813
184,-616121,1221599,-1270128.9,-363656,961790,-483067,-616998
185,1389160,-1786251,1613454.4,-1566900,-1707450,1222549,730188
186,-576503,-1453216,-198420.48,648472,261075,-821397,421192
187,360291,402954,1277901.2,1111824,-765296,-449925,-148734
188,-719048,-694246,-115179.24,-97696,1768923,301396,-1086845
189,331711,-1781254,765165.8,1423661,-983301,1599966,296115
190,1190694,1840554,313114.22,-163255,344028,1071340,1162708
191,-1426937,660531,-1019606.6,889067,903509,-1268690,1406919
192,25310,1103280,320728.1,-168054,1202299,-1909946,-724360
193,909071,-60029,1589936.2,-591954,341508,-1712939,1034364
194,588652,-646485,-1766898.2,958635,-1706242,-775648,387416
195,-371478,-1443011,124957.29,780712,68427,-532211,-814260
196,602578,1674039,78896.55,-1559838,64940,-161525,-696681
