1093,11,1,5,5,3,2913,5028821
1094,73,2,2,3,2,2704,6809058
1095,206,2,4,9,5,2414,-3872099
1096,215,1,4,6,1,520,-9728287
1097,107,2,2,4,2,951,-6715606
1098,11,2,4,3,5,2971,4560852
1099,101,1,5,7,5,1860,9774016
1100,58,2,3,1,7,1999,-382015
1101,181,2,4,3,6,2820,-5788348
1102,182,2,1,6,9,2507,-8875424
1103,113,2,2,2,4,428,10706616
1104,220,2,3,7,6,2726,3950100
1105,144,2,5,7,2,1937,988772
1106,117,1,2,1,1,1347,4721801
1107,143,2,6,7,1,562,-3371229
1108,187,2,1,4,3,1299,-5664509
1109,70,1,3,3,7,778,4797551
1110,155,1,6,6,8,1962,2374307
1111,46,1,6,2,5,134,-2383379
1112,31,1,3,4,7,446,-4312463
1113,40,2,4,2,7,2937,-3531302
1114,26,1,5,5,5,229,-480387
1115,187,1,5,2,9,2646,-6774465
1116,89,1,1,9,7,2253,-4097425
1117,32,2,2,9,8,1537,10889960
1118,36,1,6,4,8,1552,-9676751
1119,218,1,3,9,2,2641,2432426
1120,91,2,4,5,2,1219,4625266
1121,9,2,6,4,3,192,-4589720
1122,224,2,6,9,1,2394,-6227815
1123,195,1,5,5,3,335,-11008815
1124,195,1,3,4,5,19,-8555744
1125,108,1,1,9,5,1089,-10007871
1126,205,1,1,6,5,1679,6104748
1127,220,2,4,2,5,2027,-5564467
1128,216,1,6,6,5,2312,-5011409
1129,224,2,5,5,4,1392,-3985208
1130,206,2,6,9,3,659,-7374863
1131,106,2,5,8,6,2898,7329186
1132,91,2,3,4,7,1975,1710563
1133,134,2,4,1,5,2619,2446102
1134,93,2,5,7,1,1946,10973767
1135,107,2,6,9,4,2297,-5401098
1136,164,1,1,2,3,615,-6148694
1137,137,2,5,5,7,1979,3739752
1138,86,1,3,6,5,794,7370783
1139,27,2,2,6,8,2155,-10534242
1140,162,1,2,5,3,1427,1707092
1141,99,2,6,7,2,2542,10191539
1142,94,2,2,9,1,3031,-7388532
1143,71,1,6,5,5,1812,5259167
1144,109,2,2,4,3,735,7120324
1145,47,2,1,9,3,2908,-4048990
1146,187,1,4,6,2,138,-10172248
1147,185,2,6,8,3,53,-7021325
1148,174,1,4,7,1,2832,4768493
1149,139,2,5,1,2,560,10218629
1150,117,2,3,5,9,423,-398956
1151,137,2,6,2,5,2299,-6051402
1152,191,2,1,4,4,2761,-9277724
1153,127,2,4,1,6,2860,11192206
1154,182,1,3,4,3,527,4129447
1155,108,2,3,5,5,1577,1033770
1156,50,2,2,3,5,2299,4935425
1157,79,2,2,2,2,1867,-3523457
1158,59,1,5,8,8,1845,-5920413
1159,90,2,3,8,8,1010,5014167
1160,60,1,4,8,5,2318,2481124
1161,56,1,2,3,1,868,-2491033
1162,127,1,5,2,5,3045,-4506002
1163,160,1,2,4,1,887,-3690258
1164,42,1,5,1,1,2600,-501874
1165,95,2,5,8,7,1075,-7078156
1166,148,1,3,7,5,388,-4281236
1167,126,2,4,6,1,2436,11377829
1168,161,1,3,3,6,432,-10109478
1169,180,1,2,4,8,1333,2540713
1170,97,2,6,3,9,290,4831910
1171,120,1,3,9,2,1811,-4794026
1172,143,2,3,8,5,1209,-6505417
1173,175,2,2,2,9,2679,-11498624
1174,132,1,1,6,1,219,-8936592
1175,82,1,5,6,7,639,-10452753
1176,90,1,1,8,2,2931,6375689
1177,175,1,6,6,7,3024,-5811222
1178,38,1,1,1,5,131,-5233609
1179,215,1,1,3,5,2806,-4161967
1180,187,2,6,4,1,1,-7700898
1181,146,1,2,6,4,2342,7653108
1182,196,2,5,3,1,261,1786014
1183,173,2,3,9,9,2,2553783
1184,115,1,3,5,1,884,11457740
1185,222,2,2,4,1,2125,-5639271
1186,29,1,2,3,5,2616,-6419018
1187,159,2,5,5,2,759,3903943
1188,21,2,5,6,7,274,7694850
1189,7,1,2,1,8,963,-10996528
1190,5,1,2,1,9,1214,1782399
1191,84,1,5,7,8,1589,10637795
1192,29,2,6,8,9,534,-7711725
1193,131,1,6,4,8,711,5489514
1194,145,1,2,5,4,1823,7431589
1195,114,2,4,9,1,344,-4225881
1196,159,1,4,5,3,2813,-10616209
1197,36,2,4,3,5,2211,-7327043
1198,110,2,4,2,6,2693,4976134
1199,177,1,5,3,8,2317,10663243
1200,176,2,3,1,2,1904,-415897
1201,93,2,1,1,4,1778,-6314456
1202,200,2,1,2,8,3016,-9680023
1203,141,2,6,9,9,2235,11677796
1204,144,2,3,9,9,1385,4308794
1205,72,2,1,3,8,1217,1078769
1206,210,1,1,5,9,194,5149049
1207,15,2,4,6,3,115,-3675686
1208,158,2,2,3,4,2391,-6176316
1209,110,1,3,4,9,1242,5230783
1210,192,1,2,1,2,2674,2587941
1211,66,1,4,4,6,1602,-2598686
1212,223,1,1,8,3,2587,-4699541
1213,53,2,6,6,4,1894,-3849214
1214,57,1,4,6,7,1913,-523361
1215,3,2,5,5,5,2561,-7381848
1216,207,1,5,4,3,1580,-4465048
1217,220,2,6,3,3,277,11865698
1218,59,1,5,2,4,2369,-10542204
1219,141,1,1,8,5,25,2648999
1220,103,2,2,1,6,2418,5038553
1221,3,1,6,5,1,373,-4998331
1222,62,2,5,7,9,24,-6783020
1223,155,2,5,8,6,1967,-11988433
1224,69,1,4,8,6,419,-9317440
1225,57,1,3,3,9,189,-10897635
1226,202,1,6,1,7,1125,6646631
1227,130,2,2,1,9,964,-6057977
1228,87,1,1,5,5,1007,-5455809
1229,206,2,3,1,7,1163,-4338725
1230,168,2,6,8,8,2400,-8026933
1231,186,2,4,4,2,1786,7977030
1232,75,2,1,2,3,1604,1861466
1233,211,2,2,8,4,441,2661464
1234,137,2,1,3,1,2879,11941713
1235,110,2,3,8,6,1953,-5877445
