114,5,615,271,1233,-3490011,3657452,2771156,5229188#wUEFJlU8b2A,-0.215,3483236.2
114,6,2012,1065,718,2227503,-6630664,5252460,4719753#RnRlybxEYaO,0.284,-6572649.5
114,7,2643,3667,284,607132,1025170,-5358928,2226346#4LVgXnPNOmS,-0.339,-6290993.0
114,8,2360,1600,1079,8113588,-2075922,-7153823,2971029#JtMpKxJS6b8,0.379,2950950.2
115,1,2986,71,1679,12002,916097,494005,478686#dHPTopAIjUo,0.032,-314243.34
115,2,584,1506,1130,-1673853,-408974,-2283828,2307051#e83AUiaFCDG,-0.162,-749207.5
115,3,2857,627,513,-973419,1263987,-330203,346405#e7XjlTl2yyq,0.190,633007.75
115,4,2361,1542,346,-2816226,2950482,2237876,4221136#qXXbFNK3SQg,-0.171,2810916.2
115,5,2000,2426,60,1871109,-5575053,4414522,3968973#CvWA07xFOii,0.234,-5524505.5
115,6,1800,2711,710,525601,887065,-4634788,1926220#xzR4oU9A2Fu,-0.296,-5440817.0
115,7,1564,946,783,7160799,-1832818,-6315317,2623061#WPpKGa7f3Vn,0.330,2605126.2
115,8,2127,3402,1285,-2974526,8386044,-1231972,5434745#qRWVyxlxvHy,0.503,5672828.5
116,1,2564,2708,629,-844085,-206795,-1150896,1167232#oZjGkDbTR87,-0.116,-378935.53
116,2,919,1181,1252,-654634,846735,-222288,233797#1CpB0zUxvoB,0.138,425087.75
116,3,915,1836,684,-2130192,2230658,1694900,3194756#RfCsfNx3VWt,-0.126,2126372.2
116,4,108,3270,98,1508176,-4500074,3561210,3204417#CQ1QC7WFZP6,0.183,-4457129.5
116,5,2017,3630,940,442559,746402,-3897238,1620535#uVyWzSW2Isu,-0.252,-4574897.0
116,6,296,3475,749,6190201,-1585170,-5461139,2268590#B73qRtwOXnI,0.280,2252838.2
116,7,330,339,727,-2625249,7400760,-1087090,4797027#bRhoReEcK12,0.453,5007548.5
116,8,515,2503,1452,-5530441,-4311004,-4078326,5317654#Q26dZEJ21p0,-0.461,1498565.5
117,1,625,75,2121,-330206,422097,-112463,119196#VKr4A3pK7v7,0.085,213487.77
117,2,2391,1153,45,-1431906,1497980,1142228,2150047#VX23whPikfy,-0.080,1429604.1
117,3,2451,3599,830,1138703,-3405725,2692522,2426086#9ff1hlE4Wer,0.131,-3370521.2
117,4,237,2493,974,358008,603182,-3146278,1309293#OOihdb6cPks,-0.207,-3693233.0
117,5,1613,1327,977,5201794,-1332978,-4591287,1907615#gdD59agqyUo,0.229,1894086.1
117,6,2972,2679,1749,-2269503,6397230,-939525,4147499#dhyFoYAM8nn,0.402,4329948.5
117,7,988,1672,1106,-4881549,-3803609,-3600170,4693158#18cjPXYyDsE,-0.417,1322421.5
117,8,3000,1212,80,8924731,3772932,-6645995,1964568#DC3JEmlKne3,0.445,4609072.5
118,1,675,3423,631,-721370,752448,579860,1087010#MIRh83MCGXF,-0.034,720612.2
118,2,2915,3411,56,762691,-2292008,1808460,1633978#jZQ1PErKxtp,0.078,-2264681.2
118,3,2574,3231,812,271948,457405,-2381908,992492#iGqfn0UMolN,-0.161,-2795825.0
118,4,2458,2362,1467,4195578,-1076242,-3705763,1540135#O6upO3k2FiK,0.177,1528870.1
118,5,882,2560,2149,-1907290,5375454,-789277,3486161#gwsdJzKvpwS,0.351,3640028.5
118,6,2282,2088,188,-4220751,-3286904,-3113241,4057203#D2nPHhKnbQ7,-0.373,1143045.5
118,7,404,559,1663,7876309,3328532,-5865050,1733855#iq8uniholxl,0.394,4066992.8
118,8,1970,3776,1660,-9404430,-8859831,6490983,5262063#U9NRhyn21TF,0.521,3104907.8
119,1,1499,2708,2178,380140,-1158921,909022,828095#2w86Jw5yZfh,0.024,-1139609.4
119,2,2914,1913,454,184377,309070,-1604128,670134#iEd8p6GWyF2,-0.115,-1882673.0
119,3,2831,2651,17,3171552,-814962,-2804565,1166152#zVmnfWCu0n1,0.124,1157190.1
119,4,174,3913,1927,-1538608,4335432,-636346,2813014#RyVgnZ7SUTJ,0.298,2937788.5
119,5,1342,3751,900,-3548046,-2760889,-2617538,3409790#LEfR2yr1sIt,-0.328,960437.56
119,6,2985,2824,1313,6808825,2876052,-5069906,1498947#J5e4hPbxCXO,0.343,3515056.8
119,7,1287,330,239,-8298559,-7817652,5727775,4643570#SHZY7U75VJR,0.470,2739051.8
119,8,853,2532,1653,-2731805,-8399392,-6840277,6500895#8fVIZ37KZuX,-0.381,-4076768.2
120,1,1257,2470,2102,95296,158177,-812938,342218#93zOxkE4XRk,-0.068,-953777.06
120,2,2732,2192,1031,2129717,-549138,-1887695,785664#p28OW1bfS43,0.070,779046.1
120,3,848,2807,1083,-1163458,3277164,-480732,2128057#qwPJxT1IjSK,0.245,2223228.5
120,4,1223,2730,1040,-2863435,-2225564,-2113062,2750918#g8iMcqGuyhd,-0.282,774597.56
120,5,1572,145,1232,5722278,2415492,-4260563,1259844#6C6kaGS2c1F,0.291,2953264.8
120,6,455,718,736,-7172763,-6756695,4950815,4013933#YOtG8WU75rr,0.418,2366603.8
120,7,358,1920,663,-2409465,-7410824,-6034717,5736108#7Rnnnaa1eTb,-0.336,-3596512.2
120,8,2303,2425,2188,3841832,5582355,3565110,8759651#ykIPa0ySlIP,0.411,-8439299.0
121,1,2161,987,105,1070073,-278770,-955151,398673#1qD6d87qvSw,0.015,394438.12
121,2,2904,3173,1819,-781840,2200650,-322435,1431291#GEwhUqDYrgM,0.191,1496348.5
121,3,1927,2956,608,-2166917,-1680929,-1599812,2080588#yxehH2WNYqp,-0.235,585525.56
121,4,2280,385,1420,4616669,1946852,-3437021,1016547#eiBUORhxmMk,0.237,2381616.8
121,5,2529,1008,950,-6027041,-5676960,4160104,3373152#zVmnfWCu0n1,0.365,1987563.9
121,6,2202,2701,717,-2081368,-6404603,-5214772,4957663#tk647GdJEE9,-0.291,-3107680.2
121,7,2912,3782,2025,3388789,4925981,3144354,7728725#RGEF8iNoI3F,0.359,-7444899.0
121,8,1873,1635,136,9479324,-6387888,7736440,9077946#IUufn4V047n,0.498,1815176.6
122,1,228,1080,1933,-393754,1105890,-161455,722715#aqNaTLeUbtd,0.136,757148.5
122,2,395,498,1806,-1458494,-1126984,-1077789,1398799#gnhdUVMzTf1,-0.187,393221.56
122,3,2051,3544,1877,3491998,1470132,-2599280,769055#VjT9p2vhVMc,0.183,1800112.6
122,4,1397,1201,880,-4861393,-4578447,3355641,2721227#IIOcOTDenBz,0.311,1601931.9
122,5,270,944,1815,-1747515,-5380729,-4380442,4165562#mXvd8iDddS0,-0.244,-2610272.2
122,6,1097,3528,2014,2927727,4257989,2716152,6679553#OTAfgYxoH97,0.306,-6432899.0
122,7,2396,3453,25,8361812,-5634747,6824611,8009054#0kfhqETizLj,0.445,1601768.6
122,8,1983,2750,1427,-9214520,-1224827,-6666904,3923156#6PGsWEUtOEu,0.488,-3759433.0
