1,-7317,941,269.02,-10856,8435,-3041,-1364
2,10013,8366,15505.63,-553,-11796,-4243,10613
3,-9363,8444,-14028.42,-36089,-10815,15622,-4457
4,23410,-23104,-4838.52,-22368,-10494,13841,-20403
5,38721,-48351,-2483.66,15406,38781,24173,34343
6,-3717,-43172,-8654.83,-40733,-34923,49846,48717
7,8701,-59794,-2776.56,20685,44743,-27813,-64996
8,43554,-26801,2067.68,69127,-15276,-50839,34127
9,79112,53228,80659.26,-70876,-91514,27566,60708
10,-60708,-70463,-81365.15,-82354,-93887,31621,-29126
11,-90602,-38233,76854.71,-71149,-33548,13784,-107722
12,95045,69814,37552.84,-105895,-82925,-114999,55326
13,-30427,-35399,70977.45,-47425,16617,53852,12084
14,-42003,62408,-123740.85,-124950,47279,-91440,-66021
15,-48820,-31275,36539.18,-119742,-83233,-80029,11919
16,-41842,88902,134633.66,-17854,-83709,59632,-32071
17,138562,167706,112872.24,-103188,-83644,35788,-52815
18,33985,161861,-161795.67,-134628,-87990,15577,21835
19,-37473,15362,47953.81,-3082,-31578,33514,126122
20,7500,-64379,-20952.14,-103068,68269,138483,17246
21,735,120624,-144912.02,-111775,114542,-202761,-189281
22,-88999,-191679,-147420.69,138829,-121872,-160505,-216978
23,154220,39798,-106995.55,-160580,-40229,16343,8412
24,-203800,-87164,-194117.45,84538,110387,-31234,31561
25,193914,-25693,-147933.52,-51168,19085,185012,48217
26,81234,236170,71112.58,231245,126829,-149044,82721
27,-224666,-1662,251114.75,-37893,-128283,128667,129805
28,30523,156562,116576.01,-135433,110253,-250461,13261
