86,2,449,3130,1237,-903922,-116386,-1031027,349553#OTAfgYxoH97,0.142,112104.72
86,3,3027,1328,1980,-1775816,-1026112,2483746,1518835#P8N4wXsEYaP,0.109,655756.5
86,4,1982,282,277,313069,2353957,1414894,1648149#PxfOQBxhJAz,0.150,46660.39
86,5,895,1116,1976,-1161262,-2833303,-3499432,3560754#UrUJsVy42Uj,0.117,-1826693.8
86,6,2665,767,1505,39476,3721372,2986693,4287812#we1ztKqFIwb,-0.246,316375.62
86,7,2918,18,501,-5597847,-5331482,5894067,5889635#bYsM7jmcuPI,-0.290,4900446.5
86,8,1113,1245,809,2384809,1424641,2395691,2799417#CQ1QC7WFZP6,-0.235,3372328.8
87,1,2495,1937,559,-459503,-61689,-517818,181368#Ur9fJeGd4dQ,0.103,56344.72
87,2,2289,3132,750,-1199011,-694900,1677136,1026097#TOmPxTZvKlM,0.071,442060.5
87,3,1097,1191,596,235841,1786211,1074303,1250989#iEiApl4ZKGE,0.112,34708.39
87,4,1025,2921,380,-941678,-2294399,-2830694,2882620#4YYPL3TLmkv,0.080,-1477701.8
87,5,280,2731,976,33349,3137200,2517014,3615899#v0dgwUO9klh,-0.214,267127.62
87,6,772,222,1433,-4852954,-4623672,5111087,5108060#6yReuuqq2Fp,-0.258,4250206.5
87,7,698,1094,1704,2111449,1260282,2120731,2479106#KJrxUyH8oAR,-0.203,2984280.8
87,8,1727,1007,2196,-2655063,-2245346,5349601,3677626#McE6SRnmlTS,-0.318,-1045057.3
88,1,660,112,382,-608472,-355802,851321,521627#gT2z9Xr1FvM,0.031,223276.52
88,2,338,1742,763,156752,1204785,725506,844259#FnXOo1rASWP,0.072,22468.39
88,3,338,72,733,-716738,-1742351,-2145644,2187946#IUufn4V047n,0.041,-1120197.8
88,4,2365,36,1031,27071,2538604,2035739,2927396#dTIDwUNWWTx,-0.180,216663.61
88,5,3005,38,2058,-4089438,-3898168,4308533,4306945#6SOkYioCYNc,-0.226,3583710.2
88,6,1357,2631,1005,1831169,1091761,1838811,2150686#dHPTopAIjUo,-0.171,2586408.8
88,7,1199,742,1042,-2350182,-1986466,4735441,3255742#YrwsQIcFffd,-0.286,-926017.3
88,8,1545,2886,1438,-2878553,3612423,2338429,6521486#hT5kuAD4J6l,0.303,1826690.2
89,1,2762,1937,779,75802,609678,368501,427958#tfPOAanbIzM,0.032,9940.39
89,2,1891,431,832,-486442,-1177159,-1444284,1476732#dZ7t6Dg0lml,0.001,-754181.75
89,3,2806,544,1672,20642,1925584,1542866,2222302#GsjZv0m5Qvg,-0.146,164983.61
89,4,446,3397,174,-3307300,-3154968,3486404,3486291#GEwhUqDYrgM,-0.192,2900958.2
89,5,31,1925,914,1543968,919080,1549929,1814156#6PGsWEUtOEu,-0.138,2178712.8
89,6,2492,2534,795,-2037679,-1721114,4105927,2823311#sDQ06BbXDkp,-0.253,-804001.3
89,7,2751,1771,1621,-2546917,3197662,2069752,5771790#LEfR2yr1sIt,0.266,1615442.2
89,8,1115,3468,44,-324328,2805267,4395737,3990260#zQtiWM4QXwh,-0.267,2322744.0
90,1,2627,67,678,-250790,-598823,-726613,748978#jZQ1PErKxtp,-0.038,-379653.75
90,2,1603,324,695,14061,1298140,1038397,1500618#d70p6ZQD85N,-0.112,112087.61
90,3,2266,2437,185,-2506539,-2394072,2644700,2646098#VKXEpRzoqGA,-0.158,2201950.2
90,4,2836,2907,1431,1249847,742237,1254087,1469518#BoRccKLZRnA,-0.104,1761192.6
90,5,2549,2451,1455,-1717554,-1449290,3461059,2380333#d5wVVAAbvQm,-0.220,-679009.3
90,6,1120,483,2026,-2207093,2772661,1794441,5003583#0PJOIycaWxC,0.228,1398978.2
90,7,1743,884,4,-287475,2483130,3889305,3530813#1wBDcM9YQes,-0.235,2055096.0
90,8,1026,3551,2088,-5629782,-5556801,-892045,2689187#Wyo7MvU077h,0.327,-3948607.5
91,1,1813,3307,304,7329,656272,522330,762343#TJu5hxl6Toj,-0.076,57975.61
91,2,2351,1089,2091,-1687156,-1615482,1783422,1786365#Ykuk9NlPaTn,-0.122,1486686.2
91,3,599,1646,354,948805,561234,951283,1116770#pPl04pj2OwZ,-0.069,1333848.6
91,4,1370,495,820,-1389807,-1170994,2800837,1926807#pDmxfG4zHSx,-0.185,-551041.3
91,5,2763,2953,451,-1859080,2337418,1512496,4216864#JMlzVmO8sYI,0.189,1177298.2
91,6,2610,2935,1252,-249723,2153136,3370521,3060160#oxhQrA5D3cb,-0.201,1780920.0
91,7,1426,1975,2146,-4981600,-4917048,-790079,2380050#eLL5kUVwA6W,0.289,-3493103.5
91,8,285,2511,822,3992033,2092738,-1568131,368245#llMSYTEmnOF,0.413,7040525.5
92,1,701,3284,1488,-849151,-819196,902570,907093#DWXq6aE9s3D,-0.086,755166.25
92,2,2493,2073,2087,640843,376069,641519,755914#HAGOSLAyu6Q,-0.033,896680.6
92,3,2012,597,1092,-1054438,-886226,2125261,1462735#or1PhBNkJUC,-0.150,-420097.3
92,4,1569,1319,1300,-1502878,1891935,1223917,3411635#bYsM7jmcuPI,0.149,950402.25
92,5,659,1759,1586,-211072,1815285,2839385,2578301#OOnyfz7bd2F,-0.167,1500216.0
92,6,1098,882,534,-4317799,-4261879,-685657,2063465#XrtP4qWscQU,0.249,-3026623.5
92,7,54,3685,158,3531786,1850209,-1386775,326863#rotGzj1SMku,0.375,6228749.5
92,8,2312,3345,1408,1381932,-5966208,4326286,5557236#4v6zUGQjmM2,-0.272,-4705349.0
