197,736938,-1872973,-760154.9,956920,734672,1848340,1058295
198,-1540287,-1217596,-1840452.0,-1045440,-270586,1705728,1190996
199,229722,-378288,1620285.8,390787,-960689,1214751,207129
200,1665892,-1828274,-1895096.5,167218,211226,1052908,383484
201,-744117,-752658,505869.03,-1555896,1929303,-1107841,1580797
202,1180713,1025166,1020305.6,637358,-1521898,172556,484009
203,-600163,667244,-1130828.4,-1820755,-485345,746822,-623515
204,1269610,-1120704,-424038.53,-1034880,-951506,1136641,-639757
205,1609121,-1745151,-165683.66,392758,1537109,822573,1493291
206,-107717,-1623972,-56654.83,-1568513,-990047,1774646,1586475
207,274301,-1613794,-57176.56,487095,1050573,-888613,-1939670
208,912754,-924201,14867.68,1616361,-466800,-1246039,966847
209,1700312,1453528,1728659.2,-1812392,-2057992,812366,1229580
210,-1349508,-1581663,-1889365.1,-1763752,-1911039,754121,-764234
211,-1564202,-908633,1302454.8,-1277817,-611054,432984,-2098998
212,1773395,1285814,824752.8,-1782949,-1541115,-1921173,1138198
213,-538827,-648599,1062977.5,-725353,348395,733052,350422
214,-505203,968808,-1758940.9,-2043942,630269,-1504640,-1082283
215,-705620,-355275,417339.2,-1619568,-1326053,-1030429,204261
216,-529042,1215302,1766633.6,-198414,-1177491,910432,-466637
217,1706562,2160106,1415272.2,-1414848,-1158976,410988,-645393
218,505185,1958661,-1992195.6,-1684202,-1165036,122977,274911
219,-456073,261362,643153.8,-88318,-297446,371914,1349436
220,146700,-722779,-235352.14,-1093978,792061,1549683,257422
221,-2464,1288624,-1572112.0,-1097833,1123490,-2148061,-1929859
222,-987949,-1997279,-1552220.8,1431731,-1217802,-1654905,-2211106
223,1410620,395398,-1079795.5,-1514598,-408169,205943,147202
224,-1885400,-791964,-1848517.5,825274,953285,-233134,297917
225,1740714,-239293,-1280733.5,-487774,176947,1687412,458795
226,663634,1983370,563912.56,1967243,1038515,-1333444,645377
227,-1954266,24737,2091114.8,-375463,-1067237,1093067,1105213
