1651,2402,2016-02-22 22:35:22.000,15081787,10415679,4510523.26,-2109989,-6456508
1652,348,2015-11-22 03:03:02.000,696411,-3073336,-3014344.63,7396355,-2064816
1653,1909,2017-12-04 21:03:16.000,13084434,14775618,-1.510959925E7,-14962753,1076306
1654,2521,2019-03-18 15:33:28.000,-11529787,141252,-1.245986401E7,-6700640,2461646
1655,1028,2018-01-10 14:06:56.000,8261115,11146285,-1132142.93,14369136,-11140077
1656,526,2019-04-09 16:47:45.000,-10376184,7428685,6330959.48,-12927668,-7749295
1657,1329,2016-10-27 13:20:07.000,-8640542,890752,1.046831745E7,-15312275,-5263070
1658,210,2017-06-24 14:57:34.000,9521524,14036212,4116858.66,-9922451,10041888
1659,200,2017-07-05 21:05:02.000,-4351445,12363740,1.284397674E7,-14736173,6111140
1660,3491,2017-04-11 18:21:44.000,3220867,-9724308,-1.41610789E7,-956190,-5692248
1661,2136,2018-03-17 13:36:00.000,15462821,-13690848,7249862.75,6419024,-3046154
1662,2382,2018-04-14 21:46:01.000,-15866955,-11372530,-9384081.47,1779482,4222900
1663,558,2017-02-22 08:49:37.000,11807566,-15288560,-1.562807615E7,-1543765,-16362793
1664,2115,2019-07-18 06:29:53.000,-15851599,-10343394,7823217.42,434517,1073280
1665,2793,2019-03-05 10:34:04.000,6390068,-2937782,1.63862699E7,14536258,-6092134
1666,2709,2019-07-06 21:12:39.000,4776664,-12526461,-2933316.59,-1429181,-6445338
1667,3779,2016-02-23 06:35:04.000,-8114861,-6513798,1.523921445E7,13306893,-15986297
1668,604,2018-05-06 15:23:45.000,-15188199,755198,-1.309754324E7,-1686837,-11625231
1669,478,2016-06-24 11:56:13.000,10858664,7445286,3256771.81,14861442,-5816460
1670,951,2019-12-28 10:02:52.000,3013651,16312762,-1.628921101E7,-2951075,-9143852
1671,1780,2018-12-29 03:09:36.000,-14134812,10917867,-7827865.46,5741236,11478428
1672,1819,2018-04-23 03:51:57.000,-4192879,14663737,-1.153706838E7,-777457,2900256
1673,718,2015-12-25 09:47:38.000,8276283,12024068,606979.74,7587955,994937
1674,289,2017-04-09 17:25:17.000,-5036201,16617102,1.468404286E7,-16621407,9099016
1675,3058,2020-01-28 05:51:13.000,-14700239,-10825655,1.349756875E7,-6255096,-9544977
1676,3931,2019-08-09 16:32:31.000,3667726,-3386985,6681688.37,15150366,-10003213
1677,386,2018-04-20 03:49:49.000,3239531,5626644,-6298004.97,11359822,-5506115
1678,374,2018-04-03 23:18:26.000,-15223469,-15604701,-1.362075121E7,-3588384,10701922
1679,199,2017-02-02 13:08:11.000,2218922,3854303,-4167023.83,-3931571,-7857642
1680,1260,2019-11-17 14:43:47.000,-15903903,14237993,1.592090516E7,-12583754,1275938
1681,2274,2019-04-21 08:49:43.000,-15263248,-15667810,-9516904.36,-13096083,9851890
1682,1655,2016-02-20 21:56:39.000,-10289124,7355230,-1.235415485E7,11260119,26861
1683,3350,2018-02-22 00:54:28.000,-2495082,-9572071,1.058238517E7,-4544938,-6139788
1684,209,2019-07-14 11:28:45.000,-14624716,-7187996,8828998.94,-15860786,8180082
1685,3426,2018-05-01 16:55:28.000,-16129261,-12379209,7660957.94,1008851,903633
1686,2320,2020-03-03 00:46:55.000,-15585398,-9602875,894727.39,-3227310,9074318
1687,3361,2020-01-06 19:14:55.000,-4112700,14308641,-4324086.16,-2550488,3123339
1688,1757,2018-12-07 20:02:53.000,-344097,-9133537,3169187.9,-15759777,9516329
1689,2196,2015-10-16 16:52:41.000,-14407376,8630140,1.646218206E7,-5929535,15912943
1690,2392,2016-02-07 13:51:21.000,1035342,-13001334,-1.376623134E7,4932162,-16305977
1691,2917,2017-08-01 11:52:12.000,5337667,-965950,1.206547183E7,16666931,4856104
1692,24,2018-02-21 19:37:31.000,14559467,6518601,1115317.51,-12379869,-7878565
1693,2254,2016-02-05 15:29:47.000,-5587882,-9822210,-7395296.98,6771558,7678415
1694,2692,2018-02-19 21:22:42.000,-6216571,13903462,-8725826.79,-11666590,-5552197
1695,3522,2016-05-14 10:05:30.000,-14880413,15977710,1.20888742E7,10887252,-13349198
1696,2223,2018-01-25 04:39:20.000,-1114149,-8391331,1.497456451E7,14716422,-2686109
1697,1249,2018-08-01 01:45:43.000,1494049,-8897694,-1.618208574E7,12562380,7244291
1698,22,2016-06-03 11:46:36.000,-3085148,-15734268,-1.27140223E7,11504251,-7994270
1699,932,2016-11-23 02:48:40.000,16691566,462923,-1.100965377E7,13032465,3488294
1700,1165,2017-08-21 19:18:37.000,-9163355,16079928,1.046509603E7,-7433585,2276610
1701,2988,2016-07-06 11:25:20.000,15538321,10731314,4647323.26,-2173866,-6652121
1702,40,2016-04-13 08:15:28.000,717713,-3166553,-3105544.63,7620518,-2127466
1703,345,2018-02-18 14:50:20.000,13480127,15222407,-1.556639925E7,-15415320,1108806
1704,263,2019-04-20 18:09:13.000,-11878215,145415,-1.283666401E7,-6903479,2535812
1705,3893,2018-03-24 06:00:38.000,8510473,11483312,-1166542.93,14803150,-11476602
1706,2818,2019-05-10 21:50:14.000,-10689385,7652683,6522159.48,-13318079,-7983370
1707,3831,2017-02-17 20:30:32.000,-8901085,917865,1.078431745E7,-15774274,-5422113
1708,676,2017-09-24 01:34:14.000,9808441,14459427,4240858.66,-10221839,10344607
1709,2383,2017-10-04 10:51:48.000,-4482736,12736143,1.323117674E7,-15180080,6295040
1710,2506,2017-07-19 08:35:42.000,3317999,-10017300,-1.45874789E7,-984983,-5863895
1711,3277,2018-05-23 22:29:16.000,15928177,-14102764,7468262.75,6612426,-3137654
1712,505,2018-06-18 18:40:15.000,-16344287,-11714719,-9666481.47,1833135,4350025
1713,3140,2017-06-05 23:58:45.000,12162613,-15748210,-1.609767615E7,-1590200,-16854568
1714,2507,2019-08-09 16:35:11.000,-16328114,-10653946,8058417.42,447386,1105380
1715,2922,2019-04-09 10:57:18.000,6582243,-3026022,1.68782699E7,14972761,-6274940
1716,1436,2019-07-30 10:48:00.000,4919847,-12902664,-3021316.59,-1472192,-6638682
1717,544,2016-07-10 19:14:00.000,-8358456,-6709188,1.569601445E7,13706117,-16465866
1718,63,2018-07-09 04:57:04.000,-15643446,777776,-1.349034324E7,-1737474,-11973731
1719,1583,2016-10-30 01:53:15.000,11184211,7668055,3354371.81,15306779,-5990510
1720,910,2020-01-04 18:12:07.000,3103939,16801388,-1.677721101E7,-3039268,-9417652
1721,3124,2019-02-08 18:53:36.000,-14557665,11244644,-8062265.46,5912963,11822103
1722,2848,2018-06-27 11:27:23.000,-4318079,15102507,-1.188186838E7,-800560,2986781
1723,2973,2016-05-19 03:57:14.000,8523716,12383387,625379.74,7814920,1024847
1724,167,2017-07-20 03:01:48.000,-5186861,17113658,1.512244286E7,-17117705,9370507
1725,2818,2020-02-01 17:29:20.000,-15139237,-11149036,1.390076875E7,-6441936,-9830002
1726,2456,2019-08-30 11:45:40.000,3777292,-3488108,6880888.37,15602066,-10301831
1727,394,2018-06-25 09:12:39.000,3336411,5794629,-6486004.97,11698682,-5670415
1728,3214,2018-06-10 20:47:38.000,-15677314,-16069742,-1.402635121E7,-3695184,11020585
1729,3137,2017-05-22 05:51:16.000,2284836,3969348,-4291023.83,-4048680,-8091517
1730,3099,2019-11-29 00:03:46.000,-16377526,14661844,1.639450516E7,-12958252,1314033
1731,3039,2019-05-22 22:56:17.000,-15717040,-16133875,-9800104.36,-13485474,10144690
1732,1238,2016-07-12 15:56:33.000,-10594738,7573897,-1.272135485E7,11595121,27826
1733,2596,2018-05-05 12:44:11.000,-2569256,-9856273,1.089678517E7,-4680053,-6322013
1734,1887,2019-08-07 03:07:43.000,-15058775,-7401709,9091398.94,-16331682,8422807
1735,2800,2018-07-06 20:06:03.000,-16608155,-12746757,7888157.94,1038741,930196
1736,3241,2020-03-04 05:48:28.000,-16047860,-9887490,921127.39,-3322723,9343443
1737,2930,2020-01-13 11:21:12.000,-4234494,14732798,-4452086.16,-2626236,3216051
1738,2672,2019-01-21 22:33:56.000,-354175,-9403854,3262787.9,-16226689,9798479
1739,903,2016-03-21 19:11:41.000,-14833919,8885785,1.694938206E7,-6104990,16383918
1740,1944,2016-07-02 20:38:39.000,1065916,-13386061,-1.417343134E7,5077824,-16788627
1741,3362,2017-11-03 03:16:23.000,5495457,-994696,1.242227183E7,17159718,4999892
1742,1946,2018-05-06 14:40:28.000,14989843,6711082,1148117.51,-12745755,-8111390
1743,2745,2016-07-01 23:31:51.000,-5752883,-10112106,-7613696.98,6971797,7905265
1744,199,2018-05-05 03:57:07.000,-6400243,14313781,-8983426.79,-12011087,-5716022
1745,32,2016-09-29 14:17:18.000,-15319383,16448764,1.24456742E7,11208667,-13743098
1746,550,2018-04-12 07:12:58.000,-1147270,-8638789,1.541616451E7,15150546,-2765359
1747,3236,2018-09-28 17:32:27.000,1537953,-9159636,-1.665888574E7,12932410,7457766
1748,3194,2016-10-18 11:55:36.000,-3175924,-16197344,-1.30884223E7,11843129,-8229495
1749,2669,2017-03-23 05:39:56.000,17182722,476423,-1.133365377E7,13416223,3591090
1750,2212,2017-11-23 02:27:20.000,-9432938,16552714,1.077309603E7,-7652205,2343466
1751,3574,2016-11-18 00:15:18.000,15994855,11046950,4784123.26,-2237742,-6847733
1752,3663,2016-09-03 13:27:53.000,739015,-3259770,-3196744.63,7844681,-2190116
1753,2713,2018-05-05 08:37:24.000,13875819,15669196,-1.602319925E7,-15867887,1141306
1754,1936,2019-05-23 20:44:58.000,-12226642,149577,-1.321346401E7,-7106317,2609978
1755,2827,2018-06-04 21:54:21.000,8759832,11820339,-1200942.93,15237164,-11813127
1756,1179,2019-06-11 02:52:43.000,-11002585,7876681,6713359.48,-13708490,-8217445
1757,2401,2017-06-11 03:40:57.000,-9161629,944978,1.110031745E7,-16236274,-5581157
