1726,183,144,85,5,109,2165126#ohHBdlNwvk5Lh,-10.9380,-4637382,12425765.050,-7976954,-3167321,4842048.3500,-1.593337357E7
1727,110,2152,127,5,1444,16994411#Gtm2ZdFLe3Xdi,49.7290,4005819,-17094320.650,16735959,-1763828,-15035932.5200,7135921.38
1728,93,2437,216,7,1058,6444265#Q7uSIpI0L6ybH,-3.6260,-2226278,4084698.310,-13093797,-8018118,9626898.1900,-1.409225135E7
1729,23,108,23,3,945,12010551#48YZ8ptCkcUJn,30.7220,-1960980,16498425.460,-13321606,-812095,-9972294.2000,6887030.81
1730,32,1711,95,8,903,16363140#0LysN4JlIThBa,22.3300,-16556212,4682660.980,-4562567,-9482639,-5269353.9600,-2776040.11
1731,100,976,4,6,1413,7261866#bwJK6sD4F1d7N,-35.2200,14613775,-5099066.300,7204927,-12175603,-8354067.2900,5252816.6
1732,97,438,59,7,343,465078#qT1AoGn37XOw7,-31.7100,2618628,-1398486.810,1707333,17080702,3810528.5100,-1.583221872E7
1733,98,586,83,3,333,1249932#pQRcIBLGhX1bV,13.4781,-4027355,-12476517.600,-10941852,6522075,-13631600.2700,1.247832387E7
1734,82,367,5,8,936,8551697#5TLbCJYgVcDjh,-18.5660,16048168,-15506031.190,6413549,-12838628,-17268805.2200,380233.9
1735,224,1518,211,6,336,12635677#kcXndNtBDk0LC,-5.6300,-12008935,-8578897.350,-12919706,2310696,423939.7100,-1.461955247E7
1736,87,1099,118,7,10,14946574#VpZ318rromnxA,-37.4200,-13705172,-7661977.620,-3675004,-10433,13058075.7900,8536.21
1737,196,1679,11,2,1132,439668#DW2yGMF2UxOfa,-16.4200,12115308,-10465067.880,14505949,9312339,15111912.5400,-8473296.34
1738,91,197,112,3,445,2688329#9cfqqsvBMrjVg,40.2500,762236,-15635631.380,10632045,11306517,-2927933.2000,-5364344.92
1739,151,1129,14,6,1074,1162996#trrxkpG1Qq3o0,-14.4300,-1172769,-11612540.030,-541910,15402568,-8740081.7700,7674207.6
1740,77,1641,51,5,932,11495020#7Zunzn1fCIMID,-31.9300,-10134412,-1201659.400,13576087,16725868,11505826.2700,3369513.07
1741,82,2493,175,7,1297,1895419#bYh3eDWq7Blkj,39.3600,-15665524,5733324.420,11126662,-1379060,-15453721.0500,-3960530.17
1742,176,1828,113,3,1466,12849909#MLS15A75EYHJT,12.5402,-3969563,13618562.540,1428320,-3244682,-17243821.3500,-1.419382331E7
1743,178,618,92,2,1070,3786062#radzx0GmHQDUC,2.1691,-11701978,7451309.900,-17020037,-15355531,-15277218.6100,-6220585.48
1744,90,82,19,4,1382,11628925#6j9Or9Bbk8LSY,-2.5180,-5583936,15536604.980,12808999,7304563,-17417085.0900,-1.498793977E7
1745,145,2262,45,3,297,7532738#PF3k9VgXzWPAT,41.9150,6235115,-9181347.690,1120764,-4871006,3514144.2700,-9994099.27
1746,226,952,98,3,765,1116827#iIy3YJKIe8Auv,11.1012,4239883,915518.210,2789202,7891021,13654606.3200,-1.72062713E7
1747,199,1121,61,1,964,12745238#FvDLsxaSr4Lez,25.7310,10604573,-7298315.070,-11404382,-4887709,-5642556.7700,1478920.41
1748,204,1036,39,8,869,1664300#OwJ0vJz8LaYO0,-4.2980,8110925,879843.270,9543352,-1973680,-14813352.3900,-1.434158919E7
1749,15,874,183,1,516,11377563#gR06nv9hEw9y0,27.0470,-16080170,-11111221.090,-12333545,-3890341,1405658.5900,6750351.45
1750,150,538,99,3,599,558293#rZ8w5WDVg2nUl,-31.8700,-16953168,614811.660,1895708,11921883,17463832.1200,1.461636843E7
1751,26,2358,85,6,813,9801626#qxQoGCRUcLNEa,-31.1200,13196812,13593887.810,-16167300,-8622831,-8789457.8200,1.421005783E7
1752,147,2543,47,6,1313,1626980#92SJ5LGU87Jtt,9.4640,4916067,-6302274.870,-659305,-12224793,-9852655.4000,1.48879274E7
1753,126,542,124,3,981,4291788#F9KQoybi9DsZr,23.5050,-11563696,3269183.980,11134128,17512448,7763173.4400,-6415267.38
1754,203,829,219,1,974,3728972#nwH6sId43ACmv,-2.0278,-13227172,9239574.220,10242838,2350459,-2229451.6300,9686946.61
1755,178,657,211,4,739,39148#K46TxTLNmVMWH,24.1150,82910,-768611.710,5851726,-9797532,11430790.7700,-1907754.84
1756,55,2084,170,8,669,1983879#wbXI2Q1MBHl04,17.6696,-13229182,15367108.540,8940198,-1262781,636202.9300,8688533.05
1757,119,2107,159,7,1343,15737021#vuMWM4K2DJ1mU,12.0872,11595269,10842855.680,-15292429,-17255844,8561999.3200,1.500883262E7
