369,8,596,2254744,-2683020.84
370,137,907,2264667,2706507.13
371,439,2001,1430590,-1885404.77
372,1182,7,1798787,-638523.31
373,27,1748,-1796695,1858211.54
374,728,1368,1066921,3109012.82
375,599,2079,796780,-465475.83
376,1425,787,-2067982,-2662264.48
377,212,1209,3244394,-2293920.8
378,965,1435,1159728,1986622.94
379,71,504,-2651933,98593.97
380,228,1637,3254925,1152869.74
381,781,2159,2369816,-453647.96
382,1204,1545,93518,-2628354.59
383,44,1998,-2579791,-1536627.33
384,334,1407,-3334278,2897588.11
385,979,889,-2950080,-625324.54
386,235,2028,-1981514,3722345.31
387,83,396,-138830,2731897.25
388,1063,883,2784497,2719153.73
389,227,2048,-395162,1147744.27
390,309,1572,696019,-2598354.53
391,762,387,3373888,-40637.38
392,490,623,3632858,3202178.36
393,29,1625,-2236656,-923733.87
394,1290,382,-3051054,-318056.96
395,64,2035,-2617243,-828638.39
396,391,549,423449,466980.15
397,521,726,-2103608,-1730698.46
398,1307,2098,3029088,1840469.7
399,965,1437,-495867,-2273008.18
400,129,1684,3046402,-902518.49
401,390,1268,65749,594353.34
402,1344,1971,3153931,1923144.8
403,586,219,77829,1780079.37
404,44,505,-3132934,2520607.77
405,1300,1567,2543915,-145849.58
406,484,865,-3054836,1853156.23
407,1046,1707,-1182633,-1106692.32
408,399,425,366787,-2702920.94
409,1175,703,932107,-4031080.04
410,227,107,3158608,2251732.63
411,106,1284,-1600322,1673757.65
412,421,673,1025632,1145121.02
413,962,1169,2496034,3434499.36
414,464,1583,2646430,-3767994.06
415,1013,304,-4122430,3466126.37
416,673,864,2479523,587517.17
417,681,1075,-3499290,-2072612.03
418,289,367,-1935214,-3493550.35
419,284,1256,2561041,-3045420.84
420,241,1447,2569940,3072107.13
421,1399,1243,1622729,-2138204.77
422,1249,1529,2040546,-724123.31
423,1220,729,-2037766,2108611.54
424,790,1865,1210761,3525812.82
425,882,1181,904328,-526275.83
426,239,638,-2341899,-3015864.48
427,984,1664,3673649,-2597120.8
428,415,1276,1313539,2248222.94
429,629,1345,-3002600,110593.97
430,1138,745,3683050,1304069.74
431,1323,115,2679533,-512047.96
432,1195,553,104968,-2971554.59
433,34,48,-2916328,-1738227.33
434,843,1464,-3768741,3275988.11
435,871,557,-3332280,-707724.54
436,760,1053,-2238109,4205545.31
437,723,2006,-156086,3084697.25
438,469,220,3143727,3068753.73
439,1223,1040,-444752,1295744.27
440,969,2190,784233,-2931154.53
441,1182,1901,3804866,-47037.38
442,1054,1858,4095496,3610978.36
443,665,571,-2521222,-1041333.87
