365,205,2,5,2,3,1755,-2219092
366,112,1,1,2,1,2715,-1340252
367,211,2,2,9,5,288,3571925
368,204,1,5,1,2,10,-3185854
369,115,1,6,3,2,862,808129
370,1,2,4,8,4,2926,1525614
371,168,1,3,1,9,363,-1525138
372,77,2,5,6,4,1827,-2063777
373,41,2,2,5,3,1851,-3661680
374,5,1,5,1,2,76,-2843024
375,36,1,1,9,2,1725,-3334641
376,114,1,3,3,4,1249,2040625
377,214,1,4,5,2,2357,-1863142
378,162,1,5,9,5,1400,-1678409
379,132,1,5,8,8,1581,-1333831
380,37,2,6,3,6,1358,-2484338
381,187,1,4,2,9,2067,2470356
382,97,2,3,1,6,172,578790
383,11,2,1,7,8,2141,830887
384,217,1,5,1,1,2591,3714172
385,198,2,2,3,3,1820,-1828495
386,146,1,6,4,9,1170,-2093834
387,34,2,1,5,1,1945,1276887
388,153,2,1,6,2,2480,2509778
389,100,1,2,1,8,1693,-3599944
390,20,1,2,2,3,1565,577487
391,97,1,3,7,2,1552,3497699
392,153,2,2,6,7,737,-2540637
393,79,1,4,3,4,3042,1803970
394,23,1,2,7,6,2757,2451341
395,169,2,4,9,6,1619,-1395625
396,153,1,4,4,5,2811,-3512833
397,150,2,6,2,8,1302,-2435547
398,226,2,4,1,7,1860,1653878
399,23,1,5,8,2,1718,3549427
400,140,2,3,1,6,2664,-144841
401,116,2,1,8,2,943,-2105592
402,56,2,1,7,7,2001,-3243231
403,144,2,4,7,5,7,3908356
404,71,2,3,2,3,2942,1439242
405,194,2,3,8,5,863,358793
406,147,1,3,9,8,247,1731065
407,131,2,2,5,5,634,-1240030
408,163,2,6,2,5,2826,-2081860
409,17,1,3,5,2,587,1764927
410,123,1,4,5,5,35,878869
411,133,1,2,6,7,2086,-876230
412,49,1,5,3,8,744,-1602917
413,176,2,2,1,1,1067,-1305918
414,36,1,6,7,9,669,-179569
415,113,2,5,8,1,184,-2522784
416,171,1,3,8,8,850,-1524064
417,78,2,4,6,7,1186,4059794
418,102,1,1,9,9,1947,-3618580
419,76,1,5,7,8,2611,916415
420,7,2,6,6,1,1997,1732257
421,51,1,6,6,8,1982,-1729443
422,223,2,1,5,8,642,-2341380
