142,8,2399,3462,12,2132868,-9211356,6676558,8573452#DeoPqrOWpEI,-0.432,-7265349.0
143,1,33,1298,238,498973,290769,498818,589676#w7vwc5KX3sn,-0.017,695288.6
143,2,2078,2104,961,-1092549,-918586,2202031,1515470#YtR48QtoHnp,-0.154,-434977.3
143,3,2547,702,1135,-1752629,2204285,1426254,3976221#ZgtJNbwlwlg,0.177,1109490.2
143,4,2560,1645,2124,-261408,2255277,3531097,3205838#ityT6OTj0PA,-0.211,1865784.0
143,5,2266,2793,1216,-5590734,-5518262,-885902,2670565#pzH8Bw4mADE,0.324,-3921167.5
143,6,133,3034,487,4704320,2468080,-1848801,432288#Zu5wsPKRxfD,0.473,8296845.5
143,7,726,917,1970,1879427,-8116119,5883341,7555479#MLavDdGwgAy,-0.378,-6401349.0
143,8,981,1651,1659,1967640,-7754256,9924575,6746292#U5cJCGXLgD1,0.560,-2668436.0
144,1,2975,2714,1500,-551385,-459074,1111897,766626#McE6SRnmlTS,-0.097,-223681.3
144,2,1138,2256,1372,-1175337,1482295,958557,2671194#o7aNloqfo5e,0.112,741762.25
144,3,948,3753,2002,-198488,1705287,2666457,2421417#CQ1QC7WFZP6,-0.155,1408824.0
144,4,651,2948,756,-4505225,-4446868,-715141,2152854#kFCterS0gdM,0.260,-3158335.5
144,5,1282,1874,1283,3948200,2069640,-1550859,364304#uKGjJDn3Jec,0.410,6963213.5
144,6,1973,2439,1754,1622231,-7004656,5078373,6522425#YnQqryMyttQ,-0.323,-5524549.0
144,7,1498,3022,761,1734076,-6831700,8743789,5945018#uEkl2bYwFG4,0.497,-2350740.0
144,8,1722,3917,287,6880414,7841689,4415786,8910316#ocRNBx5xHfE,-0.418,-1054595.0
145,1,3004,3636,1831,-589856,750063,484226,1347656#GHuD0XWVJWQ,0.046,368818.25
145,2,2632,2634,966,-134669,1147440,1789465,1625790#LEfR2yr1sIt,-0.099,945336.0
145,3,1367,3586,828,-3404097,-3360058,-541922,1627693#oSxHT2Snu6L,0.196,-2384527.5
145,4,1916,2520,1644,3181122,1665425,-1248599,295334#a5nuGoLPtC6,0.345,5610253.5
145,5,24,168,1568,1361281,-5876967,4261653,5474290#2PShuLBT8Jh,-0.268,-4634949.0
145,6,1618,2043,206,1497078,-5895577,7545639,5131960#ek1al1qPFfq,0.434,-2028372.0
145,7,963,2513,2144,6063012,6909541,3889983,7851636#HzcMtRxzOTo,-0.364,-929651.0
145,8,1232,1813,123,-8223206,4298433,1817550,1889082#QYCqTOBVW06,-0.504,-1.1551012E7
146,1,1498,2219,1218,-69951,581736,900121,818956#ZcXyRpoVQfH,-0.041,475319.97
146,2,1355,776,1432,-2287350,-2257833,-366247,1095084#iiTWhmh8ZnL,0.130,-1599743.5
146,3,2035,1042,1570,2403085,1255435,-942021,225379#Pv8FAhxj8HW,0.280,4237965.5
146,4,995,1964,1410,1096576,-4733052,3433183,4411074#jtQG3s59Ddh,-0.211,-3732548.8
146,5,1341,2645,2196,1256644,-4945887,6330124,4307120#bWFeHgafREq,0.369,-1701332.0
146,6,706,1088,701,5233677,5963785,3356504,6777501#AYTIk07FcYy,-0.308,-802883.0
146,7,152,2546,576,-7244064,3786126,1600994,1665392#HEteyHqLgup,-0.448,-1.0177636E7
146,8,1658,1953,1621,-5634106,6186328,-8253851,5677480#V26PW5yaQvD,-0.444,-1.1510832E7
147,1,617,2380,366,-1154984,-1140192,-188114,555026#li9tY9jGTPc,0.063,-803983.5
147,2,1639,1369,1061,1614091,839671,-631125,154439#xfj1L0GKzYK,0.214,2846349.8
147,3,1827,3898,1282,828116,-3572912,2592960,3332777#3idtyCmOL7Y,-0.154,-2817348.8
147,4,667,897,125,1012776,-3982630,5097244,3470495#5Ewyi76P0tQ,0.304,-1369620.0
147,5,951,3574,362,4392409,5004421,2815348,5687911#nfOIdpbln3S,-0.252,-674291.0
147,6,2645,2549,1610,-6250732,3266394,1381299,1438460#eSYgRvcKcw1,-0.392,-8784356.0
147,7,528,3680,197,-4963768,5450810,-7271955,5002820#xZLrGZpH5Tk,-0.388,-1.0140848E7
147,8,1757,3320,2158,8105129,2921094,-6263285,710835#P8N4wXsEYaP,0.543,-571350.4
148,1,728,3503,117,814138,418133,-315911,82514#Q3kuTgNUWur,0.147,1435405.8
148,2,2522,2037,1182,555902,-2396546,1740987,2239398#NCnfmF2XNqd,-0.096,-1889348.8
148,3,2653,730,599,765474,-3005806,3847000,2622088#FQstT1QPU3r,0.238,-1033236.06
148,4,1699,2108,1127,3539208,4031449,2266517,4582865#LjWz44XlPgy,-0.194,-543875.0
148,5,2597,1822,1023,-5243209,2739237,1158465,1208287#i3XL2BPXsFP,-0.336,-7371172.0
148,6,2922,256,305,-4283784,4704708,-6275931,4318452#DeoPqrOWpEI,-0.332,-8751152.0
148,7,1455,2600,7,7139681,2573229,-5518415,626905#kbG1stRYz0D,0.479,-504150.34
