1,1,1817,3912,362,13042,10285,-1728,15860#2bhYJmw6ZhP,0.041,-4883.02
1,2,410,3691,1818,-6930,-491,359,12033#03M0gRn5DPj,-0.040,-26596.08
1,3,1950,3105,2201,-15801,21731,-24291,22954#HqA37wTw8zN,0.021,-28591.88
1,4,801,662,1075,22947,8967,-27659,8221#ZgtJNbwlwlg,0.004,-8790.35
1,5,3009,971,2076,18766,-15797,-16647,9688#LQYvXlbjhmn,-0.011,-12263.13
1,6,624,3170,444,-13359,-18159,1586,62839#J5EyKzaaSV1,-0.027,-39563.81
1,7,596,3478,1287,8129,-50940,25285,49798#LlgnsBrKNdN,-0.042,-16208.92
1,8,1723,3251,1634,30620,48632,46781,44975#yb71XyEZmE6,-0.007,-48553.33
2,1,410,3691,1818,-6930,-491,359,12033#03M0gRn5DPj,-0.040,-26596.08
2,2,1716,3715,1435,-20623,27022,-31355,27808#C7UXQk42WTU,0.021,-38447.88
2,3,980,2357,540,36739,13936,-38300,9420#QK5SuO9kTKF,0.005,-9750.35
2,4,2358,2349,602,26431,-25441,-26656,10440#ksbZxkKWzW5,-0.012,-22055.13
2,5,529,3315,2106,-22031,-29791,-699,100296#sDqGqJVlSdp,-0.025,-69579.81
2,6,471,45,2032,8361,-80620,48119,81596#rts9gP1Yygy,-0.044,-23008.92
2,7,2086,2996,1674,58059,82550,85325,74236#4v6zUGQjmM2,-0.009,-86761.33
2,8,1800,1542,975,11559,90959,-20203,96635#bYsM7jmcuPI,-0.086,151328.7
3,1,1950,3105,2201,-15801,21731,-24291,22954#HqA37wTw8zN,0.021,-28591.88
3,2,980,2357,540,36739,13936,-38300,9420#QK5SuO9kTKF,0.005,-9750.35
3,3,1122,1498,111,28986,-28655,-29992,10691#VNaTGhawkr3,-0.012,-25319.13
3,4,2010,1422,735,-26367,-35607,-1841,119024#vSB0fJajSTi,-0.024,-84587.81
3,5,396,343,1157,8500,-98427,61819,100674#Dxufa7aLDBg,-0.046,-27088.92
3,6,290,2826,967,76351,105162,111021,93742#YrwsQIcFffd,-0.011,-112233.33
3,7,314,3796,40,16080,120414,-24384,126774#HbrfPp5FL7L,-0.088,198208.7
3,8,731,3904,1895,96954,-220883,215215,20248#aDlXDp5B3IY,0.044,-208697.95
4,1,801,662,1075,22947,8967,-27659,8221#ZgtJNbwlwlg,0.004,-8790.35
4,2,2358,2349,602,26431,-25441,-26656,10440#ksbZxkKWzW5,-0.012,-22055.13
4,3,2010,1422,735,-26367,-35607,-1841,119024#vSB0fJajSTi,-0.024,-84587.81
4,4,371,443,866,8546,-104363,66386,107034#sqzSbMiTX5y,-0.046,-28448.92
4,5,2449,2741,1715,85497,116468,123869,103496#eoiny8jhuCs,-0.012,-124969.33
4,6,1868,3576,2122,18794,138087,-26893,144857#E8sCbndB9Wu,-0.089,226336.7
4,7,1587,612,265,112969,-258939,250513,23275#YSxe0T25alG,0.042,-243961.95
4,8,1902,1671,1744,114928,236105,46431,124126#Fmtr0R0zSRS,-0.022,321296.3
5,1,3009,971,2076,18766,-15797,-16647,9688#LQYvXlbjhmn,-0.011,-12263.13
5,2,529,3315,2106,-22031,-29791,-699,100296#sDqGqJVlSdp,-0.025,-69579.81
5,3,396,343,1157,8500,-98427,61819,100674#Dxufa7aLDBg,-0.046,-27088.92
5,4,2449,2741,1715,85497,116468,123869,103496#eoiny8jhuCs,-0.012,-124969.33
5,5,348,882,614,19698,143978,-27729,150885#60xJ9ldb7RH,-0.090,235712.7
5,6,2015,2897,551,120977,-277967,268162,24789#sKWuE0IxqOi,0.042,-261593.95
5,7,2361,696,276,126316,257899,50619,135713#Z54n8dbbzGJ,-0.024,350528.3
5,8,2438,663,903,212848,-187427,-381195,212724#p8DntojBdyq,0.100,-239808.23
6,1,624,3170,444,-13359,-18159,1586,62839#J5EyKzaaSV1,-0.027,-39563.81
6,2,471,45,2032,8361,-80620,48119,81596#rts9gP1Yygy,-0.044,-23008.92
6,3,290,2826,967,76351,105162,111021,93742#YrwsQIcFffd,-0.011,-112233.33
6,4,1868,3576,2122,18794,138087,-26893,144857#E8sCbndB9Wu,-0.089,226336.7
6,5,2015,2897,551,120977,-277967,268162,24789#sKWuE0IxqOi,0.042,-261593.95
6,6,2514,2991,1989,130112,265163,52015,139575#gtr14tGrzzG,-0.024,360272.3
6,7,2741,1825,1952,223353,-196418,-400264,223264#gMGBGxaIGX6,0.101,-251808.23
6,8,1879,2013,2170,226510,25853,-184577,269376#KemfwoFwfHu,0.086,268724.84
7,1,596,3478,1287,8129,-50940,25285,49798#LlgnsBrKNdN,-0.042,-16208.92
7,2,2086,2996,1674,58059,82550,85325,74236#4v6zUGQjmM2,-0.009,-86761.33
7,3,314,3796,40,16080,120414,-24384,126774#HbrfPp5FL7L,-0.088,198208.7
7,4,1587,612,265,112969,-258939,250513,23275#YSxe0T25alG,0.042,-243961.95
7,5,2361,696,276,126316,257899,50619,135713#Z54n8dbbzGJ,-0.024,350528.3
7,6,2741,1825,1952,223353,-196418,-400264,223264#gMGBGxaIGX6,0.101,-251808.23
7,7,899,3328,1158,231080,26221,-188435,274875#vJAer8dvhAK,0.086,274244.84
7,8,2602,1170,250,-18559,-43050,-122995,322284#OrCjibVFUsE,0.030,-294859.97
8,1,1723,3251,1634,30620,48632,46781,44975#yb71XyEZmE6,-0.007,-48553.33
8,2,1800,1542,975,11559,90959,-20203,96635#bYsM7jmcuPI,-0.086,151328.7
8,3,731,3904,1895,96954,-220883,215215,20248#aDlXDp5B3IY,0.044,-208697.95
8,4,1902,1671,1744,114928,236105,46431,124126#Fmtr0R0zSRS,-0.022,321296.3
8,5,2438,663,903,212848,-187427,-381195,212724#p8DntojBdyq,0.100,-239808.23
8,6,1879,2013,2170,226510,25853,-184577,269376#KemfwoFwfHu,0.086,268724.84
8,7,2602,1170,250,-18559,-43050,-122995,322284#OrCjibVFUsE,0.030,-294859.97
8,8,1145,586,1232,10134,506389,274858,269888#EkRSrSzt5PM,0.009,-178787.33
9,1,212,745,522,5228,49722,-14349,54440#ksbZxkKWzW5,-0.083,85696.71
9,2,2504,980,1037,72932,-163799,162268,15707#hE6OTnJBV7E,0.046,-155801.95
9,3,1137,1987,1989,95948,199783,39451,104816#E9aaXscwih1,-0.020,272576.3
9,4,1831,2270,1007,191837,-169446,-343056,191642#H00rfzpRoaV,0.098,-215808.23
9,5,1762,2001,802,212800,24749,-173005,252880#yiK3rlJpjzE,0.084,252164.84
9,6,2045,15,2168,-17590,-41410,-118956,310859#jB33XdGPMoS,0.031,-284363.97
9,7,2548,1983,403,10097,498355,270561,265793#Xi4kyxTlrz8,0.008,-176131.33
9,8,593,3034,397,-523823,-128761,-713624,727302#GsjZv0m5Qvg,-0.098,-236023.53
10,1,792,3633,2095,40902,-87687,91672,9653#sJgeeiKriPv,0.050,-85273.95
10,2,66,1642,1011,69377,148931,29679,77781#IE3vqXgrqBj,-0.018,204368.31
10,3,920,2715,62,160321,-142473,-285847,160021#Lriza4SRmxV,0.095,-179808.23
10,4,548,3290,1458,189950,22909,-153717,225386#e7CSpT4hSK1,0.082,224564.84
10,5,932,1637,1600,-15652,-38130,-110877,288009#BXRvF02NNka,0.033,-263371.97
10,6,641,2245,117,9988,474255,257670,253511#DZHSIdcTVJR,0.007,-168163.33
10,7,1754,1262,2088,-509266,-125214,-693748,707305#hRo38wB8FVW,-0.098,-229527.53
10,8,450,813,122,-225825,285475,-77128,82325#wESFK82duWd,0.068,145407.77
11,1,1746,638,1011,35213,83551,17115,43022#FkElrb9Brux,-0.014,116672.32
11,2,2763,1998,270,118299,-106509,-209569,117858#CLUQN74ILW8,0.092,-131808.23
11,3,1294,1951,1936,157960,20333,-126715,186895#8fVIZ37KZuX,0.079,185924.84
11,4,2320,2105,748,-12746,-33210,-98759,253734#6dNXEwXA4PO,0.035,-231883.97
11,5,1540,1370,376,9804,434087,236185,233041#BA1LKYYlssK,0.005,-154883.33
11,6,1019,1649,1066,-480151,-118120,-653996,667311#sDQ06BbXDkp,-0.096,-216535.53
11,7,2915,2254,317,-217362,274397,-74263,79335#1Ric27vEJAP,0.067,139887.77
11,8,1707,553,1390,-537611,559638,434420,812087#Ao5nXPwEIf5,-0.022,537252.2
12,1,1246,119,1631,65772,-61555,-114222,65155#c9aU8tQd75G,0.087,-71808.23
12,2,943,1913,34,116829,17021,-91997,137407#5guBguHBigp,0.075,136244.84
12,3,94,1418,1814,-8870,-26650,-82601,208034#sqzSbMiTX5y,0.038,-189899.97
12,4,2186,3291,1178,9548,377853,206106,204382#4DixMSwE7QC,0.002,-136291.33
12,5,1445,264,1735,-436479,-107479,-594368,607321#Ydli8X5LXwD,-0.094,-197047.53
12,6,908,2035,642,-203256,255935,-69488,74352#9wMKkA2OyQy,0.065,130687.76
12,7,1437,2529,1638,-513110,533930,415028,775430#6R3lDXsK0wK,-0.020,512804.2
12,8,2815,2670,262,304937,-936178,732210,669674#Dxufa7aLDBg,0.014,-918441.4
13,1,2552,3178,156,66559,12973,-49565,76921#jhusLNcOU6u,0.069,75524.85
13,2,368,3507,394,-4026,-18450,-62405,150908#e6neu3oMZ98,0.042,-137419.97
13,3,2581,144,322,9218,305551,167433,167535#uVyWzSW2Isu,-0.002,-112387.33
13,4,3032,1038,1893,-378250,-93291,-514864,527334#a5nuGoLPtC6,-0.090,-171063.53
13,5,545,156,1097,-183509,230087,-62803,67377#nzWJEjFzrul,0.061,117807.76
13,6,1032,3528,909,-476358,495368,385940,720446#0PxJKHozUf8,-0.018,476132.2
13,7,2702,3346,898,288589,-887755,693772,635234#1o1s678XhrS,0.011,-870361.4
13,8,566,1746,534,83218,137717,-705658,297755#hixpjRLEbHL,-0.061,-827825.06
14,1,86,511,892,1786,-8610,-38169,82358#bWcBHDo0RDG,0.047,-74443.97
14,2,2723,3724,10,8815,217183,120166,122500#GSwRB5p7qbh,-0.007,-83171.33
14,3,2723,40,1540,-305463,-75556,-415484,427350#FdT6pFLqr3g,-0.086,-138583.53
14,4,1824,548,1682,-158119,196855,-54208,58408#ZlRj23vG82E,0.057,101247.76
14,5,492,3549,1405,-427356,443952,347156,647133#BSJ0WDAZ0Zc,-0.015,427236.2
14,6,710,3505,28,265701,-819964,639960,587019#8LdMUSBMx97,0.008,-803049.4
14,7,689,3440,2148,78688,130045,-665428,281081#A6DBFfdbdlx,-0.059,-780593.06
14,8,37,1556,183,989932,-258322,-884623,369405#e7XjlTl2yyq,0.011,365350.12
15,1,2614,2236,241,8339,112747,64305,69277#stXWrPaNOEg,-0.013,-48643.33
15,2,518,1201,676,-218119,-54274,-296228,307369#ywuoo3XEmSL,-0.082,-99607.53
15,3,1690,3211,195,-127086,156237,-43703,47446#0PxJKHozUf8,0.052,81007.76
15,4,2874,2592,924,-366102,379682,298676,555492#iGqfn0UMolN,-0.011,366116.2
15,5,2953,3149,2054,236274,-732803,570772,525028#sWQqf3gZeDJ,0.004,-716505.4
15,6,1872,3078,1364,72649,119815,-611788,258850#DC5I33zkBgO,-0.056,-717617.06
15,7,1442,2873,2201,927600,-242418,-829767,346640#oZEq9ooQoK7,0.008,342726.12
15,8,1610,2552,1311,-387286,1087644,-158772,710905#kbG1stRYz0D,0.135,744828.5
16,1,2531,590,1503,-116218,-29445,-157096,167391#8ZWTjykYB6w,-0.076,-54135.53
16,2,141,283,1040,-90412,108235,-31288,34491#PU5m1wEEXdu,0.046,57087.76
16,3,2064,658,1668,-292599,302558,240500,445523#MRkAKm9AjA8,-0.006,292772.2
