29,4,2839,3772,1976,1083682,658182,226526,913164#VlLPIos8pFf,-0.053,161890.25
29,5,1847,211,99,148154,-822295,1453991,988214#O0UnYSnkZOE,-0.138,963497.6
29,6,1780,1449,603,-241955,-467181,855221,1185523#MRkAKm9AjA8,0.122,1526192.9
29,7,2278,3008,2147,1585731,2013527,-602900,1084513#BL5zQ0LKVVt,0.154,-451024.2
29,8,1247,2916,1697,142903,1996347,-156325,1627900#KxTtgHlr3ec,-0.132,1024483.0
30,1,390,3259,1413,148633,-208331,286032,125889#zT07imXJiVR,-0.102,-119889.21
30,2,385,3815,1659,-130211,-111006,-263601,391610#HMQm3ojPzeg,0.126,-67098.84
30,3,109,518,1161,841676,511044,176372,710274#vcKHRTGzzdj,-0.043,125698.25
30,4,345,1805,440,123135,-681407,1204366,818000#rODj4bNbPlK,-0.128,798297.6
30,5,2803,2912,1107,-208579,-401643,736169,1022145#DgmdY1ks3vY,0.111,1316912.9
30,6,1524,3125,345,1405165,1785568,-534268,962620#4YYPL3TLmkv,0.143,-399872.2
30,7,2301,703,1664,129542,1807103,-142245,1474305#hRo38wB8FVW,-0.124,926979.0
30,8,2481,940,1339,-1259458,-160144,-1441594,484101#opVjAKkTqqq,0.173,156712.72
31,1,517,1753,236,-65153,-59047,-133318,204007#zwHXK6LlEoq,0.113,-36010.84
31,2,226,2759,1469,581054,352589,122360,491778#FZIWzX6zkVO,-0.031,86722.25
31,3,1413,3841,1601,96114,-529249,934771,634168#FuObQk1vCdp,-0.117,619881.6
31,4,1109,894,185,-172422,-330643,607196,845152#zVmnfWCu0n1,0.099,1090192.9
31,5,2830,3594,1067,1208897,1537787,-459668,830129#zfVh9onHkKk,0.132,-344272.2
31,6,950,433,1628,114968,1600655,-126885,1306747#Dxo8T7CuUkA,-0.114,820611.0
31,7,985,1450,1855,-1139204,-145344,-1302726,438592#mOUbfZBImji,0.162,141624.72
31,8,1629,794,1886,-1707149,-986682,2387721,1460176#7jUqULrqTWW,0.105,630316.5
32,1,133,2633,698,301816,182815,64490,257676#w7vwc5KX3sn,-0.019,44962.25
32,2,1994,2388,1380,67092,-365819,645206,436719#OA071ivylZs,-0.105,428249.62
32,3,2812,3256,39,-133484,-254182,468302,654544#LL9S16LdwaN,0.086,846032.94
32,4,84,484,2111,996927,1270183,-379100,687037#3DWWqV3hJwr,0.119,-284224.2
32,5,250,2106,1589,99178,1377003,-110245,1125226#cSdu0kj3OPr,-0.104,705379.0
32,6,687,636,1267,-1008492,-129256,-1151782,389126#Fmtr0R0zSRS,0.151,125224.72
32,7,108,1871,1220,-1542347,-892050,2157261,1319394#16AAJJZ7DCu,0.094,569260.5
32,8,1412,298,217,231188,1752010,1053786,1227063#U9NRhyn21TF,0.109,33988.39
33,1,2088,1377,1979,36068,-191119,335671,225653#sJgeeiKriPv,-0.093,223401.62
33,2,1798,2136,669,-91764,-172260,319487,450321#Ydli8X5LXwD,0.072,584432.94
33,3,2455,1657,1275,769256,982757,-292564,533347#mY0osxEKNsV,0.106,-219728.2
33,4,202,1791,1547,82175,1136147,-92325,929742#YrwsQIcFffd,-0.092,581283.0
33,5,1589,2431,1777,-867323,-111882,-988763,335702#y1DlgD1CpY7,0.138,107512.72
33,6,753,2055,1416,-1363812,-789532,1907596,1166880#yiK3rlJpjzE,0.082,503116.5
33,7,2987,3698,525,207927,1581002,951198,1107437#KVto3xKfsRV,0.098,30388.39
33,8,338,72,733,-716738,-1742351,-2145644,2187946#IUufn4V047n,0.041,-1120197.8
34,1,1124,1466,2075,-47264,-84876,160751,232483#SZqq5U9bFLv,0.057,305392.9
34,2,774,3182,761,525884,675508,-200060,369057#qwPJxT1IjSK,0.092,-150784.2
34,3,806,3419,1502,63956,878087,-73125,720295#mu5OhoOyhWq,-0.080,448323.0
34,4,632,2902,1183,-715698,-93220,-813668,278322#ixB5tuKTOT8,0.125,88488.72
34,5,507,1346,272,-1171544,-679128,1638726,1002633#XzePUlVOm5Y,0.069,431884.5
34,6,1631,2809,682,182805,1396313,840404,978240#T19rfl0nXej,0.085,26500.39
34,7,1945,2466,1839,-647113,-1571479,-1933605,1972928#IyPuwKQaXOu,0.029,-1009541.75
34,8,802,2364,209,21020,1961644,1571859,2263778#FZIWzX6zkVO,-0.148,168023.61
35,1,1153,1128,569,266810,348437,-101588,194168#FuObQk1vCdp,0.077,-77392.2
35,2,2061,3059,1454,44523,602823,-52645,496884#n27fvtkgYsL,-0.068,306499.0
35,3,875,2051,1687,-553615,-73272,-626498,216983#Krz4hYSWLbe,0.111,68152.72
35,4,2427,3675,2192,-965542,-560838,1350651,826656#GHuD0XWVJWQ,0.055,355564.5
35,5,401,1564,687,155821,1197944,721402,839474#YS1aDENGHDL,0.072,22324.39
35,6,2735,206,488,-572133,-1387463,-1705255,1741370#8iDDNGOea8I,0.016,-890373.75
35,7,7,398,1501,18978,1766920,1415299,2039807#pDmxfG4zHSx,-0.138,151607.61
35,8,1770,446,1720,-2599651,-2482548,2742573,2743795#R2qg8O9hfI7,-0.162,2283230.2
36,1,911,711,1403,23876,310355,-30885,259510#D4xuE0HZ8K9,-0.054,155810.98
36,2,2316,3807,1087,-381075,-52036,-427252,151688#LQYvXlbjhmn,0.096,46504.72
36,3,399,1180,570,-745806,-434662,1043371,638946#IUufn4V047n,0.040,274156.5
36,4,2354,3892,541,126977,985895,594194,691137#dPXCkyDUxwN,0.058,17860.39
36,5,2708,1154,1086,-491797,-1190303,-1460595,1493272#Xx2gMUkdEIm,0.002,-762693.75
36,6,625,1635,1175,16784,1557772,1247143,1799246#miXcj990ylB,-0.126,133975.61
36,7,1936,2876,1826,-2338938,-2234815,2468530,2470243#j1kWnqvrHsU,-0.150,2055646.2
36,8,1723,779,1299,1000709,592441,1003491,1177589#RXNZdwwKvTi,-0.075,1407528.6
37,1,1900,310,1585,-198079,-29514,-215931,82435#yjA2CMYXlJA,0.080,23544.72
37,2,537,1723,2012,-512338,-300600,716886,439504#lvV6ouHnHii,0.025,187660.52
37,3,1376,1933,243,96272,760165,458778,533230#ZQFiRpiRBke,0.043,13108.39
37,4,1864,1379,1430,-406106,-979999,-1199624,1228634#2P8i89vAAkf,-0.011,-626501.75
37,5,2656,2144,1435,14439,1334200,1067389,1542094#3ZGVzNXfApt,-0.114,115127.61
37,6,367,987,1625,-2059603,-1969386,2174912,2177153#gcLAnU2wBQy,-0.138,1811806.2
37,7,1996,1669,206,900362,532107,902556,1060006#jb0SnKbM0nV,-0.063,1265080.6
37,8,2144,3611,830,-1130659,-950946,2278801,1568206#1BpIBZUAb96,-0.158,-449857.3
38,1,2841,1373,2114,-265135,-158652,371196,228331#hDm6eCnV47n,0.008,96076.51
38,2,524,3547,1996,63706,520754,315156,365753#RnRlybxEYaO,0.026,8068.39
38,3,203,881,1521,-315059,-756551,-922342,947456#gzHCTbMUvef,-0.027,-481797.75
38,4,3043,1925,77,11943,1096204,876039,1268352#9wMKkA2OyQy,-0.100,95063.61
38,5,120,2641,1117,-1761645,-1686263,1861720,1864523#MRkAKm9AjA8,-0.126,1551710.2
38,6,286,316,1923,793094,467611,794661,934315#qQZZc432ZHX,-0.051,1112808.6
38,7,1946,3020,1223,-1016328,-853866,2048491,1409999#VnzSRPs68KH,-0.146,-405217.3
38,8,2447,3641,1798,-1240845,1564223,1011629,2819282#SRCVy58TMhy,0.119,783490.25
39,1,2855,874,1395,29279,267662,163326,188705#lwcSHgTNNKj,0.009,2740.39
39,2,782,3591,1357,-218656,-519959,-628749,649739#AfXEAIY0pQV,-0.044,-328581.75
39,3,1786,978,1507,9296,843784,673091,978019#8LdMUSBMx97,-0.086,73783.61
39,4,1195,3907,302,-1445066,-1385444,1528954,1532353#BaaHjKmTeg4,-0.112,1275358.2
39,5,2705,651,2046,678906,398955,679804,800514#Q3kuTgNUWur,-0.038,950712.6
39,6,512,556,321,-894376,-750314,1802827,1241246#miXcj990ylB,-0.133,-357601.3
39,7,1248,2923,835,-1113923,1405487,908802,2532361#y16ymF74eSG,0.105,702642.25
39,8,3,2752,10,-144556,1233867,1925337,1749056#SY301W72xjg,-0.107,1017144.0
40,1,544,1647,940,-116897,-270223,-318846,335482#9o2wj5WwS3N,-0.061,-166853.77
40,2,1942,3234,1319,6497,576940,458547,671096#PVdvsCAVDpK,-0.072,51287.61
40,3,535,854,1382,-1109864,-1066929,1176613,1180644#p2kV472vJyo,-0.098,982750.25
40,4,84,2674,575,557797,326137,557987,658604#vWFI594A26o,-0.024,778792.6
40,5,899,148,326,-764802,-640290,1541809,1061945#6SOkYioCYNc,-0.120,-307009.3
40,6,268,2032,94,-978812,1236511,799341,2226930#gDDZijcFT8A,0.090,616578.25
40,7,770,2223,800,-130175,1108155,1727705,1569759#x5fRMwE7RC3,-0.095,912696.0
40,8,2362,1876,590,-2506014,-2473653,-400645,1199371#dGP71LTI32T,0.143,-1753407.5
41,1,454,831,1717,3547,295672,232405,347582#PpnkH3HWV9k,-0.056,27575.61
41,2,1197,1344,2155,-756039,-730720,804697,809396#dTIDwUNWWTx,-0.082,673886.25
41,3,1592,2454,1914,429768,249159,429208,508585#Fwh54N3CRYr,-0.009,597048.6
41,4,50,1797,1238,-627605,-523794,1265437,872097#TOmPxTZvKlM,-0.105,-253441.3
41,5,2563,968,1777,-835512,1057293,683246,1902987#4zuY75j8Z5d,0.074,525298.25
41,6,1776,2398,676,-114894,974586,1517721,1379257#HMIoyXXpAon,-0.081,801720.0
41,7,2595,18,560,-2248303,-2219294,-360104,1076461#YMHwWjgoftq,0.128,-1572303.5
41,8,1223,2111,1854,1800381,937838,-704531,171189#IfcC0ZnTtTD,0.229,3174925.8
42,1,124,1446,419,-383592,-376815,413207,418608#Jn1D7MYb8mF,-0.066,348766.25
42,2,1117,3922,1659,294818,168019,293469,350457#uot1oRRl97G,0.006,405480.62
42,3,1022,1573,855,-482787,-400826,973711,671702#y1DlgD1CpY7,-0.090,-196897.3
42,4,2020,3662,1480,-684024,867835,560517,1560533#VtBKBX5ITAe,0.057,428802.25
42,5,3021,3277,1840,-98714,833160,1295385,1177549#Obe0htknhpI,-0.067,684216.0
42,6,2100,2574,1062,-1974973,-1949518,-317107,946103#332rEmmiyFs,0.111,-1380223.5
42,7,1639,1369,1061,1614091,839671,-631125,154439#xfj1L0GKzYK,0.214,2846349.8
42,8,2225,3228,602,630996,-2721060,1976014,2541020#9lreAt7Cov1,-0.112,-2145348.8
43,1,1714,3147,2012,152948,82719,150768,184219#3vmv9bqrR6u,0.022,204088.64
43,2,758,3406,1379,-330347,-271386,666631,460760#OhPLkoddVAk,-0.074,-137377.3
43,3,1695,2251,1405,-524348,668135,431154,1199568#DC3JEmlKne3,0.039,327090.25
43,4,1448,929,2090,-81636,683877,1060697,964634#2P8i89vAAkf,-0.051,560184.0
43,5,879,1682,2096,-1686024,-1664327,-271652,808295#mu5OhoOyhWq,0.094,-1177167.5
43,6,1540,2434,2035,1416842,735730,-553401,136704#kNdcitDAYi1,0.197,2498445.8
43,7,1338,1695,1110,565289,-2437110,1770365,2277101#opVjAKkTqqq,-0.098,-1921348.8
43,8,1145,1160,133,593736,-2327456,2978775,2032916#5sajeT3OA3F,0.192,-799636.06
44,1,2315,3365,608,-170284,-135474,344197,239271#18tU3k1tYWl,-0.057,-74881.3
44,2,1589,668,1552,-356483,458195,295157,820092#9DMr4QjfpfC,0.020,220162.27
44,3,114,3216,1426,-63659,526737,813657,740514#Q3kuTgNUWur,-0.035,429623.97
44,4,1987,1273,1460,-1381457,-1363720,-223741,663038#Ub7J5fTPdEf,0.076,-963135.5
44,5,926,1374,371,1208635,626015,-471359,117984#FkXdrVZUAcc,0.180,2131213.8
44,6,314,298,1646,495827,-2136934,1552965,1998101#opVjAKkTqqq,-0.083,-1684548.8
44,7,113,2101,1903,531910,-2083250,2666214,1820814#ahaPufej0Ex,0.175,-715540.06
44,8,816,3579,1487,2107262,2398489,1345402,2728244#zX6pi0zr3qo,-0.098,-324995.03
45,1,1701,2842,1921,-180429,238013,152526,422105#bmQ470eUYAH,0.000,108018.26
