113,-284627,-341999,566977.44,-386389,182506,393452,181253
114,-273603,515608,-941340.9,-1084446,338774,-798040,-574152
115,-377220,-193275,226939.19,-869655,-704643,-555229,108090
116,-285442,652102,950633.7,-108134,-630600,485032,-249354
117,922562,1163906,764072.25,-759018,-621310,223388,-349104
118,269585,1060261,-1076995.6,-909415,-626513,69277,148373
119,-246773,138362,345553.8,-45700,-164512,202714,737779
120,77100,-393579,-128152.14,-598523,430165,844083,137334
121,-864,704624,-858512.0,-604804,619016,-1175411,-1059570
122,-538474,-1094479,-849820.7,785280,-669837,-907705,-1214042
123,782420,217598,-593395.56,-837589,-224199,111143,77807
124,-1044600,-439564,-1021317.44,454906,531836,-132184,164739
125,967314,-132493,-714333.5,-269471,98016,936212,253506
126,372434,1109770,317512.6,1099244,582672,-741244,364049
127,-1089466,11537,1171114.8,-206678,-597760,610867,617509
128,114523,686562,548576.0,-624780,474257,-1168573,40880
129,581401,395123,1195562.1,373730,733658,600997,-288426
130,923146,-1222481,-304005.94,-71136,-1024386,157383,-592733
131,1107279,575429,247732.5,-1189968,472668,929040,-1094899
132,-167160,1275728,153433.23,-1057502,580818,-367911,325214
133,1282446,997234,-102615.56,-1160951,317321,543031,-1100514
134,-447071,887849,-922928.8,-266026,700381,-351717,-451722
135,1012960,-1304251,1179054.4,-1142563,-1248634,894199,533405
136,-423603,-1064216,-144020.48,473036,192446,-602797,308527
137,264591,293154,934701.25,814627,-562653,-329669,-111503
138,-525848,-508146,-85579.24,-74130,1301055,221996,-799357
139,246061,-1310854,560365.8,1046810,-722339,1174891,215579
140,874744,1357954,230714.2,-122892,253696,790840,856821
