911,6,1,4,7,3,255,-1952765
912,101,1,1,5,6,2278,-3538307
913,14,2,6,3,4,1966,-2895478
914,191,1,1,3,1,2975,-394439
915,101,1,5,5,8,2816,-5559699
916,80,1,5,1,6,542,-3362179
917,110,2,6,3,9,1000,8938484
918,217,1,2,8,7,2975,-7945845
919,145,1,1,2,5,1759,1999280
920,67,2,2,4,3,1878,3798692
921,21,2,6,2,7,2887,-3772498
922,94,2,2,4,3,1020,-5117405
923,48,1,5,8,6,128,-9049579
924,220,1,1,5,3,2276,-7032352
925,210,1,3,3,6,2889,-8228343
926,211,1,3,7,1,2787,5020982
927,173,2,2,4,6,1096,-4577447
928,20,1,4,8,5,1865,-4122609
929,33,2,3,4,7,1850,-3278174
930,55,2,6,2,2,234,-6070723
931,173,2,1,7,5,2065,6033498
932,123,2,1,8,6,2717,1408757
933,207,2,2,5,7,861,2015378
934,5,2,1,6,1,80,9037875
935,101,2,6,2,9,2985,-4448404
936,23,1,5,9,4,1782,-5067398
937,49,2,1,5,9,747,3082988
938,119,1,5,6,6,2874,6074515
939,107,2,2,6,8,809,-8685096
940,109,1,2,3,6,2279,1405864
941,159,2,4,7,5,240,8406515
942,125,2,4,4,5,789,-6095760
943,58,1,4,7,4,102,4337781
944,192,2,2,9,8,2497,5875262
945,4,2,1,9,2,934,-3341426
946,72,1,4,8,7,1666,-8396404
947,100,2,2,1,6,590,-5798451
948,203,1,4,9,8,331,3937929
949,214,2,5,9,5,2703,8440175
950,108,2,3,5,1,613,-331192
951,86,2,6,6,9,1326,-4999186
952,155,2,1,3,6,1743,-7668526
953,71,2,2,5,5,2303,9249846
954,107,1,3,9,6,152,3412059
955,25,2,5,4,2,3017,853776
956,91,2,4,4,7,1548,4080929
957,108,2,6,4,7,2761,-2914543
958,117,1,3,1,6,2718,-4896799
959,10,2,3,6,4,82,4147703
960,213,1,6,9,8,894,2053856
961,16,1,6,8,8,989,-2060419
962,197,1,3,3,4,1820,-3731846
963,134,1,4,5,7,2973,-3054434
964,207,1,1,8,6,2289,-415926
965,9,2,5,2,6,1245,-5863390
966,139,1,1,8,4,1734,-3545990
967,204,2,2,9,2,1899,9426353
968,115,1,5,7,5,1855,-8378572
969,107,1,6,6,2,451,2107567
970,73,2,4,2,1,949,4005336
971,132,1,3,7,6,1449,-3976804
972,13,2,5,3,7,2892,-5395007
973,28,2,2,5,3,2472,-9539388
974,157,1,5,7,8,2476,-7413200
975,184,1,1,9,8,2439,-8673225
976,96,1,3,9,7,982,5291923
977,128,1,4,8,8,2093,-4824202
978,69,1,5,3,5,2741,-4344809
979,24,1,5,2,8,207,-3454933
980,36,2,6,6,9,2633,-6396758
981,213,1,4,5,3,1509,6357420
982,1,2,3,7,9,1003,1484208
983,19,2,1,4,2,1301,2123059
984,27,1,5,4,1,2075,9521848
985,216,2,2,6,6,2813,-4686577
986,115,1,6,1,6,726,-5337722
987,71,2,1,5,4,2584,3247179
988,54,2,1,6,8,2354,6398582
989,87,1,2,1,8,2674,-9147382
990,179,1,2,8,3,2066,1481171
991,144,1,3,7,2,2344,8852771
992,60,2,2,3,4,1349,-6418953
993,118,1,4,6,7,2058,4568128
994,1,1,2,1,9,528,6186527
995,71,2,4,9,9,1427,-3518317
996,44,1,4,7,8,1284,-8840365
997,178,2,6,5,8,2748,-6104169
998,139,2,4,4,4,192,4145570
999,25,1,5,2,2,1403,8884789
1000,167,2,3,1,3,2094,-348133
1001,42,2,1,5,8,805,-5262240
1002,164,2,1,1,1,1998,-8070825
1003,85,2,4,4,8,1678,9735436
1004,69,2,3,5,3,1010,3591406
1005,216,2,3,2,5,2657,898775
1006,24,1,3,6,2,2500,4294553
1007,44,2,2,8,8,1009,-3066772
1008,216,2,6,5,2,207,-5152702
1009,30,1,3,2,5,314,4364319
1010,118,1,4,2,5,1250,2160673
1011,26,1,2,9,4,1723,-2168072
1012,66,1,5,9,2,1362,-3925385
1013,27,2,2,7,1,923,-3213390
1014,222,1,6,4,3,1602,-437413
1015,144,2,5,8,4,2731,-6167082
1016,198,1,3,5,2,2926,-3729802
1017,71,2,4,6,4,2797,9914222
1018,13,1,1,6,3,735,-8811298
1019,68,1,5,1,8,2200,2215853
1020,79,2,6,9,7,20,4211979
1021,15,1,6,3,5,11,-4181109
1022,159,2,1,2,2,1707,-5672610
1023,8,2,5,2,9,1760,-10029197
1024,94,1,2,9,4,2676,-7794048
1025,159,1,5,6,1,1989,-9118107
1026,208,1,2,2,3,2233,5562865
1027,83,2,6,3,1,33,-5070957
1028,118,1,5,7,5,560,-4567009
1029,15,2,1,9,1,1621,-3631691
1030,17,2,6,1,7,1975,-6722793
1031,26,2,6,3,1,953,6681342
1032,107,2,5,6,2,2346,1559660
1033,57,2,6,3,6,1740,2230740
1034,49,2,3,2,1,1013,10005821
1035,104,2,3,1,2,2641,-4924751
1036,207,1,6,1,8,2727,-5608046
1037,93,2,6,5,8,1363,3411370
1038,216,1,4,6,1,1834,6722649
1039,67,2,2,6,8,1482,-9609669
1040,22,1,2,4,9,1853,1556478
1041,129,2,2,7,8,1391,9299027
1042,223,2,6,2,3,1910,-6742146
1043,178,1,5,6,9,957,4798474
1044,37,1,2,2,1,1616,6497793
1045,139,2,1,9,7,1921,-3695208
1046,16,1,4,7,9,902,-9284326
1047,29,2,4,9,9,1850,-6409888
1048,75,1,4,8,9,53,4353211
1049,63,2,5,5,8,103,9329402
1050,226,2,3,5,5,518,-365074
1051,225,2,3,4,7,284,-5525294
1052,173,2,1,8,5,2252,-8473125
1053,99,2,6,3,1,1053,10221026
1054,31,1,3,2,9,1868,3770753
1055,180,2,1,9,8,2297,943773
1056,184,2,3,8,6,395,4508177
1057,207,2,4,3,9,2314,-3219000
1058,88,1,4,9,7,753,-5408606
1059,50,2,3,7,6,546,4580935
1060,23,1,2,4,2,1606,2267490
1061,36,1,4,1,9,2457,-2275726
1062,162,1,1,7,9,904,-4118924
1063,147,1,6,9,4,1930,-3372346
1064,11,1,6,9,8,916,-458900
1065,52,1,5,5,2,1160,-6470773
1066,30,1,5,3,9,1061,-3913613
1067,165,2,6,3,6,639,10402091
1068,138,1,4,5,1,2672,-9244025
1069,30,1,4,5,5,892,2324140
1070,85,2,2,7,5,2148,4418623
1071,126,2,3,8,4,1630,-4385415
1072,78,2,4,1,6,522,-5950212
1073,215,1,2,8,6,1047,-10519006
1074,31,1,6,2,9,2876,-8174896
1075,133,1,3,3,3,1539,-9562989
1076,93,1,2,4,9,428,5833806
1077,38,1,2,7,3,1030,-5317712
1078,167,1,6,2,5,1436,-4789209
1079,6,1,3,7,2,3035,-3808450
1080,225,2,6,5,5,1317,-7048828
1081,66,1,3,1,8,397,7005264
1082,212,2,1,5,5,632,1635111
1083,96,2,5,2,1,2180,2338421
1084,71,1,1,9,1,3008,10489794
1085,219,2,5,5,8,2469,-5162924
1086,72,1,1,2,1,1671,-5878370
1087,115,2,6,5,3,143,3575561
1088,151,2,6,6,3,1314,7046716
1089,47,1,2,1,8,290,-10071955
1090,92,1,2,9,6,1640,1631785
1091,114,1,1,7,5,438,9745283
1092,158,2,4,1,2,2470,-7065339
