553,866,1731,107653,2444879.37
554,632,1811,-4295989,3456607.77
555,262,1150,3489089,-198649.58
556,1332,822,-4181474,2534756.23
557,760,591,-1619074,-1517092.32
558,1371,1085,505039,-3698920.94
559,462,2086,1271989,-5509480.04
560,348,1853,4317212,3077332.63
561,650,396,-2185021,2283357.65
562,1119,212,1400501,1560321.02
563,1262,209,3401099,4682499.36
564,1270,1864,3606313,-5131194.06
565,10,1690,-5614354,4716526.37
566,1344,144,3369988,798717.17
567,415,224,-4761399,-2821412.03
568,404,220,-2631834,-4746350.35
569,1112,1034,3479932,-4132620.84
570,553,865,3485759,4168907.13
571,1369,1171,2199146,-2896604.77
572,1450,1691,2765823,-980923.31
573,431,2076,-2760977,2859811.54
574,976,1154,1642283,4776212.82
575,275,689,1226972,-708675.83
576,1049,191,-3163650,-4076664.48
577,388,827,4961414,-3506720.8
578,221,801,1774972,3033022.94
579,845,1666,-4054603,146593.97
580,956,269,4967427,1757669.74
581,37,589,3608682,-687247.96
582,1168,1979,139320,-4001154.59
583,6,806,-3925937,-2343027.33
584,914,1635,-5072132,4411188.11
585,547,1763,-4478882,-954924.54
586,879,332,-3007894,5655145.31
587,1187,230,-207856,4143097.25
588,143,431,4221419,4117553.73
589,1299,218,-593520,1739744.27
590,37,1842,1048873,-3929554.53
591,986,2039,5097800,-66237.38
592,1290,1159,5483412,4837378.36
593,1117,1813,-3374920,-1394133.87
594,614,1308,-4599302,-484456.96
595,64,325,-3944527,-1251038.39
596,235,1621,641707,706980.15
597,723,1142,-3161214,-2604298.46
598,1355,132,4552294,2768469.7
599,37,2175,-739759,-3415408.18
600,1329,1806,4571462,-1353718.49
601,78,1564,100731,891953.34
602,1162,333,4725339,2876744.8
603,474,33,117595,2666479.37
604,828,779,-4683674,3768607.77
605,1372,1011,3804147,-216249.58
606,644,807,-4557020,2761956.23
607,1150,1687,-1764555,-1653892.32
608,725,1305,551123,-4030920.94
609,1195,1079,1385283,-6002280.04
610,1359,967,4703414,3352532.63
611,346,1568,-2379920,2486557.65
612,1351,1527,1525458,1698721.02
613,1362,623,3702788,5098499.36
614,568,1223,3926274,-5585594.06
615,161,1418,-6111662,5133326.37
616,597,638,3666809,869117.17
617,1297,2143,-5182102,-3071012.03
618,1413,171,-2864040,-5163950.35
619,1388,1694,3786229,-4495020.84
