551,1303,2008-01-16 04:15:57.000,5038039,3471698,1500923.26,-704706,-2153033
552,3193,2007-04-07 08:29:47.000,227767,-1022562,-1007944.63,2464769,-686516
553,927,2013-05-13 13:47:46.000,4379199,4946260,-5059999.25,-5006279,361306
554,1094,2017-03-20 06:27:01.000,-3864382,49677,-4170264.01,-2238193,829994
555,894,2013-08-26 00:25:26.000,2775228,3731691,-375342.93,4820828,-3736527
556,1205,2017-05-23 01:53:07.000,-3485773,2500729,2124559.48,-4338626,-2599645
557,1330,2009-12-30 23:30:56.000,-2908585,294266,3516317.45,-5148286,-1764113
558,1751,2011-12-21 21:30:59.000,3209350,4725482,1388858.66,-3335926,3382081
559,3277,2012-01-21 05:56:16.000,-1463043,4170874,4325576.74,-4970230,2065340
560,1586,2011-05-04 17:14:10.000,1083963,-3278484,-4780278.9,-322744,-1916025
561,620,2014-02-24 10:03:52.000,5224989,-4628696,2445062.75,2164180,-1033154
562,435,2014-05-18 17:53:03.000,-5365662,-3844372,-3171281.47,599116,1426150
563,2719,2010-11-26 11:28:42.000,3996543,-5176249,-5296876.15,-522184,-5543743
564,1353,2018-03-12 00:33:22.000,-5368269,-3511250,2648817.42,151399,367080
565,3875,2017-01-24 02:02:46.000,2162207,-996502,5562269.9,4933181,-2070402
566,3187,2018-02-03 10:14:48.000,1626649,-4250006,-997316.59,-482939,-2191781
567,271,2007-10-20 16:18:30.000,-2755782,-2215218,5189614.45,4523965,-5435790
568,713,2014-07-08 05:10:34.000,-5172765,258482,-4455943.24,-572812,-3958231
569,3674,2008-10-17 17:01:45.000,3696630,2544368,1109571.81,5064039,-1987360
570,1853,2019-07-19 22:39:23.000,1027326,5563001,-5553211.01,-1010829,-3120252
571,3660,2016-06-25 17:01:36.000,-4832046,3728773,-2671065.46,1963231,3917578
572,2767,2014-05-17 04:52:09.000,-1438490,5010797,-3951468.38,-269202,996706
573,2200,2007-03-15 18:16:18.000,2832746,4119061,202179.74,2594725,336906
574,2973,2011-03-01 22:01:58.000,-1721670,5692870,5039242.86,-5702851,3126225
575,476,2019-10-21 13:52:53.000,-5042294,-3711284,4627168.75,-2144616,-3274427
576,991,2018-05-09 01:43:10.000,1257263,-1162268,2299288.37,5212966,-3433606
577,210,2014-04-24 05:27:15.000,1108171,1930974,-2162004.97,3904902,-1891515
578,790,2014-03-02 06:35:58.000,-5238868,-5373788,-4697551.21,-1238795,3691347
579,2379,2010-07-18 05:20:17.000,768803,1323302,-1439023.83,-1355184,-2712392
580,112,2019-03-12 01:24:02.000,-5484186,4913260,5501705.16,-4344798,437848
581,1168,2017-05-26 10:25:24.000,-5279835,-5414380,-3286504.36,-4529470,3410290
582,2967,2007-07-17 09:58:44.000,-3565627,2544556,-4275754.85,3890086,5620
583,283,2013-10-11 04:40:49.000,-863254,-3319638,3665585.17,-1572397,-2130838
584,2603,2018-02-09 03:11:25.000,-5075429,-2486310,3056198.94,-5501074,2840132
585,1474,2014-05-07 19:02:42.000,-5593604,-4293153,2662557.94,351271,319258
586,1713,2020-02-05 10:12:56.000,-5411234,-3341356,313927.39,-1128224,3153568
587,1050,2019-08-13 00:56:36.000,-1433243,4977187,-1508086.16,-884043,1083664
588,1282,2016-03-20 12:39:48.000,-122370,-3186563,1109987.9,-5487713,3309029
589,3125,2006-04-30 13:54:35.000,-5023441,3005950,5743782.06,-2069525,5551493
590,455,2007-04-17 08:30:50.000,362714,-4537340,-4807831.34,1727598,-5687677
591,989,2011-12-11 09:00:22.000,1866287,-333549,4215871.83,5825606,1692779
592,981,2013-09-12 08:32:29.000,5091184,2284019,393717.51,-4330377,-2756415
593,3245,2007-03-23 06:44:12.000,-1957871,-3444498,-2590496.98,2366300,2687715
594,2504,2013-08-30 20:45:19.000,-2175787,4876455,-3058626.79,-4087667,-1948047
595,1682,2008-01-17 13:45:37.000,-5223062,5614511,4239274.2,3816133,-4683398
596,3650,2013-06-03 20:19:28.000,-385476,-2947266,5259364.51,5165694,-942609
597,776,2015-01-18 14:37:42.000,528150,-3134981,-5692485.74,4421731,2547841
598,1007,2008-03-03 08:28:44.000,-1088087,-5546585,-4477222.3,4048946,-2819320
