1275,31,1,1,9,2,2796,-11342517
1276,87,1,6,3,4,2377,6917572
1277,85,1,4,5,2,1961,-6304732
1278,136,1,2,9,5,1883,-5678009
1279,197,1,5,8,8,2577,-4515484
1280,149,2,6,3,6,1742,-8352968
1281,226,1,1,2,9,1230,8300952
1282,180,2,3,1,6,2947,1936917
1283,23,2,1,7,8,881,2769145
1284,159,1,5,1,1,1817,12425686
1285,225,2,5,3,3,1781,-6115618
1286,213,1,3,4,9,504,-6959666
1287,203,2,4,5,1,1375,4232325
1288,118,2,4,6,2,2291,8342984
1289,194,1,2,1,8,1636,-11921101
1290,145,1,2,2,3,788,1933013
1291,54,1,3,7,2,2740,11530307
1292,127,2,2,6,7,1655,-8358111
1293,24,1,1,3,4,1566,5950207
1294,217,2,2,7,6,942,8054120
1295,22,2,4,9,6,1331,-4579663
1296,103,1,4,4,5,2049,-11504131
1297,192,2,6,2,8,414,-7938480
1298,209,2,4,1,7,2415,5391416
1299,26,1,5,8,2,2774,11552470
1300,67,2,3,1,6,1809,-449779
1301,5,2,4,8,2,736,-6840564
1302,218,2,1,7,7,468,-10484622
1303,169,2,4,7,5,985,12648976
1304,68,2,3,2,3,44,4667488
1305,227,2,3,8,5,497,1168766
1306,76,1,6,9,8,2098,5576297
1307,114,2,2,5,5,2725,-3980143
1308,129,2,3,2,5,426,-6688123
1309,150,1,3,5,2,1706,5664015
1310,2,1,4,5,5,329,2801575
1311,86,1,2,6,7,13,-2813993
1312,188,1,5,3,8,1671,-5086619
1313,66,2,2,1,1,851,-4167126
1314,88,1,3,7,9,540,-566335
1315,46,1,5,8,1,2476,-7989231
1316,98,1,3,8,8,907,-4832671
1317,181,2,4,6,7,2074,12841436
1318,82,1,4,9,9,129,-11407657
1319,64,1,5,7,8,466,2865572
1320,115,2,6,6,1,560,5451840
1321,224,2,6,6,8,554,-5406942
1322,127,2,4,5,8,711,-7338225
1323,115,1,5,2,9,542,-12968051
1324,170,1,5,3,7,819,-10079136
1325,6,1,5,6,4,2346,-11787399
1326,199,1,5,5,9,571,7188514
1327,40,2,6,9,4,2958,-6551487
1328,185,1,2,4,5,2759,-5900209
1329,188,2,1,6,1,934,-4692242
1330,130,2,6,7,4,1084,-8679003
1331,39,2,3,9,7,674,8624874
1332,59,2,5,9,8,1233,2012369
1333,61,2,6,6,3,1320,2876826
1334,181,2,3,8,1,755,12909659
1335,113,2,6,7,8,1609,-6353792
1336,78,1,3,4,2,2505,-7229990
1337,225,2,3,5,5,154,4396516
1338,53,1,1,6,4,1771,8667051
1339,174,2,2,6,8,444,-12383388
1340,215,1,2,7,9,575,2008320
1341,39,2,2,7,8,1787,11976563
1342,63,2,6,5,6,2216,-8681304
1343,84,1,2,3,6,465,6180553
1344,26,2,2,8,7,2030,8365386
1345,90,2,1,9,4,1825,-4756554
1346,75,1,4,4,6,1667,-11948092
1347,43,2,4,6,9,2573,-8244199
1348,145,1,4,5,3,2276,5599057
1349,64,2,5,2,8,1474,11997083
1350,126,2,3,5,8,233,-466720
1351,188,2,6,7,1,215,-7103618
1352,227,2,1,5,2,722,-10886922
1353,183,2,6,6,7,360,13134566
1354,30,1,3,8,9,902,4846835
1355,191,2,1,6,8,137,1213764
1356,9,2,6,2,3,3050,5789921
1357,50,2,4,9,6,973,-4132371
1358,1,1,1,6,1,972,-6944027
1359,170,2,3,1,3,1938,5880631
1360,134,1,2,7,2,685,2908392
1361,96,1,4,7,3,747,-2921647
1362,57,1,1,1,6,1213,-5280158
1363,186,1,6,3,4,1858,-4326082
1364,104,1,3,3,5,2911,-587822
1365,181,2,5,5,8,905,-8292922
1366,157,1,5,6,6,2099,-5016482
1367,48,2,6,3,9,2973,13329305
1368,207,1,1,8,7,2066,-11840384
1369,26,1,4,2,5,2215,2973859
1370,121,2,2,4,8,2688,5658484
1371,108,1,3,2,7,2173,-5611248
1372,46,2,1,4,3,2583,-7615827
1373,95,2,2,8,6,2886,-13457860
1374,107,1,3,5,3,1019,-10459984
1375,207,1,3,3,6,1896,-12232281
1376,84,1,5,7,6,1823,7459455
1377,222,1,2,4,6,898,-6798242
1378,7,1,3,8,5,578,-6122409
1379,179,1,3,4,2,2348,-4869001
1380,111,2,6,2,2,426,-9005038
1381,79,1,6,7,5,118,8948796
1382,164,2,1,8,2,2576,2087820
1383,100,2,5,5,7,1760,2984507
1384,203,1,1,6,1,2750,13393632
1385,1,2,2,2,5,1437,-6591965
1386,170,1,4,5,4,1449,-7500314
1387,20,2,3,5,9,1991,4560707
1388,215,2,3,6,6,1251,8991118
1389,154,1,2,1,8,2309,-12845674
1390,58,1,2,3,6,362,2083627
1391,24,1,1,7,5,834,12422819
1392,225,2,4,4,5,2776,-9004497
1393,144,1,2,2,9,2421,6410900
1394,62,1,2,9,8,61,8676651
1395,157,2,4,9,2,2318,-4933445
1396,47,1,4,3,7,1285,-12392053
