29,123801,88823,267562.16,78235,162867,139397,-62258
30,214146,-282481,-64005.93,-17159,-240309,36583,-133700
31,265279,136729,52532.5,-287188,105461,224240,-253825
32,-36760,309328,39833.23,-261496,144673,-83199,83589
33,317846,241534,-27415.56,-282392,76004,131031,-279916
34,-108971,220349,-228528.83,-70765,177564,-89017,-121170
35,260560,-340251,310254.4,-293889,-331002,237499,139840
36,-117803,-286216,-35220.49,122164,55189,-165597,83198
37,73191,73554,248301.23,220232,-157367,-89157,-37041
38,-139448,-135946,-26379.24,-26998,365318,63196,-224382
39,74761,-370054,150765.84,293108,-200415,324741,54508
40,242844,392754,65914.21,-42166,73032,229840,245047
41,-307637,145131,-225206.62,183762,195858,-270290,307914
42,410,240480,73528.08,-38678,269163,-413284,-154243
43,203471,-10454,356336.28,-137210,83575,-384539,224985
44,134452,-142485,-403698.25,221758,-382948,-178498,85291
45,-84528,-328136,36157.29,185152,14692,-122411,-185618
46,148978,395139,26096.55,-359455,21841,-42725,-164619
47,178938,-439573,-184154.88,229267,174188,448390,246626
48,-372687,-288346,-438852.06,-252117,-63109,418728,292271
49,57284,-100488,401085.7,103049,-241223,294951,46777
50,421305,-456674,-479096.56,47567,54164,262108,93990
51,-191517,-187458,126669.02,-397116,488652,-279241,394175
52,302688,262566,266705.62,158924,-389322,39956,128962
53,-157063,173144,-293228.4,-482255,-129448,198422,-159222
54,334960,-297504,-109638.52,-275496,-245747,294541,-175241
55,431321,-472551,-43283.66,109744,413363,223773,399080
56,-29717,-438372,-20654.83,-422678,-273704,481046,433157
