1105,824,1823,6954727,-392249.58
1106,1044,662,-8312480,5033956.23
1107,682,1637,-3219360,-3021892.32
1108,84,1303,1011963,-7350920.94
1109,1245,2019,2518223,-1.093028004E7
1110,1277,915,8565429,6104532.63
1111,218,76,-4328915,4518557.65
1112,764,1460,2775023,3082721.02
1113,906,359,6719673,9258499.36
1114,828,1424,7125884,-1.012959406E7
1115,215,900,-11084742,9301326.37
1116,407,1174,6635024,1573117.17
1117,1381,1510,-9389132,-5567012.03
1118,1311,1883,-5186105,-9339950.35
1119,1236,1688,6849199,-8119020.84
1120,241,199,6843762,8190507.13
1121,286,1641,4312675,-5677404.77
1122,731,817,5425172,-1922523.31
1123,450,1877,-5412753,5614211.54
1124,202,15,3224528,9361012.82
1125,476,1821,2410000,-1377475.83
1126,1107,754,-6176737,-7966264.48
1127,144,1428,9683219,-6841920.8
1128,1451,1259,3466893,5910622.94
1129,1154,2109,-7911945,278593.97
1130,774,1462,9676807,3420869.74
1131,175,125,7015564,-1329647.96
1132,1069,2072,265275,-7776354.59
1133,1357,1381,-7627839,-4560627.33
1134,689,60,-9851230,8573588.11
1135,815,313,-8683087,-1861324.54
1136,830,622,-5830439,1.097034531E7
1137,947,324,-397677,8023897.25
1138,889,1941,8172954,7963153.73
1139,607,140,-1139005,3367744.27
1140,17,2034,2019222,-7590354.53
1141,1238,1077,9838558,-136637.38
1142,214,1532,10572435,9334178.36
1143,833,1229,-6505146,-2687733.87
1144,1303,1,-8856984,-942056.96
1145,792,577,-7594558,-2412638.39
1146,534,165,1241917,1366980.15
1147,186,635,-6069631,-5006698.46
1148,759,781,8741111,5320469.7
1149,33,351,-1410462,-6557008.18
1150,261,1041,8765377,-2594518.49
1151,1040,1277,196931,1710353.34
1152,1026,1884,9046711,5499144.8
1153,530,1173,226951,5104079.37
1154,72,431,-8948209,7200607.77
1155,478,1684,7269785,-409849.58
1156,356,648,-8688026,5261156.23
1157,1072,531,-3364840,-3158692.32
1158,893,1523,1058047,-7682920.94
1159,522,1012,2631517,-1.142308004E7
1160,832,29,8951630,6379732.63
1161,1370,1248,-4523815,4721757.65
1162,997,572,2899979,3221121.02
1163,1006,773,7021361,9674499.36
1164,126,784,7445845,-1.058399406E7
1165,366,628,-11582050,9718126.37
1166,1116,1668,6931846,1643517.17
1167,807,1226,-9809835,-5816612.03
1168,864,1834,-5418312,-9757550.35
1169,56,146,7155496,-8481420.84
1170,345,739,7149035,8556107.13
1171,1247,883,4504814,-5930204.77
1172,798,137,5666931,-2008123.31
1173,187,858,-5653823,5864611.54
1174,264,512,3368369,9777812.82
1175,759,923,2517548,-1438275.83
1176,1377,605,-6450654,-8319864.48
1177,916,1883,10112474,-7145120.8
1178,901,1101,3620704,6172222.94
1179,255,748,-8262613,290593.97
1180,228,569,10104933,3572069.74
1181,717,283,7325280,-1388047.96
1182,1060,1079,276726,-8119554.59
1183,1348,1634,-7964375,-4762227.33
1184,1198,117,-10285694,8951988.11
1185,707,2183,-9065288,-1943724.54
1186,1355,1850,-6087034,1.145354531E7
1187,131,1934,-414934,8376697.25
1188,295,1277,8532185,8312753.73
1189,147,1334,-1188594,3515744.27
1190,677,450,2107435,-7923154.53
1191,202,389,10269536,-143037.38
1192,778,565,11035074,9742978.36
1193,13,175,-6789712,-2805333.87
1194,42,1884,-9244046,-983656.96
1195,64,1801,-7926379,-2518238.39
1196,1223,433,1296481,1426980.15
1197,1329,188,-6334032,-5225098.46
1198,43,840,9121912,5552469.7
1199,165,2187,-1471435,-6842608.18
1200,561,2172,9146642,-2707318.49
1201,598,250,205677,1784753.34
1202,616,2025,9439563,5737544.8
1203,138,1677,236893,5325679.37
1204,268,1601,-9335894,7512607.77
1205,132,1545,7584843,-427449.58
1206,1124,633,-9063572,5488356.23
1207,6,1627,-3510321,-3295492.32
1208,247,1743,1104131,-8014920.94
1209,1255,5,2744811,-1.191588004E7
1210,387,1345,9337832,6654932.63
1211,1066,218,-4718714,4924957.65
1212,1229,1887,3024936,3359521.02
1213,1106,1187,7323050,1.009049936E7
1214,880,143,7765806,-1.103839406E7
1215,517,356,-12079358,1.013492637E7
1216,369,2162,7228667,1713917.17
1217,233,943,-10230538,-6066212.03
1218,417,1785,-5650518,-1.017515035E7
1219,332,806,7461793,-8843820.84
1220,449,1279,7454308,8921707.13
1221,751,125,4696953,-6183004.77
1222,865,1659,5908690,-2093723.31
1223,1380,2041,-5894894,6115011.54
1224,326,1009,3512209,1.019461282E7
1225,1042,25,2625096,-1499075.83
1226,191,456,-6724571,-8673464.48
1227,232,136,10541729,-7448320.8
1228,351,942,3774515,6433822.94
1229,813,1589,-8613280,302593.97
1230,1138,1879,10533058,3723269.74
1231,1259,441,7634997,-1446447.96
1232,1051,87,288176,-8462754.59
1233,1338,1886,-8300912,-4963827.33
1234,251,174,-10720157,9330388.11
1235,599,1851,-9447488,-2026124.54
1236,424,875,-6343629,1.193674531E7
1237,771,1342,-432190,8729497.25
1238,1157,614,8891415,8662353.73
1239,1143,326,-1238184,3663744.27
1240,1337,1068,2195649,-8255954.53
1241,622,1903,10700514,-149437.38
1242,1342,1800,11497712,1.015177836E7
1243,649,1323,-7074278,-2922933.87
1244,237,1565,-9631108,-1025256.96
1245,792,823,-8258200,-2623838.39
1246,456,701,1351046,1486980.15
1247,1015,1944,-6598434,-5443498.46
1248,783,899,9502714,5784469.7
1249,297,1821,-1532408,-7128208.18
1250,861,1102,9527907,-2820118.49
1251,156,1425,214422,1859153.34
1252,207,2166,9832415,5975944.8
1253,1202,2181,246834,5547279.37
1254,464,568,-9723579,7824607.77
1255,1242,1406,7899901,-445049.58
1256,436,619,-9439118,5715556.23
1257,396,521,-3655801,-3432292.32
1258,1056,1963,1150215,-8346920.94
1259,532,1200,2858105,-1.240868004E7
1260,1398,459,9724033,6930132.63
1261,762,1390,-4913614,5128157.65
1262,6,999,3149892,3497921.02
1263,1206,1601,7624738,1.050649936E7
1264,178,1705,8085767,-1.149279406E7
1265,668,84,-12576666,1.055172637E7
