1101,3818,2012-02-04 01:25:39.000,10059913,6943688,3005723.26,-1407348,-4304771
1102,3736,2011-07-30 17:46:25.000,462089,-2047949,-2011144.63,4930562,-1375666
1103,3383,2015-08-24 17:25:31.000,8731817,9860939,-1.008479925E7,-9984516,718806
1104,3773,2018-03-19 11:00:15.000,-7697085,95465,-8315064.01,-4469417,1645820
1105,961,2015-11-03 07:16:11.000,5518171,7438988,-753742.93,9594982,-7438302
1106,2831,2018-05-01 09:20:26.000,-6930979,4964707,4227759.48,-8633147,-5174470
1107,1330,2013-05-30 06:25:31.000,-5774563,592509,6992317.45,-10230280,-3513591
1108,2946,2014-09-22 18:14:17.000,6365437,9380847,2752858.66,-6629189,6711985
1109,3704,2014-10-13 13:30:39.000,-2907244,8267307,8584776.74,-9853202,4088240
1110,2539,2014-04-23 05:47:57.000,2152415,-6501396,-9470678.9,-639467,-3804137
1111,1378,2016-03-06 11:49:56.000,10343905,-9159772,4847462.75,4291602,-2039654
1112,3374,2016-05-01 07:49:32.000,-10616309,-7608451,-6277681.47,1189299,2824525
1113,3604,2014-01-09 10:09:09.000,7902055,-10232404,-1.046247615E7,-1032974,-10953268
1114,1734,2018-11-13 15:31:37.000,-10609934,-6927322,5236017.42,292958,720180
1115,1368,2018-02-13 06:18:25.000,4276137,-1967142,1.09742699E7,9734719,-4081268
1116,982,2018-10-20 15:43:43.000,3201657,-8388234,-1965316.59,-956060,-4318560
1117,60,2011-12-22 11:26:47.000,-5435322,-4364508,1.021441445E7,8915429,-10711044
1118,2624,2016-06-06 10:17:09.000,-10180482,506840,-8776743.24,-1129824,-7791731
1119,110,2012-08-21 02:28:59.000,7277647,4994827,2183171.81,9962741,-3901910
1120,1402,2019-10-08 16:21:07.000,2020489,10937882,-1.092121101E7,-1980952,-6132052
1121,2720,2017-09-26 22:05:36.000,-9483429,7323320,-5249465.46,3852233,7698003
1122,2293,2016-05-04 16:22:03.000,-2815685,9837267,-7744268.38,-523330,1948481
1123,3424,2011-08-05 02:01:58.000,5554514,8071565,404579.74,5091340,665921
1124,1631,2014-03-21 07:43:37.000,-3378935,11154986,9861642.86,-11162129,6112621
1125,1767,2019-12-09 21:52:03.000,-9871267,-7268470,9062368.75,-4199856,-6409702
