1036,32,1982,158,3,696,8922892#dcOCtIGe9sMLH,-23.4200,-8178413,-4573668.620,-2192054,-3433,7792556.7900,8536.21
1037,84,1601,7,7,733,262673#Cdx5aqCihe9K4,-9.4200,7234908,-6250507.880,8663399,5561389,9019189.5400,-5057296.34
1038,91,908,99,1,382,1606472#uf9SqaemTGs1K,22.7500,459136,-9336198.380,6353820,6754725,-1747502.2000,-3202744.92
1039,128,2311,90,7,1333,697496#BjduMCL3OeYLg,-7.4300,-702369,-6940124.030,-322110,9200134,-5219256.7700,4583007.6
1040,186,1390,77,4,211,6873571#UwMXX6bSRgjwZ,-17.9300,-6061112,-716258.400,8116262,9995368,6874451.2700,2014313.07
1041,65,1515,141,6,1339,1134190#IvHL6bZKu6oGH,25.3600,-9368499,3431325.420,6654845,-825710,-9243503.0500,-2370130.17
1042,66,1193,113,1,1144,7689747#biOF5yGTBht4d,6.8702,-2374613,8149665.540,850470,-1941632,-10312897.3500,-8493023.31
1043,222,1701,96,2,496,2267825#m7e0acweOOvVs,-0.4209,-6998678,4457731.900,-10186637,-9187131,-9143881.6100,-3722985.48
1044,161,2373,45,7,871,6962060#38UL8qVlbHUIj,-1.1180,-3345252,9302012.980,7670999,4373075,-10428607.0900,-8973539.77
1045,204,1812,76,3,486,4512266#naUiZrd2ZNoHn,24.4150,3733840,-5498738.690,673905,-2913456,2105037.2700,-5984499.27
1046,71,1584,99,8,975,670444#smQXVZ9Uh8Zaa,6.0612,2539583,549978.210,1667277,4729121,8179745.3200,-1.03070713E7
1047,64,1251,134,1,1314,7638689#SLzlHlPiGH9rn,16.6310,6359423,-4373603.070,-6838632,-2929284,-3383537.7700,885320.41
1048,101,140,204,7,211,1000413#8yJftz4JrDhG4,-3.5980,4865725,526861.270,5722752,-1182155,-8884016.3900,-8595989.19
1049,179,794,190,1,1174,6824203#jlyatrEDazCoC,17.9470,-9644020,-6662224.090,-7397845,-2335641,840744.5900,4051151.45
1050,163,1701,15,5,494,336351#RCiErz5KaaHWY,-17.8700,-10175117,372632.660,1135508,7156283,10481304.1200,8769968.43
1051,194,1697,144,6,512,5884720#Sslk70oRR0TwM,-17.1200,7924762,8163042.810,-9706300,-5174281,-5275135.8200,8531657.83
1052,4,572,172,4,214,977289#cWObt5Yrxl5Qc,6.3140,2949767,-3782484.870,-395930,-7336693,-5917353.4000,8940727.4
1053,54,1794,76,5,855,2579182#xDenHUnjuzHdp,13.0050,-6949996,1959966.980,6689828,10519889,4665232.4400,-3850467.38
1054,78,620,8,7,666,2241066#cjVTCu5O680Vp,-1.5378,-7947247,5555740.220,6156588,1409183,-1335768.6300,5822946.61
1055,222,2593,14,2,165,27493#3kkWmhi8XVEGT,15.0150,53160,-458448.710,3520551,-5887234,6873496.7700,-1146154.84
1056,47,927,93,4,1047,1195308#2A3gSrRaAxjkS,11.2996,-7956782,9242171.540,5378073,-760181,385077.9300,5227733.05
1057,60,1963,92,8,937,9470649#fZYnDK7eSIQfR,5.3672,6978944,6522574.680,-9198229,-10380619,5152530.3200,9028032.62
1058,223,1930,181,4,1351,6503282#IyNyqsvJ6khJz,-23.0700,-6623442,1539076.210,-5979051,-7430469,-6675578.6400,-775447.86
