2339,427,1,13,34,1268,2018-12-21 03:38:17.000,2.120949113E7,1578039#Wm0B9KKuK3fGDwgSPrARV,5843269,-642454.160,4146704.8,2984014.5,16308345.01,5705714,-16324178,-20800588,-15876337,false,4315008,-11389049,false,14841749#3SyowMnAtgDhy,450291.2,-1954938
2340,425,1,13,1,1709,2019-07-27 20:53:15.000,5532414.88,14678584#fRv2JlCAvbQOPZvZla6ZV,11359488,164774.790,-4988603.27,-8653949.0,3810431.40,-15763847,12211828,-4308511,-6066267,false,20500251,15724081,true,652020#wcof8gPhPoghL,7736699.2,-20646716
2341,997,1,6,25,3027,2018-01-30 14:51:54.000,-1.374323206E7,17029156#uyecYLWtdLB9uht59eRE9,-22497858,-26784.690,-9279802.47,-7369416.0,16689819.96,5164797,-14517751,8531099,18736659,false,-1875982,17723050,true,21057009#7yt14uqyoH9pM,-19130372.0,16371370
2342,1058,1,9,8,1322,2018-06-24 00:30:54.000,-2327604.38,19478829#gcvZceH7FSDvAD43ABzYh,-683546,-428411.480,157758.82,3936590.5,-8942102.50,-16918354,-1467032,-14700766,-13717132,false,69945,-17326183,true,9701426#Vkylphyatk7C5,16635779.7,21417390
2343,223,3,13,49,154,2019-09-15 23:15:23.000,1.307731246E7,3282646#zxQfxpsZG7lrUJEyysIwI,-7768416,680803.160,-1.083050716E7,-1.4428045E7,-8001181.62,6954645,6206879,-4241121,22345013,true,2960923,3380372,false,8389991#UuXkwLXWBMyrS,-2648243.9,-9189321
2344,527,2,13,34,2427,2018-04-08 19:05:02.000,-7277754.78,10080766#7qh5YDEVe9KkO7eJfqGWc,-21799803,-311824.520,-8430224.36,1123516.9,3964741.12,-18397664,-22804653,-20265374,9455641,true,5727900,-3956761,true,17068641#OLhtWsJITQzzK,-9420278.1,20295782
2345,418,2,14,36,1494,2018-01-26 11:18:59.000,-1.796973093E7,15861759#ArJ2NuKgvqE0dP1MMUzW2,1098946,-449476.920,75451.42,-119807.87,931258.70,238674,-17347510,9828361,-8531750,false,19325516,19551720,false,654793#DRcYnqWLrXIaj,12313343.9,-12550678
2346,563,1,13,7,2673,2019-06-19 21:30:19.000,-1.515606096E7,19258031#ZtQK1yE3czfCVUyRnkfSa,-13877818,-664210.570,9088869.21,2.0691866E7,6408006.66,19853999,9289061,16172080,-12684418,false,22296993,-18978854,true,13263405#FWuh0CDaHV7a8,-18837141.7,21823251
2347,901,3,13,56,1456,2019-08-24 02:00:28.000,-1.438406771E7,13124493#za8rmxW1tU8eH1AUWgZwM,5638051,680373.430,-1.085616947E7,1.2049823E7,-17636285.87,20775899,12006102,14123599,-12875366,true,21581601,-20631686,false,6379289#kJiOtbz4z1wCy,22913115.8,-6089942
2348,696,3,2,20,2944,2018-05-30 04:48:38.000,-1.611114809E7,21131990#nkj7XkcD0KQLvucOQQssm,20572564,430339.880,-2.039219931E7,-2.2081876E7,13836799.88,-6740925,9459772,-6163834,-14804523,false,8280466,1459405,true,23239865#aZWoN0xuC6nm7,13288229.5,7693027
2349,451,2,5,52,2992,2018-10-12 05:03:15.000,-1.138985403E7,18783760#t0XdGdJjwzIN1uEKLiHoR,23318893,557960.680,2.09332724E7,-5607892.5,-15105340.44,8587039,-16556057,15744675,7437254,true,13933159,845420,true,3337536#96PXaLkn6Fva2,-8611849.0,186930
2350,84,3,5,37,2113,2019-09-07 20:12:20.000,-1.41705385E7,23493995#PkwnAxbHQYNw9j4pkYS2D,10470692,163735.000,-4170185.29,-9856064.0,-18741075.00,14931619,-3199708,23130597,-3329525,true,-4237046,-1253434,false,19055866#86IrnDCqqxd9G,-13561369.0,-20924001
2351,504,1,4,32,373,2019-02-06 15:00:46.000,874141.71,4962733#Uy6BIA44G7d2nRcaPV8PT,-8329544,92043.170,1.862671639E7,-1.9115106E7,-17894830.25,-16673895,13400554,16372755,15787722,false,21224751,22124859,true,1328177#AZxD85NjQl1Yd,-15016040.1,-6157790
2352,255,1,14,60,296,2019-04-14 05:21:24.000,3232401.83,7639599#e68AvwTrgPOIdV9Q3Ra0a,11223302,223964.960,1.987030409E7,2.0064646E7,11385000.00,8715191,-20107677,-8423681,15790131,false,10520202,6629099,true,2730854#8jmMNuVrCdvno,-6354008.4,-4575166
2353,150,2,6,2,220,2019-02-15 15:49:33.000,-2.096396991E7,10598021#e77IdjBjxXXnYsnj6jTyp,-2728155,-544955.400,2.315286493E7,7604340.0,10565570.92,8304474,20216457,-17526622,20856169,true,20354254,7118670,false,18163556#0m7iSUCm7AmVV,-9581318.1,18460436
2354,236,1,6,30,3207,2019-02-04 01:09:48.000,6180271.32,19739028#nxOkqnJearIy2GjSYVTvu,-7511486,675653.670,-8779839.82,-1.3679423E7,12452012.98,13667735,-19039531,-8754846,19608002,true,21281789,22669325,true,11371291#sb9hiNmAnxXjZ,-16552397.1,12415575
2355,918,2,11,44,1688,2017-12-30 12:35:13.000,2.037928284E7,3881378#XbtJf8WQraGasQVr60qh0,-588174,273288.360,-2.325646594E7,8634050.0,5767527.50,-8438655,1767226,20767313,12575032,true,-8417350,-21029304,false,11289803#N9iBo8pO6GskD,-20654863.4,-7840222
2356,620,1,7,7,3263,2020-02-19 02:53:51.000,2.004808628E7,22109347#RfC3Fag4miD3JQO4b0rBE,3407788,-614648.680,-1.399322704E7,-7015649.5,22831045.00,22120679,17262398,-16187731,10264292,false,3809454,20541024,true,2377510#pzolSo8HBaxnk,4675628.5,-19660994
2357,355,1,8,48,246,2018-10-16 03:20:48.000,2042753.47,15231883#jywrxZbjIA8vGa72saWZb,5876236,-557519.970,-2404718.91,7015182.0,-21101738.01,15791321,12490993,8570440,-16749054,true,-951359,6698946,false,5797242#okwZfwqH4uURd,-13683203.0,6496768
2358,524,1,10,30,3115,2019-01-20 22:25:49.000,632735.83,825679#AkA4bBPwz7zlxH5woMsDy,-15920960,-623976.340,1.464638762E7,571185.75,22526598.50,-12387691,-21996231,-1461778,1757019,false,-22286648,4178257,true,6453860#BjJFE8JrFomL0,15883210.3,5285312
2359,437,1,4,42,590,2018-12-02 01:01:21.000,-1.044690972E7,1645584#fRv2JlCAvbQOPZvZla6ZV,11345833,302210.100,2.317637086E7,-1.3923029E7,-21151700.00,7337150,-577986,-137083,2885665,false,9302580,-18526816,true,16989544#rz1Dfj4HrtvpV,-10499081.9,2174670
2360,240,3,1,6,2930,2018-08-12 05:47:36.000,-2.088682668E7,15519#nwSr44VCpEwut7PUkPeXo,-12267286,737593.340,8656845.68,-1503530.2,18990891.60,8872347,-2539698,14788968,6628653,false,-7817855,3175784,true,21337456#mIABZHjFdYnhp,-17527083.0,17735346
2361,95,3,11,43,1803,2018-10-28 11:39:15.000,1.352441326E7,8664291#airtiStsyDitsf9cUbeHM,15416181,-781310.310,1.757013391E7,8614082.0,17043702.30,8616406,4415384,-7879684,-9246663,true,-1990289,-14146480,true,14300764#TZ8H4WNnnhPwj,10689156.6,5916332
2362,95,2,8,19,166,2018-10-31 17:33:03.000,2938907.31,223419#yUlW6UvMflNoTJbCGKF9g,-9078713,667798.440,-8919773.55,-2.2635722E7,-13240697.66,-5136771,5028502,-8259558,-16759161,true,-10963176,-485268,false,17513965#2rergeYgRdKm6,19098366.9,6231722
2363,796,2,13,38,2006,2019-08-26 19:10:02.000,-1.935670842E7,3109206#y1pe1M2nh268lMFPOqVV2,20886768,142557.800,8658206.89,1.762752E7,19602013.73,-21841483,8214375,21496446,-22490527,false,-11300997,4756700,true,14619220#9NuVMOCb7bA78,-1327829.5,22592542
2364,894,3,11,23,1845,2020-01-10 13:44:58.000,6008016.19,6656948#ooRzihpfVK3Ifzs2Q0DFi,-16542809,-102462.340,-8135405.6,2.0720524E7,1756360.52,-15915730,17211857,-7813528,5746976,true,-7686016,8780681,false,16458517#O8rago6gXEykV,16794207.9,-3982376
