335,382,3,6,58,699,2008-11-26 17:08:10.000,-3073998.4,1193061#JYDetrrHwb7kdTcIrgfo5,-2416368,38437.830,891872.45,1697425.9,-1549113.45,-2112365,-189250,1715711,2643381,false,2048606,691770,false,667672#pYCCisH9wM3Q2,-195037.8,2369570
336,672,2,4,7,1511,2011-08-24 05:49:43.000,-1200873.74,1623695#OrwLRsTToe4N75OEbEIly,69694,-107522.630,-2620854.6,-3102757.2,2304881.16,818704,1166255,-732543,-308469,false,86026,-1197657,true,10176#oQ98ai0FeRI2k,335830.9,2862073
337,369,1,5,43,173,2008-11-25 16:33:51.000,-2281164.51,2617334#NnyY880VLFQqW5pQbUVQT,-1202679,33540.650,1809886.89,-896109.25,-333902.41,1593375,-2878141,-535051,-1753451,true,3146923,-1438833,true,91095#5EuuvldOiLIUO,-1189658.5,2281367
338,374,1,10,30,1929,2004-04-24 18:37:12.000,-3139070.61,2504270#6zXwOMWFcAQmtiywRXh6P,-677279,92513.630,-2989313.6,-99247.18,1452252.50,-2092594,-454494,1724027,2752677,true,-1764021,-2650358,true,160339#gqIRGzVbVLIK6,-2724808.5,2214458
339,253,1,9,58,568,2011-08-03 08:56:42.000,3065491.13,232339#NXUWA0BKPqlMNxvqKm0pM,849249,-89954.160,594704.8,424014.44,2363165.01,827214,-2360678,-3023108,-2293937,false,619008,-1651489,false,2158089#S2hePnKa5Ep3U,60711.2,-285878
340,569,2,7,40,384,2015-10-05 14:51:19.000,796414.88,2137344#dmp8egrzYgh3eWXbM1479,1658808,17314.790,-732603.27,-1261949.0,548011.40,-2293847,1766708,-625671,-879107,false,2979751,2282381,true,100580#UlruVP9UmxK2d,1128079.2,-3006716
341,363,2,8,35,2877,2005-04-20 13:57:25.000,-1999232.06,2485456#XuvtmcDCM9Gk3vuVkqS64,-3279598,-5264.690,-1343802.47,-1065415.8,2438699.96,749797,-2116751,1240779,2737459,false,-277982,2584870,true,3069149#3jzVSu8veTPGz,-2789212.0,2379370
342,218,1,5,15,997,2008-01-18 09:37:23.000,-343604.38,2852449#TMBncC71LjYhqU8xqFNje,-92906,-66351.480,29758.82,576590.4,-1310602.50,-2470354,-207472,-2144706,-1997912,false,16445,-2532783,true,1421726#PTmXszVLcOwMA,2425439.7,3135330
343,275,3,3,37,1329,2016-09-10 16:45:44.000,1909312.46,483006#Ud1xXQQVfkLTgo8fxD5By,-1141896,105223.160,-1582507.16,-2108045.0,-1170501.62,1015645,906879,-614861,3274113,true,430423,501832,false,1233351#nOKqqzF01Hb7j,-395943.9,-1350321
344,1035,3,9,29,2127,2006-07-04 15:13:06.000,-1069754.78,1483406#qtYA7BhoGpaS0UmGLVv0X,-3207343,-49424.520,-1230224.36,163516.84,582281.12,-2697164,-3353153,-2977274,1395301,true,844900,-573561,true,2511041#0SO5oAuEYt8nC,-1383958.1,2974782
