669,469,3,6,22,1073,2007-02-23 17:49:20.000,6102924.61,2866142#2hpN9KDyos2oyLV8Is69t,5575983,-68388.180,-3616935.74,6399185.0,4600653.25,-5849424,-3267736,-5081527,1191416,true,1002300,-4431636,true,5212135#JGoRRPUxxFE0i,-1302145.5,-5884779
670,1040,2,2,43,498,2016-10-06 10:12:03.000,5306116.5,1130929#rLCXWVamgtL8jymzz6ZIP,1138215,-50011.050,-1712993.88,-5132692.5,1609069.10,5300526,1872999,2734870,-448416,true,-2660166,4059814,false,5887137#wNXfzGXq634vz,-3212809.5,2080101
671,55,3,6,52,58,2009-09-24 16:34:41.000,-989245.59,246374#5ADtUjfpKHzQMYJFM8q4W,1246557,-144811.670,-6609101.38,4126921.0,-623409.39,-3396703,-6301507,2915003,144358,true,5939232,-3244827,false,5140135#JGoRRPUxxFE0i,1429642.7,4613845
672,715,1,6,31,2952,2011-07-18 22:43:11.000,-779.72,6556427#A8xSK1cEzkA17KI2hRPxq,-2635224,-77016.360,5570332.93,-180082.31,-5935956.16,5397433,-2117417,14465,-6240636,false,-5423388,-4736586,true,4619359#HiIkT0JTZ4SnF,4639748.1,6191377
673,1027,1,8,20,320,2007-04-08 17:36:55.000,-27764.12,743812#ux28b8nCgr3x3qopIX1kv,520312,210493.750,-6683786.81,-5831362.0,-6534672.50,2267730,-6576980,3956917,2251359,false,-882947,1940476,false,408545#XH7Jc8RycZAei,-4650794.8,-3198390
674,1039,2,5,16,1213,2005-11-24 20:45:59.000,-2929184.43,1673176#0YcNoDVD2iSWTuyI0K8o7,-3472067,209421.130,-3052942.82,-4543540.0,5788472.16,-5708268,-6179685,-4709622,5313030,false,-5606631,-453568,false,245153#e4X5nI11ACY2u,2605832.9,-1699880
675,996,1,9,40,682,2010-03-27 21:43:15.000,-1703983.14,4312779#I2crE55fkTLhmh40vccp8,3331105,-197919.990,1286319.87,-6020620.5,6265966.00,1391433,-212762,5416580,-5360110,true,-5216846,2639877,true,5435762#rIfByTp0KAaWl,-6584448.5,-1703183
676,514,1,5,42,1163,2014-12-08 00:22:55.000,103072.07,538917#Aw1VqHtkXe3uwXmtqdmdy,-4385832,65827.010,-2412047.35,-960716.06,1542556.56,5953051,5221526,-1469618,-3329690,false,-6090625,4875818,false,826851#7jsvVw6ymH9tR,1361604.6,-3456008
677,421,3,11,8,2705,2014-09-15 11:27:16.000,1062395.75,2277677#S82pZPIze63v45HT4eXt3,-3898674,-35262.570,4153334.19,-3961624.5,6574390.49,6249450,-539100,1521559,5731806,true,4794081,3124262,false,756266#3lSfM2fLZQ0io,6025823.9,-3193510
678,1053,3,11,24,1288,2007-10-28 18:00:20.000,-2273701.61,5263902#CjJpDhfqIIwnLOsCNcwaI,-2961949,110137.050,-3534173.32,-6050233.5,5414141.68,4416848,6423482,-1214726,-4185053,true,-4228304,-6763132,false,3771654#O7buw1TrGMbBL,-2782561.0,814424
679,883,3,7,13,122,2013-03-26 19:01:39.000,2776308.23,672251#Rv2fwFw2zsy3ut7POsm0L,-44187,-153689.370,4231433.49,-4521682.0,5055995.85,2463692,4046857,-247042,2583685,false,18975,2937583,true,5999220#9NuVMOCb7bA78,-1397055.1,3025125
680,889,3,12,61,598,2012-03-21 23:21:46.000,-1868817.55,1078790#RZm8DmoEmp5gp9JDoeCYd,1804667,-85197.800,1785948.36,-2979409.5,-2449839.20,5796855,-4227265,-6301874,-291749,false,-2721139,-4009387,false,1781167#5X3XoitVkW7rD,5510851.8,2546482
681,194,2,3,46,2680,2012-05-03 17:04:50.000,-263213.78,6473974#G4UHHMLy9si7XTHDBkGqD,-2629591,93291.950,1943527.04,5883572.0,3260725.31,1515271,3974515,2802930,1795432,true,5899649,4915689,false,4321405#FWuh0CDaHV7a8,5158057.8,1758804
682,345,2,6,5,2673,2010-06-11 17:41:09.000,5531382.9,4916931#Q5VSkNUnkCIX8pohJYQP2,4306589,-182377.050,-4448242.97,5418684.5,4890622.24,611326,1691781,-5137630,3097482,false,-304644,-6675864,true,4407173#W4YNLuZhQJIWm,1701998.3,-150394
683,921,2,13,1,433,2015-12-25 17:11:16.000,-2772762.65,6273285#CeeV4a6KPv0IXF7KaNbjU,-3271977,334.130,5491498.77,6712069.5,-2755175.99,-5238070,-4984578,2975159,5075270,true,5655185,-5696268,true,279616#PO5xd9j2LoiZ7,4630854.2,-5678699
684,33,1,8,32,1274,2017-06-01 20:12:45.000,-5986570.31,5606420#ZE1yg7NuKasubQGIVQUwj,-4562897,5768.700,1879954.92,-6420738.5,-2045439.56,-1225944,5430308,6126997,-4041034,true,-2911570,5788260,true,6582502#1rXg3BsX4Dc4S,1676765.6,-3782918
685,113,2,2,47,1699,2010-08-06 11:57:40.000,-6282798.4,2437941#yQ6QSi8rEeRQuxrDE7aJ2,-4950476,69080.330,1821472.45,3467025.8,-3157317.95,-4317540,-395617,3507344,5403327,true,4199356,1408784,true,1361428#ffdHzxTdPfnyo,-390397.3,4846433
686,880,1,11,14,3136,2012-12-04 10:44:44.000,-2455273.74,3305739#QlXQYAaWgbi4ytTPhfdZD,142364,-210881.130,-5359254.6,-6345157.5,4707039.66,1663034,2384241,-1494458,-619791,true,185251,-2444605,true,19143#mkhkORwA0wgm5,695641.4,5846873
