2005,787,1,11,47,198,2015-07-27 10:18:21.000,1.734968284E7,3305603#ZPVaWmosFR2FiH8FSeyvl,-499663,233934.360,-1.980126594E7,7351650.5,4910692.50,-7185480,1506039,17681160,10706039,false,-7166450,-17902723,false,9613293#cMdBpXEoIA9xI,-17585996.9,-6676297
2006,1004,1,7,42,338,2020-01-22 02:01:29.000,1.706888628E7,18825514#7SVin7np0QrqBtMVl2F9q,2902738,-524201.680,-1.191562704E7,-5974049.5,19439807.50,18835579,14696723,-13781562,8739968,true,3242542,17489304,false,2024451#HzPigEwXy6jlW,3981172.5,-16738956
2007,704,2,8,6,384,2017-03-23 04:56:37.000,1740353.47,12970564#9SbgGC0R9I8PIXd10Ng27,5004001,-473474.470,-2046318.91,5973582.0,-17968912.51,13445534,10635993,7297025,-14260530,false,-810659,5702836,true,4936697#RpYpPsJ4XGkbg,-11650970.0,5532693
2008,429,2,6,51,1890,2017-10-11 17:39:19.000,537535.83,703214#tysMkNlqLqPF4tXHFdtOK,-13557897,-532101.340,1.247358762E7,487185.72,19182086.00,-10548266,-18732155,-1244033,1496035,false,-18979761,3558361,false,5496648#9IBnY6uAb9grR,13525995.3,4499737
2009,380,1,11,38,190,2017-06-26 17:55:28.000,-8895709.72,1402155#7pQmSS7164JOG1fSuH3v8,9662329,256384.600,1.973797086E7,-1.1856629E7,-18014300.00,6249451,-491886,-115730,2457475,false,7922268,-15778042,false,14469859#ltzDQSz9SL7eV,-8941137.4,1852453
2010,959,3,1,34,3105,2016-10-31 06:09:14.000,-1.779002668E7,14448#jW9hoPdC6t7bfWyocg4CU,-10447408,627913.840,7374445.68,-1279530.2,16174158.10,7557222,-2162223,12594559,5645842,false,-6659663,2705359,false,18173799#BEs0tanhZzQTo,-14926863.0,15104396
2011,853,2,4,26,990,2017-04-11 01:40:04.000,1.151961326E7,7380299#aMyiYanhfHLVHtKnESCoo,13131192,-664007.810,1.496613391E7,7337282.0,14518347.30,7339344,3761059,-6711997,-7874820,false,-1696289,-12048506,false,12181930#4idstRnyKuw8m,9105994.6,5039932
2012,753,3,8,47,1391,2017-04-16 03:35:45.000,2502107.31,190379#CP0dPvzKg7BZv4gonZRfL,-7733954,569651.440,-7598173.55,-1.9281322E7,-11277351.66,-4374821,4282302,-7035444,-14276261,true,-9338063,-413620,false,14919268#6fLcNB9sbxgPs,16268126.9,5308947
2013,290,3,13,45,3081,2019-01-11 01:20:28.000,-1.648950842E7,2649813#mZOQqXYWRiHsfCHzSrOUV,17791851,121316.300,7375806.89,1.5017921E7,16698165.23,-18607571,6996900,18312818,-19158475,true,-9626772,4051411,false,12455020#wcof8gPhPoghL,-1130636.0,19244967
2014,829,2,14,23,420,2019-10-29 00:22:11.000,5117616.19,5671957#HdcSa5XobCEnwJYD0axyd,-14093870,-87839.340,-6931405.6,1.7651724E7,1495460.02,-13557955,14662219,-6656936,4897592,true,-6547641,7480701,false,14022741#pNKIIE6FCYdIJ,14309113.4,-3392976
