345,7,5,3150821#Bk2qGDuOk4ZddHyKocf,-1703673,-0.24,-3120352.0,-2842974,1594978,-1152681,607809.00,2019-09-23 07:28:17.000,1200747,1763868.4
346,21,4,756517#eSyKKNvOU8g4haCjYDg,-2557866,0.23,2098912.0,2094464,981358,-310864,3160529.19,2008-07-14 20:22:52.000,2332522,865087.4
347,117,1,1144707#lx5j3LuyHhEX9ynr65n,1520345,0.13,1047520.0,3022499,-2385960,3263866,1956895.19,2018-12-26 10:38:14.000,-1574769,-268390.2
348,133,2,2946011#xUCss8OpCyFoUZfGpRB,367037,-0.16,2453200.0,1983565,2888457,3231850,993819.09,2019-06-14 13:17:01.000,-761151,-1859894.2
349,101,5,2428249#wDPlwnAtTJwzQABfV64,-379534,0.18,-977120.0,2424880,877298,-2285403,-1287677.58,2017-05-29 05:38:14.000,2759448,-2072055.1
350,183,2,279870#CCP2IIIxXckSIMT23fH,-316873,-0.13,-1378752.0,760028,-2230882,-1005698,1263068.97,2009-11-05 22:21:04.000,894822,207506.7
351,76,3,1486170#B1XQyJlysHKTGkX4hnV,-2904102,-0.23,174256.0,1815302,730331,-3275641,1690307.30,2018-11-07 07:41:48.000,-2694750,1784484.2
352,147,2,2432253#Py5u3cV6EfBO7Lrddj8,449079,-0.16,-1776816.0,-469573,-2777080,-1490219,-3344561.98,2019-09-26 01:34:20.000,766225,1100844.9
353,135,2,828723#O2tw3msCQVKrROymygd,1408549,0.17,-1259168.0,-3514542,1657951,-2115133,45167.54,2005-11-25 10:59:46.000,-716274,402360.4
354,147,3,1529212#TL9q6XtMun9AxG9PfKQ,3510162,-0.27,1882432.0,-3058145,-551861,-2993320,700737.17,2012-04-01 05:27:57.000,700999,2376336.5
355,65,5,271020#UIoXnJuq1o6afSPiwBr,-2305195,-0.29,2769216.0,-2694537,853434,-1446703,-401741.07,2011-03-22 22:30:40.000,-1354635,-689415.1
356,5,1,331979#JN2ohTIU5XogTnTPueX,-1662467,-0.13,-3288784.0,-3062745,1108376,500184,1880905.14,2007-09-19 18:22:15.000,-995585,761615.6
357,82,4,735796#ZaMDgcshty8wJUq1C5N,-2623999,-0.29,10096.0,-2207808,-3414754,-3389307,1577172.91,2018-10-17 05:54:26.000,1605621,2249158.2
358,152,2,3455042#H9vObKGrSRip4NWgXeO,1532571,-0.12,-384256.0,1060968,-2903722,-2210275,745381.42,2010-06-01 15:09:08.000,2316516,2462688.6
359,183,5,2073350#YCMLEjgmznbXB93QYUV,-2634822,-0.22,-989904.0,-199958,-1202046,3050583,2800829.14,2007-05-27 01:52:42.000,-2401577,-1782632.2
360,66,2,2853091#DbJEcaJWmVndMoj1ZVr,1481239,0.20,1972368.0,738396,-955680,-991730,-1774768.51,2016-06-21 16:56:37.000,3220227,1175369.1
361,43,4,498160#mxiYALylMb3kYw1Ttrq,2028282,0.23,1886768.0,745727,-3453328,-2961776,-2220758.43,2007-08-16 03:41:46.000,-2003539,2953680.4
362,133,5,1799199#00seYixy01sgSCxEAlm,-37401,-0.13,3037568.0,1282775,1375061,-1880891,-339522.27,2012-02-28 13:47:10.000,-1111871,-1619836.4
363,205,4,2342748#ZsVabmtTuknTg9HhAwq,1617873,0.17,-3406384.0,-1946772,3019600,2211308,-2056789.75,2010-10-07 21:58:01.000,-2574165,-2830592.9
364,3,4,2560418#x1O1nCAk6gNbVIOLdzD,1424411,-0.27,-774416.0,-2439695,-2484764,-1935541,1944714.34,2010-06-20 20:59:05.000,-94603,79735.8
365,170,3,1443481#vIKLqxdDzudaI58w5ih,-3402456,-0.19,-2596064.0,530158,2714663,347783,-359375.60,2011-10-31 18:55:59.000,124165,2794590.0
366,69,4,2225535#7o6sODURgTxUAsc7pjb,1141241,-0.27,2906832.0,633271,620537,-2984324,-3128506.39,2006-10-30 09:59:37.000,1245069,3201892.1
367,122,3,2742566#3REbl8TGT62o0uw4BhT,1338788,-0.19,2038512.0,-2853646,3251272,-2494401,1948182.48,2012-06-11 23:37:51.000,1643776,2119071.9
368,207,4,2604482#zoebhDNj7Nxax2ZUXMq,-322970,-0.29,2328720.0,-2474451,-2924652,-1753262,3570265.78,2014-04-20 04:32:15.000,-3281543,-1531197.3
369,34,3,1741928#0CPyFCVSv1PN509oJ53,1788735,-0.14,-776496.0,213669,1353880,3087593,3667169.43,2007-06-03 11:40:16.000,-2733640,-3449695.7
370,9,2,1980594#ZOLany7mjNmFeLwsVhy,-1925862,0.22,226816.0,979519,-3348816,2465469,950883.99,2007-05-26 07:37:58.000,-2701212,-2024343.2
371,192,1,2261107#GAcpTYh4RGOS2Yoq4ZS,-3173798,-0.25,639088.0,1255878,1118796,-2808902,2739838.44,2005-12-23 04:02:44.000,-3607130,1004057.8
372,33,2,3457834#rLjd0EekD9aFmaKBqVy,-535498,-0.16,-1301888.0,-2814243,-3066482,2958933,-1891030.62,2018-03-28 16:24:30.000,2194322,229897.9
373,55,1,484963#fttpDN1vHsHuozXCu78,925102,-0.24,2115568.0,-2716653,2196407,-601406,-298040.32,2008-01-22 02:31:43.000,-3593411,1046070.6
374,8,4,2789461#9q574S21l1U9PjeBUtE,-934260,0.29,-1539184.0,2526151,-741218,2311707,-3602670.01,2019-05-18 06:14:34.000,178839,-2041376.3
375,16,4,439283#f8ZMGyMhGCG8hdpBxCR,-2791355,-0.25,-2273264.0,1315508,-1942999,-2468911,3234680.06,2013-10-29 00:22:34.000,-2064844,2925787.6
376,20,1,1020018#e408xGWu0YPCUIzJjj6,-3607161,0.31,2687696.0,-1451955,3113839,-2933487,792907.75,2011-02-15 13:03:30.000,-2056309,-807561.4
377,57,1,3146326#0LJGQiiJIioJwiUhN48,-673247,-0.29,-232400.0,645955,3750914,-3272298,-2269548.59,2019-04-16 22:29:39.000,2469647,3382945.1
378,79,2,1153619#HxANpw35ReEMNwDpVlc,-851929,0.31,92848.0,1473689,-739070,3565533,-2185271.42,2017-08-21 05:59:09.000,-3041787,1205280.6
379,19,3,1909005#O4TzJ4ngCeFqhJU2Xig,3590138,0.14,1460640.0,-2570961,546596,-2139428,2077732.53,2018-09-10 23:58:13.000,2514987,986503.0
380,161,5,3107151#QphlhtCmENHIh5Gev54,44901,0.27,-872960.0,575982,-1288134,-882598,-3377983.29,2013-10-17 09:46:32.000,-2300302,194143.3
381,70,1,3401236#DL3z8x9T7D2fY4P1fEw,-158727,0.24,138800.0,-1483927,-1921534,-627432,313896.06,2009-06-24 14:40:43.000,-2264431,789686.9
382,192,1,2652893#boI9bAnbNX37gxN8sfE,-2550754,0.14,-2290464.0,2390923,3002750,3762548,524600.48,2006-02-21 01:56:29.000,-832313,2724036.7
383,29,1,1406693#S5jntkQjk03dFZYAnuG,-143482,0.20,-923168.0,-871778,-3343301,3075287,1743884.16,2015-10-25 09:16:15.000,-168534,-3251452.0
384,110,1,1220053#IKz85jzI3V7p7YCW14T,807271,0.32,1561792.0,855539,724520,-3736504,-3799184.41,2018-10-14 12:51:41.000,210408,-3422572.6
385,65,5,3203585#LOFeyBfgLJknYoto8BI,-2339540,0.21,-1820608.0,2214100,-582233,1494219,-3650468.23,2009-04-02 11:31:30.000,3714345,710687.7
386,138,3,599720#sufu1t0pygTY35bA5KS,1792300,0.30,-2968592.0,-2545261,-514008,-1828672,120015.31,2016-09-03 14:46:48.000,-202605,1746454.2
387,120,4,2047308#wFj8MRlS6juBwNVMU8k,768506,0.24,-2395984.0,-1164918,3354639,-2011841,1388985.04,2008-12-10 04:50:35.000,282437,-3136913.4
388,135,3,2519609#Z72VpQJeZ2qSXSdQ5lA,3377338,-0.32,2683296.0,3272588,-2040837,2818901,-3207728.01,2013-10-27 05:24:51.000,-1746171,-2704402.7
389,181,3,349669#CdtAFeiBsZDiXa33QSr,722049,0.19,787312.0,-326525,1536382,2933621,-780035.45,2005-12-18 13:47:47.000,2367155,-1999741.0
390,127,4,735565#B47JfUcDRjhWyMxQr8O,3775769,-0.13,3751776.0,-2633087,3713971,-1914067,1045813.11,2010-05-18 09:51:04.000,815590,-3477064.4
391,167,2,2670016#BiQx0RvZuCvWz60eqf7,-2776091,0.17,2304.0,-2395573,-3875453,-1581850,-3761484.61,2008-09-21 07:42:37.000,-3615402,247583.1
392,166,1,1245591#LZX7b3k97giQoybB7ro,-1370456,0.22,-2781168.0,-135222,-741019,-116973,-439030.21,2009-05-02 12:40:26.000,3118788,3566377.3
393,126,2,100275#x8iHH89sdWeRiHXkmUI,364313,-0.15,2790944.0,-3180235,2104577,2152346,3713433.97,2006-05-21 14:48:04.000,-1378228,-3772271.1
394,137,1,3529728#EDFZS5L1Daza6k6ryjc,1476348,-0.15,2644096.0,-3779083,-1677362,-3769693,-911067.48,2009-10-13 03:39:09.000,-938664,-547974.8
395,32,2,3606133#MgEljd0VdFKLcFNN7ps,-1950639,-0.27,-3573152.0,-3256340,1825228,-1318781,696312.00,2019-10-01 17:26:43.000,1373362,2020887.9
396,76,5,865702#qMkYBCv5tG1xlgikgqL,-2927656,0.26,2401312.0,2398264,1122383,-356239,3616535.19,2009-02-05 22:13:11.000,2668514,991449.9
397,172,3,1309221#u8f1EdZ3nOFya2rvfxC,1740399,0.16,1197120.0,3456711,-2730960,3735316,2239032.19,2019-01-16 23:39:36.000,-1802678,-308373.2
398,196,2,3368828#4ALg1ZbWDjern7CMV4K,419629,-0.19,2804400.0,2268465,3302282,3694963,1137058.59,2019-06-27 21:00:18.000,-870689,-2127349.7
399,4,5,2775902#WdXe3I0iHV7KgSRXSnM,-435219,0.21,-1116320.0,2773580,1002048,-2613859,-1472100.58,2017-07-17 18:19:21.000,3154513,-2367492.6
400,175,5,318677#BxExeeu1TYPy0zPl8SP,-363043,-0.16,-1576352.0,869178,-2549145,-1150273,1442830.97,2010-05-08 13:14:36.000,1023115,238520.2
401,31,3,1697778#BQsUbyxbOhr4CVnTydG,-3318848,-0.26,199056.0,2074102,834844,-3742053,1931146.80,2018-12-01 08:00:54.000,-3079750,2038702.7
402,32,2,2777357#DwhoE9sKTHTwM7DaSKi,511645,-0.19,-2028816.0,-535023,-3172005,-1702669,-3819982.48,2019-10-04 09:42:23.000,876379,1256349.9
403,110,4,946010#AOtfosPLX64PFGflBNp,1607647,0.20,-1438368.0,-4011353,1891926,-2413833,51331.04,2006-08-06 19:03:12.000,-816963,460499.9
404,15,3,1744837#r2DvlMjD7ltlMzERNZF,4005333,-0.30,2148832.0,-3490095,-629211,-3416170,800115.17,2012-08-20 19:27:40.000,800947,2713325.5
405,50,5,308220#Rk1IZm6Ku2WQwZMkfPh,-2631062,-0.32,3160416.0,-3073449,974484,-1649761,-459391.57,2011-08-29 23:11:06.000,-1546581,-785558.1
406,150,1,378551#tgiW5aMOwAdUSjcKv9x,-1894662,-0.16,-3751984.0,-3492045,1264326,571309,2145571.64,2008-04-29 10:59:52.000,-1136261,868393.6
407,192,4,837774#4N7MHvneRZIqQk0Bsns,-2991563,-0.32,11696.0,-2518383,-3892817,-3865357,1797303.41,2018-11-11 10:19:35.000,1831067,2563926.2
408,190,4,3937295#IGv2MXNzv18SXsXKZMy,1746109,-0.15,-437856.0,1207893,-3308772,-2518475,850879.92,2010-11-23 12:39:57.000,2639485,2805520.6
409,50,5,2361463#dAiVOJVgUgMXoUal6ot,-3002826,-0.25,-1126704.0,-227833,-1370771,3476283,3190971.14,2008-01-11 02:10:43.000,-2736448,-2031382.2
410,146,5,3249090#ONQj1y8gvKCgYk1bGI9,1686136,0.24,2245968.0,840096,-1088468,-1130630,-2021428.51,2016-08-27 12:14:49.000,3668000,1339107.6
411,208,4,566281#1P7XWJTfZCWD9gpplLT,2310337,0.26,2146768.0,849227,-3932328,-3371676,-2528190.43,2008-03-28 15:18:26.000,-2280430,3364085.9
412,213,5,2047226#sQ1qzRta7PUzZEB9eBE,-43163,-0.16,3456768.0,1459975,1564298,-2141116,-385842.77,2012-07-21 20:58:33.000,-1264878,-1842436.4
413,30,4,2665312#QniK7AwDsLpiLGqFzpJ,1839466,0.20,-3875184.0,-2213872,3434725,2515133,-2339872.75,2011-03-26 08:44:59.000,-2928931,-3220919.9
414,163,4,2912040#VxbOLG5jVglxL7vtPkL,1620968,-0.30,-880816.0,-2775008,-2826264,-2200316,2212258.34,2010-12-12 20:33:31.000,-108200,89780.8
415,155,3,1640725#p92KAufWRXFVnXiALes,-3867784,-0.22,-2952864.0,603708,3086988,396708,-407258.60,2012-03-30 09:58:38.000,141433,3176440.5
