430,1221,-255217.0,-874652,3206056,1920993#vy4c6sqxwgNPS,-3543301,-3378446,1735796,-274324,-1275496
431,1666,-44552.9,1578597,-2126392,4195428#AwFQqOnCuVDne,-3073201,-1942989,3495556,-3327331,2340507
432,4346,-77317.6,-3325404,786563,1732668#eBmY9anGWz1iw,445187,-2676398,-3679690,-866666,2770297
433,3227,11412.2,-1657614,-2001226,3509880#Dq8N7bbYXwC3t,571479,-1766442,-3501899,3488663,-1350640
434,4053,302492.7,2268918,-4319265,4256079#wgxtI9KCk1G0X,4197259,2509610,-2307752,-2114455,-1771992
435,133,-236952.8,4304955,3458512,1648669#jUw9gM9lqeIsg,-922138,433523,1049779,-3890892,3185334
436,4251,197135.1,-997948,-1849794,213609#5sUTNPEKVD2QU,4033412,-4067751,-3972632,-1872525,-764298
437,3754,-173225.6,3078420,-3975973,1533706#Yl70nBt3leDgj,1975034,3437283,1027719,3142291,3141778
438,2389,-309589.5,-4228343,-221031,4297154#wiD1pjd3o9ny3,-2720368,2878941,-3274571,654687,2518653
439,3788,73615.4,-1635013,3173194,2757070#YDmdHFwVvTFwN,4027504,2902516,-4053806,3360624,743678
440,3852,332400.9,1677438,-3312780,1415266#AuvfBGY0otuJD,-1773445,-1050116,-3154110,3000988,1463003
441,2120,331506.1,3903251,-139896,2149034#H0clZgOBbVjRX,2912938,2696112,-1819498,-3237658,-2598304
442,3789,209342.5,2971873,-578180,142995#O7lh1TiTLPg6b,1112178,-3676256,3515685,-2828748,-412839
443,3249,184932.9,1146209,3396683,2111734#6wd53g9i2VtBB,1489038,3373730,-4267648,1258774,-1423208
444,4016,16562.8,-3205619,4345439,1323592#bFD9KxAgWC0HB,261028,2816118,-2534945,171478,2160621
445,232,91420.7,211356,2797451,2400194#cHk56W3SXu4S7,3547466,-4404722,-2106295,2184912,-2780490
446,3792,86625.1,4219865,-1877207,1929928#3EG7lXqM25t9L,-4412363,1690182,1949214,3309559,388699
447,1214,342941.0,-4296721,3811725,18080#bRgdOd3s3EnjY,836884,-4233573,3952339,1313180,-1873618
448,1907,205872.0,-2176762,-2769521,4344731#CejY1swtRFq8F,3535194,-885747,-654250,2200946,2984338
449,1913,-290843.1,-4371178,2001014,683446#V8dolZZHIyuJO,-3465729,-3073188,-1127831,4174442,-2064534
450,2024,225646.9,-1873887,1556646,1531941#syrT5Hi76hwNR,3377616,4044102,1886218,-3407232,3054571
451,118,135919.5,-3684179,-2065254,1496771#RlIIYkkHDEj1i,-3020217,434871,-161896,1115385,362864
452,299,-312262.3,-2580393,-4406062,1209965#741B3QDQNlz7h,-3891389,2967983,2333884,3228951,1445140
453,1500,-259759.3,3864561,-2372695,3905454#SwC8nV0N4mjmu,-522610,3622080,-3136,-1520801,-411670
