1097,1,2487,-8497924,-3864890,9562673,953357.2
1098,1,2290,-1193311,-2358478,-7769860,-6903449.5
1099,1,69,-3482746,-4101783,-940221,-1.0336896E7
1100,1,915,6156544,10439222,-2923372,-1.0148388E7
1101,1,2308,539057,10361524,1149377,-4422137.5
1102,1,1284,8412450,-10381112,-5445614,6337995.0
1103,1,1217,-2317340,9775680,5163623,3179278.8
1104,1,415,492462,-1147566,8410294,-1244348.6
1105,1,2315,-2905185,-5118606,-9324183,-945491.4
1106,1,1881,4003123,10626149,-7748599,-4802889.0
1107,1,2242,4459864,7816776,9266116,1030741.06
1108,1,655,575398,7657165,-9090623,-3079038.8
1109,1,701,-2886792,-2537568,10267557,8562519.0
1110,1,431,-2408329,7280147,-1335380,-4118984.0
1111,1,697,4035654,2674439,4522659,-9248416.0
1112,1,2054,7240288,6948649,-5799972,-1287244.6
1113,1,2102,-4197482,3149738,-10506650,-9295268.0
1114,1,1919,-8843423,-10077753,289615,-1985732.2
1115,1,1352,-10100160,-8007200,3685395,-9888.12
1116,1,999,954357,-7087036,2059654,-1.0663337E7
1117,1,715,-8006970,9013274,-4286470,-5354223.5
1118,1,1195,8913696,-10841693,3550523,-6273177.5
1119,1,887,10213639,-10401206,9432497,9896548.0
1120,1,2052,-2071663,-4566254,3423811,-5785142.0
1121,1,2048,231119,-8411043,-2773506,-5260838.5
1122,1,2119,10383397,-10816464,5497117,-9216776.0
1123,1,793,-3887313,7286836,-5221247,-4806717.0
1124,1,1178,-1505625,-11214235,-593577,-1.0936595E7
1125,1,1307,-10224051,9449244,268640,-1.0454033E7
1126,1,598,-5318030,-10086817,4910553,2655512.8
1127,1,1311,8822257,-723840,3385706,-7671248.0
1128,1,2327,-10187186,5403981,10513548,-4433943.5
1129,1,465,5857621,10440031,2934826,-2464954.5
1130,1,1673,6090692,9765359,10065099,2698783.5
1131,1,66,-4324142,-6439544,7878341,1.1257143E7
1132,1,2028,2376281,-8575620,-10026208,9297754.0
1133,1,2193,6025375,10786426,9051759,1.0667675E7
1134,1,1380,-2522825,8375431,-4553672,8830758.0
1135,1,2320,-9014218,-6914956,4394225,7860687.0
1136,1,253,10102930,8197135,-1115580,3856406.0
1137,1,601,-3948759,7624551,-8883438,3763530.0
1138,1,28,-5006740,-4949063,-3745942,1047814.6
1139,1,857,-10525458,6059225,3445062,9720303.0
1140,1,2135,4010900,-3049279,5860057,-1965105.9
1141,1,1736,-2239180,1080774,-6950290,2934431.8
1142,1,1358,-389234,-250504,1653523,387382.6
1143,1,1246,10199112,628953,7245900,4061504.2
1144,1,1979,-2325269,2438886,-9886195,-7642642.5
1145,1,260,-2823536,-9162182,-1423218,-3604593.5
1146,1,2441,2111037,7131154,-1488143,8865349.0
1147,1,1360,-8884967,-4041489,9998281,996557.2
1148,1,2167,-1247390,-2465890,-8124050,-7217849.5
1149,1,791,-3641645,-4288511,-982780,-1.0807296E7
1150,1,1169,6436432,10913745,-3056586,-1.0609988E7
1151,1,2450,563256,10832333,1201445,-4622937.5
1152,1,989,8793938,-10852482,-5692840,6625995.0
1153,1,2107,-2422815,10218928,5397896,3323278.8
1154,1,692,514989,-1199724,8791429,-1300348.6
1155,1,865,-3036388,-5349996,-9746232,-988691.4
1156,1,82,4184048,11106401,-8098726,-5019689.0
1157,1,480,4661133,8169410,9684722,1077141.0
1158,1,1083,601145,8002827,-9501014,-3218238.8
1159,1,1765,-3017358,-2651906,10730500,8948119.0
1160,1,607,-2516779,7607980,-1395286,-4304584.0
1161,1,1849,4217389,2794531,4726068,-9664416.0
1162,1,1867,7565421,7260678,-6060691,-1344844.6
1163,1,1845,-4385931,3291640,-10978642,-9712868.0
1164,1,174,-9240534,-10529820,302458,-2074532.2
1165,1,256,-10552939,-8366324,3850535,-10688.12
1166,1,457,997298,-7404767,2151743,-1.1140937E7
1167,1,2512,-8365109,9416529,-4478565,-5594223.5
1168,1,2279,9312159,-11326902,3709320,-6553977.5
1169,1,150,10670342,-10866208,9853721,1.0338948E7
1170,1,106,-2164039,-4770140,3577080,-6043542.0
1171,1,1076,241327,-8786388,-2897481,-5495238.5
1172,1,636,10846242,-11298093,5741800,-9627176.0
1173,1,1591,-4060465,7611545,-5453476,-5021117.0
1174,1,25,-1572701,-11712940,-619733,-1.1422995E7
1175,1,1151,-10678510,9869245,280824,-1.0918833E7
1176,1,1100,-5554180,-10534917,5128268,2773112.8
1177,1,1559,9213263,-755526,3535772,-8011248.0
1178,1,1020,-10638926,5643748,10979878,-4630743.5
1179,1,31,6117452,10902308,3064457,-2574554.5
1180,1,2445,6360316,10197563,10510067,2817983.5
1181,1,1276,-4515503,-6724495,8226470,1.1754743E7
1182,1,1642,2481492,-8954350,-10469499,9708154.0
1183,1,1647,6291463,11262386,9451047,1.1138075E7
1184,1,1030,-2633829,8745019,-4754242,9220358.0
1185,1,2367,-9411406,-7219163,4587453,8207087.0
1186,1,1987,10547945,8557860,-1164343,4026006.0
1187,1,2210,-4122535,7959414,-9273901,3929130.0
1188,1,1912,-5226633,-5166570,-3910907,1094214.6
1189,1,2120,-10987737,6325216,3596627,1.0146703E7
1190,1,289,4187088,-3183335,6116846,-2051505.9
1191,1,2350,-2336958,1128109,-7254668,3063231.8
1192,1,1577,-405841,-261069,1725651,404182.6
1193,1,189,10645669,656606,7562720,4239104.0
1194,1,2109,-2427108,2545292,-10318390,-7976242.5
1195,1,562,-2946618,-9562390,-1485735,-3762193.5
1196,1,901,2202946,7442373,-1552731,9252549.0
1197,1,233,-9272010,-4218089,10433890,1039757.2
1198,1,2044,-1301469,-2573301,-8478241,-7532249.5
1199,1,1513,-3800543,-4475239,-1025340,-1.1277696E7
1200,1,1423,6716321,11388268,-3189801,-1.1071588E7
1201,1,76,587454,11303143,1253513,-4823737.5
1202,1,693,9175425,-11323852,-5940066,6913995.0
1203,1,481,-2528289,10662177,5632168,3467278.8
1204,1,969,537516,-1251881,9172564,-1356348.6
1205,1,1931,-3167590,-5581387,-10168282,-1031891.4
1206,1,799,4364973,11586652,-8448852,-5236489.0
1207,1,1234,4862403,8522045,10103327,1123541.0
1208,1,1511,626893,8348489,-9911405,-3357438.8
1209,1,313,-3147923,-2766244,11193444,9333719.0
1210,1,783,-2625229,7935814,-1455192,-4490184.0
1211,1,485,4399123,2914622,4929476,-1.0080416E7
1212,1,1680,7890554,7572706,-6321410,-1402444.6
1213,1,1588,-4574380,3433541,-11450634,-1.0130468E7
1214,1,944,-9637645,-10981887,315300,-2163332.2
1215,1,1677,-11005719,-8725448,4015676,-11488.12
1216,1,2431,1040240,-7722497,2243832,-1.1618537E7
1217,1,1793,-8723248,9819783,-4670659,-5834223.5
1218,1,846,9710623,-11812111,3868117,-6834777.5
1219,1,1929,11127045,-11331211,10274945,1.0781348E7
1220,1,676,-2256414,-4974027,3730348,-6301942.0
1221,1,104,251535,-9161733,-3021456,-5729638.5
1222,1,1669,11309087,-11779721,5986483,-1.0037576E7
1223,1,2389,-4233618,7936254,-5685705,-5235517.0
1224,1,1388,-1639778,-12211645,-645890,-1.1909395E7
1225,1,995,-11132968,10289245,293007,-1.1383633E7
1226,1,1602,-5790330,-10983017,5345984,2890712.8
1227,1,1806,9604270,-787213,3685837,-8351248.0
1228,1,2228,-11090667,5883515,11446209,-4827543.5
1229,1,2114,6377283,11364585,3194089,-2684154.5
1230,1,701,6629940,10629767,10955035,2937183.5
1231,1,2486,-4706864,-7009447,8574599,1.2252343E7
1232,1,1256,2586703,-9333080,-10912791,1.0118554E7
1233,1,1101,6557551,11738346,9850335,1.1608475E7
1234,1,679,-2744833,9114607,-4954812,9609958.0
