144,2626,4169.8,-1036919,1412879,430372#nYGZPz4hwm1or,79378,907818,-822686,57019,696918
145,3062,31144.7,64656,917828,787946#2wKzPwNbiWh9k,1152755,-1432172,-690553,715659,-901104
146,2817,33711.1,1379531,-609665,633676#royaelfrxbR4Z,-1447163,554607,643191,1086271,133528
147,1976,119360.0,-1413121,1252698,11123#bqFTcMaMAd8I6,274009,-1392198,1302868,434783,-609577
148,3942,71169.0,-722362,-918131,1436393#iVDC2gw1q6Sbw,1171944,-296547,-217711,733658,989200
149,1151,-99761.1,-1448428,661730,230998#Dr2Pxqt7tI1FZ,-1145970,-1022277,-379694,1386659,-682533
150,1114,77644.9,-628587,516207,511524#ZrW8p8N6wRvmF,1131666,1341402,634201,-1137618,1011712
151,3878,49735.5,-1237079,-685356,501296#LSYCMyLca9xog,-1004892,146946,-50188,377994,116162
152,1679,-103978.3,-865593,-1476325,413222#d39R4gsgMQjgX,-1310789,1002008,787651,1091349,487735
153,3419,-83701.3,1305411,-796999,1320612#voOT9akBJ4Dnl,-181960,1225080,4228,-520073,-145600
154,2327,-61348.5,1058792,-1517074,510288#jiUeCDyzLSI6I,-78213,145926,-49582,1227791,433094
155,3665,36852.8,437156,-678471,141384#4RUGp5sjMcAPt,810916,-1452837,441204,-493906,-906817
156,2864,22632.4,400783,-220607,325678#8KbHZj8A5mvw1,66474,-242313,1367074,-125085,-1152745
157,810,-3361.6,-933306,204978,276230#JITU7DexXrI94,-529143,-255228,-1015123,-1509123,847454
158,2430,4591.5,702966,-1060480,1268037#4S8Z17ZHb0e9d,-1377774,1391121,1443741,-1242012,92225
159,269,98724.5,469541,-1054218,856714#iSscX1cRApA4y,-1045023,831554,-479248,-1042182,669156
160,331,68860.8,1534707,175978,1468498#70K76xEWBj4xS,-865408,687104,889822,1209997,197079
161,351,-56072.5,-262192,-1151098,261626#BMfdWD2mfIYLM,-673207,-1503865,-417251,1072095,-181831
162,1558,-50498.7,437445,1334629,1137548#Ig0bChzaKVIzA,877689,1188727,949730,1073890,-1479548
163,2766,-122040.2,176952,562921,896015#3AKkz8mTVzKrY,542503,-895685,-322429,-868069,-585692
164,499,-99596.7,-1286555,-279125,1500296#LSYCMyLca9xog,-1253552,-1444027,-208229,-1398038,-1279730
165,2999,115587.7,292047,-791946,1049024#LFEqqC9Iu994G,421218,816270,-1205365,1066518,-999665
166,466,-6854.5,682021,1385778,1165531#GYjmMePxOdwnV,-239139,788544,745299,440949,-1236184
167,770,-76221.0,1105022,1548618,701147#IAxQDg46XCSB5,-35149,-473503,-547688,-139809,427763
168,3013,85514.2,-1062442,471885,879793#Gze3brfc856ic,-787027,-1586912,-1169630,-1418769,-1566475
169,789,-109121.6,-685311,71387,1624086#7OH0i09iCVEpS,160806,-395266,-1138732,-1076410,939359
170,3418,-60263.3,-1270592,-1185126,1253231#IzsjQ8i0OxLbH,-405731,-92081,169903,1339246,-4658
171,2478,-95018.8,-637345,-862050,181760#dF9XtGtvySZjw,-912984,1276547,-1445826,1672635,-752420
172,1290,2219.9,-241221,513754,820066#e5JlwoztK2Rhh,530592,976238,423215,-224085,56254
173,3330,113214.4,1346577,845410,1603254#WZBmLyiMTO4Tm,1389717,644536,989351,-1400781,-54150
174,3004,15653.1,-232437,-1565605,8808#1VCVsetNu53SV,1005226,336436,-300621,-649565,424036
175,3552,-127342.6,1482874,415070,711367#KBpIbByyr3G5b,-1350124,243713,1258184,-1003721,1539765
176,4191,-30910.2,-1292608,-1617689,80757#Repph4B6Yieyq,-58985,386439,1094466,1301226,1307199
177,724,-69077.3,-1620277,-347264,684951#ZT0cVSxQW2E8m,-596297,960328,-1265059,907804,-250382
178,3405,135131.8,1473650,-473210,620029#vQBjVuMK4uoV4,726875,-15598,-1143763,-1585181,1674324
179,3739,61498.1,-211220,-1393131,427042#hve5w3I7qzrBm,1462645,-1447826,-464936,-1536594,-1544887
180,2341,-105109.5,-369970,1339756,809530#yUXXwCIkJljUA,-1481551,-1416696,727846,-114426,-532006
181,2000,-21977.9,662597,-888662,1766003#4YxU6fn9kaf6g,-1291513,-815239,1468496,-1398466,977325
182,3123,-29267.6,-1400154,330333,734408#TQmalRBkoLO99,187719,-1124118,-1548677,-363529,1161907
183,4137,5359.7,-705614,-846981,1485627#ag478S9h3uRBj,238136,-751192,-1481314,1469548,-567152
184,1039,122545.2,967668,-1828790,1809616#5PwbF3RoshfxK,1781259,1060547,-976882,-898442,-754519
185,2148,-100665.3,1835580,1471467,704504#LFWjvzxsYHLlF,-389936,184023,448214,-1649769,1352244
186,2283,80175.1,-427948,-785717,94196#qAVXTBtGtgbWW,1715162,-1731751,-1693967,-794753,-329566
187,3650,-69073.1,1322420,-1706328,657191#dVTngD8PhPzez,841511,1470783,437297,1341853,1344836
188,2691,-137274.5,-1813406,-94743,1845604#8q4NtOwDYKUlQ,-1164681,1241066,-1406646,275615,1079860
189,2909,31232.9,-705263,1366499,1191190#lVPmeI6MMreZp,1736504,1253688,-1741948,1450741,324703
190,228,142623.4,719688,-1428380,614023#qVr2dmRgZTLRX,-763695,-456366,-1358615,1295935,628026
191,2384,143778.6,1689251,-62526,936414#XSmwdTmKPLsl4,1259313,1171362,-790966,-1405293,-1122509
192,96,89742.5,1292373,-247948,66575#jBJqu7pMRexHE,485678,-1599569,1524970,-1228543,-180161
193,1359,78890.4,499146,1480540,924039#aA0nsMCPePmDl,644038,1465730,-1856550,552997,-625618
194,1314,6235.3,-1398369,1901639,579242#5ZRUjyLTPefxn,109653,1225868,-1108063,76096,940869
195,1819,41190.7,89106,1231099,1056654#POKTyrBP3kvh0,1551873,-1927597,-926510,960535,-1214335
196,2979,42530.1,1852920,-820922,849718#myxIusZfvljhz,-1941363,743869,860862,1456819,176057
197,1849,156623.5,-1893721,1679202,12283#qavW2QJlzl5ZN,367822,-1865760,1744447,581183,-820250
198,2831,93619.5,-964762,-1226696,1921116#EEH4Wrc0su7W1,1565819,-394747,-290467,978206,1321723
199,1278,-131608.1,-1935553,884944,306406#rztw1xp0BGx6W,-1532596,-1364095,-504384,1851290,-912866
200,4353,102311.9,-836137,689613,681593#dtp6eHe6oE13x,1505991,1791852,842870,-1515887,1352189
201,164,64099.5,-1644929,-915339,667209#IFNpx0RnhBAbZ,-1340779,194933,-68806,500893,157279
202,1449,-138692.3,-1151393,-1964614,546013#m9WEn83iEoJzR,-1740889,1329671,1045356,1447616,647303
203,3871,-113044.3,1731936,-1059615,1751419#tDZ7ofnZdrYc8,-238735,1624580,3001,-686861,-189945
204,2545,-83057.5,1401317,-2007797,674966#o3U4MGmchiJ5N,-105313,192676,-66733,1625967,575586
205,2647,50851.8,581119,-900100,184887#WR1Lde95kdQ94,1072766,-1920712,585451,-653071,-1197754
206,3396,31412.4,530673,-294405,429971#ODeAIdbQZzQc2,88311,-322413,1804801,-168063,-1521581
207,3217,-4114.1,-1228557,271385,364027#88JfWCA548nux,-699671,-334490,-1336662,-1990505,1116687
208,480,9076.5,925316,-1393239,1667550#0c8bOmjsePiKx,-1810724,1833746,1902360,-1634904,123131
209,1262,128814.5,617866,-1387660,1123621#jdPirmWSD5Hqv,-1372573,1096093,-626889,-1367740,877343
210,1728,90639.3,2015207,231337,1925349#tE3h7PGCqwjHx,-1133358,900754,1166817,1588591,258255
211,682,-72209.5,-342767,-1511152,342100#upJgaKCnvBFl3,-884707,-1970015,-546680,1407489,-240206
212,2686,-67517.7,571983,1747711,1488275#piVCfwStcECiH,1150514,1554802,1245362,1406252,-1934767
213,3280,-158377.7,229452,737167,1169981#QRPKFRVr5ZVtl,708153,-1169935,-423136,-1137327,-764145
214,3763,-131502.2,-1676380,-363617,1956341#vFOSI93whGbOB,-1638164,-1884927,-273912,-1825117,-1668236
215,2511,150549.7,378797,-1030388,1366478#BE5iEXl4PU9kD,551168,1063995,-1568247,1387253,-1300864
216,1511,-11848.0,886108,1804456,1513693#aKu8JxoYVkOy4,-312639,1027807,970379,574099,-1611359
217,2622,-101008.5,1438750,2010454,908220#nHOFWabSMrOoL,-48649,-613615,-712868,-183239,556539
218,3483,112890.2,-1378286,610044,1140756#TLKqF840y1zkx,-1020077,-2056612,-1518186,-1841520,-2034533
219,3817,-141469.1,-885386,93183,2102671#qT09RqrWdmMfN,209281,-510816,-1475182,-1395977,1218075
220,3610,-77759.8,-1641967,-1533773,1619648#5TOcvxuSJ4VcD,-527981,-118531,220304,1734516,-8865
221,952,-120401.3,-821695,-1111692,232714#iSscX1cRApA4y,-1180884,1647697,-1867642,2163272,-974883
222,3424,4902.9,-314221,661041,1056761#ZmvElntJXmxWj,682342,1262110,543915,-291841,74555
223,3135,144821.9,1738064,1089787,2066139#KKfRAOpePQ2KA,1789079,832186,1272922,-1806887,-67059
224,4401,17704.6,-296424,-2015054,11265#ZhUhmTXxI7WjE,1296951,434886,-387428,-837438,544504
225,2540,-165738.1,1908774,532157,914602#HMuUbyRTTNEDO,-1737524,313627,1618323,-1292329,1980088
226,3843,-40907.2,-1657308,-2078632,103533#Gx9nZsUP9cxCJ,-75385,494839,1403864,1672374,1681224
227,3424,-89240.8,-2077027,-446885,875654#POKTyrBP3kvh0,-764547,1233840,-1624015,1166387,-322923
228,2122,173762.8,1889050,-608770,793576#1nKcXB6A5JTvV,931825,-22548,-1465010,-2031725,2146281
229,3541,78911.6,-268720,-1779563,546037#4S8Z17ZHb0e9d,1870095,-1853676,-592713,-1963076,-1974805
230,2117,-135131.0,-470906,1713016,1031823#Oi6mDuIWO11RW,-1893901,-1809046,929436,-146406,-680704
231,1007,-26492.9,845797,-1136208,2251888#voABTGW8ZYMsR,-1647851,-1040789,1873908,-1784239,1249961
