1002,2400,-694116.3,-5724193,-9777246,2670661#hDByy4Xv60njQ,-8622489,6572271,5168644,7147888,3200383
1003,1841,-582532.3,8556336,-5261471,8644331#IOmGmWhxo20gM,-1147135,8016580,-16638,-3355469,-899465
1004,1402,-430401.5,6881717,-9859373,3309814#QMS00bjTBB66N,-538913,940676,-341157,7996783,2855466
1005,252,274835.8,2884519,-4446164,880943#wUkZqzclhWwDT,5262366,-9406712,2893403,-3199719,-5852754
1006,2646,171892.4,2608913,-1475173,2098667#6vNGz1mbJEdr0,437711,-1604013,8808441,-855711,-7422949
1007,50,-16154.1,-5952581,1333897,1768771#RlIIYkkHDEj1i,-3428119,-1602690,-6481294,-9692625,5424415
1008,1697,80836.5,4482916,-6717391,8059766#MJmCAWI9EDofh,-8737924,8915746,9240264,-7921176,617627
1009,3257,610254.5,2991066,-6722724,5394141#0zEOV6TpqWyXa,-6613373,5328717,-2989145,-6576676,4208335
1010,925,439095.3,9703207,1117089,9234973#Ff9gQcAp9j0NR,-5420558,4319154,5598745,7646087,1237079
1011,1347,-330401.5,-1631967,-7272016,1629684#6aOHUWgpHbVQJ,-4268707,-9428415,-2617552,6773801,-1174206
1012,2210,-339821.7,2724583,8357015,7099915#VWpeb6XdqUNef,5515714,7412002,5975474,6724044,-9218263
1013,2234,-739777.7,1069452,3525111,5553429#JmUujXefxYgK4,3358553,-5557935,-2034448,-5445455,-3619393
1014,415,-641990.2,-7913580,-1715489,9253061#yLaeQkKENfGNz,-7791964,-8939327,-1324840,-8658381,-7884340
1015,3965,709941.7,1766797,-4845460,6445734#6wd53g9i2VtBB,2630368,5027595,-7374367,6519005,-6120040
1016,4338,-91744.0,4151508,8503312,7084285#mqjF9sBb3YzFc,-1488639,4856007,4571659,2704491,-7614151
1017,4468,-497608.5,6778398,9399822,4221380#2h6XR5sjoQCUS,-264649,-2855415,-3355748,-878119,2616963
1018,1741,550906.2,-6431782,2820588,5316172#pbliZ3fJzlQie,-4748877,-9571812,-7095082,-8605536,-9523469
1019,1324,-659029.1,-4086586,441927,9760023#qVr2dmRgZTLRX,984881,-2359616,-6858390,-6509041,5677531
1020,2051,-357703.8,-7583967,-7112125,7482320#3R80eGfFJ2qP4,-2483981,-541731,1026728,8058828,-76185
1021,4322,-526521.3,-3771295,-5105972,1047970#KfX5Cxsej2XBm,-5467284,7586097,-8616706,10013464,-4534291
1022,520,47830.9,-1482221,3017633,4843889#vJQHLGwqOXYVt,3110342,5836054,2475115,-1375929,367371
1023,15,650541.9,8001864,4999819,9472299#sJ2q5KrOxJ2SN,8178879,3834586,5810058,-8304583,-273595
1024,3598,50528.6,-1320224,-9206230,50577#v1VuOyu7XNI3F,5964551,2010086,-1776332,-3843398,2472000
1025,233,-780066.1,8723174,2405549,4166362#Io56EE9RTAj26,-7935924,1432259,7380547,-5910057,9025256
1026,2906,-200859.2,-7492508,-9453728,467949#yHHn2bJhU8Y25,-337785,2229239,6354232,7610742,7665624
1027,314,-411856.8,-9385027,-2040829,3926902#3GpHjqKTI9Ef8,-3456547,5610040,-7367319,5303715,-1483579
1028,118,791858.8,8535450,-2777730,3570328#FcOTkClFevwaD,4211025,-133748,-6604962,-9176421,9697585
1029,373,357527.6,-1188720,-7962483,2449957#W18tEkFTpsE0E,8389295,-8347276,-2637153,-8786788,-8853493
1030,3164,-615475.0,-2085890,7685176,4588503#vWHF7U1LZNedp,-8491501,-8086646,4154876,-658078,-3059872
1031,3643,-98732.9,3776997,-5096944,10026048#v0EpvKEvqjnYV,-7349251,-4649589,8360500,-7956607,5612145
1032,1724,-192637.6,-7946004,1881515,4128492#MfFo4vUQaOxfx,1063109,-6401870,-8794120,-2074196,6630433
1033,1043,25938.2,-3942414,-4771414,8368086#7OH0i09iCVEpS,1371501,-4203042,-8351303,8334539,-3231010
1034,3877,734366.7,5391918,-10296405,10127589#BK9w7pG4StsOK,9995659,5987360,-5501840,-5032885,-4213926
1035,4559,-564042.8,10231455,8227420,3914665#RHOTJxj9WESNT,-2199424,1032323,2493535,-9269586,7584750
1036,3417,477839.1,-2365948,-4403580,500199#Bm1QGmDRLiIVW,9597212,-9674151,-9441428,-4459179,-1807656
1037,2150,-423191.6,7292820,-9423121,3637342#6oEe7VChsLB9d,4695488,8156883,2444733,7463341,7454440
1038,4444,-723145.5,-10024193,-524121,10180874#YTVlWwjv7zDNE,-6454018,6809841,-7757591,1564461,5971755
1039,3119,175333.4,-3866413,7509262,6515182#BYIUrYkIEDSwK,9525904,6859702,-9602264,7944342,1749218
1040,509,787866.9,3976038,-7835340,3338248#zUO2hsUX5yvUm,-4196845,-2475116,-7463298,7093114,3466949
1041,4265,782052.1,9216851,-325584,5059322#AUMhctEiDLQVR,6881638,6355512,-4287976,-7635334,-6140212
1042,3389,496382.5,7002673,-1370738,326403#bwwPPWzitx11H,2615778,-8660306,8293401,-6669240,-971265
1043,3154,439434.9,2699159,7995425,4962202#ViJH8piNDurYJ,3517038,7952930,-10054282,2952640,-3337424
1044,2165,41348.8,-7543019,10210559,3110032#bgGuS6ga4zY9P,624328,6632718,-5959463,400396,5088027
1045,3834,211972.7,504756,6556697,5624690#J8sLyF5PaJ7rQ,8336888,-10349822,-4937779,5123418,-6539262
1046,1111,192453.1,9900533,-4412291,4522432#ln46GPVlfogAP,-10342763,3961332,4561260,7756135,899041
1047,4321,790103.0,-10063921,8929779,31994#CjgLOxIuYVsOf,1962634,-9916323,9251281,3069974,-4401700
1048,2468,475278.0,-5085562,-6472301,10161407#Ajmm872LdyjQS,8261694,-2064147,-1527328,5135522,6974614
1049,3437,-673007.1,-10216678,4679582,1588342#6oEe7VChsLB9d,-8105247,-7175010,-2624105,9750008,-4828536
1050,3844,521650.9,-4364487,3637524,3572775#SSssNJ4M6ld7H,7869516,9449502,4390252,-7946460,7140289
1051,1860,308287.5,-8578379,-4825050,3487721#8pzGBntdEMmuD,-7050867,1010721,-385312,2590167,856268
1052,2170,-728830.3,-6009993,-10265536,2803451#x4SKjPChihsPD,-9052589,6899933,5426350,7504155,3359950
1053,2293,-611875.3,8982861,-5524087,9075138#ifKqyj1693tF5,-1203910,8416080,-17866,-3522257,-943810
1054,1620,-452110.5,7224242,-10350097,3474492#MfFo4vUQaOxfx,-566013,987426,-358309,8394959,2997959
1055,3865,288834.8,3028481,-4667793,924447#eHMN1N58QDtfK,5524216,-9874587,3037650,-3358885,-6143692
1056,3178,180672.4,2738803,-1548971,2202961#axsedkSxadGxD,459549,-1684113,9246169,-898689,-7791784
1057,2457,-16906.6,-6247833,1400304,1856567#YY2rFcy6hJpQs,-3598647,-1681953,-6802834,-10174008,5693648
