1257,930.08,11813981,7835333#XAF5J7G5t0l8tlQ2mDmXrHxAoEqgeZWniYqj7V7o,-10218745,-1.060823798E7,3881.1800,6240316,1.003832278E7,-7239686.5,0.427,8419035,-1967527.37,false,1.1276539E7,520738
1258,3994.24,-3679135,10805809#hi6Z8jYyVDILzgGgScLL7WpQiYzGAZ7yOcUJZmEi,3320436,1.150675576E7,4470.3600,358752,1.099752473E7,4574934.5,-0.369,-8733609,8762407.65,false,-1.1891222E7,10694872
1259,-1152.44,11940037,8215196#K6edztQFn24vZgpV38C0O8rqrZypX10mFAwL57W8,-12582533,-3999830.3,-88.3700,12384385,9052522.06,1.0003992E7,0.413,3299109,9366807.92,false,2741352.2,-8715692
1260,-894.63,-3339333,7981659#izxA2PQypon6nOHVlbrvykmlaLGssTHRbft04f05,8501922,-2637093.41,-3513.7100,51237,-9072558.59,-1.2501436E7,-0.317,-3367833,1.040100545E7,false,5342374.0,-1490923
1261,262.76,-944924,5384602#FoDHFd9rowJEiScfNriqa9o8CXvbmQ7sZesgSHN5,2018025,-4247900.44,-2837.9300,-1440397,4259733.63,-1.1954188E7,0.386,10196692,1.036772488E7,true,7608.5,-9612821
1262,-651.48,-4727904,11105272#RqznOwWeDlMYv8xMoemjc8ZIerzCJoxWMwWK2oeE,-5663186,-5367844.79,1773.5200,-2936909,1.103027857E7,-2584926.0,0.406,610658,-3363706.55,false,-2383968.0,-901792
1263,3768.37,-6958443,2472423#OVu4K9pTVYDAwkMGbqs4xSTZWznboVSclKNRFamy,-9118624,1.118068062E7,-3526.4800,-7139537,7270288.83,-7797550.5,0.463,1071499,7854503.28,false,-6506931.0,-7558315
1264,2361.39,6095851,1888275#ANmg9R0AB3W4fr4THmdWPc8p3z5V4LUTTJkyGgqC,-5160034,-1.164730378E7,2296.7700,-7873241,-3749765.88,1.2149576E7,0.397,-2124594,-7730096.57,true,1.0105622E7,-9939453
1265,3128.58,10122926,10853999#5Dd5LkvZAkkmz8mEUjoB8ZBge9kDduwNnmmlLWgK,1147762,5201119.48,-3238.7200,-9618431,7777854.19,6820821.0,0.452,-2005650,5328815.55,true,-8924545.0,757031
1266,4204.65,2059743,1949449#JJDZpL2EXNIY6IeSx0ZUVmfs2CQpOD9UhOOGrggS,5524526,2944260.99,-4385.8800,1903080,1.228691129E7,6937302.5,-0.399,-9700671,-7460966.42,true,-8039147.5,3646405
1267,-357.11,-3203124,8186719#7HCODJBDWjwMs7ZZ7b7pWiEx2ddMoORIi90gqv5c,-10500870,-9548846.42,2757.8300,3878939,1.012328121E7,9527797.0,0.408,-10304279,7787724.0,false,-675697.6,-8188973
1268,-391.91,-2453273,8725014#Rxsm0ZSfH3CEtuVd0JId9C19xDCkSWOhxcDAi6Dg,5683916,1.096135837E7,-1871.0100,-9983735,5650786.46,9673335.0,0.477,10409931,-1.06060626E7,true,1.1120302E7,6952020
1269,-4362.70,8569342,8820971#YPZP0hHCwlljXtNIGfoKuUEqoYEQySqXL3W29UJp,-9010376,7412613.0,3866.9500,5323263,9313478.03,-7552988.5,0.471,-9882920,-8524144.5,true,-4111973.8,9900175
1270,-237.92,-8958419,10158236#GVpFX7o1r33w9jru2JAqgjCWKCUU9kfIigpy5BLr,-10782260,-6660568.3,-1211.3600,-12214584,-118590.69,-4310029.5,-0.300,-8415450,2390740.28,true,-3759415.8,2214418
1271,2629.81,-1482799,5594012#koLs0nixzbb6keR8hlBT8o2p2jEAn6Y4sqZqGYux,4648096,180381.82,3300.5100,-11383363,1.245373741E7,-2261204.2,-0.421,8427623,-6646435.65,true,-1.246858E7,-5601426
1272,531.01,-10822920,11862541#Ijim229EYijh7cU7K1QHE4mgVfprCtAYlCIu5hd9,-7043976,-275172.76,-4003.0900,6681017,-4863136.3,-1.1950859E7,0.510,1091062,2448774.77,false,-1.2369596E7,5037298
1273,433.16,-180236,7865349#mfuwq7ukPHezw3iKAvp5j5eI8iiwVtaL5ATPCZDn,7627199,-1.151673095E7,1360.2600,-53866,-8018019.16,-486162.34,-0.421,-5297415,9517580.94,true,8408144.0,-5879540
1274,-1554.48,4962617,3255458#lwBMNjDWrzlvI8LxD9d0z50QvlmDKGZbg1V2D4bY,-2667953,5192823.42,-227.3500,7342542,-1.250596571E7,1158155.4,0.370,7328617,-1575443.01,false,3386605.2,-10447747
1275,-2056.69,-8745724,10538063#CT0ZY0CQjZKwxEXaZhEny5ihUmU7nzonasQXTSf0,8347005,-4234972.06,4457.5500,-4265789,9001489.07,3115205.0,-0.327,10428648,1.018161753E7,false,1.1173949E7,-5227579
1276,1434.87,12099540,10632934#zZmKwg3e6nXwlkKau33sdbtKfSWW8964ut3qXClD,5991951,-3104287.56,3356.6300,-4324313,-8048781.97,8708876.0,0.446,1778561,-7546610.54,true,3267861.5,-3984090
1277,-3703.27,10646581,10347230#78JzkoovcTb7eXcaaBiVBq6PfYvOP2mBgguw0Ix9,-5458308,730232.63,-2131.3500,-1737014,-1.141599532E7,6681567.0,0.401,-3966105,-9004708.29,false,8422496.0,11425804
1278,2369.45,7444693,5088820#avLpg2RZ1qlPF9XhO1IuPRevYxUlhlvazwaCyvAB,9267898,-1.121015433E7,-1438.5100,4614358,-1.252286539E7,-7509688.5,-0.443,1467399,6589371.77,false,-7030014.5,-3250807
1279,3241.60,11522292,1336776#j1Awcg1GTsLkyp9r10tWnf0jh5bBCm0P174Aq1e9,-2643122,5426924.81,1868.4800,8246390,333190.56,8784121.0,-0.320,4323898,-8893933.61,false,9271378.0,-11066503
1280,-3804.30,11112636,3411207#RHwK39veg5ovUyFlvRWxrhoD7Sr6lt5yHGmrtwLH,-9362353,1.062856299E7,1102.0100,-50162,1.177248424E7,650884.06,-0.424,-6225624,2186107.96,true,1.0295554E7,-8787555
1281,1249.86,-11781477,9123129#5CQmrqgGvjxrPu1sQOLSNiIxtAksC2TwQpnmCexs,5150070,-9380900.57,475.9600,-6391396,7644270.4,5338719.0,-0.444,-1823978,-4744013.63,false,9517166.0,10011985
1282,2950.83,-6160892,7467176#0UCTcINarZ0YY5BpM1XkNE0jodNFvXhXtAoJcul0,-9187515,4243994.39,-238.0400,10322325,-631745.21,-1899424.5,0.403,9966449,3003233.32,true,1.0487895E7,-4364242
1283,-680.89,1396086,2187701#tbGcrlv2WIVGAGeLX96Q03Im7GzD2VTvlurXXVwM,1472733,1011347.22,-1256.6500,-8771237,-6653802.78,-7136874.0,-0.365,-3297014,-8775245.22,false,-5333654.0,12217645
1284,1320.69,-9680038,7666496#5oo6et5vfaIEzCJA0t367hcwMQSW1K25QwyQjmE4,9776294,8629386.73,647.5000,2258606,1.197625284E7,-1.0078157E7,0.363,-3633049,-9558698.06,false,1.1444877E7,-6418838
1285,-3866.41,-12638639,3456117#55UQivJekXZBqARVPviDTo7RFmfktj3DsPEdc9FK,-3349306,5082349.78,4629.8300,9316060,-1335733.35,2188169.0,-0.415,2514598,-1.033081708E7,true,6849671.0,-6008381
1286,-3293.72,11964407,10974146#7Zrr759tkdHcyzg4zchgMfChG8ZL6pO7TKnWvx21,-2052341,5812203.56,-3200.6300,-4291524,-520250.23,-7259515.0,-0.392,-11213093,1.002753728E7,true,6519792.5,-500614
1287,444.07,5063456,1805411#mWIB96OwuorrTpEyO3QAwZOGa0sIePFX0ygFCfcr,533020,-9575499.23,4095.3900,-10684997,5846336.8,1205848.4,0.394,8865345,310798.65,false,-9204185.0,-5868697
1288,-188.05,-5952096,6022055#rBQWsvIRkkFZv6flN7C7BohjorJnJG1wMTATlDvV,5093633,1721480.14,2060.7600,-7594827,5323500.36,8494115.0,-0.416,-10865101,4809295.86,true,4201285.5,9578956
1289,-2517.31,-5328464,12692426#RV6ZCHUczPwWiSPEC8ukYLMBLdkrThwBYD4iwP6h,6865744,1.160190016E7,3845.6500,3562452,868535.24,-619281.1,0.375,-8422178,-3295277.8,false,-1.2718564E7,-1939559
1290,3270.80,-5748409,4861342#R4HUikMA9l42fN10EeZ8sehOH2pCnNzh0g8KdQyx,53735,-9596133.63,21.3400,-9311631,8076294.71,-6833480.0,0.405,334285,-2959478.67,false,1956004.2,-4377232
1291,-4530.55,6183115,4530744#Ij6SkFGxAfgdAc7FcLngTH88krdEPv3bREjnVCzw,12153376,6374357.12,-327.7870,-3857708,5571283.55,7834875.0,-0.371,6479353,-5891567.17,false,5197808.5,-8978280
1292,2220.83,12164969,6707936#TA6VMP6kay10DYNpIRK77D03jGiOHvoROLqTu7Fu,5329968,-7836052.2,2721.4600,-10778184,1.024622434E7,-7181539.0,-0.427,5022945,-5690542.93,false,1.2575859E7,8167997
1293,-1121.22,-9919689,2086883#frezn4lLYoda0Kk73e2wUar3Z3PKxrQKcqPhEifa,8360293,-4672028.76,3512.5100,-3827849,2750923.06,1.2246975E7,-0.333,-10780047,1.015946266E7,true,-1390806.1,-12886751
1294,-2902.62,9252865,7448452#tKXh8QeTnjpH51VNxKnDwgBatiOJLVz1vS5o1Y7d,932347,517963.95,-711.0400,2843496,-6072300.86,4781236.5,-0.365,-1994463,-3666577.57,false,4341208.5,8503065
1295,-596.48,-671109,8799765#P3G6wgrIpCctQmm4luEedvnp0P5IB95srdEZs5Y5,-9020423,-8833434.58,-3693.4800,2820508,-1.204936644E7,-2020722.8,-0.428,11710928,-4447.08,true,-9637207.0,-2596113
1296,-1046.41,-5186311,9605409#C9KIfAc6caKIUcSPOH9k4fWA7UFhLMnYFjLhm5vn,10442061,-1.238447085E7,-2474.7300,-1400977,1.081218606E7,-1.0013266E7,0.407,-7665050,1.128464285E7,true,-1.237281E7,6149239
1297,1658.26,-11363484,9019415#2UQEsEz4q0WnwlvhCWVvLT1dLv8Nzuvvv7HvEMNI,-835178,7237516.8,3901.5600,-7953299,-7698686.01,1.0012461E7,0.484,-4577356,-2516187.96,true,-1.0236908E7,-5589835
