823,1,1037,-2848398,5338582,-3827873,-3520316.8
824,1,548,-1103166,-8222005,-436638,-8018194.5
825,1,2243,-7497300,6929241,195539,-7665233.5
826,1,102,-3901130,-7398217,3604260,1949912.6
827,1,2342,6476218,-533721,2485313,-5631248.0
828,1,108,-7476743,3965379,7715565,-3253143.5
829,1,550,4298635,7666369,2157037,-1807354.6
830,1,2073,4472948,7172135,7395291,1983583.5
831,1,354,-3175976,-4729835,5789567,8271542.5
832,1,1828,1745015,-6303240,-7366459,6835354.5
833,1,437,4428847,7930666,6656031,7845275.0
834,1,967,-1856801,6157903,-3350252,6493158.0
835,1,2038,-6631087,-5089711,3234860,5782287.0
836,1,2429,7432837,6032785,-823005,2838806.0
837,1,1008,-2906106,5615376,-6540660,2769930.0
838,1,1304,-3687379,-3644021,-2756149,769414.6
839,1,830,-7751787,4463279,2535672,7161903.0
840,1,634,2953775,-2244946,4319326,-1446705.9
841,1,568,-1652515,796764,-5124022,2161631.8
842,1,44,-289595,-187114,1220755,286582.6
843,1,40,7519767,463035,5344977,2995904.2
844,1,1199,-1714235,1800450,-7293025,-5641042.5
845,1,961,-2085047,-6760934,-1048116,-2658993.5
846,1,1617,1559586,5263840,-1100615,6542149.5
847,1,574,-6562709,-2981892,7384630,737357.2
848,1,389,-922916,-1821421,-5998907,-5331449.5
849,1,1491,-2688254,-3168143,-727423,-7984896.0
850,1,2161,4757101,8066607,-2257299,-7840388.5
851,1,1598,418065,8007476,889037,-3418137.8
852,1,246,6505013,-8024262,-4209484,4897995.0
853,1,1799,-1789968,7559437,3992261,2459278.8
854,1,1546,379827,-886779,6504619,-964348.7
855,1,2017,-2249173,-3961653,-7213935,-729491.4
856,1,812,3098498,8224892,-5997967,-3718889.0
857,1,988,3453516,6053603,7173089,798741.06
858,1,1031,446660,5928855,-7038668,-2383038.8
859,1,413,-2233965,-1965878,7952839,6634519.5
860,1,2067,-1866079,5640979,-1035850,-3190984.0
861,1,2485,3126982,2073982,3505617,-7168416.0
862,1,473,5614623,5388507,-4496377,-999244.6
863,1,871,-3255237,2440231,-8146690,-7207268.0
864,1,583,-6857868,-7817418,225403,-1541732.2
865,1,1797,-7836262,-6211580,2859692,-5888.12
866,1,1193,739649,-5498384,1599209,-8275337.0
867,1,1794,-6216275,6997002,-3325998,-4154223.5
868,1,810,6921378,-8415648,2756538,-4869177.5
