1919,1,1675,17520887,-17841246,16172081,1.6974948E7
1920,1,1108,-3549671,-7828438,5876107,-9919542.0
1921,1,1592,394447,-14416563,-4757106,-9011239.0
1922,1,1035,17788917,-18522520,9412045,-1.5783176E7
1923,1,981,-6657753,12482180,-8936911,-8237117.0
1924,1,342,-2578849,-19193515,-1012081,-1.8718994E7
1925,1,1327,-17495387,16169252,463576,-1.7890834E7
1926,1,1082,-9096430,-17256417,8394001,4537112.5
1927,1,239,15078361,-1230824,5786754,-1.3111248E7
1928,1,1535,-17415034,9240253,17974836,-7582743.5
1929,1,1077,10014917,17836463,5008930,-4218554.5
1930,1,1445,10404676,16680623,17184587,4605983.5
1931,1,1814,-7385918,-10998768,13448405,1.9218742E7
1932,1,884,4059657,-14635300,-17118872,1.5864154E7
1933,1,1005,10282783,18401786,15440367,1.8194074E7
1934,1,804,-4298889,14288839,-7762792,1.5064358E7
1935,1,556,-15369234,-11782276,7485865,1.3403087E7
1936,1,321,17223178,13968735,-1895780,6570006.0
1937,1,1193,-6729167,12982351,-15130846,6413130.0
1938,1,2496,-8525036,-8429175,-6385390,1790214.6
1939,1,929,-17921914,10315081,5870102,1.6542703E7
1940,1,267,6829900,-5194167,9968673,-3347505.8
1941,1,1496,-3803620,1838134,-11820338,4995232.0
1942,1,2346,-654938,-419544,2807571,656182.56
1943,1,1946,17344032,1071401,12315028,6903104.0
1944,1,1543,-3954693,4141382,-16801315,-1.2980242E7
1945,1,68,-4792840,-15565510,-2423490,-6126193.5
1946,1,445,3581573,12110658,-2521551,1.5060549E7
1947,1,940,-15077655,-6867081,16968017,1687757.1
1948,1,199,-2112654,-4184474,-13791098,-1.2248249E7
1949,1,2279,-6184021,-7276159,-1663732,-1.8333696E7
1950,1,201,10914648,18506113,-5188018,-1.7995588E7
1951,1,2206,950432,18365285,2034533,-7835737.5
1952,1,1293,14897738,-18394402,-9648456,1.1233995E7
1953,1,1251,-4110407,17310904,9146256,5627279.0
1954,1,92,875421,-2034244,14889589,-2196348.8
1955,1,309,-5135628,-9052244,-16499024,-1679891.4
1956,1,1490,7078848,18790425,-13700750,-8488489.0
1957,1,2480,7881445,13811562,16382410,1819541.0
1958,1,383,1013105,13533419,-16067270,-5445438.5
1959,1,1177,-5106406,-4481314,18137596,1.5117719E7
1960,1,907,-4251979,12853316,-2353782,-7274184.0
1961,1,153,7125141,4715995,7980604,-1.6320416E7
1962,1,1391,12767549,12253134,-10232195,-2266444.5
1963,1,249,-7401115,5562064,-18530514,-1.6394468E7
1964,1,2438,-15594310,-17762892,507938,-3495332.2
1965,1,340,-17797411,-14112308,6492783,-23488.12
