1,1,1700,6690,3715,3881,-4537.74
2,1,237,19725,-10972,-6642,1995.23
3,1,1765,3098,24213,9628,11278.87
4,1,1869,-3131,-101,25324,-12348.67
5,1,1507,-18730,-28015,-39094,4908.64
6,1,1203,22773,60616,-45816,-33289.02
7,1,750,31935,58817,56795,9941.05
8,1,1303,8953,52601,-62021,-16638.68
9,1,2453,-14351,-22132,82800,79319.26
10,1,1591,-22429,67810,-17448,-35784.0
11,1,513,37495,32426,47672,-96415.81
12,1,1136,87362,84022,-64154,-20044.61
13,1,208,-51604,27905,-122826,-108067.92
14,1,64,-106981,-132279,7080,-32132.19
15,1,293,-139011,-106472,52304,7711.88
16,1,343,9644,-96965,33696,-156136.97
17,1,1437,-127912,141675,-60391,-74223.58
18,1,2,147499,-167095,56989,-95577.72
19,1,2005,166173,-171151,165569,163748.44
20,1,2092,-39402,-80751,51904,-100342.04
21,1,788,6543,-153453,-46056,-104038.58
22,1,2037,200807,-220637,114091,-187976.17
23,1,849,-77958,143238,-112209,-89916.76
24,1,1384,-29942,-242725,-18134,-235794.64
25,1,2223,-225964,209233,603,-228433.42
26,1,2134,-122730,-228617,120812,68312.63
27,1,898,220114,-26737,84265,-191248.23
28,1,900,-248895,129107,254277,-104343.6
29,1,2454,141339,269937,82933,-53754.6
30,1,2301,158964,256871,275803,76383.45
31,1,1122,-114200,-170611,219503,309942.53
32,1,456,61639,-243560,-273795,268954.47
33,1,1625,171439,315306,267423,318874.88
34,1,1543,-80737,244495,-141132,259557.83
35,1,1286,-276071,-222391,143220,239887.2
36,1,2361,312589,261185,-42805,125205.91
37,1,416,-125698,257576,-293252,120329.95
38,1,1352,-169083,-163909,-116701,27014.62
39,1,758,-355331,207423,110632,339503.1
40,1,2502,134775,-100058,210710,-64305.82
41,1,808,-88075,39404,-253974,100831.78
42,1,1572,-23891,-18074,66707,17782.58
43,1,1856,374847,20587,275849,154304.14
44,1,1635,-84811,97954,-377905,-303442.3
45,1,1153,-115743,-357606,-47844,-137393.61
46,1,1097,89050,284336,-67207,346949.38
47,1,994,-370021,-156300,414894,46157.16
48,1,2357,-57652,-102837,-331859,-301049.44
49,1,3,-145878,-180495,-46471,-458495.75
50,1,613,278885,474239,-125867,-454788.38
51,1,1842,30889,474524,55949,-205337.73
52,1,2458,401213,-482342,-253868,289995.22
53,1,139,-102376,467461,243901,155278.88
54,1,2146,19395,-52259,406459,-68348.67
55,1,57,-149933,-259405,-461143,-38291.36
56,1,1920,203698,540868,-395943,-250089.02
57,1,1504,233204,411451,475401,56341.05
58,1,1731,34700,398263,-472412,-155838.69
59,1,1001,-144917,-136470,545743,464919.25
60,1,1767,-130879,395643,-77354,-221384.0
61,1,1665,219230,152518,251081,-512415.8
62,1,949,412495,396051,-324873,-77644.61
63,1,2467,-240053,169807,-594818,-525667.94
64,1,835,-504092,-584346,19923,-120932.19
65,1,1713,-591790,-465596,217444,6911.88
66,1,2317,52585,-414696,125785,-633737.0
67,1,718,-486051,544930,-252486,-314223.6
