549,1,2191,-1734863,-2047775,-472066,-5162496.0
550,1,637,3077770,5219469,-1458012,-5070788.5
551,1,746,272874,5182619,576629,-2213337.8
552,1,2019,4216088,-5196042,-2726128,3169995.2
553,1,1491,-1157121,4899946,2586626,1595278.9
554,1,2400,244665,-573834,4217809,-628348.7
555,1,653,-1461958,-2573310,-4681638,-470291.38
556,1,1542,2012948,5343383,-3897208,-2418089.0
557,1,1496,2245899,3937796,4661456,520341.06
558,1,979,292175,3854883,-4576322,-1547838.6
559,1,1577,-1450572,-1279850,5175178,4320919.5
560,1,1011,-1215379,3673978,-676414,-2077384.0
561,1,605,2036575,1353433,2285166,-4672416.0
562,1,1595,3663825,3516336,-2932063,-653644.6
563,1,2413,-2124543,1588822,-5314738,-4701668.0
564,1,992,-4475202,-5105016,148348,-1008932.2
565,1,822,-5119585,-4056836,1868849,-1088.12
566,1,1929,482000,-3592001,1046675,-5409737.0
567,1,1076,-4067441,4577475,-2173431,-2714223.5
568,1,1857,4530597,-5504394,1803756,-3184377.8
569,1,1446,5189906,-5286178,4799033,5030148.5
570,1,814,-1055533,-2323502,1737858,-2942742.0
571,1,160,118831,-4282248,-1409781,-2682438.5
572,1,820,5292102,-5518551,2805604,-4702376.0
573,1,2079,-1982635,3715037,-2666728,-2448316.8
574,1,1281,-767783,-5728480,-305855,-5586194.5
575,1,507,-5225008,4829239,134622,-5341233.5
576,1,108,-2720380,-5157717,2515682,1361912.6
577,1,1105,4521185,-375288,1734986,-3931248.2
578,1,1614,-5218040,2766544,5383912,-2269143.5
579,1,201,2999480,5354984,1508879,-1259354.6
580,1,729,3124828,5011115,5170451,1387583.5
581,1,1852,-2219171,-3305077,4048922,5783542.5
582,1,1242,1218960,-4409590,-5150001,4783354.5
583,1,651,3098407,5550866,4659591,5493275.0
584,1,204,-1301781,4309963,-2347402,4545158.0
585,1,1803,-4645144,-3568673,2268723,4050287.2
586,1,1307,5207759,4229160,-579193,1990805.9
587,1,508,-2037229,3941064,-4588345,1941930.0
588,1,1948,-2587911,-2556486,-1931321,537414.6
589,1,2066,-5440395,3133324,1777847,5029903.0
590,1,2319,2072838,-1574669,3035384,-1014705.8
591,1,14,-1163628,560089,-3602132,1517631.8
592,1,1465,-206563,-134289,860115,202582.58
593,1,293,5286979,324770,3760874,2107904.2
