1205,25,5,903412#1cCD6dUYQsdPEBLWy5R,-7844934,-0.80,9419616.0,-9136049,2911284,-4898681,-1381799.57,2018-09-02 09:58:08.000,-4617717,-2323846.1
1206,105,1,1123711#BsnPLQ3tDtoOXzMIKSn,-5609774,-0.64,-11163184.0,-10360845,3759526,1709309,6380235.64,2018-01-30 13:01:36.000,-3387077,2576841.6
1207,17,4,2469422#bxF2viZk0LLpqKbTo0T,-8872587,-0.80,37296.0,-7487583,-11541817,-11482157,5319391.41,2019-12-19 09:02:12.000,5438203,7600214.2
1208,145,3,11653343#lGmHFzgFyjOOG8yAKul,5162725,-0.63,-1295456.0,3558693,-9789572,-7449675,2538855.92,2018-07-22 20:52:53.000,7806981,8290832.6
1209,80,5,6971271#9gaAztiFWYJ8jrWBrHJ,-8890898,-0.73,-3315504.0,-673833,-4070371,10287483,9433243.14,2018-01-22 06:58:53.000,-8094384,-6011382.2
1210,136,3,9585082#OMo88Czo3hvYd1tpPRd,4964488,0.72,6623568.0,2467296,-3213068,-3353030,-5967988.51,2019-08-01 09:05:50.000,10832360,3958923.6
1211,53,4,1656217#c9WagGmY2wQh5iwirC4,6823217,0.75,6306768.0,2505227,-11596328,-9930076,-7447102.43,2018-02-12 09:04:58.000,-6710694,9930573.9
1212,203,5,6015658#jiV6s5bxnZVUeSzDrL4,-135355,-0.64,10163968.0,4295175,4592098,-6304716,-1126970.77,2018-11-16 16:00:38.000,-3712982,-5404036.4
1213,25,4,7826336#5NN5dZgYaeGrClX8OwU,5384962,0.68,-11375984.0,-6487472,10076725,7376333,-6869200.75,2018-08-27 13:16:24.000,-8605195,-9466151.9
1214,143,4,8537984#07oKcdQ3SYTcsVCyIS8,4765880,-0.78,-2583216.0,-8140008,-8290264,-6436716,6492962.34,2018-08-12 13:44:32.000,-325752,250500.8
1215,130,3,4796629#e615kvFf3mzoAzFo1sR,-11313024,-0.70,-8661664.0,1780508,9044188,1179508,-1173386.60,2018-11-04 10:40:57.000,417713,9286048.5
1216,134,4,7378413#Tb5mmybsdQuowDBFLN2,3785820,-0.78,9638832.0,2096971,2057887,-9937324,-10371075.89,2018-01-15 10:03:24.000,4113607,10657973.1
1217,32,3,9090834#rLjd0EekD9aFmaKBqVy,4460591,-0.70,6744112.0,-9475146,10795872,-8287576,6473063.98,2018-12-15 13:48:54.000,5449149,7005067.4
1218,12,4,8611687#1yWv1nbinx7kDctegxC,-1059733,-0.80,7714320.0,-8169451,-9688952,-5802450,11829137.78,2019-04-05 07:57:01.000,-10861444,-5082522.8
1219,44,3,5749695#IsuLPnghhi2T5BXoF5V,5929867,-0.65,-2558096.0,707094,4449580,10222281,12093151.43,2018-03-02 23:29:57.000,-9036092,-11390157.7
1220,104,2,6513567#LmcCW9pbKbou1DRalyj,-6373028,0.74,730016.0,3212571,-11021766,8131569,3149417.49,2018-03-05 13:43:22.000,-8904665,-6675687.7
1221,202,1,7422928#0CPyFCVSv1PN509oJ53,-10429109,-0.76,2080688.0,4115278,3675698,-9265077,9018592.94,2017-12-17 15:56:47.000,-11886989,3303418.3
1222,158,2,11337725#p92KAufWRXFVnXiALes,-1739336,-0.67,-4280288.0,-9224093,-10061344,9731733,-6229923.62,2019-11-23 23:55:11.000,7193121,735146.4
1223,215,1,1571586#NiNHALsWFHO6lgzBJno,3016238,-0.75,6929968.0,-8927603,7221497,-1956731,-972073.32,2018-04-23 20:08:34.000,-11797322,3419483.1
1224,173,4,9128659#7SElT27TXknGi7ZDXIH,-3037177,0.81,-5020784.0,8261951,-2410618,7561307,-11785824.01,2020-01-28 15:26:24.000,564561,-6676723.8
1225,81,4,1419622#NWrJDmgB8WhWmXFr0h3,-9104280,-0.76,-7414064.0,4299646,-6351736,-8078911,10567944.56,2019-03-22 05:42:30.000,-6737447,9543777.1
1226,185,1,3311184#nuHJCNbo06Ptk52PGmE,-11778304,0.83,8753296.0,-4745705,10141639,-9563912,2600432.75,2018-10-23 21:19:56.000,-6696195,-2646553.4
1227,177,1,10228781#qRQIPVRqYmoNOgwZbpM,-2174576,-0.80,-762800.0,2102005,12227539,-10634998,-7375379.59,2020-01-24 15:05:56.000,8028995,11015877.1
1228,179,2,3739081#WGSeXKRbhCmGjhgrvQr,-2785220,0.83,324048.0,4771272,-2417820,11581458,-7106822.42,2019-10-25 08:00:45.000,-9869284,3915760.6
1229,29,3,6188364#rzY0qVZfCSFM366Wr47,11631529,0.65,4751840.0,-8334386,1782071,-6952128,6737636.53,2019-12-23 07:38:04.000,8159148,3214676.0
1230,90,3,10056606#tWgcO153oqnUAMGqbLa,131627,0.79,-2817760.0,1845984,-4186209,-2868198,-10952605.29,2019-03-30 08:20:42.000,-7425870,646453.8
1231,160,1,10984434#ro4FaAJoPVo80CX45Ms,-516033,0.76,451600.0,-4803177,-6188534,-2028495,1008635.06,2018-08-09 07:27:55.000,-7334876,2530733.4
1232,12,1,8539236#DL3z8x9T7D2fY4P1fEw,-8223467,0.66,-7376864.0,7715323,9678114,12137598,1693409.98,2018-02-12 19:09:23.000,-2682398,8806560.2
