287,1839,-110734.1,2024820,-2614186,1007797#aHhwY4yNo1igN,1294920,2257383,673466,2062028,2063613
288,718,-206200.5,-2779381,-145258,2826224#InRXdEXuYsbVA,-1786956,1896216,-2153816,427244,1655377
289,482,48185.9,-1077163,2089177,1817542#drfpOlxRi4IEv,2652904,1913219,-2666691,2214694,492293
290,3530,218534.4,1102788,-2182140,934520#uftAxgTOLMcNI,-1167595,-693866,-2076813,1977956,962017
291,426,218869.6,2574851,-93474,1421462#qBHFGHP6r3dWA,1920763,1781262,-1202379,-2138239,-1712827
292,1573,137582.5,1964173,-380041,97143#cSwdnJgcqDslT,736278,-2430244,2321256,-1868625,-273232
293,2115,121307.4,757971,2246997,1399117#Co4XciOd7LHVU,982038,2228930,-2820989,835308,-944654
294,3321,10366.3,-2121269,2879159,876982#UdOd179EPaDOG,170203,1861968,-1678816,114249,1428770
295,3963,61282.7,138006,1857640,1594070#YDmdHFwVvTFwN,2350110,-2918447,-1398424,1450286,-1840797
296,3304,60168.1,2799698,-1243436,1281802#TVcrnJx0ML0Lf,-2929763,1122394,1296203,2197915,261114
297,1595,231150.5,-2854921,2532211,14602#HMuUbyRTTNEDO,555447,-2812885,2627604,873982,-1241597
298,609,138520.5,-1449562,-1843826,2890562#Ee4asFOzy56gX,2353569,-591147,-435980,1467302,1986769
299,1532,-195302.1,-2909803,1331372,457222#d39R4gsgMQjgX,-2305849,-2047732,-753763,2780551,-1373533
300,1569,151645.9,-1251237,1036426,1021732#WsOxrzEeTLGHd,2254641,2692752,1260209,-2272425,2033142
301,1998,92827.5,-2460629,-1375305,999034#H0clZgOBbVjRX,-2012554,290908,-106042,746690,239513
302,989,-208120.3,-1722993,-2941193,811594#RdbU5UqXZDZah,-2601089,1984996,1560767,2160150,966438
303,144,-171730.3,2584986,-1584847,2613033#aTpQoSwKz0n3m,-352285,2423580,546,-1020437,-278635
304,2981,-126475.5,2086367,-2989244,1004322#AUMhctEiDLQVR,-159513,286176,-101036,2422319,860571
305,611,78849.8,869044,-1343358,271894#kdwn26E2JtVV5,1596466,-2856462,873945,-971402,-1779629
306,4460,48972.4,790453,-442001,638558#gjfeSmvkKd8ow,131986,-482613,2680256,-254019,-2259252
307,3400,-5619.1,-1819060,404199,539620#D0UvuQ3gmB5zn,-1040727,-493015,-1979741,-2953270,1655153
308,1211,18046.5,1370016,-2058758,2466577#v1VuOyu7XNI3F,-2676624,2718996,2819598,-2420688,184943
309,3248,188994.5,914516,-2054543,1657436#xUtBQ09SVS4S2,-2027673,1625171,-922171,-2018857,1293717
310,4522,134196.3,2976207,342056,2839052#emv9H2LOnS4F0,-1669258,1328054,1720808,2345778,380608
311,1344,-104483.5,-503917,-2231260,503048#v0EpvKEvqjnYV,-1307707,-2902315,-805539,2078278,-356956
312,311,-101555.7,841058,2573874,2189730#VufjKLQA1EbEF,1696164,2286952,1836626,2070976,-2845204
313,4307,-231052.7,334452,1085660,1717912#sSrDQStpl10cU,1039453,-1718435,-624550,-1675843,-1121051
314,1029,-195313.2,-2456030,-532601,2868431#ZwUi4DJQnRhFB,-2407389,-2766727,-405278,-2679275,-2445249
315,1535,220473.7,552297,-1507272,2001385#wirmUNDMiYfk2,811068,1559445,-2294012,2028722,-1903261
316,3601,-21835.0,1294283,2641813,2210017#rDIUsI2JWyhFD,-459639,1506332,1420539,840398,-2361708
317,1695,-150583.5,2106206,2934125,1322365#TiKbuP8l2vZRN,-75649,-893840,-1043228,-270099,814092
318,4423,167642.2,-2009973,886362,1662683#IT3JdR128Ngt5,-1486177,-2996012,-2215298,-2687022,-2970650
319,611,-206164.1,-1285536,136776,3059840#iGms8x9JaO99L,306231,-741916,-2148083,-2035110,1775507
320,3994,-112752.8,-2384717,-2231067,2352482#tYjTf2p9l5Ysv,-772481,-171431,321107,2525055,-17280
321,2531,-171166.3,-1190395,-1610977,334621#jdPirmWSD5Hqv,-1716684,2389997,-2711275,3144546,-1419809
322,3061,10268.9,-460221,955615,1530152#UtuKggbqKrKzg,985842,1833853,785315,-427352,111157
323,2745,208036.9,2521039,1578541,2991909#6ZaSEu9rjIXbq,2587804,1207486,1840064,-2619099,-92876
324,2564,21807.6,-424399,-2913951,16179#lGhOTs7PidmeM,1880401,631786,-561041,-1213183,785441
325,515,-242529.1,2760574,766331,1321072#v4UCgHylJ0ns6,-2512324,453456,2338601,-1869545,2860734
326,3147,-60901.2,-2386708,-3000519,149085#MJn0sOjQubOqf,-108185,711639,2022660,2414670,2429274
327,4193,-129567.8,-2990527,-646128,1257060#g5hW0tBKrAtQc,-1101047,1780865,-2341928,1683553,-468005
328,4187,251024.8,2719850,-879890,1140670#6xefxOQrh9Lo2,1341725,-36448,-2107504,-2924812,3090194
329,3145,113738.6,-383720,-2552428,784027#88JfWCA548nux,2684995,-2665376,-848268,-2816040,-2834641
330,1669,-195174.0,-672779,2459536,1476408#TQmalRBkoLO99,-2718601,-2593746,1332616,-210365,-978100
331,3652,-35522.9,1212197,-1631300,3223658#nQSa6A9IhHCYg,-2360526,-1491889,2684732,-2555785,1795234
332,152,-58097.6,-2555304,604071,1333364#5fX7JX77HKxsr,342200,-2055486,-2827285,-665411,2126941
333,3591,8991.2,-1276814,-1539528,2700179#lGhOTs7PidmeM,438142,-1360342,-2693665,2681017,-1037245
334,995,230513.7,1748418,-3323075,3277494#G4tmCqa8JyoBs,3230859,1929985,-1775404,-1628050,-1365003
335,939,-182437.8,3317205,2663694,1271003#4YxU6fn9kaf6g,-709257,333723,809153,-2994443,2452098
336,4390,150351.1,-769948,-1424163,165844#kshYvh2uaOSfM,3106112,-3133351,-3061166,-1441416,-590405
337,934,-131564.6,2376020,-3068115,1183100#upJgaKCnvBFl3,1521625,2650683,791550,2422116,2423001
338,4362,-240663.5,-3262368,-170516,3316534#lDcWQTqWDllvJ,-2098093,2223791,-2527401,503058,1943136
339,1584,56662.4,-1263113,2450516,2130718#myxIusZfvljhz,3111104,2242985,-3129063,2596671,576088
340,550,256489.9,1294338,-2559020,1094769#3zzJ6Yl4OhajC,-1369545,-812616,-2435912,2318967,1129012
341,4078,256415.1,3017651,-108948,1663986#HU4si65vhcXJ3,2251488,2086212,-1408085,-2504712,-2007986
342,2312,161502.5,2300073,-446087,112427#pUTsn3Ag0KsKd,861578,-2845581,2719399,-2188666,-319768
343,2493,142515.9,887384,2630226,1636656#4kyMutpQlfbWb,1151038,2610530,-3303209,976463,-1104172
344,2009,12431.8,-2482719,3367919,1025852#Sqs4wVmbdW0i0,200478,2180018,-1964192,133325,1672720
345,2719,71328.7,162456,2170910,1862778#tCiE7Zxu1bUnj,2749229,-3413872,-1634381,1695161,-2154028
346,3467,68987.1,3273087,-1454693,1497844#kshYvh2uaOSfM,-3423963,1311657,1513873,2568463,303642
347,1468,268414.0,-3335521,2958716,15761#ZmvElntJXmxWj,649259,-3286448,3069182,1020381,-1452271
348,4129,160971.0,-1691962,-2152391,3375285#mqjF9sBb3YzFc,2747444,-689347,-508737,1711850,2319292
349,1659,-227149.1,-3396928,1554586,532630#ZyWBkRAZh6WAh,-2692476,-2389551,-878452,3245181,-1603867
350,177,176312.9,-1458787,1209833,1191802#TVcrnJx0ML0Lf,2628966,3143202,1468879,-2650694,2373618
351,2915,107191.5,-2868479,-1605288,1164946#2wKzPwNbiWh9k,-2348442,338896,-124660,869588,280630
352,759,-242834.3,-2008793,-3429483,944384#4RUGp5sjMcAPt,-3031189,2312658,1818473,2516417,1126005
353,596,-201073.3,3011511,-1847463,3043840#iGms8x9JaO99L,-409060,2823080,-681,-1187225,-322980
354,3199,-148184.5,2428892,-3479968,1169000#13o6CVMVGcL78,-186613,332926,-118188,2820495,1003064
355,4224,92848.8,1013006,-1564987,315398#wCm2gRkpvDIMO,1858316,-3324337,1018192,-1130568,-2070567
356,361,57752.4,920343,-515799,742852#Sqs4wVmbdW0i0,153824,-562713,3117984,-296997,-2628087
357,1176,-6371.6,-2114312,470606,627416#5pWGevGLbRi12,-1211255,-572278,-2301281,-3434653,1924386
358,3892,22531.5,1592366,-2391518,2866091#NYuJlWxi19Nft,-3109574,3161621,3278217,-2813580,215849
359,4241,219084.5,1062841,-2387984,1924344#1E1fKptzMau2L,-2355223,1889710,-1069812,-2344416,1501904
360,1288,155974.8,3456707,397416,3295904#X72x8Xckrb4P9,-1937208,1541704,1997804,2724371,441785
361,1675,-120620.5,-584492,-2591314,583522#gapPduff0Wldd,-1519207,-3368465,-934969,2413673,-415331
