173,30,1,229287#E1C6HUCUxrB9qdbJblW,433070,-0.12,982768.0,-1255253,1014033,-282506,-139444.32,2005-08-23 23:47:45.000,-1663079,487620.6
174,83,4,1297885#w6TYFUxmZvopR8sOsfY,-439456,0.17,-719984.0,1176551,-348418,1076507,-1677222.01,2019-03-19 04:04:44.000,88081,-950706.3
175,26,4,208615#eGNjckqBpcPuQ9wLF2E,-1305961,-0.13,-1063664.0,613358,-905649,-1148911,1509206.06,2012-07-22 10:24:56.000,-965408,1368613.6
176,171,1,480920#IoANxTvVxyUaXyyf8gO,-1684539,0.19,1260496.0,-676955,1460239,-1373387,367607.75,2009-04-25 23:49:02.000,-964571,-374857.4
177,92,2,1479866#4TYV5an0SOVSgYt2f96,-319993,-0.17,-107600.0,303355,1756414,-1539898,-1068176.59,2019-02-09 10:06:59.000,1161565,1586961.1
178,144,2,545275#x8iHH89sdWeRiHXkmUI,-397037,0.18,38448.0,697787,-344070,1679433,-1027259.42,2017-02-15 04:05:50.000,-1435317,567520.6
179,4,3,902097#jWfLpQoFWvz0wkqE6ot,1698046,0.01,686240.0,-1214861,255896,-1007028,981284.53,2018-05-23 19:20:36.000,1186949,462227.0
180,64,5,1471985#7NhfaQOq5m9J1QWrXre,24495,0.15,-415360.0,277158,-606234,-415398,-1595719.29,2012-07-06 04:27:54.000,-1094286,87717.3
181,150,1,1616954#UIqneWBuYqEWTtBEDWU,-74655,0.12,65200.0,-702927,-917534,-297770,150428.06,2007-05-02 10:43:44.000,-1071385,380028.9
182,32,1,1267871#4rvughPMcldSWVdzu7v,-1215998,0.02,-1093664.0,1138123,1432076,1791948,249586.48,2003-04-28 17:39:20.000,-396999,1292854.7
183,204,1,676093#BUpgH9HSEORuO4WW8Jl,-70032,0.08,-439968.0,-418628,-1595401,1473087,838344.16,2014-12-07 19:06:18.000,-77874,-1550720.0
184,190,1,585065#z74ZJGAeQz84QTu3KVD,386913,0.19,752192.0,408139,344870,-1795104,-1818306.41,2018-07-02 12:34:59.000,97676,-1641794.6
185,20,5,1540851#leb7A8vTtTrU21VZ6Ek,-1127666,0.09,-879808.0,1063400,-276833,717119,-1752352.23,2007-01-19 10:52:52.000,1787063,344483.7
186,28,3,290622#NWrJDmgB8WhWmXFr0h3,862504,0.17,-1432592.0,-1221361,-250358,-882272,59733.31,2015-12-19 06:43:34.000,-94495,837730.2
187,180,5,990966#rq7UJFzi4kUPpw98fHf,373140,0.11,-1160784.0,-567088,1623939,-976041,669967.04,2006-09-03 17:45:53.000,139637,-1511487.4
188,15,3,1223375#R8NMO3EUTkaPJDwu4MX,1632742,-0.20,1304096.0,1585188,-992437,1363301,-1559068.01,2012-07-14 04:59:16.000,-850865,-1307806.7
