716,2699,-61783.0,2926983,5991241,4995313#TxW4eMCRrD4T8,-1047639,3420432,3221179,1905594,-5363104
717,2618,-348883.5,4776030,6628809,2978945#f7zlnj15EfKSj,-183649,-2014740,-2364668,-617539,1844304
718,3552,386650.2,-4536721,1991634,3750391#ijoORKFjgLbs1,-3350577,-6753612,-5003746,-6069030,-6715118
719,1680,-464944.1,-2886136,311148,6888516#4ApUrp7tkeHQr,694031,-1666316,-4839687,-4591642,4005235
720,899,-252724.8,-5355717,-5020243,5283818#ZH5qIPb40yeMX,-1750481,-383031,724319,5687211,-50940
721,4216,-374226.3,-2665195,-3608117,742249#5BHt7R4PfRp83,-3859884,5359197,-6085807,7069642,-3199513
722,1609,31732.9,-1044221,2133911,3423716#HghUEyy1LOB7P,2199842,4120825,1750915,-969396,257565
723,1185,460896.9,5652939,3533557,6694989#w6TnVXmRIXypm,5782704,2708686,4108632,-5867947,-196144
724,4478,38219.6,-936299,-6509539,35835#eF1zKGc02sKdK,4214201,1419386,-1255493,-2716163,1749189
725,1677,-549693.1,6167774,1703027,2946952#mASLQSAxYCik7,-5611524,1012772,5219713,-4178409,6383318
726,363,-140877.2,-5304308,-6688067,331293#snFoqE9bF6oby,-239385,1578839,4497844,5383854,5421474
727,2638,-290875.8,-6644527,-1443100,2782684#6aOHUWgpHbVQJ,-2447047,3968965,-5213580,3752217,-1048333
728,3185,560072.8,6043050,-1964370,2529046#JJU8LjF7AMnPX,2981325,-92048,-4677480,-6497160,6865846
729,1561,253046.6,-843720,-5643888,1735987#YRA5gnnFd2wtM,5944595,-5912176,-1870488,-6227896,-6273985
730,4508,-435346.0,-1480271,5445616,3254748#pKHlyN857anZd,-6017401,-5732546,2945336,-466201,-2167684
731,339,-71642.9,2677797,-3611668,7110738#zkYEO2vWpxWlz,-5211226,-3296289,5928028,-5641969,3976326
732,3035,-134977.6,-5635704,1334039,2930580#3KcPEuWlkPkEv,754148,-4539134,-6236905,-1470431,4700365
733,2135,18675.2,-2800014,-3386320,5938983#aD5HGHqSGLX2L,971490,-2984742,-5926601,5911601,-2290825
734,3965,518429.7,3830418,-7307835,7191834#A2exf3kbIk3xr,7096459,4248485,-3904796,-3573670,-2992959
735,2346,-400497.8,7268205,5842966,2781667#6vNGz1mbJEdr0,-1560781,732923,1771657,-6580239,5385042
736,3834,337487.1,-1681948,-3126687,356904#X72x8Xckrb4P9,6815312,-6870951,-6707030,-3165852,-1285977
737,2952,-298208.6,5185620,-6699547,2585524#ZrW8p8N6wRvmF,3335261,5797083,1736226,5302816,5298109
738,1101,-516367.5,-7126268,-372576,7239014#H26NYS4wRCOCQ,-4587193,4844391,-5516081,1109574,4245204
739,1138,124474.4,-2750713,5341228,4636126#tHclPuBCDpucf,6776704,4881109,-6828035,5652483,1246448
740,4496,560133.9,2826738,-5574060,2376757#Repph4B6Yieyq,-2985145,-1762616,-5308704,5047051,2464976
741,877,556779.1,6560051,-232740,3604178#fAAlxmBCqeWOe,4897288,4525812,-3053737,-5436496,-4369258
742,3589,352862.5,4987273,-974459,234699#HMmdBG2VsQaGd,1863978,-6168281,5904543,-4748994,-692052
743,886,312183.9,1922684,5696054,3536968#BOOd2UlKwRFQS,2503038,5663330,-7160965,2105707,-2380316
744,775,28955.8,-5374319,7277999,2216812#MDxrsGrycnM62,442678,4724418,-4247204,285937,3624324
745,2033,151696.7,358056,4677074,4012442#VS1vkuKP6etfU,5942177,-7377272,-3522037,3654165,-4659876
746,136,139539.1,7060199,-3144749,3226180#kzFO5qdM4d50d,-7377563,2825757,3255237,5532847,643870
747,452,566522.0,-7180321,6370752,25037#4S8Z17ZHb0e9d,1399759,-7074948,6601810,2191577,-3137659
748,4503,340575.0,-3631162,-4620911,7253069#K1zFa0u7KcZoB,5898444,-1474947,-1090789,3668234,4979476
749,2675,-481925.1,-7293928,3340298,1135894#kdwn26E2JtVV5,-5785488,-5124099,-1875968,6962225,-3446535
750,2934,373648.9,-3119187,2597085,2552358#VwjMbppGGxgkF,5623566,6746802,3138235,-5676846,5097430
751,989,222103.5,-6131279,-3445152,2492246#yEgkLhvyGkSE7,-5035542,722796,-273604,1852776,609566
752,3550,-520546.3,-4295193,-7335799,2006708#uq6msK6cNR5ff,-6471989,4933958,3880117,5366553,2402545
753,4212,-435817.3,6423711,-3948391,6490296#LSYCMyLca9xog,-863260,6019080,-10501,-2521529,-677740
754,312,-321856.5,5169092,-7405756,2486424#Af41GPyFHFbhr,-403413,706926,-255400,6005903,2143004
755,711,204840.8,2164706,-3338019,663426#cOqy1bnjm6JbI,3953116,-7067337,2172168,-2403892,-4398067
756,4617,127992.4,1959463,-1106183,1577200#x4dMS8Sj1UfMQ,328524,-1203513,6619804,-640821,-5578771
757,1908,-12391.6,-4476324,1001862,1329788#YgmDhwherVT4e,-2575479,-1206378,-4873597,-7285713,4078250
758,2185,58411.5,3371166,-5053594,6062199#Bm1QGmDRLiIVW,-6573174,6702621,6947169,-5956716,463097
759,2923,459804.5,2249441,-5055516,4059604#8q4NtOwDYKUlQ,-4975623,4006022,-2250940,-4948884,3167400
760,3202,330202.8,7300707,840292,6950716#HghUEyy1LOB7P,-4080808,3250904,4213768,5753119,931197
761,4323,-249716.5,-1229092,-5471746,1227314#4ahyBzKJL5roM,-3211207,-7097665,-1970405,5096829,-882331
762,1201,-254726.7,2051895,6291607,5346278#41cnq8EUrHkHM,4151589,5581627,4497314,5062234,-6942170
763,4297,-558090.2,806952,2653879,4183601#6OX4BZTwmMIkR,2530303,-4186685,-1530913,-4099165,-2727128
764,2619,-482462.7,-5964455,-1293029,6972836#UGEbCWh7Eps3O,-5868902,-6734827,-996425,-6522986,-5941808
765,1774,535131.7,1333047,-3653250,4858466#iJ7T7oY3GAS25,1980618,3788970,-5559955,4915332,-4614047
766,3744,-66776.5,3131071,6409920,5343475#qRRlQLZ8wKwKE,-1121139,3659694,3446259,2038743,-5738278
767,4470,-373671.0,5109758,7090644,3186017#rDIUsI2JWyhFD,-197149,-2154853,-2529848,-660969,1973081
768,4022,414026.2,-4852564,2129793,4011355#4AzpmHqY4QdPP,-3583627,-7223312,-5352302,-6491781,-7183177
769,77,-497291.6,-3086211,332945,7367100#upJgaKCnvBFl3,742506,-1781866,-5176138,-4911208,4283951
770,1091,-270221.3,-5727092,-5368890,5650235#unM9AFdWOaZyo,-1872731,-409481,774721,6082480,-55148
771,2690,-399608.8,-2849545,-3857760,793202#ViJH8piNDurYJ,-4127784,5730347,-6507624,7560279,-3421976
772,3743,34415.9,-1117221,2281198,3660412#HoCQGnU8cqQJf,2351592,4406696,1871615,-1037151,275866
773,990,492504.4,6044427,3777934,7157874#YTVlWwjv7zDNE,6182067,2896336,4392203,-6274053,-209052
774,1244,40271.1,-1000287,-6958987,38292#a9VzP9WW2nW03,4505926,1517836,-1342299,-2904035,1869658
775,664,-588088.6,6593674,1820114,3150187#6bs2akRqxk8kI,-5998924,1082687,5579852,-4467017,6823641
776,15,-150874.2,-5669008,-7149011,354069#K1zFa0u7KcZoB,-255785,1687239,4807242,5755002,5795499
777,707,-311039.3,-7101277,-1542722,2973387#li4UPAneY8c9Y,-2615297,4242478,-5572537,4010800,-1120874
778,1902,598703.8,6458450,-2099930,2702593#dtp6eHe6oE13x,3186275,-98998,-4998727,-6943703,7337802
779,1363,270460.1,-901220,-6030321,1854982#UdOd179EPaDOG,6352045,-6318026,-1998266,-6654378,-6703903
780,4284,-465367.5,-1581208,5818876,3477040#ZBPx8gmz4M6fC,-6429751,-6124896,3146926,-498180,-2316382
781,3977,-76157.9,2860997,-3859214,7596623#rZIXYnxqks2wJ,-5567563,-3521839,6333440,-6027742,4248963
782,501,-144587.6,-6020754,1425285,3130232#CCmBoRr2ELPMZ,805641,-4849590,-6663107,-1571059,5022043
783,1953,19885.7,-2990414,-3617169,6343833#AIXejvEa0cKAM,1038158,-3187792,-6330718,6315424,-2447522
784,863,554419.2,4090668,-7805930,7681126#tHclPuBCDpucf,7579659,4538297,-4170970,-3816872,-3196453
785,1943,-427755.3,7762080,6240375,2970500#6dNYsvWSTGQJq,-1667222,782823,1891970,-7028463,5751660
786,1449,360879.1,-1795948,-3339503,380786#Pb2R4Nh3HQMcK,7278962,-7338151,-7162763,-3381407,-1372924
787,2046,-319039.1,5536820,-7153476,2760827#nzYJAZmMP3u7F,3561965,6190383,1854311,5662903,5657498
788,115,-550830.5,-7609256,-397833,7729324#OVB7C7EuL9NON,-4898331,5171966,-5889666,1185389,4532962
789,2240,132950.9,-2936663,5702567,4949302#AEejsPPIc459E,7234904,5210874,-7290406,6034459,1330243
790,1516,598089.4,3018288,-5950940,2537005#g7l6y794IxqPh,-3187095,-1881366,-5667803,5388061,2631972
791,4529,594324.6,7002851,-248214,3846702#9xXmRtH22SsIX,5228013,4830762,-3259444,-5802969,-4664417
792,4327,376782.5,5323173,-1040506,249983#aD5HGHqSGLX2L,1989278,-6583619,6302686,-5069035,-738587
793,1264,333392.4,2052096,6079282,3774507#cVvld8p6g4oTV,2672038,6044930,-7643184,2246863,-2539834
