1885,-5882.41,-18540857,5068071#wA7EIZ4oY24mYMm74uHJMcPto2oa69ztA2Jididv,-4914106,7453549.78,6603.8300,13663360,-1959733.35,3205769.0,-0.595,3692398,-1.515001708E7,true,1.0046471E7,-8817959
1886,-4841.72,17542373,16093928#iY4mwMU9Zca5pDbtJXSl4ie1hJ88i9MPPo7eJEhh,-3006641,8519403.56,-4712.6300,-6293724,-760250.23,-1.0648315E7,-0.572,-16440593,1.470273728E7,true,9562992.0,-731428
1887,834.07,7426376,2645489#wyjtUKkh6R59SGaoIXEg9SZ7O3wjip4FJf1G7gqz,784720,-1.403949923E7,6015.3900,-15670469,8572736.8,1772248.4,0.592,12998367,454798.65,false,-1.3495385E7,-8604181
1888,-248.05,-8726904,8827145#c51QMKfhZPG99oZg2xABxp1xSlAaDHmiKJhFmRHT,7469033,2527880.14,3248.7600,-11134377,7800300.36,1.2449315E7,-0.596,-15924883,7046095.86,true,6159685.5,14042116
1889,-3765.31,-7805126,18597998#SKTCz0NrmKwVbV04cIYl9Pnj2lkDzP6RRG2znuDv,10063144,1.700670016E7,5669.6500,5217702,1271735.24,-907281.1,0.573,-12345278,-4831277.8,false,-1.8641764E7,-2837981
1890,4860.80,-8425231,7118314#Cn65hdBwjsD2NFU0Txq4c3iyqhXdsvKntZebHS6U,79043,-1.406013363E7,189.3400,-13642635,1.182989471E7,-1.001108E7,0.603,485485,-4332278.67,false,2868004.2,-6410548
1891,-6546.55,9054661,6633150#rSP9VWyTzDfQOjqF4uH7Hv3aUfC23rt9kq0vZBau,17799526,9340757.12,-313.9870,-5647208,8163283.55,1.1473275E7,-0.551,9491503,-8627567.17,false,7617008.5,-13148778
1892,3078.83,17818169,9818978#dqAIhEgl5P8ty5daQvHq03w8v9I5mgMsCxmconWt,7807668,-1.14744522E7,4155.4600,-15787884,1.500782434E7,-1.0512739E7,-0.607,7352199,-8330542.93,false,1.8412658E7,11961905
1893,-1481.22,-14522223,3054647#BDGW8trwzyfzyO8W891Z6ImunJqjfl7Xe5i0fboe,12239293,-6841628.76,5180.5100,-5600399,4027723.06,1.7930174E7,-0.513,-15779547,1.487306266E7,true,-2034006.1,-18864977
1894,-4444.62,13547473,10898764#danovOv7n6CzQtyX4PZSYErnC152p1Ani8Xc8PjP,1361947,757963.95,-1251.0400,4158096,-8885100.86,6998836.5,-0.545,-2919663,-5365777.57,false,6357208.5,12441351
1895,-896.48,-983853,12872901#qYLR55sjHcfFG86cMYz04ZT0ks0EQ62bqi6noMBa,-13198991,-1.292303458E7,-5271.4800,4131358,-1.763656644E7,-2961522.8,-0.608,17138900,-4447.08,true,-1.4101207E7,-3799239
1896,-1760.41,-7590877,14052231#NBdybR2rISzJjwYLbWDHqB63HuQVGPXts1jw9HGa,15275211,-1.811567085E7,-3842.7300,-2047177,1.581378606E7,-1.4650066E7,0.605,-11217350,1.650704285E7,true,-1.810401E7,8999551
1897,2432.26,-16624080,13189691#rLVWJcOaFBUPpI7wzyT645cTewPtUqnEJWEoF6WC,-1221278,1.05879168E7,5803.5600,-11635199,-1.126028601E7,1.4639661E7,0.682,-6694606,-3677787.96,true,-1.4969708E7,-8176147
1898,1475.36,7824370,12817938#qihvAQTGVFBF5FDghFX9HFWDFBcVV745hlccArmv,1326131,1.014840668E7,-1644.2100,8303101,9133260.31,1.1019787E7,-0.639,15992750,-1.090613127E7,true,-1.0987491E7,-14666487
1899,-6504.49,1721938,15554650#i90JihpfcZTEbG1g7szs9wTVSRKMaKFHzUN02Gt5,-2189436,-1.148408637E7,3979.1800,13546319,2277956.39,-5734343.5,-0.531,-13213218,-1.836119314E7,true,1.1208192E7,-11348108
1900,-1617.89,10416367,7107525#rWQ5EyxCPLhvLm2dcprKOfavtUqLzWSkDqnZ4b3L,15090575,9444862.48,-501.1800,16554302,1.763623415E7,-4672258.0,-0.521,-9370299,1.186150266E7,true,-3366278.8,-5410057
1901,6732.12,12146742,17039708#fNmxjPkSN05PJVkZ2sw7Crhm0aKFgVl0zyhuEI6q,-16420546,5195251.82,-2469.9200,2394137,8910495.13,-1.7059948E7,0.587,6982377,1.789077888E7,true,5896264.0,14247421
1902,-4192.37,-17070495,16921881#9yGeag21b4aNhQTV1EhSq6gkDyS7J45Brd5dlmM1,-8572059,1.786745655E7,202.6400,-1331380,-1.049925812E7,1704962.1,0.716,-10355505,5418723.45,true,-5377043.5,193872
1903,1239.13,-4683089,12185030#qlr7bIBRSb4TbYPCaaXDHtHe7aeMZwqbtLpCkKhc,1591065,-1.029280048E7,-3162.6800,11356935,1.699346345E7,1.2877705E7,-0.590,15022581,7088128.03,true,-1.892882E7,-25642
1904,7122.90,-7844032,9956213#RUXzgWn3ha6PnpNXS7zvhASssLWJkUCrmxFMXZYy,12244246,1.108375535E7,287.2700,-9830072,-209552.6,-1.1670809E7,0.624,-14631601,155807.44,true,-1.3257341E7,-8783830
1905,5295.32,-18710119,16415223#x1EfG0bJGH9jDppAk4NN6Sz9pfZhPXSn77PRXsMw,10084199,1.362628739E7,-6389.7700,16070891,-1.301140354E7,5580418.5,0.578,10622120,-4020678.23,true,1.5794492E7,-13176406
1906,2110.95,-14079372,4785092#5gKbqumE0GLL0AQtmxlAyO5G0SPVdgDFYeRBDyLu,-15718832,8591846.57,1206.2300,-10548447,-5364418.71,-1.3774855E7,-0.621,-15039923,-9419077.39,false,1.8082862E7,-12496151
1907,1547.58,17917981,11884898#2xtc3EP2N2vmgKZtKdxWs9o3Hie0W7htq5nISQqG,-15498045,-1.608903798E7,6104.1800,9468216,1.522792278E7,-1.0983686E7,0.642,12772774,-2986727.37,false,1.7110938E7,791333
1908,6243.24,-5581906,16386196#K6edztQFn24vZgpV38C0O8rqrZypX10mFAwL57W8,5038874,1.745555576E7,6686.8600,540343,1.667592473E7,6935734.5,-0.564,-13246234,1.328640765E7,true,-1.8037622E7,16218871
1909,-2003.94,18109207,12454366#VzOxXoqJCnFvsNyYFlu7Ft2879Z5q8Ye1xI9PtAY,-19080369,-6069430.3,-153.3700,18777948,1.372212206E7,1.5172792E7,0.627,4998573,1.420280792E7,false,4155752.2,-13218833
1910,-1479.63,-5062840,12098811#08rYrrKNMDmiNbt6aadenL2w63GO7zD192JzAReT,12889097,-3999493.41,-5158.2100,74150,-1.375255859E7,-1.8949436E7,-0.512,-5108045,1.576740545E7,false,8098374.0,-2261121
1911,256.26,-1427549,8158393#QvO4sBWTHYVXBkthf9NpMqcTP0QqZHVUWJOiNq7l,3055913,-6442300.44,-4397.9300,-2184647,6454133.63,-1.8110988E7,0.600,15449505,1.571332488E7,false,7608.5,-14568135
1912,-1236.48,-7165670,16821424#pdvCUb7iYsQVGZ2w05dYSouq0EErHkpfVkouch91,-8581439,-8134244.79,2449.5200,-4453359,1.670867857E7,-3916126.0,0.620,922658,-5100506.55,false,-3611168.0,-1365333
1913,5763.87,-10543986,3742068#GeF8i3PwFbHF3KapeyTDD500LAgunCtOF8uzHUhM,-13809999,1.693188062E7,-5346.4800,-10818212,1.101428883E7,-1.181195E7,0.678,1626599,1.190010328E7,true,-9855731.0,-11446401
1914,3752.39,9234136,2859258#wrXa3aokBIvjrQbewn7pw5R4pcd35nWtPM8sPVCB,-7808784,-1.763770378E7,3414.7700,-11921441,-5673765.88,1.8399976E7,0.611,-3212447,-1.170289657E7,false,1.5305622E7,-15047316
1915,4779.58,15327911,16427190#KCoJsYO9uwyYpIDrn0DOEZldnjR1QQofmDV2RStK,1738612,7873919.48,-4818.2200,-14562656,1.177145419E7,1.0325621E7,0.666,-3031675,8064015.55,false,-1.3510945E7,1151009
1916,6271.65,3118008,2945327#2R7tpK9vfDKc906Sqq18JXaSgNPOszdJqOzfPbfE,8365351,4452260.99,-6680.3800,2878405,1.859971129E7,1.0494102E7,-0.594,-14684890,-1.128816642E7,true,-1.2167948E7,5518177
1917,-422.11,-4849594,12385660#UsUxBQAwfffID37qWLaOBkWfSvXA6qaMuKGrnJpE,-15892783,-1.444724642E7,3927.8300,5870740,1.531288121E7,1.4415797E7,0.622,-15590892,1.1781324E7,false,-1018897.6,-12389253
