861,188,4,1179370#jpVQhld56avTJtSHZFZ,4848832,0.54,4486768.0,1780727,-8243328,-7060776,-5295078.43,2013-10-17 23:48:21.000,-4772454,7057735.4
862,73,5,4279469#pxQ1Lzr9HM3Iht8F1nV,-95021,-0.43,7229568.0,3054775,3267436,-4483141,-802727.27,2016-02-10 13:40:58.000,-2641936,-3845836.4
863,175,4,5568388#AJqZjgatT78sW2Tpg14,3833808,0.47,-8094384.0,-4617772,7170850,5249558,-4887619.75,2015-05-29 09:47:39.000,-6121830,-6733862.9
864,98,4,6076633#g7AP4Wtx2othnUqavQa,3389981,-0.57,-1838416.0,-5792820,-5899764,-4583291,4620154.34,2015-04-05 16:43:28.000,-230573,180185.8
865,20,3,3415921#axxqTaVyU1V1U7O9R9f,-8055731,-0.49,-6164064.0,1265658,6437913,837033,-838205.60,2015-12-16 01:22:26.000,296840,6613095.0
866,44,4,5256640#b0lAv3sVApcyU8FDc49,2696876,-0.57,6866832.0,1494271,1466037,-7074324,-7388841.39,2013-06-04 05:47:44.000,2932444,7587822.1
867,107,3,6476841#KhIRussjVatoKpvFq1X,3175143,-0.49,4806512.0,-6748646,7689272,-5902151,4609877.48,2016-04-10 13:37:17.000,3882231,4993186.9
868,67,4,6138132#SUInGtQ6cjuweM12wyr,-756360,-0.59,5496720.0,-5824451,-6903652,-4135137,8428425.78,2017-03-20 13:36:14.000,-7740308,-3620212.3
869,179,3,4099438#Y7PzK13SrDmY1drSJ2U,4224695,-0.44,-1824496.0,503919,3174880,7284468,8623629.43,2013-09-28 14:23:37.000,-6440965,-8120555.7
870,204,2,4647049#CUN4HtmpbJq8qG1YGbp,-4541842,0.53,522816.0,2293079,-7862316,5798469,2244138.99,2013-09-26 18:16:26.000,-6350302,-4760428.2
871,147,1,5297472#Z8RylokViCzPHCEMjtz,-7441628,-0.55,1487088.0,2937878,2622856,-6606652,6433223.44,2013-01-10 03:59:14.000,-8477635,2356622.8
872,18,2,8093064#ChKfS8znDLTwduLgKHU,-1243638,-0.46,-3053888.0,-6584743,-7181107,6942933,-4443320.62,2019-03-19 18:00:12.000,5134792,527102.9
873,10,1,1124153#q6OLEpG3AdxYqBhqKCM,2155182,-0.54,4947568.0,-6370153,5152342,-1398656,-694530.32,2014-02-01 21:21:37.000,-8419241,2442195.6
874,143,4,6518401#caN2IQ5lvM3am4lxMPE,-2171270,0.60,-3587184.0,5900151,-1723218,5399707,-8416290.01,2019-10-15 11:39:10.000,405734,-4768051.3
875,206,4,1015953#gXDHiRmEIdsRtKWVTJ2,-6504840,-0.55,-5297264.0,3070883,-4536374,-5768911,7548365.06,2016-12-30 23:16:39.000,-4813434,6818722.6
876,180,1,2367763#gGFcmc2rmL2N7uzUcrH,-8413716,0.62,6255696.0,-3389455,7247839,-6833737,1856157.75,2015-08-24 22:09:38.000,-4785654,-1889321.4
877,77,1,7312476#L4m0iAMxqvMK0GKtboQ,-1556382,-0.59,-544400.0,1502455,8737164,-7603298,-5272978.59,2019-09-30 05:26:17.000,5739852,7872905.1
878,24,2,2674479#ZgWjtjLubyM92qDs1SY,-1989159,0.61,228848.0,3413444,-1726570,8280783,-5080301.42,2018-12-01 22:42:27.000,-7057962,2799680.6
879,164,3,4426275#x8iHH89sdWeRiHXkmUI,8320368,0.44,3396640.0,-5961211,1273346,-4970428,4818852.53,2019-06-13 11:32:15.000,5835082,2297193.0
880,81,5,7195066#iguo7vfnOFc6lnfZGUL,95916,0.57,-2016960.0,1323042,-2992884,-2050598,-7833643.29,2016-12-30 23:03:06.000,-5315342,460208.3
881,85,1,7861941#7TwR9uZ2EX4mP3nnt2k,-368907,0.55,322800.0,-3436427,-4431534,-1451587,722566.06,2014-11-06 00:33:11.000,-5247046,1813831.9
882,162,1,6115448#MDAbg4LWI71e69ztYwZ,-5887644,0.44,-5282464.0,5522923,6929435,8689048,1212135.48,2013-03-09 10:39:22.000,-1920598,6301991.7
883,129,1,3233193#S7WThWTjkOZ8mNBcsys,-327107,0.50,-2131168.0,-2004653,-7713051,7080787,4007734.16,2018-01-06 08:41:08.000,-395184,-7503282.0
884,125,1,2807523#xubDHtmqHoKqknwskCI,1858166,0.62,3585792.0,1974039,1673645,-8590004,-8751379.41,2019-07-01 13:33:27.000,492238,-7874517.6
885,70,5,7360420#XOYMAAOU0Z6CscRXVYb,-5369225,0.51,-4172608.0,5090850,-1345733,3436969,-8395758.23,2014-10-03 13:08:04.000,8532550,1626197.7
886,198,3,1372465#t3BGGdbcoLmgjOM2XHw,4116790,0.60,-6808592.0,-5855011,-1173133,-4194672,270720.31,2018-06-13 22:54:53.000,-472880,4018264.2
887,185,4,4688163#wVWjoP0frVFDBzeZcBc,1756921,0.54,-5483984.0,-2659493,7681389,-4601341,3186530.04,2014-08-12 08:32:22.000,639437,-7200478.4
888,5,3,5760194#BarNftYvqjgHYAMP3rC,7738828,-0.62,6131296.0,7491088,-4661837,6457901,-7329378.01,2017-01-14 06:28:46.000,-3984436,-6195892.7
889,66,3,790314#L4MqmvvXU5x8IYNfXwp,1641739,0.50,1811312.0,-748025,3499767,6694621,-1780255.45,2013-02-23 15:51:53.000,5402940,-4561141.0
890,187,4,1678595#3zapBTSqNOyUFTNtjk0,8607574,-0.43,8559776.0,-6020477,8488221,-4369317,2383608.11,2015-05-05 02:07:56.000,1851225,-7943084.4
891,207,2,6077446#Cx3IrWxDvwCgYPsxjBZ,-6335321,0.48,10304.0,-5468698,-8833953,-3592285,-8572399.61,2014-07-12 05:40:36.000,-8228027,561678.1
892,196,1,2827196#cZUYecT4TcgDgvV6hhp,-3108156,0.53,-6325168.0,-297222,-1675329,-273473,-996035.21,2014-11-01 15:07:20.000,7099023,8119977.3
893,176,2,220150#pQGKrAXZhgp8eJ9TK8E,825323,-0.45,6342944.0,-7222235,4780077,4880126,8432918.97,2013-05-21 07:15:01.000,-3130723,-8570386.1
894,87,1,7996913#HguSj5UBvisLLVEcmhm,3353818,-0.45,6004096.0,-8566583,-3807612,-8562943,-2061882.48,2015-01-25 08:32:19.000,-2134349,-1237559.8
895,67,2,8159258#RV44lPvprP40qmZdQvD,-4420299,-0.57,-8101152.0,-7389995,4127728,-2979781,1581342.00,2019-12-24 21:10:57.000,3099517,4591082.9
896,196,5,1957547#lWR1yuAr7LaHTSFlhSI,-6625556,0.57,5425312.0,5436264,2532633,-809989,8176595.19,2014-09-28 16:36:29.000,6028439,2255074.9
897,77,3,2954361#BdVwf3OiUcZL5JPKFAO,3940934,0.46,2693120.0,7798836,-6180960,8449816,5060402.19,2019-08-20 09:53:16.000,-4081763,-708203.2
898,176,2,7596998#E6lwuMWuzfbGVcdb4DZ,945549,-0.49,6316400.0,5117465,7440532,8326088,2569453.59,2019-11-08 02:12:58.000,-1966064,-4801904.7
899,104,5,6252432#B2qCRiXL4L2J6u62AlH,-992069,0.51,-2508320.0,6260580,2249548,-5898419,-3316330.58,2018-11-25 01:10:31.000,7105158,-5321867.6
900,100,5,706752#kwRS34vwk2rZ7GYRt6g,-824748,-0.46,-3552352.0,1960678,-5731770,-2596023,3240450.97,2015-05-18 18:09:50.000,2306050,548655.2
901,11,3,3813858#znx4JFEjsqFeS9LpI3C,-7466313,-0.56,447056.0,4662102,1879969,-8406178,4339541.80,2019-07-29 11:11:54.000,-6929750,4580887.7
902,172,2,6228397#Zx1FSlJoSU0kfSBAvPG,1137310,-0.49,-4548816.0,-1189523,-7121255,-3827169,-8574187.48,2019-12-26 19:02:48.000,1977914,2811399.9
903,75,4,2118875#vcPJILht2oLTYavGUEq,3598632,0.51,-3230368.0,-8979458,4231676,-5400833,112966.04,2013-07-24 03:37:25.000,-1823853,1041894.9
904,195,3,3901087#TZSUEpsaKR6SicOwPba,8957038,-0.60,4812832.0,-7809595,-1402711,-7644670,1793895.17,2016-07-06 15:24:48.000,1800432,6083215.5
905,115,5,680215#uhySUvYqgTYV0oVB65F,-5889732,-0.62,7072416.0,-6862574,2184984,-3680336,-1035896.57,2016-01-16 05:55:30.000,-3466041,-1746988.1
906,95,1,844276#nT2lOBUnF2DxSto2t0P,-4216607,-0.46,-8383984.0,-7785045,2823826,1282559,4792236.64,2014-06-04 09:15:57.000,-2543021,1936173.6
907,2,4,1857554#CsXCo74pRaRdozyZBOj,-6667203,-0.62,27696.0,-5624133,-8673442,-8625857,3998608.41,2019-07-21 06:31:13.000,4085527,5711606.2
908,135,4,8759825#eSh4282TfMKmAZlZT27,3881494,-0.45,-973856.0,2677143,-7359272,-5600475,1905864.92,2015-09-07 11:48:02.000,5869170,6233840.6
909,15,5,5242593#1rVG7XI1EscGYH0dG8C,-6682871,-0.55,-2494704.0,-506583,-3058021,7733283,7092391.14,2014-04-19 05:10:49.000,-6085158,-4518882.2
910,86,5,7209085#FY8ts2phHH4jc1ZhICF,3735106,0.54,4981968.0,1857096,-2416343,-2519630,-4488028.51,2018-06-26 13:16:42.000,8145725,2976492.6
911,138,4,1247491#iWtoW5iXPa9LTWOgGZF,5130887,0.57,4746768.0,1884227,-8722328,-7470676,-5602510.43,2014-05-31 11:25:01.000,-5049345,7468140.9
912,153,5,4527496#IyC37p3VleDFSs0VK1k,-100783,-0.46,7648768.0,3231975,3456673,-4743366,-849047.77,2016-07-03 20:52:21.000,-2794943,-4068436.4
913,215,4,5890952#K58aIpXlalo1s3oSG5C,4055401,0.50,-8563184.0,-4884872,7585975,5553383,-5170702.75,2015-11-14 20:34:37.000,-6476596,-7124189.9
914,43,4,6428255#rFdX9RfVreoGRwedWwh,3586538,-0.60,-1944816.0,-6128133,-6241264,-4848066,4887698.34,2015-09-27 16:17:54.000,-244170,190230.8
915,5,3,3613165#p9SxczBnQFOZheb1jw0,-8521059,-0.52,-6520864.0,1339208,6810238,885958,-886088.60,2016-05-14 16:25:05.000,314108,6994945.5
916,149,4,5559750#Vbdp4spvV9QakZ7qdrW,2852439,-0.60,7262832.0,1580371,1550587,-7483324,-7814874.89,2014-01-31 02:58:32.000,3101182,8026415.1
917,127,3,6850269#4SixA1kCWdOvJDEhCAa,3358778,-0.52,5083312.0,-7138146,8133072,-6242926,4876046.98,2016-08-28 10:13:14.000,4106076,5280598.4
918,182,4,6491497#Z1HJQk0G5RNadHE0Wzh,-799699,-0.62,5813520.0,-6159451,-7301552,-4373325,8914241.78,2017-07-05 02:30:38.000,-8186185,-3829113.8
919,129,3,4335189#lqCuSyNpoOMIc3SnZ6m,4468291,-0.47,-1929296.0,532944,3356980,7704156,9119275.43,2014-05-17 12:15:57.000,-6811697,-8587641.7
920,159,2,4913694#NMWiJfBxAvUQaaBbQVu,-4803440,0.56,552416.0,2424435,-8313666,6131769,2373464.49,2014-05-16 07:20:17.000,-6715211,-5034036.7
921,186,1,5601109#T2uETUF6vdbAYZlrbvp,-7868411,-0.58,1571888.0,3106078,2773262,-6986427,6802561.94,2013-09-24 15:58:53.000,-8964686,2491879.3
922,38,2,8556587#zS7nJyq6zNuKQDJ8Cco,-1314452,-0.49,-3229088.0,-6961793,-7592569,7341333,-4698549.62,2019-04-24 08:33:46.000,5428839,556823.4
923,70,1,1188072#y8rDGO3mtQ4pOxlkZS2,2278190,-0.57,5230768.0,-6735503,5447936,-1478381,-734179.32,2014-09-10 04:02:37.000,-8901824,2581808.1
924,178,4,6891295#IGv2MXNzv18SXsXKZMy,-2294971,0.63,-3791984.0,6237551,-1821418,5708507,-8897652.01,2019-10-30 12:11:38.000,428424,-5040718.8
925,96,4,1073620#KAjviS3uyEVmprvkqXO,-6876189,-0.58,-5599664.0,3246421,-4795711,-6098911,7979733.56,2017-04-25 20:46:03.000,-5088293,7208016.1
926,89,1,2502537#dlWlBlhmYwLRe536wWL,-8894371,0.65,6612496.0,-3583205,7661239,-7223762,1962482.75,2016-02-06 01:28:15.000,-5058588,-1997497.4
927,122,5,7729091#DbJEcaJWmVndMoj1ZVr,-1644695,-0.62,-575600.0,1588105,9235789,-8036398,-5573321.59,2019-10-16 20:31:57.000,6066872,8321901.1
928,169,2,2826565#B47JfUcDRjhWyMxQr8O,-2102882,0.64,242448.0,3607419,-1825320,8752308,-5369804.42,2019-01-17 17:10:47.000,-7459579,2959120.6
929,114,3,4678002#x01EFtGUkR33NEdRgXd,8793391,0.47,3590240.0,-6300236,1346021,-5253528,5092964.53,2019-07-11 00:41:39.000,6167091,2428262.0
930,52,3,7603857#8SivuxfEmvlCfIE5uKl,101018,0.61,-2131360.0,1397748,-3163359,-2167398,-8279209.29,2017-04-27 00:22:45.000,-5616846,486814.8
931,65,1,8308011#xUCss8OpCyFoUZfGpRB,-389925,0.58,341200.0,-3631677,-4682534,-1534002,763433.06,2015-05-21 01:32:26.000,-5545307,1916246.4
932,202,1,6461703#O5VyMGKeh1QRnEhFEph,-6221333,0.47,-5581664.0,5836123,7322103,9181698,1280888.98,2013-11-21 18:43:39.000,-2029427,6659787.2
933,139,1,3415843#gJRQqEtaoj7saclS38E,-345469,0.53,-2251968.0,-2117940,-8150026,7481337,4234119.16,2018-03-27 18:13:37.000,-417849,-7928465.0
934,105,1,2966270#6643RglkoVhZv2PMAkD,1963256,0.65,3788192.0,2085889,1768558,-9075354,-9246598.91,2019-07-27 13:37:37.000,520421,-8319712.1
935,28,5,7776103#JMloQdmfwns0R0I7Kfg,-5672194,0.55,-4407808.0,5378525,-1422083,3631244,-8870287.23,2015-04-22 13:17:43.000,9014371,1717748.7
936,118,3,1449739#Wmn03WDKCubR5p1DByr,4349239,0.63,-7192592.0,-6185986,-1239045,-4431272,285790.81,2018-08-17 18:55:42.000,-499907,4245445.2
937,170,2,4952248#Rr2jNnlUXE8yXsY5oPf,1855763,0.57,-5792784.0,-2808951,8114064,-4860291,3366284.54,2015-03-07 11:18:32.000,675137,-7606834.9
938,35,3,6084252#XalfjtJus4mwi86AKfK,8174977,-0.65,6476096.0,7912938,-4923937,6821801,-7741543.01,2017-05-11 18:35:10.000,-4208263,-6545041.7
939,76,3,834378#PAXJ5z1oDI4hF6D5tds,1733708,0.53,1913712.0,-790175,3696106,7070721,-1880277.45,2013-11-13 01:40:18.000,5706518,-4817281.0
940,107,4,1772898#hm0RcmR8GOE4ht2ejFd,9090754,-0.46,9040576.0,-6359216,8965646,-4614842,2517387.61,2015-11-02 08:33:37.000,1954788,-8389686.4
941,82,4,6418189#lqCuSyNpoOMIc3SnZ6m,-6691244,0.51,11104.0,-5776010,-9329803,-3793328,-9053491.11,2015-02-09 05:28:24.000,-8689290,593087.6
942,156,1,2985356#H3biMVePV6Wm0bWOXlX,-3281926,0.56,-6679568.0,-313422,-1768760,-289123,-1051735.71,2015-05-21 12:58:02.000,7497047,8575337.3
943,116,2,232138#w4FfXwAusW9uPmKFXh6,871424,-0.48,6698144.0,-7626435,5047627,5152904,8904867.47,2014-01-31 23:17:43.000,-3305973,-9050197.6
944,82,1,8443632#fCILvBnglU5SNO11B9n,3541565,-0.48,6340096.0,-9045333,-4020637,-9042268,-2176963.98,2015-08-06 09:01:38.000,-2253917,-1306518.3
945,92,3,8614571#YUiaaGIDLx6CQLY2In7,-4667265,-0.60,-8553952.0,-7803360,4357978,-3145881,1669845.00,2020-01-02 07:09:23.000,3272133,4848102.4
946,36,1,2066731#TBYFVVZ38xiyJOqWulr,-6995346,0.60,5727712.0,5740064,2673658,-855364,8632601.19,2015-04-22 18:26:49.000,6364432,2381437.4
947,132,1,3118875#vcPJILht2oLTYavGUEq,4160987,0.49,2842720.0,8233049,-6525960,8921266,5342539.19,2019-09-10 22:54:38.000,-4309671,-748186.2
948,23,2,8019815#yuWoqUmzRkgCMhbhf6T,998141,-0.52,6667600.0,5402365,7854357,8789200,2712693.09,2019-11-21 09:56:14.000,-2075601,-5069360.2
949,6,5,6600085#FY8ts2phHH4jc1ZhICF,-1047754,0.54,-2647520.0,6609280,2374298,-6226875,-3500753.58,2019-01-13 13:51:38.000,7500222,-5617305.1
950,93,2,745560#LQmVdytRcFeftp0RDNz,-870919,-0.49,-3749952.0,2069828,-6050032,-2740598,3420212.97,2015-11-18 09:03:22.000,2434344,579668.7
951,181,3,4025466#FPPB2vCMtu1jNSoGIsY,-7881060,-0.59,471856.0,4920902,1984481,-8872591,4580381.30,2019-08-22 11:31:00.000,-7314750,4835106.2
952,57,2,6573501#n6EC1BCSLA6u1yqsIj7,1199877,-0.52,-4800816.0,-1254973,-7516180,-4039619,-9049607.98,2020-01-04 03:10:50.000,2088067,2966904.9
953,50,2,2236161#gL0Y5C9Ka6zEpm4pR0t,3797731,0.54,-3409568.0,-9476268,4465651,-5699533,119129.54,2014-04-04 11:40:51.000,-1924542,1100034.4
954,62,3,4116712#JA7btSitIaZrmUK0tOh,9452208,-0.63,5079232.0,-8241545,-1480061,-8067520,1893273.17,2016-11-25 05:24:31.000,1900381,6420204.5
955,100,5,717414#Kd5MrkuhCHWS9NnpXaM,-6215599,-0.65,7463616.0,-7241487,2306034,-3883393,-1093547.07,2016-06-24 06:35:56.000,-3657987,-1843131.1
956,25,1,890849#Ag9qpZsGnI2JBSg6Kea,-4448801,-0.49,-8847184.0,-8214345,2979776,1353684,5056903.14,2015-01-13 01:53:33.000,-2683697,2042951.6
957,112,4,1959532#vVmC75glUfSFgSA75tH,-7034767,-0.65,29296.0,-5934708,-9151504,-9101907,4218738.91,2019-08-15 10:56:23.000,4310973,6026374.2
958,172,5,9242078#3b1W6zereHfQgmG1BWv,4095033,-0.48,-1027456.0,2824068,-7764322,-5908675,2011363.42,2016-02-29 09:18:51.000,6192138,6576672.6
959,98,5,5530706#WDrX9aYs6sF5U4WcTVr,-7050876,-0.58,-2631504.0,-534458,-3226746,8158983,7482533.14,2014-12-04 05:28:50.000,-6420029,-4767632.2
960,166,3,7605085#FY8ts2phHH4jc1ZhICF,3940003,0.57,5255568.0,1958796,-2549130,-2658530,-4734688.51,2018-09-01 08:34:53.000,8593497,3140231.1
961,88,4,1315612#NpAO8bv95XHj5iOqASO,5412942,0.60,5006768.0,1987727,-9201328,-7880576,-5909942.43,2015-01-11 23:01:40.000,-5326237,7878546.4
962,18,5,4775523#xubDHtmqHoKqknwskCI,-106545,-0.49,8067968.0,3409175,3645911,-5003591,-895368.27,2016-11-25 04:03:44.000,-2947949,-4291036.4
963,40,4,6213516#xQry02AQ6RU7lsocZSX,4276995,0.53,-9031984.0,-5151972,8001100,5857208,-5453785.75,2016-05-02 07:21:35.000,-6831363,-7514516.9
964,203,4,6779876#Mt4RydGdqtGlEWF2rep,3783095,-0.63,-2051216.0,-6463445,-6582764,-5112841,5155242.34,2016-03-20 15:52:20.000,-257767,200275.8
