2199,-7506.49,1994383,18011917#PTGlYle69FkO4WOEThGAOdg3QFbFJw6cLTdb5cgE,-2535336,-1.329848637E7,4642.1800,15685619,2637956.39,-6641543.5,-0.621,-15301968,-2.126039314E7,false,1.2979392E7,-13139360
2200,-1887.89,12059716,8228748#TeKQ7RiqTGr2aY3def4eQO5cqwLZFDzqm9mwcEkF,17472725,1.093766248E7,-531.1800,19169702,2.042023415E7,-5411458.0,-0.611,-10848324,1.373350266E7,false,-3899078.8,-6263536
2201,7746.12,14062065,19727636#xiCl1381rVXn7UCvuq3LJ9Z5MepZSccS3v91sbSj,-19012450,6016051.82,-2850.9200,2771648,1.031689513E7,-1.9752748E7,0.686,8084577,2.071317888E7,false,6827464.0,16496059
2202,-4912.37,-19762554,19590282#lVYXjaLkoOLmqasg6Vu0o4xvL02Q1a59XKsIkeBe,-9925434,2.068505655E7,172.6400,-1542730,-1.215525812E7,1973762.1,0.815,-11988366,6273123.45,true,-6226643.5,225543
2203,1419.13,-5421326,14104526#EHzdoY4GvvFsGDh8OBPd75d1gJ2eJ1sIKxbt0Hc0,1843215,-1.191520048E7,-3630.6800,13147635,1.967186345E7,1.4908105E7,-0.680,17392017,8206528.03,false,-2.191442E7,-29407
2204,8178.90,-9079801,11523647#BDGW8trwzyfzyO8W891Z6ImunJqjfl7Xe5i0fboe,14172340,1.283095535E7,365.2700,-11380022,-243152.6,-1.3509209E7,0.723,-16936303,179807.44,true,-1.5345341E7,-10166743
2205,6165.32,-21657058,18999375#WBIg5TYSB6CmNE2AOPJ6huWiWI8qCKJWR9mipzPE,11671349,1.577188739E7,-7415.7700,18601616,-1.506100354E7,6458818.5,0.677,12293720,-4654278.23,false,1.8280892E7,-15251689
2206,2389.95,-16294695,5537036#azKJleWtDCvEfuIrrsu7QfAlvlkbQoqANtaoLRsE,-18191732,9945446.57,1398.2300,-12207447,-6209218.71,-1.5944455E7,-0.711,-17406041,-1.090227739E7,false,2.0929262E7,-14463101
2207,1832.58,20735212,13753928#iY4mwMU9Zca5pDbtJXSl4ie1hJ88i9MPPo7eJEhh,-17934645,-1.861863798E7,7130.1800,10958016,1.762312278E7,-1.2711686E7,0.741,14782192,-3457127.37,true,1.9803738E7,916223
2208,7281.24,-6460108,18961759#7UDj0PhAfDjZah0nCyii6CndAYXJfrhBJJfoaH9t,5831999,2.020115576E7,7709.8600,624154,1.929672473E7,8025334.5,-0.654,-15328984,1.537440765E7,true,-2.0874422E7,18768409
2209,-2396.94,20956516,14410906#eEJGV7iszam0Zh21GbVwHNveXtdfbxblMplXP0J7,-22079370,-7024630.3,-183.3700,21728823,1.587732206E7,1.7558392E7,0.726,5782941,1.643480792E7,true,4808552.5,-15297206
2210,-1749.63,-5858305,13999035#QmMPoD9IzCftmTsWZWYoirQi2SeQNa43ynvdZRaq,14913947,-4628293.41,-5917.2100,84725,-1.591255859E7,-2.1925436E7,-0.602,-5911220,1.824420545E7,true,9370374.0,-2616597
2211,253.26,-1650299,9438604#vhp0oaoLcpCaid4WyaeENYI5LzN7SyPLGcaZwzLq,3534938,-7455100.44,-5117.9300,-2528147,7466933.63,-2.0952588E7,0.699,17873880,1.818052488E7,true,7608.5,-16855203
2212,-1506.48,-8290793,19459648#0MZFWXD152UemCuTK1LFqwsElwqHgFqVTUlc2wtu,-9928325,-9411044.79,2761.5200,-5153259,1.932947857E7,-4530526.0,0.719,1066658,-5902106.55,false,-4177568.0,-1579275
2213,6684.87,-12198852,4328058#7uepEFBIUUwdLDjc5MNchz6gvMlz0LvRSVi2vPwO,-15975249,1.958628062E7,-6186.4800,-12516062,1.274228883E7,-1.366475E7,0.777,1882799,1.376730328E7,false,-1.1401331E7,-13240902
2214,4394.39,10682575,3307404#9N5ckXs7hVPzziceTuwGIKNKK9L9gjMdL4ZwcebX,-9031284,-2.040250378E7,3930.7700,-13789841,-6561765.88,2.1284776E7,0.710,-3714533,-1.353649657E7,true,1.7705622E7,-17404791
2215,5541.58,17730212,18999432#vQPzEG9tYgzmkLeNDrobBw2zfHIjiCTyoKidQxxR,2011312,9107519.48,-5547.2200,-16844606,1.361465419E7,1.1943221E7,0.765,-3505225,9326415.55,false,-1.5627745E7,1332845
2216,7225.65,3606438,3404963#OuCOX7HtqJPeoQEM2UwRXx96gcYll0gYNR2MJvP7,9676501,5148260.99,-7739.3800,3328555,2.151331129E7,1.2135702E7,-0.684,-16985299,-1.305456642E7,false,-1.4073548E7,6382072
2217,-452.11,-5609503,14323633#RYbcpKCHIwc56MpPwYCUHtvFYhqcU5X8SfwDLhJ8,-18381358,-1.670804642E7,4467.8300,6790033,1.770808121E7,1.6671797E7,0.721,-18030867,1.3624524E7,false,-1177297.6,-14327844
2218,-389.63,-4290335,15256710#aW9F6eUob5NlDkrSQwVC72zFRebHwcqrhCeQbKur,9942528,1.916935837E7,-3543.0100,-17457261,9891586.46,1.6923736E7,0.790,18213944,-1.85556626E7,false,1.9449902E7,12165117
2219,-7554.70,14991684,15421998#SKTCz0NrmKwVbV04cIYl9Pnj2lkDzP6RRG2znuDv,-15757276,1.2960613E7,6460.4500,9304770,1.629027803E7,-1.3207389E7,0.785,-17278670,-1.49081445E7,true,-7197573.5,17311315
2220,-617.92,-15660906,17753077#qIu9FJmEz8rLUNJO4K2u64oqMF3H2Fm6sbsVMuQR,-18849660,-1.16461683E7,-2398.8600,-21346811,-209790.69,-7532429.5,-0.585,-14713770,4184340.28,false,-6571415.5,3870125
2221,4254.31,-2585027,9774078#rjrcp8pxgFIJgF60SXPRgyWPiSq7ApdX7Qn20Jq3,8117496,317181.82,5590.0100,-19897615,2.175613741E7,-3948404.2,-0.706,14723748,-1.161683565E7,false,-2.178618E7,-9790850
2222,825.51,-18904960,20715448#WUBz4zPmY2xMkijgbMT7ZVMWxm1OPvuIPugQ4cSr,-12299376,-487972.76,-6824.5900,11672849,-8495936.3,-2.087326E7,0.824,1899749,4272774.77,false,-2.1611196E7,8797693
2223,680.16,-318129,13729271#K8kJXM6WDisEeD420Bf7LCvum3I6bE9TyFhHbD2H,13313899,-2.010473095E7,2452.7600,-94241,-1.400681916E7,-850962.4,-0.706,-9248465,1.661598094E7,false,1.4685744E7,-10265861
2224,-3083.98,8670524,5676809#hi6Z8jYyVDILzgGgScLL7WpQiYzGAZ7yOcUJZmEi,-4663903,9068823.42,-274.8500,12823567,-2.183876571E7,2024555.4,0.683,12798480,-2745843.01,true,5909805.0,-18235733
2225,-3928.19,-15262553,18383686#1Z0H5vCshsh25mWIzPsrD8QKMlVsQ5JXWEVMp06Y,14573780,-7396572.06,7507.0500,-7443539,1.570468907E7,5440805.0,-0.612,18196323,1.776641753E7,true,1.9503548E7,-9122209
2226,2299.37,21104675,18546510#yq1nEb3o3L7h9RbaHPEcRgtZhKCXVcCs3lvi5w8a,10457901,-5414687.56,5874.1300,-7546713,-1.403758197E7,1.5199276E7,0.759,3096268,-1.317061054E7,false,5699861.5,-6954731
2227,-6591.27,18563150,18038364#XSZmQAJRWNZwGn5hTK2xGvr3xIcxb6sB7poFly4H,-9522883,1277432.63,-3907.8500,-3036614,-1.991279532E7,1.1651967E7,0.714,-6912292,-1.570790829E7,false,1.4684896E7,19927155
2228,4155.45,12976780,8870960#9CcQQiPDltwYmnVKWGTBRVQ3GmydtOQjKqmFfoDp,16156110,-1.953975433E7,-2198.5100,8039108,-2.182526539E7,-1.3088089E7,-0.728,2561799,1.148377177E7,false,-1.2258814E7,-5674133
2229,5474.10,20074163,2325574#pOE735rZGpZ406m0oaTeAtvKylKf5aOXwpJxMMfo,-4607959,9454924.81,3150.9800,14367886,576390.56,1.5304921E7,-0.605,7542973,-1.550593361E7,false,1.6156978E7,-19280450
2230,-6720.80,19360508,5939433#rG58PgxyXVckQAp585EEzWW6djm0ExlkaRNuDwfK,-16304953,1.851736299E7,2042.5100,-94812,2.051248424E7,1137284.0,-0.709,-10843574,3812507.96,false,1.7941154E7,-15305277
2231,2465.86,-20522617,15885856#Tu6MqaGL3ALjV9Y7TQDekVWOaDvgn28FHhjUfQcc,8969070,-1.634250057E7,1140.9600,-11126909,1.33138704E7,9290719.0,-0.729,-3183903,-8255213.63,false,1.6569966E7,17430715
2232,5382.83,-10726906,12999492#XI4k3AflSudRex8WOVHLmAtjynL5BQOoYXE0tmAl,-15995928,7390394.39,-333.0400,17964838,-1102945.21,-3313024.5,0.716,17350856,5222433.32,true,1.8255096E7,-7605072
2233,-965.89,2437201,3800915#gp4Ruwrn7f9QIW2XrtC1zPAmOLg7vW5OcsCdXMZ7,2568083,1756147.22,-2377.6500,-15263537,-1.157860278E7,-1.2426474E7,-0.650,-5732814,-1.526564522E7,true,-9285654.0,21267487
2234,2137.69,-16845223,13334538#GbjXrgrWT3W0mLoFohX8YJhLrngUdI4JI0nWZjYP,17014277,1.501338673E7,790.0000,3932981,2.083785284E7,-1.7541358E7,0.677,-6317512,-1.662669806E7,false,1.9911278E7,-11170947
2235,-7058.41,-21983817,6008377#QAbQlUbmid4gsIBepJnMNhsIJChg8ArqRkSyyD5b,-5826906,8836749.78,7755.3300,16199285,-2323733.35,3799369.0,-0.700,4379448,-1.796121708E7,false,1.1911271E7,-10456880
2236,-5744.72,20796187,19080468#8cGEit68GKDMYyKnfSv3SIvUDPFTdH93LgiDUuft,-3563316,1.009860356E7,-5594.6300,-7461674,-900250.23,-1.2625115E7,-0.677,-19489968,1.742993728E7,false,1.1338192E7,-866069
2237,1061.57,8804746,3135535#mGLXhw4niP2rVt12vZ0XoqoOyp9BpeHm1NdzZjf4,931545,-1.664349923E7,7135.3900,-18578661,1.01631368E7,2102648.5,0.708,15409296,538798.65,false,-1.5998585E7,-10199880
2238,-283.05,-10345542,10463448#WUBz4zPmY2xMkijgbMT7ZVMWxm1OPvuIPugQ4cSr,8854683,2998280.14,3941.7600,-13199114,9245100.36,1.4756515E7,-0.701,-18876423,8350895.86,true,7302085.5,16645626
2239,-4493.31,-9249845,22042915#gp4Ruwrn7f9QIW2XrtC1zPAmOLg7vW5OcsCdXMZ7,11928294,2.015950016E7,6733.6500,6183265,1506935.24,-1075281.1,0.688,-14633753,-5727277.8,true,-2.2096964E7,-3362061
2240,5788.30,-9986710,8434881#9yGeag21b4aNhQTV1EhSq6gkDyS7J45Brd5dlmM1,93806,-1.666413363E7,287.3400,-16169054,1.401949471E7,-1.186468E7,0.719,573685,-5133078.67,true,3400004.2,-7596649
2241,-7722.55,10729729,7859554#YMU9zfcP84YiZtsy3QHCpYsOC2IQ1Qqhm6QXozKm,21093113,1.107115712E7,-305.9370,-6691083,9675283.55,1.3595675E7,-0.656,11248591,-1.022356717E7,true,9028209.0,-15581568
2242,3579.33,21115869,11633753#CuMpZljNYvFANcgDa3ro8ukDI6sSzR2IIbM0HsZM,9252993,-1.35968522E7,4991.9600,-18710209,1.778542434E7,-1.2455939E7,-0.712,8710931,-9870542.93,false,2.1817458E7,14175018
2243,-1691.22,-17207035,3619176#0UCTcINarZ0YY5BpM1XkNE0jodNFvXhXtAoJcul0,14502043,-8107228.76,6153.5100,-6634387,4772523.06,2.1245374E7,-0.618,-18695922,1.762266266E7,true,-2409206.2,-22352275
2244,-5344.12,16052661,12911446#AcjpoBRApSj78M83vfSVbPhiLRXNrd3prT7uRDat,1612547,897963.95,-1566.0400,4924946,-1.052590086E7,8292436.5,-0.650,-3459363,-6356977.57,true,7533208.5,14738684
2245,-1071.48,-1166287,15248897#YJifDznj7IdXFI0HUNTy1XTXdGi0MS6jM93p2h0j,-15636489,-1.530863458E7,-6191.9800,4896021,-2.089576644E7,-3510322.8,-0.713,20305217,-4447.08,true,-1.6705207E7,-4501062
2246,-2176.91,-8993540,16646210#uBqBfHgqqkGDILji70ZdjzPnrJ7DfigTwyuY9Mft,18094548,-2.145887085E7,-4640.7300,-2424127,1.873138606E7,-1.7354866E7,0.721,-13289525,1.955344285E7,false,-2.144721E7,10662233
2247,2883.76,-19692761,15622352#JhXYtCep2OjDZI0oj31UsHZVIVfT4hmX59rvR1Jb,-1446503,1.25423168E7,6913.0600,-13782974,-1.333788601E7,1.733886E7,0.797,-7929668,-4355387.96,false,-1.7730508E7,-9684829
2248,1681.86,9268904,15180036#azKJleWtDCvEfuIrrsu7QfAlvlkbQoqANtaoLRsE,1569206,1.201880668E7,-1889.2100,9833025,1.081886031E7,1.3052587E7,-0.744,18940579,-1.291653127E7,true,-1.3014691E7,-17372557
2249,-7673.49,2039790,18421461#O6fGDx4vbuCske1z25kovsvvV4jH9GiUcjupyssT,-2592986,-1.360088637E7,4752.6800,16042169,2697956.39,-6792743.5,-0.636,-15650093,-2.174359314E7,false,1.3274592E7,-13437902
2250,-1932.89,12333608,8415619#sn7pSxzglBDadtGPTvF7t6S4mEX8E3RtKI6Bgf1W,17869750,1.118646248E7,-536.1800,19605602,2.088423415E7,-5534658.0,-0.626,-11094662,1.404550266E7,false,-3987878.8,-6405782
2251,7915.12,14381285,20175624#yhzFmrty2c1ckAh1oTcTXk6En1fvK1pGJ76oVxIW,-19444434,6152851.82,-2914.4200,2834567,1.055129513E7,-2.0201548E7,0.702,8268277,2.118357888E7,false,6982664.0,16870832
2252,-5032.37,-20211230,20035016#2d6Rg3IlFgOFST6YCBd9h1q2UUrFg7InYfKR5jLc,-10150997,2.115465655E7,167.6400,-1577955,-1.243125812E7,2018562.1,0.832,-12260509,6415523.45,true,-6368243.5,230822
2253,1449.13,-5544365,14424442#0D7TonBo8T3W2ORU8KFfjqRB9jUozLjvYwtSQPH7,1885240,-1.218560048E7,-3708.6800,13446085,2.011826345E7,1.5246505E7,-0.695,17786923,8392928.03,false,-2.241202E7,-30034
2254,8354.90,-9285763,11784886#0XPQKEDilmH4UqvqAxbyhdf6jTWxUDOyyHJZgQor,14493689,1.312215535E7,378.2700,-11638347,-248752.6,-1.3815609E7,0.739,-17320420,183807.44,true,-1.5693341E7,-10397228
2255,6310.32,-22148214,19430067#nbRWqD0zAAWxeI3FIK1TbhZCxJWRMaxZx8TZzVb6,11935874,1.612948739E7,-7586.7700,19023403,-1.540260354E7,6605218.5,0.694,12572320,-4759878.23,true,1.8695292E7,-15597570
2256,2436.45,-16663916,5662360#jRvPF4pIT8p3kmpczUc5BsZnjlVk5B2gRHWe19nz,-18603882,1.017104657E7,1430.2300,-12483947,-6350018.71,-1.6306055E7,-0.726,-17800394,-1.114947739E7,false,2.1403662E7,-14790926
2257,1880.08,21204751,14065433#rG58PgxyXVckQAp585EEzWW6djm0ExlkaRNuDwfK,-18340745,-1.904023798E7,7301.1800,11206316,1.802232278E7,-1.2999686E7,0.757,15117095,-3535527.37,false,2.0252538E7,937038
2258,7454.24,-6606475,19391019#OPAUc4vqgmIWrUZkuN1ccowrN7YT58Q7dpk688w2,5964186,2.065875576E7,7880.3600,638122,1.973352473E7,8206934.5,-0.669,-15676109,1.572240765E7,false,-2.1347222E7,19193332
2259,-2462.44,21431067,14736996#C9gFN0ujaWILssAbAroGCaIj8NOBeqh5KtLdiqif,-22579203,-7183830.3,-188.3700,22220635,1.623652206E7,1.7955992E7,0.743,5913669,1.680680792E7,false,4917352.5,-15643602
2260,-1794.63,-5990883,14315739#ILUG4AItdIx4rjrjcYIDxCo2sf1Vwt7i3m6UaHQ4,15251422,-4733093.41,-6043.7100,86487,-1.627255859E7,-2.2421436E7,-0.617,-6045083,1.865700545E7,false,9582374.0,-2675843
