417,1,1389,1,4,-2482411.8,329153,1367531,0.34,-235549.4,3822643,2240544#z9EepyfAB,16576.0,-2838645,3394471,3307118#jvGzFB9mDF,282251.0000
418,1,1087,8,20,375220.28,-2585285,148618,0.48,3434072.2,-3426549,3626628#DeItOI2oZ,3081712.0,-3369823,-350135,3487569#LQcIkUVQjZ,-1961880.0000
419,1,539,4,50,1640945.1,3167987,2843419,-0.40,133885.5,-1253979,3150965#YzQHbT2oj,2943040.0,-3291064,-251802,3127418#sKHb6Mu817,1165272.0000
420,1,95,6,145,-3227041.0,-3478213,-1631038,0.48,-3370712.3,3373407,3172472#gtEwmbiLA,2857424.0,-3677462,-4179686,3113025#n8KujnY0xP,3016272.0000
421,1,1325,9,21,4010384.5,2248213,-2349942,-0.35,3249759.6,-671709,1239182#xwfa9rxeU,1631440.0,-1632404,-3246959,849147#7GHvLIx7fQ,-2964400.0000
422,1,955,6,120,-1610230.4,2516227,-3105864,0.49,-1285537.2,-3245010,3301533#b5Guk20Py,570192.0,1433635,-2580779,1691621#iJhflMgWGN,2047908.0000
423,1,1779,4,176,-955463.75,-3629989,1070547,-0.44,-1214642.7,3878463,1327756#sUvRnUkZD,-2639408.0,3804071,-98907,4119314#shU0ao04hE,2774256.0000
424,1,370,7,122,3636994.2,-861173,756094,0.42,2903521.2,4046357,997124#mTeYCLpiv,936368.0,1097137,3114797,2325580#E2EbEST9Qf,2243440.0000
425,1,387,4,108,-1046415.0,367373,536370,0.44,-650797.9,-2583022,3800482#NX2CYkM6O,-3883872.0,2230307,3713175,1978079#ia5X0BCsdw,3042816.0000
426,1,2164,2,141,-1110322.0,149569,-2609465,0.41,2013170.7,4245731,2734801#ItpZF0Maj,-4060816.0,-1159392,3993602,2752417#QDhYSpUXWx,3518272.0000
427,1,1805,6,76,-1283747.5,-3594967,-3471224,-0.37,-849237.2,-4156959,14257#xYBeuoTa5,32096.0,4228877,-18933,845246#BaVK4H3Kcf,-1624564.0000
