1,1149,404,2154,17805
2,1429,911,652,-21755
3,3539,1555,753,-11634
4,615,1417,369,8261
5,3947,1009,1343,5700
6,275,1197,960,-42916
7,190,1505,1701,-36602
8,2377,1381,1516,-9936
9,3083,1421,362,94252
10,1841,1282,2142,46267
11,2451,1335,2300,-105807
12,4083,1447,1478,34102
13,1639,269,1166,61543
14,509,506,1209,75340
15,1027,143,565,-140599
16,2972,1512,1071,-27650
17,3311,761,2333,-19821
18,4451,1457,1345,112495
19,498,1611,685,75457
20,1816,440,201,123059
21,246,709,1012,74878
22,617,1098,1741,-108337
23,3426,898,749,118759
24,1355,242,2296,173537
25,2085,1153,1367,72485
26,3823,1078,995,134387
27,3872,723,421,-49211
28,2693,456,50,4895
29,3026,1249,136,-278619
30,1178,723,1709,-62151
31,3445,289,1969,15824
32,2059,784,1264,115399
33,1913,721,1019,-76472
34,1284,856,71,337286
35,858,871,1441,214954
36,2687,1321,1570,-245757
37,1500,1114,1324,-300260
38,3523,456,1874,-23578
39,2152,1401,2247,153780
40,1191,1567,1811,74653
41,162,1617,947,-342783
42,1217,318,1347,-285572
43,4213,905,380,53224
44,2014,736,639,118047
45,408,1600,1761,431294
46,231,227,2364,9144
47,4005,712,753,36591
48,4524,349,1239,-63183
49,4474,1065,781,-55054
50,4021,1058,2040,-22944
51,2209,1208,1331,501324
52,3706,690,695,-373574
53,3321,975,937,-56190
54,3350,155,1424,78538
55,716,482,2045,77160
56,4267,1112,1076,-398846
57,3357,962,255,-248104
58,612,1404,1195,-47986
59,2203,1537,300,576846
60,4526,328,2260,324114
61,3455,225,1143,-567035
62,1888,40,1418,211707
63,1174,854,1144,283945
64,2094,891,514,325217
65,637,414,1465,-578600
66,2192,1285,2329,-85854
67,806,78,1886,-85496
68,2546,27,1365,434751
69,3745,963,2085,274203
70,11,1623,1288,419464
71,3173,1379,1024,233661
72,924,1546,1880,-369550
73,681,179,777,380441
74,3408,983,1433,519670
75,565,1116,52,222561
76,249,255,1931,380330
77,910,299,896,-140377
78,483,1348,59,12431
79,4131,903,694,-761820
80,1428,994,970,-151521
81,45,1166,745,37021
82,2189,1462,1540,296783
83,263,422,2095,-206806
84,1569,1337,1643,827425
85,2683,657,990,511475
86,3159,1606,279,-588015
87,558,505,842,-700375
88,3843,1153,2236,-62389
89,1227,1057,100,343436
90,1461,521,1039,155517
91,1559,421,633,-748811
92,3380,338,940,-629072
93,1828,1143,2328,107353
94,3419,246,839,247803
95,3788,1530,314,908460
96,661,1468,62,12024
97,4086,1107,2100,78460
98,2709,490,1355,-119485
99,1059,1024,1319,-103134
100,2351,748,1439,-54320
101,3269,388,508,984843
102,1339,469,737,-725392
103,3104,395,1121,-100746
104,1440,517,81,148815
105,2130,1579,348,148619
106,3615,1027,1191,-754775
107,1880,419,1207,-459605
108,3492,1426,874,-86036
109,1323,29,239,1059440
110,2566,999,2378,601961
111,4458,739,2384,-1028264
112,4338,257,1358,389311
113,709,1440,1122,506347
114,3679,1275,2217,575095
115,247,684,2365,-1016601
116,1412,1057,1189,-144058
117,2946,1019,1439,-151172
118,641,221,1385,757006
119,2347,315,1087,472949
120,2851,1182,2375,715868
121,1456,424,1036,392444
122,1232,370,2020,-630762
123,2581,1083,805,642123
124,815,100,570,865804
125,3690,1079,1135,372637
126,1320,1056,468,626272
127,2592,1499,1371,-231542
128,2918,616,69,19967
129,591,557,1252,-1245021
130,1678,1265,231,-240892
131,1290,419,1919,58217
132,2319,516,1816,478167
133,3258,123,772,-337140
134,1854,195,817,1317564
135,4508,443,540,807997
136,3630,267,1386,-930272
137,4260,1519,360,-1100490
138,4163,226,200,-101200
139,302,713,350,533093
140,1731,1099,267,236381
141,2957,849,319,-1154838
142,897,358,533,-972573
143,4088,1381,1878,161482
144,179,1380,1039,377559
145,2523,1461,1266,1385626
146,1091,1085,157,14904
147,4167,1503,1050,120329
148,894,631,1472,-175787
149,2289,983,1857,-151214
150,681,438,838,-85696
151,4329,1192,2083,1468362
152,3616,248,780,-1077211
153,2886,1439,1305,-145302
154,4175,879,1136,219092
155,3544,1052,1050,220079
156,2962,942,1307,-1110705
157,402,1500,2159,-671107
158,1727,1449,553,-124086
159,443,145,177,1542034
160,606,45,98,879808
161,817,1253,1227,-1489492
162,2143,474,1298,566916
163,244,401,1100,728749
164,619,36,1522,824972
165,4502,955,867,-1454602
166,632,830,49,-202262
167,441,336,992,-216847
168,3381,415,1405,1079262
169,949,1291,89,671695
170,1046,741,1064,1012273
171,4383,1094,1048,551227
172,1539,818,2159,-891975
173,4481,364,833,903805
174,2868,841,2105,1211937
175,2170,1042,2218,522713
176,2391,233,1404,872215
177,4275,1075,1846,-322708
178,708,1508,78,27503
179,1696,211,1810,-1728222
180,1928,1536,1890,-330262
181,2535,1296,695,79414
182,2449,1194,2092,659551
183,1608,1448,1848,-467474
184,2139,676,2389,1807703
185,1688,229,89,1104518
186,4102,552,95,-1272530
187,3318,910,2276,-1500605
188,4483,923,562,-140011
189,4022,369,601,722749
190,2001,53,1893,317245
191,4354,1277,5,-1560866
192,3060,378,126,-1316073
193,1703,1619,1428,215611
194,1584,890,1239,507315
195,1258,1391,2217,1862792
196,1521,702,253,17784
197,4248,274,2397,162198
198,3724,772,1588,-232089
199,3519,942,2395,-199294
200,3656,128,237,-117072
201,744,372,1260,1951881
202,1249,27,822,-1429029
203,2669,859,1489,-189858
204,2265,1241,2191,289369
205,313,525,1751,291538
206,2310,857,1422,-1466634
207,3570,957,713,-882608
208,4607,1471,232,-162136
209,4208,261,116,2024628
210,3291,716,216,1157655
211,1820,143,70,-1950721
212,4593,691,1238,744520
213,4424,987,1078,951151
214,2204,420,827,1074850
215,4112,1225,1767,-1892603
216,4497,602,1307,-260466
217,2581,1277,545,-282523
218,1476,609,1425,1401517
219,4196,643,1489,870441
220,3886,300,2151,1308677
221,2666,139,1060,710010
222,1847,1266,2299,-1153187
223,1736,1268,861,1165487
224,275,1582,1242,1558071
225,650,1005,903,672789
226,3462,1034,2339,1118157
227,1312,651,2321,-413873
228,3143,776,88,35039
229,2801,1489,2368,-2211423
230,2178,183,1151,-419633
231,3780,549,1869,100610
232,2579,248,2368,840935
233,4603,1149,525,-597808
234,2424,1158,1563,2297842
235,3513,15,2037,1401040
236,4573,837,1202,-1614787
237,2375,300,1794,-1900720
238,158,1620,924,-178822
239,3097,25,851,912406
240,2271,631,1121,398109
241,1107,81,2089,-1966893
242,577,398,2117,-1659574
243,3963,233,978,269740
244,2989,400,1439,637071
245,4638,1322,771,2339958
246,1951,319,348,20664
247,4329,670,1347,204067
248,1909,913,1705,-288391
249,104,901,535,-247374
250,1986,1442,2034,-148448
251,1804,1176,437,2435400
252,3526,1430,865,-1780848
253,2451,279,1673,-234414
254,355,1603,848,359646
255,1727,1622,55,362998
256,1657,772,1538,-1822564
257,2092,414,1665,-1094110
258,2842,1494,2309,-200186
259,3328,377,54,2507222
260,1331,1386,334,1435502
261,2824,657,1311,-2411949
262,2398,908,1178,922125
263,3959,1572,1056,1173553
264,3789,805,132,1324727
265,3722,1496,269,-2330604
266,3717,375,167,-318670
267,76,594,98,-348198
268,4216,803,1445,1723773
269,2798,1619,491,1069187
270,2081,1483,840,1605082
271,948,809,1072,868793
272,2154,90,40,-1414400
273,3636,549,889,1427169
274,2328,699,379,1904204
275,3775,968,1986,822865
276,4533,211,877,1364100
277,2995,227,398,-505039
278,933,44,97,42575
279,3906,1143,528,-2694624
280,2428,454,412,-509003
281,380,1426,645,121807
282,2709,926,246,1022319
283,2953,850,1601,-728142
284,2709,15,737,2787981
285,693,1425,1586,1697561
286,400,1122,2309,-1957045
287,1433,1315,1312,-2300835
288,478,693,1286,-217633
289,2172,1305,1102,1102062
290,2541,1209,349,478973
291,2504,509,1775,-2372921
292,2740,418,1710,-2003074
293,1578,471,528,323869
294,4394,1534,1639,766827
295,3373,1252,1722,2817124
296,2381,1560,444,23544
297,4410,1065,296,245936
298,94,1054,1821,-344693
299,1334,860,1073,-295454
300,316,1132,1433,-179824
301,2864,356,2012,2918919
302,1159,1209,907,-2132666
303,2234,1323,1857,-278970
