465,2243,-510884,2010-01-27 19:39:04.000,1353981,-4449740,-16.765,943105.150,-345390,-1556218.0,49692,-254985,1538413.6,3121409,-2970896.0
466,1864,3361890,2016-06-27 07:53:37.000,-1286714,-2101053,-163.670,-2960451.920,1525347,1874878.9,1281969,4558060,-1974777.2,-279668,1292016.0
467,1998,3597993,2008-03-06 13:44:30.000,-1785927,-4088568,124.650,139590.040,-958124,-2630695.0,1063831,-1992187,-1303082.6,-3017535,2829888.0
468,600,-3031074,2006-02-13 00:40:05.000,-3358049,406636,-0.580,-2390533.280,4543082,3035330.2,-604875,-2978598,-2706447.1,-2424066,1854688.0
469,1172,778990,2016-03-14 15:30:23.000,-1706421,4201495,146.610,2473114.140,1365319,1421052.1,1182476,490428,3036236.9,566611,-3973680.0
470,667,4307698,2011-01-02 10:33:23.000,2842882,3821004,40.510,4480752.000,-4411011,-4392198.0,-4590707,-1805916,-1934160.0,785396,-81568.0
471,538,-1677098,2017-10-24 21:40:54.000,-1653719,3137859,-70.320,1503695.410,2840782,2841127.8,2937265,3831690,-3753723.1,3409282,3934016.0
472,395,162287,2013-07-31 14:11:05.000,2311359,2273990,110.550,1564324.960,1726866,677633.5,2567647,-1058561,-4197249.3,1501970,-4039408.0
473,1706,1850368,2013-01-19 17:00:49.000,1804956,2865088,173.480,-736786.790,-3958665,-877648.8,-2304443,-631115,-395167.7,925016,-3224240.0
474,1901,3195599,2009-10-08 18:32:11.000,-3680183,-2536669,-69.480,1138993.880,2454069,-2600363.8,1833746,-4682957,-1307697.2,4134151,-2837904.0
475,1106,-3274838,2009-12-19 04:23:19.000,1739943,1065069,-215.690,-4366345.750,663500,2568645.8,918556,504841,3893915.5,1811384,-2431440.0
476,1522,-1797941,2019-06-03 05:03:04.000,-2828632,437628,174.180,-1973878.120,-3558457,3514704.2,4440708,1506894,383706.3,3000922,3073872.0
477,31,-4180589,2008-12-05 12:48:10.000,2428690,3816334,-123.870,-4139354.990,3134348,-3271677.8,1499655,-2430777,3537493.5,545439,1113488.0
478,1813,1002323,2019-12-19 03:02:37.000,4781860,-3110271,124.530,-3738800.860,1967017,3774338.8,-4554141,-3454198,1031169.8,3238544,778208.0
479,2398,2862334,2008-12-29 19:11:18.000,-423913,-3854881,-181.170,332343.750,3600556,-441831.62,-1671640,3819404,2125341.5,-4558158,1052864.0
480,1005,2197467,2017-09-04 10:22:08.000,-155373,1959022,-70.690,-3956680.800,3946433,-885433.9,2296125,-4115831,3056322.6,824724,-3074096.0
481,1737,-3485566,2011-07-14 20:58:47.000,-649198,1991731,64.420,-2964396.500,3017092,-1766070.9,-1196910,3262179,-4290207.4,-2528674,-2894160.0
482,1778,4099002,2008-06-30 09:41:37.000,2259424,2447849,117.790,-2097359.940,-3581632,-2668226.0,-4322471,-1668587,-2049798.5,1957014,2462496.0
483,1493,-2349625,2015-11-02 11:56:17.000,-1768461,1867751,-124.530,-3716860.500,2573830,4066044.5,-3558417,4443164,-3544742.5,-738146,2169824.0
484,79,-2573589,2008-05-15 18:41:56.000,-3624518,-2450847,-148.310,4027510.080,1492353,-1370836.8,-1851043,-1174601,688310.8,920893,-1641360.0
485,873,1230536,2013-12-17 20:25:16.000,-2326283,-440930,-92.640,363510.350,2757638,-2524800.5,-3783191,270806,-878366.8,-621004,2259168.0
486,2208,-324164,2015-11-19 22:19:39.000,4212881,2087344,17.866,-2907204.640,1957401,3755677.5,4780503,-3725650,-1893159.3,-4486787,-4681392.0
487,1008,1021187,2010-07-18 17:50:14.000,-1150753,1618733,88.260,3775123.940,-4302743,-3335321.0,-4788099,-159465,709586.2,-765634,4317872.0
488,2170,75668,2009-06-21 10:00:12.000,-2569761,-1148990,233.790,4595572.000,-121344,-124993.18,-3413442,1906643,3396019.4,2179794,3548672.0
489,2067,-4780282,2012-03-29 17:49:30.000,-2569937,-1187171,140.360,1856106.930,-1344060,-145017.38,289375,2322339,-2855147.6,-959680,-2870656.0
490,848,3242511,2016-04-26 20:05:22.000,807113,-1014058,153.400,-1480393.300,4267200,200502.16,2964432,2143738,-1970579.8,2837536,-4235072.0
491,1455,-4682149,2010-09-02 22:41:25.000,214510,-1798774,-200.250,2980454.230,2278591,4885353.0,-4694130,481226,-2778976.8,-2198343,-483408.0
492,1794,4157865,2014-02-25 05:22:59.000,-4845379,3482741,18.048,-4062271.520,-3648685,1452471.0,-187715,2472992,-398638.3,1725032,-1860608.0
493,202,3630039,2015-03-30 01:05:11.000,1749379,2972741,-45.289,-1832404.500,533971,3384513.8,-3135596,-124541,1677940.3,406797,2470464.0
494,533,-951523,2013-09-02 23:05:39.000,2193153,-2155603,115.140,2579078.420,-2010185,-2652661.0,3823847,957245,3508738.8,1326599,2572256.0
495,536,-3182587,2007-04-28 13:28:36.000,1361442,981989,139.840,4241410.400,-3131301,274535.88,1287250,4407166,-4309008.2,-4145662,3396032.0
496,2119,2132557,2020-01-05 16:10:20.000,2566726,1701493,-64.040,-3260701.280,2797601,371503.53,4819681,2825967,-562188.4,-1062555,-1705904.0
497,186,2235095,2009-02-03 18:26:18.000,-3517898,-3835169,24.839,-1774970.620,-1301393,-383382.7,-557985,-2368254,2566090.7,-4910622,1021856.0
498,865,245920,2013-07-28 15:14:30.000,-4564779,-1851257,0.864,1966960.140,-2511012,3302445.5,-1984806,2925158,-1067728.2,2566219,-4234064.0
499,1579,2451367,2010-08-29 08:26:17.000,121184,-3614899,202.040,3015238.380,-2393651,1702253.6,82026,1335408,2579332.1,-2235667,-3597664.0
500,1343,-794115,2008-03-17 14:15:47.000,-2546099,-3613659,201.070,-2507792.000,3683412,-2560764.2,4331567,-3968335,4106964.5,-1418039,3841232.0
501,2077,4940828,2011-06-08 04:37:00.000,378562,-714201,238.680,4960422.840,-639678,2484445.8,-2453249,-2668544,2632033.4,-4822433,1737312.0
502,279,-1582635,2020-01-04 02:46:51.000,-1487223,2638636,-47.600,-997214.500,-3462599,-65495.98,-151280,-1585175,4168386.5,-1082945,1574784.0
503,3,3432712,2015-11-06 09:05:59.000,-2368559,-2408954,65.220,4469931.550,4333809,1238890.0,-1233615,-3409502,3348687.9,-3481833,2944176.0
504,1178,-3952579,2007-09-07 02:37:48.000,3357329,-1725206,-116.900,1881042.240,2230262,-4361737.5,-1460651,742575,-1071249.9,-2634089,-135440.0
505,2270,2668515,2009-09-25 08:28:02.000,1759811,2348890,144.700,4522363.250,-2238312,2766175.2,1439868,-4199645,3042442.6,3739633,867744.0
506,851,-1617285,2005-12-13 20:27:39.000,-3956841,3085551,113.770,3035292.040,2793406,-2850795.0,1923551,-3958435,-2299952.6,1719011,-862720.0
507,391,4253964,2019-05-16 07:19:44.000,-4457062,-2744202,122.990,-3831312.340,-4002228,-2013612.8,334850,169715,-3187909.5,1627546,4896752.0
508,1885,2407710,2020-02-26 19:21:01.000,-3028426,1927161,95.530,2737725.080,4060649,3721158.0,-2350147,-2377673,-3269525.8,-3163250,-3946000.0
509,2178,-2314020,2006-03-14 09:22:28.000,1115916,-2993808,185.260,247675.600,-1495787,4898297.5,-2693318,4353088,1621024.0,1427150,2793184.0
510,441,-70459,2010-03-31 17:33:25.000,2833916,2070397,98.210,-4661752.400,4112458,4641382.0,-1872836,3422613,-3091417.2,-583436,-4369952.0
511,844,4960326,2008-12-07 01:51:31.000,-574320,-3780433,95.350,1030115.910,-3282522,-4438665.5,2426613,4348415,174099.8,-3078546,744400.0
512,2047,-659809,2006-10-07 18:18:54.000,1893023,-179452,-89.710,4383373.440,1723812,1785660.8,3295896,-3628312,-2059.7,-3280603,-1630832.0
513,1302,-3784023,2019-07-14 18:29:36.000,-2175053,-77339,-246.100,-4486214.500,3437644,-3256343.5,1903098,1112519,1928742.2,4121684,-3611392.0
514,929,879814,2012-08-21 19:13:32.000,2692732,-3566073,-77.530,-3599636.260,-1022727,-3447122.2,785143,-4812532,-3548322.3,1476035,-2615568.0
515,314,-565759,2010-06-09 19:20:10.000,1500331,-4928054,-14.215,1044450.650,-381855,-1724218.0,54794,-281685,1703711.6,3456509,-3290096.0
516,379,3722190,2016-08-15 03:33:50.000,-1425501,-2327459,-183.670,-3278557.920,1689797,2076478.9,1419031,5048085,-2187171.2,-309543,1430416.0
517,1896,3983068,2008-08-11 16:04:31.000,-1977440,-4525855,133.150,155296.040,-1061601,-2912295.0,1178790,-2204637,-1442111.1,-3340485,3132288.0
