1,-252,-1939,-6772,true,-8683,-14845.79,-5249,-0.0596,10855.690,2347.54,false,3541,8163,9375#Lf2TeUtZyJ,11906,2545,4318#YP1GhWTwtsrG,-9170.140,6264
2,-22383,11234,127,true,-21680,-20834.19,8925,0.0884,-15128.700,5950.88,true,26943,9522,21313#Gzuf8ep0lh,5375,-19949,20023#TBuRzzwuOgEc,15160.830,7050
3,365,-25363,19847,false,7823,25691.58,-11961,0.0831,12933.720,-25880.79,false,13447,-4431,30038#qfwLHcA4Tg,-4975,-14231,16292#TvbNlDJcSnlU,7227.930,-21641
4,2853,-21788,32509,true,-27218,-38317.35,28033,-0.0712,-33345.680,-32094.12,false,2130,-27325,25485#emKS4DefOG,17700,-5284,29275#M4ALq0fmLi9W,6443.440,-3351
5,29243,44769,33677,false,38584,5127.0,-2736,0.0529,35324.390,45560.02,false,1236,-10163,30008#2YLNHUxYRc,21078,-41520,40366#Zb52vhO1BEe1,-37752.540,25227
6,-13759,29179,3944,false,-37888,-16753.25,43473,0.0152,5638.350,2348.87,false,24495,63457,38717#w03wEoX95e,-9062,-4340,55499#Y8SGugN1CLgJ,5033.890,-20003
7,60937,-51874,-23391,true,28816,28768.95,47910,-0.0121,-21876.670,8465.26,true,17874,-6823,20775#ffMoo9VBZZ,-49809,22609,35199#7O9cknIIf1mU,-36084.120,-36430
8,-63161,-27188,16240,false,-67309,-33496.85,70352,0.0376,-44633.100,18305.3,true,-6743,30333,22320#jR6Nxr3BrQ,-35096,-10800,16506#dGj6TviOh0o5,-66677.150,30275
9,-72977,84154,-75409,false,20717,-52453.85,88562,0.0795,28771.720,36260.05,true,-64458,22488,53120#7xTUW19ETf,21498,52345,17844#SNQWDdjap5gM,-69179.780,10053
10,-104929,80987,-35994,true,30377,27455.75,-66447,0.0350,-87470.440,-75127.01,false,-100938,52727,93944#1L9u1yTytB,-72092,-90399,64623#MXIERdpY98kG,72952.150,19536
11,76706,83766,-102707,false,-35642,2697.28,-82240,-0.0133,-83152.450,-36749.88,true,-67521,49053,10847#ld3qaBRt16,24223,96696,70193#YcWU6fKgCcyD,-92712.990,95971
12,-65287,41426,-126344,true,30276,120117.2,-55255,-0.0153,10223.610,-89167.41,true,45755,-57902,120269#vrTkzMgPi7,-66713,52194,71722#ck9MlPDlSqHz,16565.870,54336
13,-25940,-30143,46845,false,-109247,-31553.52,76460,-0.0049,125998.360,-130243.77,false,81806,-20532,47199#ysGP20tCTe,-87456,99563,15543#M0iOPmp5N4jQ,68868.810,119086
14,140460,48825,116451,false,14711,-50958.64,-80844,0.0468,109311.980,-135918.67,false,68703,109607,22625#zuybf84UJ7,22206,31162,129949#3mKYKOZIyWG6,-35203.210,-141897
15,150133,-97557,148310,true,29847,52081.69,89879,-0.0741,-6106.450,-101787.69,true,-58514,-138637,5980#7LjZtBtS4g,45476,12411,49402#AOLhpRr6a9SQ,-77931.010,81284
16,125099,116723,-154133,true,-8365,8742.53,-102381,-0.0248,-108987.540,24313.83,true,77332,79951,143939#Q1I0zPzQz1,10334,115867,99712#DBaol5Z7TZ8m,163690.750,-53616
17,-96464,-124128,-114856,true,34590,146261.75,17653,-0.0751,-13573.490,105334.32,true,81597,-81921,151094#F9YsmB2MA1,139290,150994,144925#VqPoIj73ECZm,41214.410,-150762
18,10895,110319,-95989,false,-47478,-102698.4,-72305,-0.0829,-47524.810,-124788.84,true,-8907,-104607,37241#OvvGUJEIN3,-46126,35745,48276#AZPrZHnARpck,-137187.400,100047
19,166752,-32473,-69778,true,-109284,151310.62,195457,-0.0625,-145779.640,-125473.35,true,25916,73439,86766#ikCEsUWb0m,192559,-125521,143976#8YQTtAnIvJmh,102371.000,134406
20,146521,171482,123498,false,-66042,-119339.32,135120,-0.0122,87126.460,172139.88,false,9960,66139,160608#XAk7zZzqBr,-201199,-6324,39145#bSDhtVOkOwoV,-96965.590,113515
21,-25568,-128846,140367,false,-171079,-94673.89,149264,-0.0618,121280.290,84792.98,false,-9427,89611,64686#OeRMkJHMtw,-2438,69833,41262#whALJ1r1Hq5B,146630.660,87362
22,-120204,-161294,143075,false,-97599,-214925.33,33245,0.0102,106012.650,-159996.53,false,-158740,153571,200215#2hQK0yvnkI,6617,-142287,163819#FFmthTuDHNRE,149451.720,36386
23,-220692,116073,123923,true,134872,-41255.2,179988,-0.0110,1577.780,170045.71,true,-126143,181609,150734#I5PmWhmkor,223797,-65132,16880#kn8O3OxejzBx,68296.320,208684
