233,2043,-1129875,2015-01-16 01:43:44.000,-852148,904138,-49.530,-1790985.500,1240955,1958044.6,-1720552,2144289,-1706707.5,-353771,1041824.0
234,223,-1241464,2006-03-20 06:59:07.000,-1751518,-1187309,-73.310,1948230.080,722603,-666836.7,-897646,-571163,332895.8,447550,-797360.0
235,1300,593161,2012-10-28 03:46:44.000,-1125925,-209378,-70.140,175370.350,1339263,-1224800.5,-1832656,129931,-427471.8,-299504,1099168.0
236,1379,-161119,2015-02-05 01:12:12.000,2044381,1009187,15.116,-1413144.640,947776,1827677.5,2323918,-1804900,-921186.8,-2182897,-2277392.0
237,2116,496062,2008-10-12 12:27:43.000,-556315,785571,33.260,1841468.940,-2088993,-1627321.0,-2333199,-73590,348768.7,-376134,2101872.0
238,160,39918,2007-07-06 00:35:46.000,-1255886,-558780,126.290,2237634.500,-58969,-64993.18,-1669752,924768,1652471.9,1063669,1728672.0
239,1928,-2332407,2010-10-14 23:06:51.000,-1258812,-580251,67.860,907139.430,-657685,-73017.38,140250,1135652,-1393650.1,-471930,-1402656.0
240,2183,1591011,2015-08-11 04:42:49.000,394363,-492296,85.900,-723300.800,2089950,96502.16,1453094,1045988,-965054.8,1390661,-2071072.0
241,1073,-2293211,2008-12-04 07:05:37.000,101072,-884899,-100.250,1462821.730,1117716,2397352.8,-2302538,235601,-1359636.8,-1083718,-239408.0
242,1217,2040257,2013-01-16 02:42:09.000,-2387879,1712088,-4.202,-1997506.520,-1799435,712471.0,-96703,1218242,-200913.3,849282,-916608.0
243,2029,1791322,2014-05-01 14:30:07.000,865629,1465381,-45.264,-907779.500,259971,1668513.6,-1548971,-63449,828332.8,201797,1214464.0
244,677,-473648,2012-06-22 02:03:26.000,1080403,-1066825,77.640,1278220.920,-991560,-1312661.0,1887927,469995,1728686.3,651412,1272256.0
245,1721,-1577337,2004-12-15 07:35:10.000,671442,485057,54.840,2098130.400,-1552051,134535.88,634660,2185666,-2130368.2,-2047912,1676032.0
246,1171,1058057,2019-12-23 20:03:20.000,1274726,844746,-39.040,-1618468.780,1383726,183503.52,2385546,1406467,-275128.4,-530930,-849904.0
247,356,1115595,2007-01-19 07:26:51.000,-1751523,-1903149,8.089,-882355.620,-646455,-191382.69,-273035,-1174662,1271498.2,-2442934,509856.0
248,311,118045,2012-05-08 18:44:49.000,-2273154,-923887,-13.636,975602.640,-1245700,1646445.5,-990169,1458783,-534920.7,1279282,-2110064.0
249,1215,1220242,2008-11-25 02:18:34.000,56466,-1806139,112.040,1508333.380,-1197526,854253.6,44941,670908,1290639.6,-1111792,-1797664.0
250,874,-394070,2005-12-30 21:39:50.000,-1271506,-1810926,86.070,-1252277.000,1846314,-1276764.4,2163430,-1982460,2049777.0,-704476,1925232.0
251,1800,2477953,2009-10-25 04:10:05.000,192562,-359876,128.680,2481712.840,-323116,1248445.8,-1230894,-1337794,1322068.4,-2411933,869312.0
252,1242,-790760,2019-12-21 22:23:42.000,-742973,1322464,-22.600,-505277.000,-1740099,-33495.98,-72402,-799238,2090206.5,-544445,786784.0
253,1197,1729605,2015-01-16 09:04:15.000,-1193434,-1213139,35.220,2245719.050,2184684,626890.0,-617428,-1711002,1688505.4,-1748333,1484176.0
254,1956,-1994454,2005-05-14 10:27:29.000,1693204,-867856,-66.900,946089.740,1120012,-2201737.5,-739834,373825,-538827.4,-1325652,-71440.0
255,2305,1345765,2007-10-18 16:46:38.000,887436,1186355,97.200,2286050.750,-1133875,1398175.1,731121,-2116895,1539540.1,1890383,439744.0
256,1061,-816285,2003-04-24 20:11:21.000,-2004279,1564898,41.270,1530707.040,1415438,-1442794.9,977274,-2006435,-1163355.1,873761,-438720.0
257,2129,2158464,2019-03-20 22:17:23.000,-2254437,-1387182,57.990,-1943907.340,-2031353,-1017612.7,167850,90388,-1614692.0,821171,2480752.0
258,1623,1220960,2020-02-23 12:32:02.000,-1542551,979299,35.530,1391222.580,2067024,1893158.1,-1192992,-1206235,-1655795.8,-1603250,-2002000.0
259,1405,-1181270,2003-08-08 00:51:43.000,565916,-1523788,112.760,125575.600,-765537,2494297.8,-1374158,2219838,824994.0,726213,1421184.0
260,1325,-36334,2008-05-25 06:02:48.000,1443541,1060254,50.710,-2379842.400,2098888,2361382.0,-957453,1748488,-1578004.7,-300561,-2225952.0
261,1268,2529826,2006-11-02 22:34:27.000,-297445,-1926143,37.850,523413.410,-1675320,-2262665.5,1239980,2224635,92072.3,-1575171,376400.0
262,2221,-336934,2004-04-07 20:42:51.000,973023,-88884,-39.710,2241468.440,886892,913660.75,1687643,-1857499,-3112.2,-1681853,-830832.0
263,1404,-1936523,2019-05-30 05:04:35.000,-1117303,-36729,-146.100,-2304589.500,1762144,-1668343.6,980340,574769,986614.7,2111434,-1851392.0
264,2365,456376,2011-03-26 03:18:23.000,1379607,-1829815,-27.530,-1849363.760,-528352,-1767122.2,403556,-2475032,-1820387.3,762160,-1347568.0
265,365,-291384,2008-08-13 20:54:40.000,768581,-2536482,-26.965,537723.150,-199528,-884218.0,29284,-148185,877221.6,1781009,-1694096.0
266,610,1920690,2015-12-15 01:12:45.000,-731564,-1195427,-83.670,-1688027.920,867547,1068478.9,733719,2597960,-1125201.2,-160168,738416.0
267,8,2057693,2006-06-13 04:24:27.000,-1019877,-2339420,90.650,76766.040,-544218,-1504294.9,603993,-1142387,-746968.6,-1725735,1620288.0
268,1782,-1739974,2004-02-02 17:56:20.000,-1922149,230010,15.420,-1368241.280,2599782,1736130.2,-346633,-1706912,-1553365.1,-1387566,1057888.0
269,1692,448790,2015-08-16 20:24:42.000,-978421,2410289,72.610,1415902.140,781519,816252.1,674102,281428,1738142.9,327661,-2280880.0
270,367,2471648,2009-09-04 13:56:14.000,1633368,2191952,10.510,2573072.000,-2535411,-2526598.0,-2636873,-1040116,-1107656.0,451494,-43168.0
271,1310,-961198,2017-06-20 21:28:23.000,-949319,1807205,-50.320,865353.410,1636132,1634727.8,1691011,2207890,-2160567.1,1958482,2263616.0
272,21,96387,2012-08-16 00:51:28.000,1333759,1310034,74.550,899288.960,991766,386433.53,1476925,-609011,-2421793.3,865020,-2330608.0
273,1708,1067468,2012-01-08 00:10:54.000,1039356,1657302,103.480,-421940.790,-2280665,-509648.84,-1334053,-360413,-225389.7,531716,-1864240.0
274,45,1846699,2008-04-05 06:57:58.000,-2125933,-1470343,-59.480,654669.880,1417119,-1505963.8,1059592,-2710333,-752973.2,2390751,-1641104.0
275,1926,-1898038,2008-06-25 15:26:20.000,1006743,618577,-135.690,-2530615.750,382000,1487045.8,527592,294741,2256617.5,1051484,-1407440.0
276,2146,-1044141,2019-04-22 17:12:51.000,-1638132,255796,90.180,-1148004.120,-2060757,2036304.2,2576260,872120,226428.3,1741722,1784272.0
277,289,-2431289,2007-04-18 07:00:24.000,1413490,2217010,-63.870,-2403780.990,1823498,-1898877.8,874417,-1411277,2052427.5,315889,643088.0
278,1099,581823,2019-12-06 10:38:54.000,2782160,-1807431,56.530,-2171526.860,1140893,2196738.8,-2650647,-2006048,598031.8,1879594,451808.0
279,2186,1671234,2007-05-15 05:09:39.000,-244313,-2241563,-121.170,193893.750,2100538,-256231.62,-969528,2220504,1235517.5,-2654458,614464.0
280,1811,1282467,2017-04-23 06:19:01.000,-88173,1146050,-50.690,-2307868.800,2302733,-514233.88,1336905,-2397081,1783518.6,480500,-1790896.0
281,679,-2032166,2010-04-10 06:31:45.000,-376248,1167147,26.420,-1733096.500,1761642,-1030070.94,-695836,1902279,-2506235.4,-1480068,-1690960.0
282,280,2396202,2006-10-16 23:19:08.000,1318824,1432207,81.790,-1227525.940,-2095832,-1564226.0,-2529647,-975387,-1196740.5,1142814,1441696.0
283,1933,-1373825,2015-03-15 03:46:14.000,-1035411,1096861,-64.530,-2176160.500,1507530,2379644.5,-2088125,2604064,-2074314.5,-430646,1267424.0
284,1153,-1507889,2006-08-24 18:55:40.000,-2126118,-1440017,-88.310,2364086.080,876553,-807636.7,-1088325,-691851,403978.8,542219,-966160.0
285,255,720636,2013-01-19 07:06:26.000,-1365997,-255688,-74.640,212998.350,1622938,-1484800.5,-2222763,158106,-517650.8,-363804,1331168.0
286,106,-193728,2015-04-03 15:01:41.000,2478081,1224818,15.666,-1711956.640,1149701,2213277.5,2815235,-2189050,-1115581.3,-2643675,-2758192.0
287,2374,601087,2009-02-18 08:44:13.000,-675203,952203,44.260,2228199.940,-2531743,-1968921.0,-2824179,-90765,420932.2,-454034,2545072.0
288,82,47068,2007-11-26 07:16:39.000,-1518661,-676822,147.790,2709222.000,-71444,-76993.18,-2018490,1121143,2001181.4,1286894,2092672.0
289,517,-2821982,2011-01-29 07:39:23.000,-1521037,-701635,82.360,1096932.930,-794960,-87417.38,170075,1372989,-1685949.6,-569480,-1696256.0
290,2396,1921311,2015-10-02 02:59:20.000,476913,-596648,99.400,-874719.300,2525400,117302.16,1755362,1265538,-1166159.8,1680036,-2503872.0
291,1629,-2770999,2009-04-10 19:48:46.000,123760,-1067674,-120.250,1766348.230,1349891,2894952.8,-2780856,284726,-1643504.8,-1306643,-288208.0
292,1812,2463779,2013-04-07 03:14:19.000,-2879379,2066219,0.248,-2410459.520,-2169285,860471.0,-114905,1469192,-240458.3,1024432,-1105408.0
293,1184,2159065,2014-07-07 02:13:08.000,1042379,1766853,-45.269,-1092704.500,314771,2011713.6,-1866296,-75667,998254.3,242797,1465664.0
294,2087,-569223,2012-09-17 15:51:53.000,1302953,-1284581,85.140,1538392.420,-1195285,-1580661.0,2275111,567445,2084696.8,786449,1532256.0
295,1964,-1898387,2005-06-06 03:57:51.000,809442,584443,71.840,2526786.400,-1867901,162535.88,765178,2629966,-2566096.2,-2467462,2020032.0
296,881,1272957,2019-12-26 09:40:44.000,1533126,1016095,-44.040,-1946915.280,1666501,221103.52,2872373,1690367,-332540.4,-637255,-1021104.0
