2786,499,1864,10174727,9904189.0,1.186409062E7,458610,17494261,-13451084.020,3172415
2787,679,1395,-17839681,-2.4355742E7,-5789067.54,2752020,26285494,-24211313.410,-7573049
2788,1038,1242,23529397,-1733927.4,-1379576.99,-10269794,-11647568,9605358.640,18428583
2789,4634,1809,-4080883,-2.7213904E7,1.473052737E7,-12409387,6607922,-21046730.700,-19965261
2790,3234,57,6220152,1.6793962E7,1.870363734E7,-17225443,-27734407,-26974477.880,23994153
2791,3947,188,6904351,-1434864.2,2.273289363E7,2870652,-12600851,2208689.020,-26838346
2792,2789,2177,-16881603,-1.232349E7,-4603923.22,-2464772,-25601183,5238195.680,6360581
2793,1452,1855,14608908,9199122.0,-2.627163022E7,-18400181,-11011863,-17361317.990,5087998
2794,3343,1471,15373498,6568355.0,2.195740798E7,14262168,1609101,-24065133.600,26695280
2795,810,1245,11906063,929438.6,-1.011297941E7,8057034,-13433620,15524496.160,12882494
2796,4187,1099,6993911,3614589.8,-1.251945898E7,10398451,9647400,18150770.550,-20117348
2797,3763,636,-8516214,1.3651935E7,2.035563808E7,740817,-24685802,18246850.960,-19844959
2798,3318,2365,-26990705,1.2257794E7,2.443336619E7,27250509,-19708526,-25692779.020,-8322195
2799,3118,914,-20300444,-2.3687856E7,-1.929518418E7,12651482,8046018,9681114.020,-26579936
2800,3478,1807,14370465,1.3615015E7,-1.992611034E7,-22673432,-3584801,-20593573.250,20294332
2801,383,2330,-24300443,-2.7077866E7,1.071228272E7,22078839,-10301466,19278449.370,4094767
2802,4087,2273,-22859530,-2553927.2,1.645449397E7,14909765,21148345,18751597.990,-23540214
2803,631,597,27194363,-2.237362E7,1.090041516E7,-16700883,6195316,3798388.280,-12646063
2804,3384,1107,-11258928,9104182.0,-1023436.48,10094877,-11723678,-23907973.980,-26996702
2805,750,1521,-19212721,-8160528.5,-2.751053578E7,-15897011,-5217909,119448.880,-22018783
2806,4120,2006,-18190341,5347741.5,-2.307274184E7,-24849949,16666726,13883125.200,-24375023
2807,2628,949,26824819,1.1992208E7,-5084715.98,-6593335,-20195451,-13933297.120,8592010
2808,1481,1707,-11449467,-2.2817428E7,2.071188607E7,-23694152,16434326,-7801299.590,-18788336
2809,1575,288,-20477512,-5841084.5,-8715092.35,14692202,-25776368,20739503.060,-17393035
2810,192,1791,-9245825,1.874077E7,-1.286571995E7,-20484719,18244573,-19673627.470,1711794
2811,3161,204,10357710,-2.12707E7,1.834484108E7,-13106464,15977903,-21002308.180,13046411
2812,3012,2381,-12120083,-1.421291E7,-6606378.31,1328692,-27770543,-10700856.230,7870101
2813,2387,2246,-20982170,-1.4633664E7,-2.691640861E7,4547772,-1900541,26900603.590,26308511
2814,1001,634,10067948,2.2958516E7,4454433.69,-19253285,-25762667,-6391721.480,-17278784
