313,1,802,7,146,-939115.56,3083176,736666,0.27,-2152520.2,-1203749,1338261#V5BWvJ0lw,-2118352.0,22701,-1114961,2190862#15NDrIJf9m,-1708880.0000
314,1,1927,1,33,2768005.5,-2226316,2991097,-0.34,2037901.1,436523,2743183#iocE0hRoW,403744.0,-1083606,2273121,2634885#N1OEHFU7bO,126112.0000
315,1,908,8,40,-2401414.0,-2188721,-1302540,-0.40,1040038.9,-2727099,2181314#FPeizFNqo,2629408.0,-2926251,-787928,2284993#sVAp7QSLOX,-1751312.0000
316,1,1619,1,156,1747905.2,428422,732569,0.29,844191.0,705555,1534826#3FUoeAo9q,1252864.0,-2426874,-3049452,969516#pkHceBrxiL,-1247024.0000
317,1,1289,1,62,-1888811.6,252425,1040156,0.24,-180129.4,2908143,1704192#v38pOOvH8,11776.0,-2156645,2578767,2515019#TPL2EE8DXT,213951.0000
318,1,1587,3,130,285620.28,-1965745,113618,0.38,2612445.2,-2606549,2761049#H2WpslLUk,2342512.0,-2565923,-264724,2654140#qdlYQCgkVD,-1491880.0000
319,1,1539,7,145,1250545.1,2410289,2162432,-0.30,101385.5,-952779,2400851#VBJ0CGlXp,2242240.0,-2504664,-193961,2382290#7kGJs63wwx,889272.0000
320,1,995,9,41,-2460641.0,-2647847,-1242538,0.38,-2570282.3,2572522,2418862#yizegnuGu,2179024.0,-2800862,-3184633,2372302#QGpZFUFAvJ,2296272.0000
321,1,1325,3,13,3058384.5,1712590,-1792642,-0.25,2476109.6,-513059,946356#zc623tftB,1242640.0,-1246517,-2478082,648263#e4E1PM4KMR,-2262000.0000
322,1,655,4,2,-1227830.4,1919187,-2368664,0.39,-981868.2,-2475010,2519696#F3RmR8D8l,435792.0,1093935,-1969946,1290939#nQmCxO4OmB,1561708.0000
323,1,129,3,66,-731463.75,-2771755,816797,-0.34,-926052.7,2961063,1014770#7YmvkPhqN,-2015408.0,2902971,-75064,3146404#h8swkVopqF,2116656.0000
324,1,770,9,105,2779394.2,-660020,575694,0.32,2219398.2,3090957,762490#9RSzoI9M9,715568.0,838687,2378219,1778550#7S5ggbCmKo,1713840.0000
325,1,87,8,116,-800015.0,278740,409320,0.34,-499388.9,-1974622,2908090#zIvUd07Ur,-2970272.0,1705207,2839107,1514651#6yygBhGlG4,2326016.0000
326,1,564,5,125,-849521.94,116298,-1998078,0.31,1538828.7,3248831,2093803#MJkZXCnnz,-3107216.0,-888792,3054130,2108157#8orjuzcLzU,2691872.0000
327,1,1605,2,114,-984547.44,-2754974,-2660199,-0.27,-652128.2,-3181759,12840#gqzTTJmeA,22496.0,3237077,-13097,649589#jWms570tNz,-1244164.0000
328,1,1882,5,26,-2571494.0,-296859,-477221,0.25,-1094845.7,-2905754,210081#keZ8orFaV,-2782448.0,590380,1244687,586190#OGW9szNcEK,-2358368.0000
329,1,671,2,66,909114.2,521547,2099700,0.28,-673650.0,-1664567,2881792#t4193A2u3,654640.0,-2068078,-1053508,2751996#QI7kfLGPld,1452912.0000
330,1,2023,8,160,-720293.0,-674795,444222,0.42,2529573.1,2151415,873228#BRFEl8e8o,-767168.0,55768,-1865694,541931#F1auuZnQLk,-2014096.0000
331,1,2062,8,97,-3285909.2,3129256,-671857,0.24,1934543.9,-2958997,47451#Dwfy7nhCq,-3084864.0,-761479,-1493377,264865#oUC1AYaOC7,830992.0000
332,1,555,3,98,-1770884.9,-923836,-2532078,-0.34,652381.2,-1286034,3319593#kAXKMFzB7,-491664.0,-1546472,-1932714,2727697#LdLoyiSnNx,2599728.0000
333,1,2166,7,64,1320676.1,1675341,-364028,-0.38,633480.7,-1581443,836890#vLqZtPVI1,2141424.0,-308463,1640864,337334#I90gPU7wRb,-3263216.0000
334,1,879,7,101,-2639512.5,-2000840,-1016664,-0.30,-708771.6,721488,2334760#mZ8Xlrr9i,-2379232.0,-398991,-1660791,480147#7GHvLIx7fQ,-3122160.0000
335,1,337,5,111,1505331.8,3042447,2124323,0.31,-519876.5,513742,266941#EmeLXAFgX,2549376.0,-1013390,2928163,321290#7kGJs63wwx,697408.0000
336,1,1084,7,7,1256352.2,-2000403,3002382,0.32,2568525.5,-217127,1316587#slzOklH0s,-1309760.0,-2319384,1046905,1795212#EvQiT4pVVo,-739056.0000
337,1,1405,5,37,3235448.2,1093711,-1553492,0.38,-2159565.2,-57323,1855538#xlgYz8DeR,2124368.0,5267,2478313,2841747#AO9ftkzUuS,571080.0000
338,1,1613,1,83,2682300.0,-2636955,-1785050,0.39,-1368470.6,-1418359,1446656#0sqswlQb7,-1194192.0,-1841087,1815050,828016#ihkgBhRkFl,-2415853.5000
339,1,540,3,128,-2899578.5,519549,1576777,-0.34,-212376.2,2745251,2611784#I301neSlQ,-1393872.0,-2236771,-2921655,604892#7mfsRlLjBf,-858792.0000
340,1,650,3,164,-2689641.5,1746331,-2949863,-0.31,1339745.2,-3077234,2441843#IneYjlGGk,-1243792.0,2382115,632284,2185683#tXxYoXvT32,3152864.0000
341,1,282,9,166,-515044.5,2098131,-281142,0.37,3045693.6,-2521766,3074527#2tMb2oOyP,-2021616.0,-1529250,-3363197,2201654#AALvYwbnPH,-1999843.0000
342,1,1415,5,103,488944.2,-2491901,471392,0.31,143359.1,710015,2611426#l16veD88x,-2001808.0,783689,116141,1491656#X7CTrd2zQ3,1027824.0000
343,1,1734,1,68,-266469.88,2413288,2679716,-0.39,1480439.5,1819350,1128555#t8rkH8F1D,-3092400.0,-797637,-2251171,52683#tXxYoXvT32,-1408496.0000
344,1,289,5,64,945837.94,2509062,2485598,-0.29,-2935919.8,1899797,3259014#2hQgpEGGK,-1509024.0,-3309613,2757405,2283254#URq9TPxXf7,-1796432.0000
345,1,511,1,30,-1786994.5,-112117,-1019321,-0.27,-891883.6,342224,1576809#4BzbknwDt,-2094064.0,1678945,-3336155,1566060#ZZVMIrEALX,144437.0000
346,1,2181,7,32,1125427.8,1194825,-1446338,-0.28,-2681744.5,1669025,2683420#eWSbquC7y,795360.0,-1463375,2110076,917305#uHj8zW1uBX,-253024.0000
347,1,1249,2,21,-2427621.2,1524585,3027514,0.38,-1695445.8,-432418,1300663#Ytljzcoqd,2508896.0,-705066,-1566681,2161850#DeZKfbE4jB,-3294328.0000
