105,1,2217,7,80,989155.8,829087,-1030004,0.19,436852.1,314066,966386#Xp2MvXxQD,-876784.0,164313,289336,413615#dAinBBaE4a,263280.0000
106,1,2439,7,87,466757.9,447124,-576155,-0.17,1030590.1,878586,996800#BzljFPrc7,771232.0,-429643,-860370,957778#7GF2lrwW4P,-827052.0000
107,1,1431,5,53,-1010480.94,-593470,600136,-0.19,281631.2,301086,924356#zc623tftB,-403888.0,922653,-100610,406338#gq3Dbc484e,970392.0000
108,1,378,3,120,-156023.17,497996,417310,-0.14,-544289.0,-428417,712067#VwGGb9FxD,-494432.0,844090,928757,850247#xceCoRkpub,472080.0000
109,1,1757,9,57,690352.94,-829516,-636853,0.11,-216989.0,273134,77276#7Vu6UTHoe,-425632.0,741319,921189,507593#60lRB7DBu1,-354444.0000
110,1,1040,6,22,525504.7,76578,-963356,0.12,387143.2,-156064,1001571#yYfOxOYtQ,-866656.0,-635147,-676506,827272#DMWZzPdGpS,-645376.0000
111,1,1110,4,103,-260821.62,-353004,395847,0.15,-575505.8,880222,1017309#Sbe3Th1oT,208256.0,-791590,-211187,794969#vdfR62EpYb,452728.0000
112,1,190,5,171,-762188.44,-647402,475507,0.08,851209.1,645869,299166#KE8pOeTNY,569040.0,-637731,-136308,1060762#1Kf3Xt6P2L,-298192.0000
113,1,1702,4,55,-340715.53,1106816,263466,0.07,-776086.2,-439749,485539#zWY8L5A3R,-771152.0,8177,-407551,796416#vDpF5Ud807,-611280.0000
114,1,1627,4,120,1004805.6,-808022,1085097,-0.14,733637.1,156073,999927#zF4CKDbPR,150944.0,-399206,828703,957569#LQcIkUVQjZ,42912.0000
115,1,1708,6,78,-875014.06,-796269,-479540,-0.20,378594.9,-1000699,797848#vyxlf3OSS,955808.0,-1063951,-288536,836555#sGzMVQbCTz,-637712.0000
116,1,319,5,17,647105.3,153460,267169,0.09,307111.0,263855,565648#DGuLjqI3y,465664.0,-889674,-1114068,358468#Yc6YYL4q9g,-456624.0000
117,1,1089,1,178,-701611.7,98969,385406,0.04,-69289.4,1079143,631488#BKdTSKlj9,2176.0,-792645,947359,930821#1fFUuoimSW,77351.0000
118,1,87,2,169,106420.28,-726665,43618,0.18,969191.2,-966549,1029891#VzrP7sar6,864112.0,-958123,-93902,987282#Mf8HfenrED,-551880.0000
119,1,1039,4,154,469745.2,894893,800458,-0.10,36385.5,-350379,900623#Hjz0acVMD,840640.0,-931864,-78279,892034#dk1aQ5NBNa,337272.0000
120,1,295,6,14,-927841.0,-987115,-465538,0.18,-969422.3,970752,911642#VUxJbHLU0,822224.0,-1047662,-1194527,890856#XHMIQCT0Et,856272.0000
