304,3090,341,1903,429923
305,3141,1095,756,434457
306,1005,687,1653,-2178493
307,615,1495,219,-1305611
308,1077,1516,1988,-238236
309,2448,493,2391,2989816
310,4016,433,452,1713349
311,3827,1171,154,-2873178
312,203,1125,1118,1099729
313,3494,534,1034,1395955
314,729,1189,1835,1574605
315,3332,142,1169,-2768605
316,2937,147,1425,-376874
317,2216,1535,2049,-413874
318,2311,997,1465,2046028
319,1400,971,1891,1267933
320,276,1042,1927,1901486
321,3876,1478,1084,1027576
322,2462,538,180,-1675612
323,891,1453,917,1688851
324,4380,1440,1914,2250338
325,2255,931,671,972941
326,959,1012,1812,1610042
327,32,1427,873,-596204
328,3368,936,107,50111
329,366,797,1086,-3177825
330,2678,725,2071,-598374
331,1625,679,1819,143003
332,2839,1604,522,1203703
333,1303,551,278,-858476
334,2994,497,2309,3278120
335,2518,1211,1136,1994083
336,871,1407,1018,-2299302
337,490,705,830,-2700950
338,798,1390,1648,-256444
339,1247,961,1352,1291719
340,2811,163,1975,559837
341,3902,937,1461,-2778948
342,257,438,1303,-2346575
343,3838,709,78,377998
344,1154,1044,1839,896583
345,2108,1183,276,3294290
346,2811,1177,539,26424
347,4491,1461,1644,287805
348,2924,1195,1938,-400995
349,2564,819,1611,-343534
350,3291,822,832,-211200
351,3924,1160,1189,3402438
352,3436,988,950,-2484485
353,2016,743,2041,-323526
354,1180,703,560,500200
355,4555,568,1458,505917
356,352,602,1769,-2534423
357,3782,952,1171,-1517113
358,3957,1539,1667,-276286
359,1568,609,2329,3472410
360,2056,1103,570,1991196
361,186,61,1395,-3334406
362,2653,1342,1058,1277334
363,3029,1119,1012,1618357
364,2314,1574,1140,1824482
365,2942,413,2069,-3206606
366,2157,1544,285,-435078
367,4356,852,1602,-479549
368,406,1191,1485,2368284
369,2,323,893,1466679
370,3116,601,616,2197891
371,2158,524,1096,1186359
372,2769,986,319,-1936825
373,2791,734,945,1950533
374,1788,557,1051,2596471
375,735,894,1754,1123017
376,2030,189,350,1855985
377,1715,1003,1348,-687370
378,1158,204,116,57647
379,1471,451,1644,-3661026
380,2928,996,1332,-687744
381,2870,1556,595,164200
382,2969,658,798,1385087
383,4298,252,1354,-988810
384,3279,978,1483,3768259
385,4343,997,685,2290604
386,1343,68,2125,-2641560
387,4193,96,348,-3101065
388,1118,463,2010,-295255
389,322,617,1603,1481375
390,3081,741,1203,640701
391,654,1365,1147,-3184976
392,2420,458,896,-2690075
393,1453,947,2026,432127
394,2559,554,2039,1026339
395,843,1113,1227,3771456
396,3241,794,635,29304
397,4572,232,593,329674
398,1109,1336,2054,-457297
399,3794,778,2149,-391614
400,1621,512,231,-242576
401,339,340,366,3885957
402,1069,767,992,-2836303
403,1799,163,2225,-368082
404,3915,1065,1615,570477
405,1324,41,2159,577376
406,4345,517,1884,-2890352
407,2305,409,2123,-1728614
408,2192,1561,1346,-314336
409,688,725,2268,3955004
410,96,150,688,2269043
411,1189,575,238,-3795635
412,458,1559,998,1454938
413,2564,81,990,1840759
414,3899,334,445,2074360
415,2552,683,571,-3644607
416,1377,1316,1543,-493282
417,1851,169,1155,-545225
418,3146,1385,1505,2690539
419,3249,1299,2293,1665425
420,1311,160,1703,2494295
421,441,1193,1108,1345142
422,3077,1434,459,-2198037
423,46,14,973,2212215
424,3840,1298,188,2942605
425,3860,857,439,1273093
426,3101,990,1285,2101927
427,3397,579,1823,-778535
428,3593,1096,126,65183
429,2576,105,2202,-4144227
430,3178,1267,593,-777115
431,4115,809,1769,185396
432,3099,1336,1074,1566471
433,2648,1577,31,-1119144
434,3564,1460,657,4258398
435,1523,783,235,2587126
436,1814,353,834,-2983817
437,3250,1110,2264,-3501180
438,1438,1160,2372,-334066
439,4042,273,1853,1671032
440,3351,1319,431,721565
441,2052,169,833,-3591003
442,4582,478,489,-3033576
443,3713,1185,1576,486256
444,3964,64,2239,1156095
445,4223,1044,2179,4248622
446,3671,411,730,32184
447,8,628,1941,371543
448,3939,1477,2171,-513599
449,379,737,289,-439694
450,4596,202,2028,-273952
451,1399,1144,1941,4369476
452,3346,546,1035,-3188122
453,1581,1207,11,-412638
454,2005,1427,272,640754
455,2738,1138,463,648836
456,3692,432,2000,-3246282
457,827,1490,677,-1940116
458,427,1584,1025,-352386
459,4453,841,2206,4437598
460,2781,820,806,2546890
461,2193,1089,1479,-4256863
462,2908,152,938,1632543
463,2099,666,968,2063161
464,839,719,2148,2324237
465,2162,954,1471,-4082608
466,597,1089,403,-551486
467,3991,1110,708,-610900
468,1241,1579,1525,3012795
469,1851,651,1295,1864171
470,4151,1343,392,2790700
471,3368,239,1120,1503925
472,3384,258,598,-2459250
473,1946,919,1001,2473897
474,1248,415,1723,3288738
475,2340,820,1522,1423169
476,4172,167,2221,2347870
477,435,155,2298,-869701
478,1383,364,135,72719
479,3681,1383,362,-4627428
480,3428,1538,2252,-866485
481,715,62,545,206593
482,3229,390,1350,1747855
483,998,1278,1107,-1249478
484,3849,317,2229,4748537
485,3348,569,2182,2883647
486,2286,638,1941,-3326075
487,2308,501,1782,-3901295
488,1758,233,336,-372877
489,3117,1553,2104,1860688
490,3621,273,2057,802429
491,3449,597,519,-3997031
492,2100,498,82,-3377076
493,1328,1423,1126,540385
494,724,1198,41,1285851
495,2958,974,732,4725788
496,4101,28,826,35064
497,89,1023,890,413412
498,2124,1618,2287,-569901
499,1609,696,827,-487774
500,2926,1516,1427,-305328
501,2459,324,1118,4852995
502,979,325,1077,-3539940
503,1364,627,195,-457194
504,95,165,1327,711031
505,4152,611,1164,720295
506,3040,347,2115,-3602211
507,3995,947,1629,-2151617
508,3307,1606,704,-390436
509,3573,957,2145,4920192
510,821,1491,924,2824737
511,3196,1603,322,-4718092
512,713,369,878,1810147
513,1634,1252,946,2285563
514,2424,1103,1453,2574115
515,1772,1224,2371,-4520609
516,4462,861,1661,-609690
517,1486,427,261,-676576
518,3981,149,1545,3335050
519,453,3,297,2062917
520,2346,902,1479,3087104
521,1651,908,1132,1662708
522,3692,706,738,-2720462
523,3846,199,1029,2735579
524,3300,1156,860,3634872
525,820,783,207,1573245
526,598,968,758,2593812
527,2117,1355,375,-960866
528,3818,1256,145,80255
529,141,1037,920,-5110629
530,3678,185,1513,-955856
531,1960,939,1719,227789
532,3359,1068,1626,1929239
533,3993,979,2182,-1379812
534,4134,799,1403,5238676
535,528,355,1732,3180169
536,2757,923,650,-3668332
537,1365,1515,1300,-4301410
538,2078,930,698,-411688
539,2192,1209,2354,2050345
540,3891,851,1285,883293
541,202,1025,205,-4403058
542,4262,518,2073,-3720577
543,3588,37,676,594514
544,2129,708,241,1415607
545,1693,905,1684,5202954
546,4531,1269,921,37944
547,170,1419,2238,455281
548,309,135,6,-626203
549,2839,655,1365,-535854
550,1256,1206,826,-336704
551,3519,1128,295,5336514
552,3256,104,1120,-3891759
553,1146,47,379,-501750
554,2830,527,2382,781308
555,921,84,1866,791755
556,2387,262,2231,-3958141
557,2517,404,183,-2363119
558,1542,5,383,-428486
559,2693,1073,2083,5402786
560,3506,537,1042,3102584
561,4200,493,1563,-5179320
562,3163,586,818,1987752
563,1169,213,924,2507965
564,4009,1488,758,2823992
565,1382,1495,873,-4958610
566,3682,634,521,-667894
567,3626,1368,2212,-742251
568,2076,343,1565,3657306
569,3700,979,1697,2261663
570,541,461,168,3383509
571,4578,1578,1144,1821491
572,3999,1154,877,-2981675
573,1101,1104,1057,2997261
574,708,273,2395,3981005
575,3945,746,1290,1723321
576,1669,145,1694,2839755
577,3800,931,850,-1052032
578,1608,524,154,87791
579,1246,691,1478,-5593830
580,3928,456,774,-1045226
581,3205,192,495,248986
582,3489,122,1902,2110623
583,2343,680,860,-1510146
584,4419,1280,577,5728815
585,2353,141,1281,3476690
586,3229,1208,1757,-4010590
587,423,906,818,-4701525
588,2398,3,1060,-450499
589,1267,865,207,2240001
590,4161,1429,513,964157
591,1599,1453,2289,-4809086
592,1780,538,1666,-4064077
593,1203,275,226,648643
594,3534,218,441,1545363
595,428,835,237,5680120
596,316,886,1017,40824
597,251,190,1187,497150
598,3139,276,122,-682505
599,4069,614,1903,-583934
600,4231,896,225,-368080
601,4579,308,1870,5820033
602,889,1507,1162,-4243577
603,929,1091,563,-546306
604,920,889,1039,851585
605,2335,1181,169,863214
606,1735,177,2346,-4314070
