1819,1265,1019,727,7230313
1820,1866,804,965,10793621
1821,3446,451,1444,5791066
1822,2397,986,1967,-9511987
1823,2151,980,1757,9539311
1824,925,934,4,12634343
1825,3105,1445,1987,5475221
1826,574,682,1101,8988317
1827,4057,75,735,-3331169
1828,2098,88,392,276191
1829,1001,161,1040,-17673855
1830,888,735,1483,-3279489
1831,1815,1005,1069,778898
1832,2094,832,1608,6645223
1833,2898,1325,1369,-4768496
1834,2254,326,1509,17982290
1835,1528,1287,2009,10889728
1836,1081,213,656,-12567027
1837,85,284,758,-14704400
1838,1108,1188,518,-1420774
1839,1367,385,1673,6981414
1840,1621,1263,397,2985757
1841,4022,785,1633,-14959773
1842,102,1038,1083,-12651590
1843,1963,1353,966,2001868
1844,1499,960,645,4789263
1845,1318,722,45,17609270
1846,1776,1055,1006,112824
1847,2276,334,1303,1543875
1848,4214,553,637,-2090055
1849,2304,1213,965,-1785934
1850,4286,1266,1986,-1152480
1851,3209,920,479,17908008
1852,2086,854,2225,-13039040
1853,136,1207,367,-1660206
1854,4265,195,1036,2608510
1855,525,998,921,2649702
1856,4002,1300,438,-13212308
1857,1262,902,955,-7862158
1858,2102,590,1629,-1417786
1859,3038,841,484,17950230
1860,3641,106,1712,10326606
1861,2421,865,257,-17171261
1862,1833,1356,1656,6605469
1863,3014,820,352,8290417
1864,3414,117,1872,9320807
1865,532,408,293,-16346636
1866,1982,1215,2055,-2181198
1867,3526,1474,182,-2449814
1868,3641,515,2085,12035949
1869,4512,371,2127,7429059
1870,61,363,2052,11090026
1871,1728,1121,1456,5949849
1872,2704,1434,2106,-9773200
1873,4051,261,1785,9800993
1874,2978,51,1539,12980476
1875,1585,1408,672,5625297
1876,1645,1483,2037,9234260
1877,1095,1275,1210,-3422335
1878,4533,980,401,283727
1879,2106,1439,1598,-18157056
1880,1138,1006,744,-3368859
1881,3060,258,2243,800095
1882,2224,1510,1884,6826607
1883,1248,1026,47,-4898830
1884,2539,807,683,18472429
1885,3353,1073,1558,11186249
1886,1553,498,1763,-12909285
1887,3788,1299,276,-15104515
1888,1428,261,880,-1459585
1889,442,41,1924,7171070
1890,1891,217,2023,3066621
1891,774,1213,1319,-15365801
1892,2265,1058,676,-12995090
1893,4223,1591,516,2055997
1894,2904,470,845,4919019
1895,53,652,996,18086436
1896,2206,672,1102,115704
1897,2357,729,252,1585744
1898,2399,694,753,-2146357
1899,3534,1172,1503,-1834014
1900,2616,956,1385,-1183856
1901,4269,100,2054,18391527
