1393,1778,10249422,2018-07-08 19:59:23.000,4930879,8399237,-45.379,-5161054.500,1520371,9562114.0,-8847446,-344474,4736527.3,1144797,6992064.0
1394,1933,-2671873,2017-12-27 07:37:39.000,6199053,-6075202,250.140,7262165.420,-5677235,-7476661.0,10793159,2711345,9916927.8,3757274,7252256.0
1395,105,-8961487,2015-11-03 20:16:55.000,3845442,2770946,445.840,11957218.400,-8816601,778535.9,3636574,12404566,-12152112.2,-11697562,9588032.0
1396,1695,6000757,2020-02-20 21:23:34.000,7217926,4785784,-154.040,-9172738.280,7887551,1048303.5,13582567,7936167,-1595604.4,-2976405,-4787504.0
1397,1972,6265295,2016-06-14 00:24:17.000,-9876848,-10790441,85.139,-4988384.620,-3659168,-1074582.6,-1583805,-6665187,7226623.7,-13794297,2865056.0
1398,941,706270,2017-12-19 17:01:19.000,-12814629,-5189789,53.064,5535847.140,-7066137,9264046.0,-5565501,8204108,-2985835.2,7199194,-11880464.0
1399,1932,6883417,2016-12-27 11:18:03.000,354167,-10126435,526.040,8440096.380,-6699701,4755053.5,215532,3727608,7218625.1,-6281617,-10077664.0
1400,1113,-2234277,2016-03-03 06:49:09.000,-7134632,-10103496,615.070,-7027646.000,10296963,-7183164.5,12136862,-11117485,11512839.5,-3986864,10738832.0
1401,1154,13807178,2017-04-04 20:37:53.000,1048162,-1989771,634.680,13883778.840,-1779303,6934046.0,-6853727,-7459244,7347907.4,-13500233,4862112.0
1402,1610,-4433385,2020-02-20 13:46:15.000,-4166523,7376857,-137.600,-2768189.500,-9663599,-180695.98,-435239,-4414550,11649834.5,-3021545,4411584.0
1403,21,9563899,2018-09-29 18:48:13.000,-6599009,-6713888,173.220,12477096.550,12070659,3442090.0,-3451890,-9524102,9325344.9,-9722433,8200176.0
1404,2214,-11001829,2016-01-07 12:50:56.000,9348179,-4811666,-296.900,5246871.240,6227162,-1.2137737E7,-4055594,2070075,-2987970.9,-7344464,-365840.0
1405,2144,7430415,2016-09-15 21:45:04.000,4900361,6534016,315.700,12573088.250,-6214287,7690975.0,3991359,-11697545,8452891.6,10396933,2408544.0
1406,95,-4500885,2015-06-15 07:02:20.000,-10986066,8559900,374.770,8451798.040,7754089,-7919595.0,5330150,-10985635,-6391703.6,4761911,-2389120.0
1407,1806,11797764,2019-12-05 06:16:10.000,-12386512,-7629474,356.990,-10625970.340,-11097378,-5599212.5,936050,455294,-8851492.5,4530496,13594352.0
1408,1869,6680010,2020-03-09 15:05:20.000,-8377576,5339466,311.530,7585134.080,11237699,1.0301958E7,-6515905,-6594848,-9078953.8,-8779250,-10944400.0
