910,3721,359,1868,5047513
911,1934,843,658,-8407920
912,1733,481,398,3230983
913,2559,1064,770,4064779
914,1169,931,689,4573135
915,3297,140,2377,-8024617
916,2867,665,2133,-1075322
917,26,1459,1481,-1201980
918,2676,77,1705,5913094
919,3204,1315,1905,3652885
920,1841,622,583,5458340
921,1846,1392,1228,2932972
922,1507,1042,1854,-4810162
923,466,939,1253,4829035
924,1140,588,1150,6403940
925,2595,487,1677,2773853
926,4521,880,1048,4561352
927,1642,1211,1777,-1690190
928,73,272,221,140543
929,4336,1517,588,-8976237
930,1033,729,397,-1670820
931,2630,1459,1519,397361
932,4399,1620,1436,3380311
933,83,211,1194,-2422484
934,1769,1403,1989,9159788
935,1193,267,526,5552341
936,1884,1579,2312,-6406392
937,3115,1511,2240,-7502330
938,4638,10,1196,-722176
939,4082,81,1960,3567597
940,1406,603,2303,1530205
941,2092,1201,91,-7651278
942,2982,678,1215,-6468581
943,3088,317,1872,1027546
944,4079,36,1841,2453655
945,863,349,2102,9020282
946,3326,1453,1685,60984
947,818,1335,1028,790233
948,4369,1263,938,-1076619
949,3389,327,873,-920494
950,1831,350,814,-587712
951,2709,1064,905,9204666
952,2896,1584,1460,-6706307
953,4051,279,1851,-858198
954,1485,175,1230,1343524
955,2943,740,284,1363431
956,1812,1206,757,-6805577
957,4632,932,605,-4055131
958,1357,185,213,-732886
959,298,377,1591,9263538
960,1761,1029,1986,5325360
961,2938,1357,1899,-8869148
962,4183,698,338,3408588
963,2094,25,748,4287181
964,2754,1316,2392,4823012
965,2907,411,879,-8462618
966,2087,438,993,-1133526
967,2166,776,1034,-1267655
968,771,271,1725,6235350
969,1806,667,907,3851631
970,36,181,1670,5754745
971,128,438,1240,3091755
972,1814,1490,1993,-5071375
973,2366,220,1281,5090717
974,3193,1329,287,6750073
975,1075,450,362,2923929
976,947,57,1984,4807295
977,3325,787,2252,-1781356
978,2508,1164,230,148079
979,796,1171,1146,-9459438
980,1283,1000,2056,-1760190
981,3875,712,295,418558
982,4529,674,1712,3561695
983,3078,1536,2270,-2552818
984,2054,260,1163,9649927
985,3018,53,75,5848862
986,2356,240,1021,-6748650
987,2173,902,1758,-7902445
988,313,707,1558,-760987
989,3157,1361,2211,3757253
990,1676,1181,1531,1611069
991,3489,5,2175,-8057306
992,500,698,808,-6812081
993,703,555,1422,1081675
994,839,1170,2041,2583411
995,4243,279,655,9497448
996,3756,1070,1781,63864
997,899,106,2375,832102
998,2554,1404,1054,-1132921
999,4619,286,1411,-968574
1000,161,40,213,-619088
1001,3769,244,82,9688185
1002,529,1363,1502,-7058125
1003,3834,1323,2035,-902754
1004,4220,537,2285,1413801
1005,4357,213,985,1434890
1006,1160,1121,872,-7161506
1007,3155,389,1557,-4266632
1008,4237,207,2290,-770936
1009,4063,493,1530,9746132
1010,4446,76,2104,5603207
1011,3941,247,742,-9330377
1012,1988,915,278,3586192
1013,1629,611,726,4509583
1014,4339,76,1697,5072890
1015,2517,681,1779,-8900619
1016,1307,210,2251,-1191730
1017,4306,93,587,-1333331
1018,3511,465,1745,6557605
1019,408,19,2307,4050377
1020,2876,1364,359,6051149
1021,3056,1107,1252,3250538
1022,2122,314,2133,-5332587
1023,4266,1124,1309,5352399
1024,600,446,1822,7096207
1025,4200,413,1445,3074005
1026,2018,858,521,5053237
1027,362,363,329,-1872521
1028,298,432,240,155615
1029,1901,825,1704,-9942639
1030,1533,1271,1317,-1849561
1031,475,1589,1469,439754
1032,14,1352,1988,3743079
1033,1428,1237,947,-2683152
1034,2339,742,337,10140066
1035,198,1463,2023,6145384
1036,2827,525,2128,-7090907
1037,1230,292,1276,-8302560
