697,50,3130695,2010-09-23 22:25:51.000,-4930998,-5380785,38.239,-2489062.620,-1825343,-536982.7,-785945,-3323128,3601764.7,-6884772,1431456.0
698,349,348220,2014-07-20 07:38:14.000,-6398079,-2593153,12.464,2760046.140,-3523262,4627245.5,-2780516,4098258,-1493974.2,3595769,-5933264.0
699,1391,3436267,2012-01-25 03:44:27.000,172958,-5061907,274.040,4220762.380,-3350551,2380653.8,111694,1867008,3610286.1,-3134767,-5037664.0
700,759,-1114151,2009-12-23 17:56:32.000,-3565773,-5055845,293.070,-3512204.000,5153090,-3587964.2,6066077,-5557035,5752714.5,-1988889,5374032.0
701,1339,6911128,2012-09-23 00:10:31.000,527362,-997661,326.680,6943390.840,-892928,3473245.8,-3431133,-3733144,3680005.4,-6750833,2431712.0
702,1907,-2216135,2020-01-14 15:53:23.000,-2082623,3691574,-67.600,-1390764.500,-4840599,-91095.98,-214382,-2213925,5830930.5,-1513745,2205184.0
703,7,4795198,2016-06-28 13:55:22.000,-3308659,-3365606,89.220,6249301.550,6053109,1728490.0,-1726565,-4768302,4676833.9,-4868633,4112176.0
704,76,-5519079,2009-07-14 15:34:03.000,4688629,-2411086,-156.900,2629004.240,3118462,-6089737.5,-2037305,1037575,-1497187.9,-3680839,-186640.0
705,2242,3726715,2011-04-14 11:25:09.000,2457711,3278918,182.700,6311413.250,-3121862,3860575.2,2006866,-5865845,4244764.6,5219033,1210144.0
706,683,-2258085,2008-01-24 01:28:41.000,-5518891,4302073,171.770,4238960.040,3895780,-3977195.0,2680573,-5520035,-3209230.6,2395211,-1201920.0
707,439,5930364,2019-06-30 09:45:36.000,-6219162,-3829818,174.990,-5341236.340,-5578928,-2810412.8,468450,233177,-4446483.5,2272646,6829552.0
708,1615,3357110,2020-02-29 10:24:12.000,-4217126,2685451,143.530,3814927.080,5655549,5183558.0,-3275871,-3314823,-4560509.8,-4411250,-5501200.0
709,1358,-3220220,2008-04-11 20:59:04.000,1555916,-4169824,243.260,345355.600,-2079987,6821497.5,-3748646,6059688,2257848.0,1987900,3890784.0
710,213,-97759,2011-09-23 02:45:54.000,3946216,2878511,136.210,-6487280.400,5723314,6465382.0,-2605142,4761913,-4302147.2,-809736,-6085152.0
711,1464,6904726,2010-08-11 04:29:09.000,-795820,-5263865,141.350,1435477.910,-4568284,-6179465.5,3375919,6047439,239721.8,-4281246,1038800.0
712,469,-918109,2008-10-07 01:59:43.000,2629023,-251906,-129.710,6096897.440,2393348,2483260.8,4582498,-5044962,-1217.7,-4559603,-2270832.0
713,2180,-5262023,2019-08-20 05:13:36.000,-3021253,-109827,-326.100,-6231514.500,4778044,-4526743.5,2641304,1542719,2682444.2,5729884,-5019392.0
714,1219,1218564,2013-10-07 12:45:39.000,3743232,-4955079,-117.530,-4999854.260,-1418227,-4791122.5,1090413,-6682532,-4930670.3,2047135,-3629968.0
715,2192,-785259,2011-11-23 18:04:34.000,2085731,-6841312,-4.015,1449832.650,-527717,-2396218.0,75202,-388485,2364903.6,4796909,-4566896.0
716,1633,5163390,2017-02-26 10:14:42.000,-1980651,-3233085,-263.670,-4550981.920,2347597,2882879.0,1967281,7008185,-3036747.2,-429043,1984016.0
717,1488,5523368,2010-05-06 01:24:34.000,-2743490,-6275003,167.150,218120.040,-1475507,-4038695.0,1638628,-3054437,-1998225.1,-4632285,4341888.0
718,2120,-4644949,2008-08-27 15:04:46.000,-5152924,627419,-20.580,-3668398.280,6972207,4659330.0,-927678,-4568205,-4147799.6,-3719691,2850688.0
719,1721,1191740,2016-12-03 03:22:29.000,-2616421,6440502,239.110,3794629.140,2095069,2177052.2,1817943,751678,4658854.4,865299,-6089680.0
720,1042,6602760,2012-08-30 12:19:50.000,4354774,5857319,78.010,6865352.000,-6755511,-6724198.0,-7032999,-2763166,-2967290.0,1202774,-129568.0
721,1971,-2571973,2018-03-31 09:56:34.000,-2534219,4801177,-95.320,2301622.910,4346595,4349127.5,4495082,5861440,-5745168.1,5222782,6022016.0
722,1462,244662,2014-10-11 12:50:37.000,3533359,3478935,155.550,2395619.960,2645741,1041633.5,3931050,-1620499,-6416569.3,2298158,-6175408.0
723,2303,2828993,2014-05-06 20:03:14.000,2761956,4374821,260.980,-1130344.290,-6056165,-1337648.9,-3517431,-969493,-607390.2,1416641,-4924240.0
724,1823,4881724,2011-08-29 02:59:58.000,-5622995,-3869577,-81.980,1744398.880,3750256,-3968363.8,2801439,-7148737,-2001102.2,6313401,-4333904.0
725,1280,-4995838,2011-10-27 02:34:34.000,2656443,1623184,-315.690,-6661008.250,1015375,3920645.8,1407261,767466,5940538.0,2761259,-3711440.0
726,742,-2740191,2019-07-25 01:50:52.000,-4316757,664918,279.180,-3006220.620,-5430582,5362704.0,6771268,2300361,580303.8,4574922,4685872.0
727,308,-6367214,2010-12-22 02:02:53.000,3697690,5815489,-198.870,-6308822.490,4772911,-4987678.0,2281202,-3705152,5393826.0,832376,1701488.0
728,2106,1527948,2020-01-03 23:32:17.000,7281485,-4738821,209.530,-5697893.360,2999672,5746339.0,-6933509,-5264386,1572592.3,4937232,1186208.0
729,265,4351209,2011-01-12 00:43:22.000,-648413,-5871528,-256.170,505406.250,5475579,-673831.6,-2549280,5818029,3237621.5,-6937783,1600864.0
730,597,3341217,2018-02-19 03:26:03.000,-239373,2975237,-95.690,-6017695.800,6001058,-1349433.9,3495150,-6264269,4647327.6,1255004,-4678096.0
731,1261,-5302316,2013-02-09 15:02:35.000,-990385,3022461,111.920,-4503521.500,4586404,-2686071.0,-1823253,4962054,-6520172.4,-3839432,-4398160.0
732,1852,6227502,2010-08-17 10:39:43.000,3435174,3717402,162.790,-3184652.440,-5438882,-4048226.0,-6563501,-2535087,-3116121.0,2974764,3738496.0
733,943,-3569375,2016-08-18 22:08:51.000,-2684773,2831363,-199.530,-5642735.500,3906705,6174044.5,-5396282,6742039,-5382777.5,-1122521,3297824.0
734,2334,-3905714,2010-07-12 06:24:45.000,-5497518,-3714384,-223.310,6106790.080,2262103,-2074836.8,-2804441,-1778038,1043725.8,1394235,-2485360.0
735,447,1867911,2015-02-06 13:03:48.000,-3526640,-672483,-115.140,551650.350,4176013,-3824800.5,-5733726,411681,-1329261.8,-942504,3419168.0
736,639,-487209,2016-09-02 19:27:06.000,6381381,3165502,20.616,-4401264.640,2967026,5683677.5,7237088,-5646400,-2865131.8,-6790677,-7085392.0
737,2298,1546312,2012-04-22 23:12:45.000,-1745190,2451896,143.260,5708778.940,-6516493,-5043321.0,-7242999,-245340,1070403.7,-1155134,6533872.0
738,1783,111418,2011-06-07 19:24:38.000,-3883636,-1739200,341.290,6953509.500,-183719,-184993.19,-5157132,2888518,5139566.9,3295919,5368672.0
739,2206,-7228157,2013-09-12 12:32:09.000,-3881062,-1794091,212.860,2805074.430,-2030435,-217017.38,438500,3509027,-4316645.1,-1447430,-4338656.0
740,1910,4894011,2017-01-11 11:27:56.000,1219863,-1535821,220.900,-2237485.800,6444450,304502.16,4475769,3241488,-2976104.8,4284411,-6399072.0
741,1837,-7071086,2012-06-01 14:17:12.000,327947,-2712649,-300.250,4498086.730,3439466,7373353.0,-7085723,726851,-4198316.8,-3312968,-727408.0
742,2371,6275472,2015-04-06 08:03:48.000,-7302879,5253393,40.298,-6127036.520,-5497935,2192471.0,-278728,3727742,-596363.3,2600782,-2804608.0
743,773,5468757,2016-02-25 11:40:14.000,2633129,4480101,-45.314,-2757029.500,807971,5100513.5,-4722221,-185634,2527547.8,611797,3726464.0
744,389,-1429398,2014-11-14 20:07:52.000,3305903,-3244380,152.640,3879935.920,-3028810,-3992661.0,5759767,1444495,5288791.3,2001787,3872256.0
745,1748,-4787837,2009-09-08 19:22:01.000,2051442,1478922,224.840,6384690.400,-4710551,414535.88,1939840,6628666,-6487648.2,-6243412,5116032.0
746,669,3207057,2020-01-18 12:17:21.000,3858726,2558241,-89.040,-4902933.780,4211476,559503.5,7253816,4245467,-849248.4,-1594180,-2561904.0
747,16,3354595,2011-02-20 05:25:44.000,-5284273,-5767189,41.589,-2667585.620,-1956330,-575382.7,-842935,-3561847,3860683.2,-7378309,1533856.0
748,1419,373795,2014-10-17 11:44:10.000,-6856404,-2778627,15.364,2958317.640,-3776325,4958445.5,-2979444,4391533,-1600535.7,3853157,-6358064.0
749,1944,3682492,2012-06-01 14:34:00.000,185901,-5423659,292.040,4522143.380,-3589776,2550253.8,119111,1999908,3868024.6,-3359542,-5397664.0
750,1812,-1194160,2010-06-03 06:51:43.000,-3820691,-5416391,316.070,-3763307.000,5520509,-3844764.2,6499705,-5954210,6164152.0,-2131601,5757232.0
751,2353,7403703,2013-01-19 05:03:54.000,564562,-1068526,348.680,7439132.840,-956241,3720445.8,-3675604,-3999294,3941998.4,-7232933,2605312.0
752,1715,-2374510,2020-01-17 07:10:01.000,-2231473,3954809,-72.600,-1489152.000,-5185099,-97495.98,-230157,-2371113,6246566.5,-1621445,2362784.0
753,1207,5135820,2016-08-26 09:07:43.000,-3543684,-3604769,95.220,6694144.050,6482934,1850890.0,-1849803,-5108002,5008870.4,-5215333,4404176.0
754,400,-5910704,2009-12-30 18:48:07.000,5021454,-2582556,-166.900,2815994.740,3340512,-6521737.5,-2181469,1111325,-1603672.4,-3942527,-199440.0
755,2235,3991265,2011-09-03 00:09:26.000,2632186,3511425,192.200,6758675.750,-3342750,4134175.2,2148616,-6282395,4545345.1,5588883,1295744.0
756,641,-2418285,2008-08-03 20:43:57.000,-5909404,4606203,186.270,4539877.040,4171373,-4258795.0,2869829,-5910435,-3436550.1,2564261,-1286720.0
757,1050,6349464,2019-07-11 16:22:04.000,-6659687,-4101222,187.990,-5718717.340,-5973103,-3009612.8,501850,249043,-4761127.0,2433921,7312752.0
758,2147,3594460,2020-03-01 02:10:00.000,-4514301,2875024,155.530,4084227.580,6054274,5549158.0,-3507302,-3549110,-4883255.8,-4723250,-5890000.0
759,554,-3446770,2008-10-18 17:53:13.000,1665916,-4463828,257.760,369775.600,-2226037,7302297.5,-4012478,6486338,2417054.0,2128088,4165184.0
