625,1,987,5,92,-1539215.0,544639,790470,0.64,-953615.9,-3799822,5585266#2F21AFry2,-5711072.0,3280507,5461311,2904935#Lw9e7zHzXo,4476416.0000
626,1,364,5,173,-1631922.0,216111,-3832239,0.61,2961854.7,6239531,4016797#cl7pRMhsK,-5968016.0,-1700592,5872546,4040937#jlFDysb0Ta,5171072.0000
627,1,2205,5,181,-1882147.5,-5274953,-5093274,-0.57,-1243455.2,-6107359,17091#wLvBMsoNK,51296.0,6212477,-30605,1236560#EFc6FSTSrB,-2385364.0000
628,1,1182,2,25,-4923494.0,-576873,-920621,0.55,-2103943.7,-5570354,400296#S4DMv5pHk,-5331248.0,1137430,2374037,1116347#7h5T4Zj8x7,-4520768.0000
629,1,1171,2,138,1739514.2,988125,4013925,0.58,-1279743.0,-3174467,5505577#QSRGzFS0c,1249840.0,-3946378,-2015203,5256858#mCyBUiHR1a,2777712.0000
630,1,1123,8,95,-1382693.0,-1296071,849522,0.72,4833708.1,4106515,1663740#zOp0B7jBI,-1467968.0,104068,-3569160,1032536#uhAPGCNPdb,-3845296.0000
631,1,1712,8,108,-6257109.0,5958178,-1285057,0.54,3694055.9,-5636497,88338#mQ330eLJu,-5873664.0,-1456879,-2853706,499474#gIzlh9RX9D,1589392.0000
632,1,716,6,7,-3364485.0,-1756924,-4828278,-0.64,1238485.2,-2452434,6318666#jmRDKfEq9,-938064.0,-2951072,-3681573,5185390#BNO2SLvwt6,4955328.0000
633,1,366,7,173,2511076.0,3186444,-695228,-0.68,1211277.7,-3013943,1587832#xjr5ukt1z,4071024.0,-592788,3119804,638618#2fNPtUE3KT,-6205616.0000
634,1,1479,4,96,-5010712.5,-3798521,-1937850,-0.60,-1346451.6,1366038,4429843#IneYjlGGk,-4515232.0,-762291,-3143562,907323#fHISb1H0Yk,-5930160.0000
635,1,2062,5,24,2849331.8,5765025,4021748,0.61,-984663.5,967942,505906#GYGmqY6pj,4829376.0,-1923440,5541718,604583#ica5f7O9H0,1326208.0000
636,1,2034,4,115,2374752.2,-3795258,5680782,0.62,4861407.5,-406727,2489689#SwHlvUkGX,-2476160.0,-4392084,1987840,3389724#kLNdcUswRO,-1405356.0000
