1,1808,1100,-12739,-18665.46,5082.72,10303,-9030,12909.370,11443
2,832,603,-8898,-327.34,12893.97,9565,18145,17693.990,-13550
3,2431,1375,32935,-18420.8,14015.16,-25063,2416,2204.280,-10559
4,3713,693,-7240,9782.05,6963.52,7569,-25978,-26745.980,-35278
5,1813,843,-40505,-6928.45,-48135.78,-38147,-8509,1064.880,-34807
6,1354,1626,-40181,16541.58,-45541.84,-47073,33326,28585.200,-43891
7,968,1925,68327,30607.56,-22315.98,-8827,-50151,-37821.120,27790
8,186,1681,-28883,-59027.84,59086.07,-76432,55726,-15311.590,-43596
9,2551,10,-68424,-17084.3,-23892.35,37142,-87068,61755.060,-48939
10,4062,35,-25593,59169.75,-52919.95,-74315,66469,-78919.470,4550
11,2226,1562,40410,-80300.64,66441.08,-60872,57803,-86448.180,56147
12,2193,391,-51607,-56109.97,-20778.31,13700,-112367,-45316.230,25733
13,3492,1702,-99658,-73663.73,-126008.61,14096,-15441,131007.590,118319
14,1384,1728,41316,110516.85,19233.69,-103245,-128667,-41349.480,-92720
15,3902,715,54402,-127591.25,56473.8,47458,50324,26474.280,-71729
16,4115,2199,30550,-30541.43,135807.5,-135966,-161221,-48490.490,-147112
17,121,2340,59270,134558.73,-55299.58,26748,-129431,12048.730,47052
18,4627,2249,-101452,-131862.9,108526.62,-29900,168129,122610.280,-20091
19,3319,572,33408,-63511.02,33197.5,4583,-88955,-21876.450,-109157
20,3769,2355,-102653,-16510.16,49791.34,152630,173896,40933.330,149730
21,2734,512,65337,-37105.59,170309.06,-20020,-130185,191328.950,-116590
22,3414,100,123091,-128251.21,-144706.05,129828,-25104,134206.960,-111954
23,472,1923,207426,127431.89,-212945.11,-187947,194983,-216876.270,182541
24,578,2016,-25558,-219537.69,-64601.35,-223756,93149,-70080.770,-106297
25,2819,670,77571,-41562.2,-9920.06,228298,219095,-161536.550,-208768
26,2051,883,202482,-117878.08,-191476.9,-243168,-107296,195445.670,45133
27,3137,40,52793,-57677.21,23857.31,82011,256136,-61331.850,-66494
28,486,1426,-140454,-102184.36,-8866.06,-146972,-225492,-172538.260,262331
29,2746,1350,-175943,11639.26,-72333.7,256547,87427,-224917.900,243735
30,1464,1047,-274817,99677.9,137854.01,207077,-66470,135766.990,174562
31,2072,1136,-130670,235649.75,-188283.45,-185556,294568,282355.620,-51111
32,3569,110,168923,-76053.62,-187458.15,26355,273130,-280932.470,309809
33,824,970,41696,319692.8,-314321.6,38117,-281541,-29935.180,37680
34,17,1715,-294164,-259073.28,227573.25,131351,275045,244306.600,-73712
35,479,2104,-311027,238543.34,355692.12,124138,307644,-53732.130,-335040
36,3402,2139,132414,136189.16,160090.62,-3279,232291,-164431.520,35682
37,1277,1896,-245731,-331742.78,-69067.54,42610,341664,-326573.410,-100941
38,4460,923,318600,-17927.4,-15576.99,-147429,-152568,132956.140,259196
39,2729,1732,-55570,-373904.88,210527.37,-181457,84234,-303563.200,-277873
40,4499,134,92877,249962.84,267637.34,-243148,-395970,-379777.880,350395
41,29,1,97331,-26864.19,336893.63,46677,-190101,29451.520,-385051
42,4086,2326,-253700,-179489.84,-71923.22,-35504,-379750,85273.180,99931
43,1107,150,228305,135121.7,-399630.22,-284556,-169988,-261295.490,85473
44,528,2153,232438,100355.03,353407.98,224243,16164,-385131.100,428793
45,573,2219,201100,5438.65,-168979.41,125017,-213188,240958.660,213464
46,3987,620,123036,50589.68,-199458.98,180496,165400,295570.550,-337533
47,4208,119,-142134,231934.72,335638.08,18034,-416035,300488.460,-338384
48,2926,435,-454222,201794.0,409366.19,469167,-330651,-436064.020,-139818
49,633,2113,-346279,-411855.1,-331184.18,224672,139768,162731.520,-464726
50,1868,2280,262085,239014.81,-346110.34,-409735,-57238,-368918.250,366787
51,4188,993,-446448,-501865.47,196282.72,404384,-192824,356936.870,84360
52,310,1189,-416945,-45927.34,306493.97,275640,395470,352227.990,-433669
53,1403,1746,517960,-417620.8,208415.16,-322845,113003,69993.280,-236193
54,804,2114,-208163,172182.05,-11436.48,187699,-234865,-453196.480,-516732
55,1047,1240,-382866,-152528.45,-538535.78,-321341,-101534,3178.880,-427378
56,1238,2061,-364291,111741.58,-456741.84,-489982,330351,275987.700,-478376
57,4315,2165,546121,244207.56,-112715.98,-126407,-409888,-285954.620,180723
58,1951,2153,-232822,-465427.84,427886.07,-498177,348201,-154347.090,-378323
59,1870,1685,-432872,-121084.3,-179092.35,298839,-545806,431000.560,-358655
60,1504,751,-190240,392769.75,-281719.95,-438786,391078,-428824.970,35036
61,998,1837,224648,-458700.62,392841.08,-293829,342090,-459945.680,288116
62,3949,1155,-267116,-308909.97,-138378.31,37182,-606263,-235593.730,165811
63,1565,1283,-472560,-333663.72,-604408.61,95054,-49103,609036.090,586001
64,3948,1580,220363,518516.84,98433.69,-445210,-586417,-154748.980,-399614
65,2275,929,242359,-564391.25,212473.8,228742,187711,139834.780,-340174
66,13,2322,104176,-119341.43,588607.5,-566646,-655564,-183659.490,-581370
67,841,2003,243320,524958.75,-232899.58,99277,-489918,73662.730,207298
68,3175,1211,-387246,-473462.9,402126.62,-125553,652488,456196.780,-77015
69,1749,147,122756,-227511.02,142797.5,34337,-314768,-96634.950,-413090
70,2592,1079,-355890,-72510.16,161791.34,541101,632468,158908.330,508460
71,3691,547,199352,-141905.6,598309.06,-67852,-458497,665699.950,-396495
72,3124,1800,419179,-405851.22,-495106.05,415723,-81816,434541.960,-361878
73,3369,879,647144,394631.88,-670545.11,-616031,620095,-692253.270,581951
74,2773,2176,-61309,-677937.7,-190201.35,-706950,281649,-227190.770,-312014
75,3624,1161,227042,-105562.2,-9920.06,690438,663508,-494654.550,-616597
76,2301,1168,587390,-357878.1,-555476.9,-727999,-313158,574975.670,119740
77,2604,72,151969,-177677.2,72657.31,244707,732157,-163871.850,-171880
78,1936,1600,-406207,-297384.38,-24066.06,-406022,-634087,-470668.760,743427
79,2912,1012,-488511,46039.26,-185133.7,689258,228981,-602760.900,673918
80,2062,1744,-725491,266077.9,363454.01,564949,-183707,358243.990,462161
81,4585,757,-328527,621249.75,-501083.45,-474863,764652,724731.620,-144124
82,2729,1996,440792,-200053.62,-468258.15,64564,709230,-717686.970,806650
83,3961,217,115798,810092.8,-797521.6,97704,-698759,-62672.680,90281
84,3938,21,-721695,-634273.25,568373.25,314615,671100,593925.600,-184327
85,49,628,-767728,567343.3,853292.12,301464,739069,-134282.130,-806841
86,2842,390,315002,313789.16,372890.62,5118,546145,-406007.020,92714
87,2448,840,-565621,-768542.75,-173067.54,91872,813370,-760841.410,-236798
88,2118,2324,740614,-49127.4,-40376.99,-331472,-361568,305181.640,589548
89,1159,251,-128758,-861904.9,474527.37,-403783,202847,-680711.700,-635826
90,760,89,204282,550762.9,602837.34,-551917,-893032,-863317.880,780282
91,1452,2010,221095,-52464.19,744093.63,98022,-415751,69074.020,-866020
92,178,12,-556026,-400289.84,-154323.22,-79673,-838322,178962.680,213761
93,4407,1053,489771,299921.7,-870030.22,-613931,-367113,-572204.990,176428
94,3704,353,507730,217955.03,746207.98,479478,45126,-815676.600,906365
95,3955,326,413918,22238.65,-349779.41,269235,-453559,518841.160,443810
96,1457,760,247961,115389.68,-423458.98,366277,337800,620210.550,-697166
97,3102,1044,-294390,475934.72,699638.08,31176,-857303,626785.960,-693049
98,1328,1080,-936704,420994.0,846166.19,956100,-682976,-895277.020,-288588
99,2874,1132,-709082,-835055.1,-675984.18,450614,283518,335793.020,-939548
100,3333,1443,518601,482214.8,-702110.34,-814529,-121376,-736639.250,729106
101,1923,887,-880157,-985065.44,387482.72,798465,-376617,700964.370,157276
102,4432,1776,-824992,-91527.34,600093.97,541715,772795,686761.990,-853788
103,376,2118,1002986,-816820.8,402815.16,-620628,223591,137782.280,-461827
104,2540,1136,-409086,334582.06,-29836.48,367830,-443753,-879646.980,-998186
105,282,1638,-725227,-298128.44,-1028935.78,-604535,-194559,5292.880,-819949
106,1121,98,-688401,206941.58,-867941.84,-932890,627376,523390.200,-912860
107,3018,6,1023916,457807.56,-203115.98,-243988,-769626,-534088.120,333655
108,3716,226,-436761,-871827.8,796686.07,-919922,640676,-293382.590,-713051
109,1189,962,-797320,-225084.3,-334292.35,560537,-1004543,800246.060,-668371
110,3592,1468,-354887,726369.75,-510519.95,-803258,715687,-778730.470,65523
111,4416,2113,408885,-837100.6,719241.08,-526786,626378,-833443.180,520085
112,1061,1918,-482624,-561710.0,-255978.31,60664,-1100159,-425871.230,305889
113,4282,865,-845462,-593663.75,-1082808.61,176013,-82766,1087064.590,1053683
114,1868,1432,399410,926516.9,177633.69,-787175,-1044167,-268148.480,-706508
115,649,1142,430315,-1001191.25,368473.8,410026,325099,253195.280,-608618
116,556,47,177801,-208141.44,1041407.5,-997327,-1149908,-318828.490,-1015628
117,1561,1667,427371,915358.75,-410499.58,171806,-850406,135276.730,367543
118,1722,174,-673040,-815062.94,695726.62,-221206,1136847,789783.280,-133939
119,179,2120,212105,-391511.03,252397.5,64090,-540580,-171393.450,-717023
120,1414,2201,-609127,-128510.16,273791.34,929572,1091039,276883.330,867190
121,3,581,333367,-246705.6,1026309.06,-115684,-786810,1140070.950,-676400
122,2834,1103,715267,-683451.2,-845506.05,701619,-138529,734876.960,-611802
123,1622,2233,1086862,661831.9,-1128145.11,-1044114,1045208,-1167630.270,981360
124,323,2335,-97060,-1136337.6,-315801.35,-1190143,470149,-384300.770,-517731
125,4429,1652,376512,-169562.2,-9920.06,1152578,1107920,-827772.550,-1024425
126,2551,1453,972298,-597878.06,-919476.9,-1212829,-519021,954505.670,194347
127,2070,103,251145,-297677.22,121457.31,407403,1208178,-266411.850,-277265
128,3386,1774,-671960,-492584.38,-39266.06,-665072,-1042682,-768799.260,1224523
129,3078,675,-801079,80439.26,-297933.7,1121969,370535,-980603.900,1104102
130,2659,43,-1176164,432477.9,589054.01,922820,-300945,580720.990,749760
131,2452,378,-526384,1006849.75,-813883.45,-764171,1234736,1167107.620,-237137
132,1889,1484,712661,-324053.62,-749058.15,102774,1145330,-1154441.470,1303490
133,2454,1862,189900,1300492.8,-1280721.6,157292,-1115978,-95410.180,142882
134,3214,726,-1149227,-1009473.25,909173.25,497880,1067154,943544.600,-294942
135,4264,1550,-1224429,896143.3,1350892.12,478790,1170494,-214832.130,-1278642
136,2283,1039,497589,491389.16,585690.62,13516,859999,-647582.520,149745
137,3620,2183,-885511,-1205342.8,-277067.54,141134,1285076,-1195109.410,-372654
138,4420,1327,1162629,-80327.4,-65176.99,-515515,-570568,477407.140,919901
139,4234,1168,-201945,-1349904.9,738527.37,-626109,321459,-1057860.200,-993778
140,1666,44,315687,851562.9,938037.34,-860686,-1390095,-1346857.880,1210168
141,2874,1621,344859,-78064.19,1151293.63,149367,-641401,108696.520,-1346989
142,914,97,-858351,-621089.8,-236723.22,-123841,-1296893,272652.180,327591
143,3062,1956,751236,464721.7,-1340430.22,-943306,-564238,-883114.490,267383
144,2235,951,783022,335555.03,1139007.98,734713,74089,-1246222.100,1383938
145,2693,832,626735,39038.65,-530579.41,413454,-693931,796723.660,674156
146,3572,899,372886,180189.69,-647458.98,552058,510200,944850.550,-1056799
147,1996,1969,-446646,719934.75,1063638.08,44317,-1298572,953083.460,-1047714
148,4376,1726,-1419185,640194.0,1282966.19,1443034,-1035301,-1354490.020,-437359
149,470,151,-1071885,-1258255.1,-1020784.18,676556,427268,508854.520,-1414370
150,153,606,775117,725414.8,-1058110.34,-1219324,-185513,-1104360.250,1091425
151,4303,780,-1313866,-1468265.5,578682.72,1192546,-560411,1044991.870,230193
152,3910,2362,-1233039,-137127.34,893693.97,807790,1150120,1021295.990,-1273907
153,3993,91,1488011,-1216020.8,597215.16,-918410,334178,205571.280,-687461
154,4276,159,-610009,496982.06,-48236.48,547960,-652640,-1306097.480,-1479640
155,4161,2035,-1067588,-443728.44,-1519335.78,-887729,-287584,7406.880,-1212520
156,1005,533,-1012511,302141.6,-1279141.84,-1375799,924401,770792.700,-1347345
157,1720,246,1501710,671407.56,-293515.98,-361568,-1129363,-782221.620,486588
158,836,698,-640700,-1278227.9,1165486.07,-1341667,933151,-432418.090,-1047778
159,508,239,-1161768,-329084.3,-489492.35,822234,-1463281,1169491.560,-978087
160,1034,2184,-519534,1059969.8,-739319.95,-1167729,1040296,-1128635.970,96009
161,3188,2388,593123,-1215500.6,1045641.08,-759743,910665,-1206940.680,752054
162,2817,284,-698133,-814510.0,-373578.31,84146,-1594055,-616148.730,445967
163,2355,446,-1218364,-853663.75,-1561208.61,256971,-116428,1565093.090,1521365
164,4432,1284,578457,1334516.9,256833.69,-1129140,-1501917,-381547.980,-1013402
165,3667,1356,618272,-1437991.2,524473.8,591310,462486,366555.780,-877063
166,1099,170,251427,-296941.44,1494207.5,-1428007,-1644251,-453997.490,-1449886
167,2281,1330,611421,1305758.8,-588099.58,244335,-1210893,196890.730,527789
168,270,1534,-958834,-1156662.9,989326.62,-316859,1621206,1123369.780,-190863
169,3254,1695,301453,-555511.0,361997.5,93844,-766393,-246151.950,-1020956
170,237,925,-862364,-184510.16,385791.34,1318043,1549611,394858.330,1225920
171,960,616,467382,-351505.6,1454309.06,-163516,-1115122,1614441.950,-956305
172,2544,405,1011355,-961051.2,-1195906.05,987514,-195241,1035211.960,-861726
173,4519,1189,1526580,929031.9,-1585745.11,-1472198,1470320,-1643007.270,1380770
174,2518,97,-132811,-1594737.6,-441401.35,-1673337,658649,-541410.770,-723448
175,589,2143,525983,-233562.2,-9920.06,1614718,1552333,-1160890.550,-1432254
176,2801,1738,1357206,-837878.06,-1283476.9,-1697660,-724883,1334035.670,268954
177,1537,135,350321,-417677.22,170257.31,570099,1684199,-368951.850,-382651
178,191,1948,-937713,-687784.4,-54466.06,-924122,-1451277,-1066929.760,1705619
179,3244,337,-1113647,114839.26,-410733.7,1554680,512089,-1358446.900,1534285
180,3257,740,-1626838,598877.9,814654.01,1280692,-418182,803197.990,1037359
181,320,2397,-724241,1392449.8,-1126683.45,-1053478,1704820,1609483.620,-330150
182,1049,972,984530,-448053.62,-1029858.15,140983,1581430,-1591195.970,1800331
183,946,1109,264002,1790892.8,-1763921.6,216879,-1533196,-128147.680,195483
184,2490,1430,-1576758,-1384673.2,1249973.25,681144,1463209,1293163.600,-405557
185,3834,74,-1681130,1224943.4,1848492.12,656116,1601919,-295382.130,-1750443
186,1723,1688,680177,668989.1,798490.62,21914,1173853,-889158.020,206777
187,146,1127,-1205401,-1642142.8,-381067.54,190396,1756782,-1629377.410,-508511
188,2078,330,1584643,-111527.4,-89976.99,-699558,-779568,649632.640,1250253
189,2664,2085,-275133,-1837904.9,1002527.37,-848435,440072,-1435008.700,-1351731
190,2572,2397,427092,1152362.9,1273237.34,-1169455,-1887157,-1830397.880,1640055
191,4297,1232,468623,-103664.19,1558493.63,200712,-867051,148319.020,-1827958
192,1651,181,-1160677,-841889.8,-319123.22,-168010,-1755465,366341.680,441421
193,1717,461,1012702,629521.7,-1810830.22,-1272681,-761363,-1194023.990,358338
194,766,1549,1058314,453155.03,1531807.98,989948,103051,-1676767.600,1861510
195,1430,1337,839553,55838.65,-711379.41,557672,-934302,1074606.160,904502
196,1042,1039,497811,244989.69,-871458.98,737839,682600,1269490.550,-1416432
197,890,496,-598902,963934.75,1427638.08,57459,-1739840,1279380.960,-1402379
198,2778,2371,-1901667,859394.0,1719766.19,1929967,-1387626,-1813703.020,-586129
199,2711,1568,-1434688,-1681455.1,-1365584.18,902498,571018,681916.020,-1889192
200,1618,2167,1031633,968614.8,-1414110.34,-1624118,-249651,-1472081.250,1453744
201,2038,674,-1747575,-1951465.5,769882.72,1586627,-744204,1389019.370,303109
202,3387,551,-1641086,-182727.34,1187293.97,1073865,1527445,1355829.990,-1694026
203,2966,463,1973037,-1615220.8,791615.16,-1216193,444766,273360.280,-913095
204,1367,1579,-810932,659382.06,-66636.48,728091,-861528,-1732547.980,-1961094
205,3396,35,-1409949,-589328.44,-2009735.78,-1170923,-380609,9520.880,-1605091
206,888,968,-1336621,397341.6,-1690341.84,-1818707,1221426,1018195.200,-1781829
207,423,485,1979505,885007.56,-383915.98,-479149,-1489101,-1030355.120,639520
208,2601,1169,-844639,-1684627.9,1534286.07,-1763412,1225626,-571453.590,-1382506
209,4472,1914,-1526216,-433084.3,-644692.35,1083932,-1922018,1538737.060,-1287803
210,3122,503,-684181,1393569.8,-968119.95,-1532201,1364905,-1478541.470,126496
211,1961,266,777360,-1593900.6,1372041.08,-992700,1194953,-1580438.180,984023
212,4574,1047,-913641,-1067310.0,-491178.31,107628,-2087951,-806426.230,586045
213,427,28,-1591266,-1113663.8,-2039608.61,337930,-150091,2043121.590,1989047
214,2352,1136,757504,1742516.9,336033.69,-1471105,-1959667,-494947.480,-1320296
215,2041,1569,806228,-1874791.2,680473.8,772594,599874,479916.280,-1145507
216,1642,293,325052,-385741.44,1947007.5,-1858688,-2138595,-589166.490,-1884144
217,3001,994,795472,1696158.8,-765699.58,316864,-1571381,258504.730,688034
218,3462,497,-1244628,-1498262.9,1282926.62,-412512,2105565,1456956.280,-247787
219,1684,1270,390802,-719511.0,471597.5,123597,-992205,-320910.450,-1324889
220,3704,2047,-1115601,-240510.16,497791.34,1706514,2008182,512833.330,1584650
221,1917,650,601397,-456305.6,1882309.06,-211348,-1443435,2088812.950,-1236210
222,2254,2106,1307443,-1238651.2,-1546306.05,1273410,-251954,1335546.960,-1111650
223,2772,145,1966298,1196231.9,-2043345.11,-1900281,1895433,-2118384.270,1780179
224,68,256,-168562,-2053137.6,-567001.35,-2156530,847149,-698520.770,-929165
225,1394,236,675453,-297562.2,-9920.06,2076858,1996745,-1494008.550,-1840082
226,3051,2023,1742114,-1077878.1,-1647476.9,-2182490,-930746,1713565.670,343561
227,1003,166,449497,-537677.2,219057.31,732795,2160220,-471491.850,-488036
228,1641,2122,-1203466,-882984.4,-69666.06,-1183172,-1859872,-1365060.260,2186715
229,3410,2398,-1426215,149239.27,-523533.7,1987391,653643,-1736289.900,1964469
230,3854,1437,-2077511,765277.9,1040254.01,1638563,-535420,1025674.990,1324958
231,2832,2018,-922098,1778049.8,-1439483.45,-1342786,2174904,2051859.620,-423163
232,209,460,1256399,-572053.6,-1310658.15,179193,2017530,-2027950.470,2297171
233,4084,356,338104,2281292.8,-2247121.6,276467,-1950415,-160885.180,248084
234,1766,2135,-2004290,-1759873.2,1590773.25,864409,1859263,1642782.600,-516172
235,3404,996,-2137831,1553743.4,2346092.12,833442,2033344,-375932.130,-2222244
236,1164,2337,862764,846589.1,1011290.62,30312,1487707,-1130733.520,263808
237,1318,72,-1525291,-2078942.8,-485067.54,239658,2228488,-2063645.410,-644367
238,4380,1731,2006658,-142727.4,-114776.99,-883601,-988568,821858.140,1580606
239,1094,604,-348320,-2325904.8,1266527.37,-1070761,558684,-1812157.200,-1709683
240,3478,2352,538497,1453162.9,1608437.34,-1478224,-2384220,-2313937.880,2069941
241,1074,843,592387,-129264.19,1965693.63,252057,-1092701,187941.520,-2308927
242,2387,266,-1463002,-1062689.9,-401523.22,-212178,-2214036,460031.180,555251
243,372,1364,1274167,794321.7,-2281230.22,-1602056,-958488,-1504933.490,449293
244,3942,2147,1333606,570755.0,1924607.98,1245183,132014,-2107313.100,2339083
245,168,1843,1052370,72638.65,-892179.41,701891,-1174674,1352488.660,1134848
246,3157,1178,622736,309789.7,-1095458.98,923620,855000,1594130.550,-1776065
247,4429,1421,-751158,1207934.8,1791638.08,70600,-2181109,1605678.460,-1757044
248,1181,619,-2384148,1078594.0,2156566.19,2416901,-1739951,-2272916.020,-734900
249,307,587,-1797491,-2104655.0,-1710384.18,1128440,714768,854977.520,-2364014
250,3083,1330,1288149,1211814.9,-1770110.34,-2028913,-313788,-1839802.250,1816063
251,4418,567,-2181284,-2434665.5,961082.72,1980708,-927998,1733046.870,376026
252,2865,1137,-2049133,-228327.34,1480893.97,1339940,1904770,1690363.990,-2114145
253,1938,834,2458062,-2014420.8,986015.16,-1513975,555353,341149.280,-1138729
254,3103,602,-1011855,821782.06,-85036.48,908221,-1070415,-2158998.480,-2442548
255,2630,432,-1752310,-734928.44,-2500135.78,-1454117,-473634,11634.880,-1997662
256,772,1403,-1660731,492541.6,-2101541.84,-2261616,1518451,1265597.700,-2216314
257,3770,725,2457299,1098607.5,-474315.98,-596729,-1848838,-1278488.620,792453
258,4366,1641,-1048578,-2091027.9,1903086.07,-2185157,1518101,-710489.090,-1717233
259,3791,1191,-1890664,-537084.3,-799892.35,1345629,-2380756,1907982.560,-1597519
260,564,1219,-848828,1727169.8,-1196919.95,-1896672,1689514,-1828446.970,156982
261,733,541,961598,-1972300.6,1698441.08,-1225657,1479240,-1953935.680,1215992
262,1685,1811,-1129150,-1320110.0,-608778.31,131110,-2581847,-996703.730,726123
263,3145,2007,-1964168,-1373663.8,-2518008.61,418888,-183753,2521150.090,2456729
264,271,988,936551,2150516.8,415233.69,-1813070,-2417417,-608346.980,-1627190
265,414,1783,994185,-2311591.2,836473.8,953878,737261,593276.780,-1413952
266,2185,416,398678,-474541.44,2399807.5,-2289368,-2632938,-724335.490,-2318402
267,3721,657,979522,2086558.8,-943299.58,389393,-1931868,320118.730,848280
268,2010,1857,-1530422,-1839862.9,1576526.62,-508165,2589924,1790542.780,-304711
269,114,845,480150,-883511.0,581197.5,153351,-1218018,-395668.950,-1628822
270,2527,771,-1368838,-296510.16,609791.34,2094985,2466754,630808.330,1943380
271,2874,685,735412,-561105.56,2310309.06,-259180,-1771747,2563183.950,-1516115
272,1964,1408,1603531,-1516251.2,-1896706.05,1559305,-308666,1635881.960,-1361574
273,1024,1499,2406016,1463431.9,-2500945.11,-2328365,2320545,-2593761.270,2179589
274,2263,416,-204313,-2511537.8,-692601.35,-2639724,1035649,-855630.770,-1134882
275,2199,727,824924,-361562.2,-9920.06,2538998,2441158,-1827126.550,-2247911
276,3301,2308,2127022,-1317878.1,-2011476.9,-2667321,-1136608,2093095.670,418168
277,470,198,548673,-657677.2,267857.31,895491,2636241,-574031.850,-593422
278,3091,2296,-1469219,-1078184.4,-84866.06,-1442222,-2268467,-1663190.760,2667811
279,3576,2060,-1738783,183639.27,-636333.7,2420102,795197,-2114132.900,2394652
280,4452,2134,-2528185,931677.9,1265854.01,1996435,-652657,1248151.990,1612557
281,700,1639,-1119955,2163649.8,-1752283.45,-1632093,2644988,2494235.620,-516176
282,4014,2346,1528268,-696053.6,-1591458.15,217402,2453630,-2464704.970,2794012
283,2576,2001,412206,2771692.8,-2730321.6,336054,-2367633,-193622.680,300685
284,1042,441,-2431821,-2135073.2,1931573.25,1047673,2255318,1992401.600,-626787
285,2974,1918,-2594532,1882543.4,2843692.12,1010768,2464769,-456482.130,-2694045
286,604,588,1045352,1024189.1,1224090.62,38710,1801561,-1372309.020,320840
287,2489,1414,-1845181,-2515742.8,-589067.54,288920,2700194,-2497913.410,-780224
288,2038,734,2428672,-173927.4,-139576.99,-1067644,-1197568,994083.640,1910958
