209,1,1332,8,100,1317553.0,-1591912,-1217553,0.21,-414848.0,525934,142357#WCdqKqDgg,-816032.0,1418519,1775164,966617#Nr39M8vddV,-685244.0000
210,1,1040,8,154,1000704.7,150578,-1839056,0.22,734819.2,-300864,1905883#W6rxiKU7X,-1645856.0,-1212797,-1298878,1575945#2nGzPtLIkH,-1234176.0000
211,1,2322,9,171,-496021.62,-675421,747647,0.25,-1086913.8,1673322,1929628#DeItOI2oZ,397056.0,-1504090,-392745,1506775#vP1CPsLSv1,855128.0000
212,1,1615,4,180,-1434188.4,-1220372,898607,0.18,1606415.1,1229869,565857#GPYb1GSQ5,1074640.0,-1208606,-249450,2007451#YJKDrmA1p6,-566992.0000
213,1,2,1,10,-639915.56,2094996,500066,0.17,-1464303.2,-821749,911900#eiopemVye,-1444752.0,15439,-761256,1493639#BIaO7z794j,-1160080.0000
214,1,527,7,167,1886405.6,-1517169,2038097,-0.24,1385769.1,296298,1871555#t8rkH8F1D,277344.0,-741406,1550912,1796227#NhGafgY916,84512.0000
215,1,1308,7,59,-1638214.1,-1492495,-891040,-0.30,709316.9,-1863899,1489581#D3NJGFLlt,1792608.0,-1995101,-538232,1560774#hAySeZzbpg,-1194512.0000
216,1,2219,3,177,1197505.2,290941,499869,0.19,575651.0,484705,1050237#8bNaFBrXH,859264.0,-1658274,-2081760,663992#fyQiWkIwlU,-851824.0000
217,1,1189,1,120,-1295211.6,175697,712781,0.14,-124709.4,1993643,1167840#gqzTTJmeA,6976.0,-1474645,1763063,1722920#GZMa0GfmVw,145651.0000
218,1,2087,7,59,196020.28,-1346205,78618,0.28,1790818.2,-1786549,1895470#7Q9NeFZbW,1603312.0,-1762023,-179313,1820711#xuMBQsrFwT,-1021880.0000
219,1,39,1,59,860145.2,1652591,1481445,-0.20,68885.5,-651579,1650737#RNgct9VFf,1541440.0,-1718264,-136120,1637162#vCXjRhINhV,613272.0000
220,1,1895,3,118,-1694241.0,-1817481,-854038,0.28,-1769852.3,1771637,1665252#EuuiX4BII,1500624.0,-1924262,-2189580,1631579#938wfpYCjH,1576272.0000
221,1,1325,6,5,2106384.5,1176967,-1235342,-0.15,1702459.6,-354409,653530#Z8PgEP44c,853840.0,-860630,-1709205,447379#ZbtVCuZ32V,-1559600.0000
222,1,355,2,65,-845430.44,1322147,-1631464,0.29,-678199.2,-1705010,1737859#zCKXhrg9u,301392.0,754235,-1359113,890257#ujzh7qF82a,1075508.0000
223,1,979,2,137,-507463.78,-1913521,563047,-0.24,-637462.7,2043663,701784#I301neSlQ,-1391408.0,2001871,-51221,2173494#9VtPcILXwx,1459056.0000
224,1,1170,2,88,1921794.2,-458867,395294,0.22,1535275.2,2135557,527856#hvaaj9Jbj,494768.0,580237,1641641,1231520#doMygzTD7j,1184240.0000
225,1,2287,3,124,-553615.0,190107,282270,0.24,-347979.9,-1366222,2015698#Web7gtvjl,-2056672.0,1180107,1965039,1051223#rrMLbjOHCD,1609216.0000
226,1,1464,8,109,-588721.94,83027,-1386691,0.21,1064486.7,2251931,1452805#9WmyAeGLf,-2153616.0,-618192,2114658,1463897#u74Zds77wz,1865472.0000
227,1,1405,7,152,-685347.44,-1914981,-1849174,-0.17,-455019.2,-2206559,11423#hqQYKyCwZ,12896.0,2245277,-7261,453932#FEkZjPAmlw,-863764.0000
228,1,1282,6,147,-1787494.0,-203521,-329421,0.15,-758479.7,-2017554,146676#UD6UJ8TJf,-1932848.0,408030,868237,409471#zDAGXZ55jT,-1637568.0000
229,1,2171,8,42,632314.2,366021,1461625,0.18,-471619.0,-1161267,2007197#HruQhQMg8,456240.0,-1441978,-732943,1917042#4iig7wvDyg,1011312.0000
230,1,2323,8,61,-499493.0,-467703,309122,0.32,1761528.1,1499715,609724#werG52ncF,-533568.0,39668,-1297872,378396#GqzCh4gebq,-1403696.0000
231,1,512,2,33,-2295509.2,2186282,-467457,0.14,1348039.9,-2066497,33822#DCTGH5Kpw,-2155264.0,-529679,-1039934,186662#rYmxLPNQjf,578192.0000
232,1,2168,8,68,-1239684.9,-646140,-1766678,-0.24,457013.2,-897234,2319902#xeD2ada0Q,-342864.0,-1078272,-1349761,1908466#anyVww8MoW,1814528.0000
233,1,266,4,88,923876.1,1171640,-253628,-0.28,440881.7,-1103943,586576#1jTPd8wja,1498224.0,-213688,1147884,236906#0ioM8TSSE4,-2282416.0000
234,1,679,8,163,-1849112.5,-1401613,-709602,-0.20,-496211.6,506638,1636399#dsZzq45S3,-1667232.0,-277891,-1166534,337755#QBdVEE2OiH,-2186160.0000
235,1,2262,5,140,1057331.8,2134921,1491848,0.21,-364947.5,362342,187286#5H2Dv6cS7,1789376.0,-710040,2056978,226859#TBFowOFtM7,487808.0000
236,1,2434,5,152,883552.2,-1402118,2109582,0.22,1804231.5,-153927,925553#bubqJSjsl,-920960.0,-1628484,733260,1263708#C1MacEicUg,-516956.0000
237,1,2405,6,31,2277048.2,771258,-1091442,0.28,-1518982.2,-39723,1306934#qUESOthG7,1495568.0,3967,1744377,1999778#7GF2lrwW4P,402280.0000
238,1,1413,8,28,1888700.1,-1857344,-1259150,0.29,-962427.6,-996459,1019165#RufY5IPoG,-842192.0,-1297337,1278407,584914#FpfGKgsxqr,-1702978.5000
239,1,1740,7,73,-2045178.5,367359,1111377,-0.24,-150418.2,1933151,1842514#kTrJgeKge,-981072.0,-1579171,-2058435,427839#Tm34cqjiKi,-606792.0000
240,1,1000,6,133,-1899241.6,1235281,-2083963,-0.21,943426.2,-2171834,1724653#ktCSqO6kt,-880592.0,1680115,447666,1545114#JkcmVfOy13,2223264.0000
241,1,2132,4,40,-364644.5,1480105,-195992,0.27,2154615.6,-1781566,2173210#Y5x2nlHrJ,-1431216.0,-1078450,-2375161,1558600#ctlthKoxin,-1415143.0000
242,1,2215,2,46,344944.2,-1762807,335192,0.21,101669.1,500490,1849548#pUwWoTusE,-1416208.0,552489,82045,1056675#0Xp6mFCGug,728624.0000
243,1,184,4,124,-191269.88,1710039,1898716,-0.29,1047234.5,1286850,800331#C5ZHjO9s5,-2190000.0,-566537,-1593727,39362#xscYllRYnr,-995696.0000
244,1,889,2,120,672237.94,1781259,1764948,-0.19,-2082168.8,1347197,2311903#xiwuN03tp,-1069024.0,-2348213,1953734,1621108#xLjVHEjQXM,-1271632.0000
245,1,511,5,127,-1266994.5,-80773,-725721,-0.17,-632985.6,241424,1122644#8ulenvomE,-1487664.0,1191145,-2369041,1112184#yhwWPaMGsN,103137.0000
246,1,731,3,181,800627.75,850019,-1027451,-0.18,-1905221.5,1186475,1908450#Z10pWgMsS,563360.0,-1039175,1501086,653078#o0GE1zxUdh,-177024.0000
