607,1040,1485,1135,-2574620
608,4422,27,62,-466536
609,1813,1189,2022,5885380
610,1546,1208,1160,3380431
611,558,1007,406,-5640549
612,968,803,758,2165356
613,704,799,902,2730367
614,949,248,63,3073870
615,992,141,1773,-5396611
616,2902,406,1779,-726098
617,1121,685,1765,-807927
618,171,537,1585,3979561
619,2302,331,699,2460409
620,3381,20,1255,3679913
621,2861,623,1156,1980274
622,4307,1602,1017,-3242887
623,3001,384,1085,3258943
624,2760,1014,1532,4327139
625,2425,709,2373,1873397
626,2740,946,231,3085697
627,837,507,1325,-1143197
628,4043,1416,164,95327
629,2351,345,2036,-6077031
630,4178,727,35,-1134597
631,4450,1069,1669,270182
632,3619,800,2178,2292007
633,693,381,1935,-1640480
634,59,138,2149,6218954
635,4178,1551,831,3773212
636,3700,1493,466,-4352847
637,4125,296,336,-5101640
638,2718,700,1422,-489310
639,342,521,457,2429658
640,4431,383,2139,1045021
641,2997,257,1975,-5215113
642,3942,558,1259,-4407578
643,3463,513,2174,702772
644,294,1352,641,1675119
645,3808,766,1189,6157286
646,746,503,1112,43704
647,332,586,137,539019
648,1324,417,239,-738807
649,654,573,43,-632014
650,2561,586,2022,-399456
651,994,1112,1047,6303552
652,3166,1286,1205,-4595396
653,711,511,747,-590862
654,3655,1251,2094,921862
655,3749,654,871,934674
656,1082,92,64,-4670000
657,4207,942,2087,-2786122
658,2657,50,2139,-504586
659,933,1305,1960,6367974
660,4231,254,1278,3658278
661,1562,1521,1647,-6101777
662,3418,1020,698,2342961
663,239,1384,880,2952769
664,2534,633,1766,3323747
665,602,412,275,-5834612
666,2122,179,639,-784302
667,3261,2,1318,-873602
668,2911,731,1605,4301817
669,904,1307,2099,2659155
670,1576,1203,2342,3976318
671,1143,1293,1168,2139057
672,4614,426,1156,-3504100
673,256,1289,1113,3520625
674,168,131,669,4673272
675,905,672,1058,2023473
676,3811,123,1167,3331640
677,2520,83,1800,-1234363
678,1833,684,173,102863
679,3456,1623,196,-6560232
680,4428,998,1694,-1223967
681,1050,322,445,291379
682,3749,1478,56,2473391
683,3688,82,613,-1770814
684,344,619,1323,6709093
685,1358,1337,380,4069733
686,4172,154,1573,-4695105
687,3183,1311,2252,-5501755
688,3038,1397,1784,-528121
689,4062,177,708,2619314
690,56,961,1367,1125885
691,4394,685,1661,-5621141
692,1460,578,852,-4751078
693,1078,751,1724,756901
694,1699,862,841,1804875
695,2543,696,2140,6634452
696,1176,120,1208,46584
697,413,981,1484,580888
698,4154,558,355,-795109
699,1884,532,581,-680094
700,891,276,1421,-430832
701,2054,292,224,6787071
702,799,1065,1247,-4947214
703,494,1555,931,-635418
704,1745,1613,751,992139
