1741,650,581,414,1086,-12043626,-6654925.40,-3323674.2,1.554381675E7,-6050900.130,5215944.00,-6416508.0,1593336,10309501
1742,1402,13,1786,2180,1396552,-4228126.55,2146931.2,-1.449646913E7,-15466434.120,-3705636.00,1.52516E7,-9345257,5991017
1743,939,2248,1424,1817,6473066,-162419.76,7535896.0,-5719063.31,11036711.880,-3894496.00,778394.5,14219029,2563116
1744,730,202,531,1237,13812735,-2020650.42,-3342619.5,-7081410.99,10327259.150,12756720.00,6340097.0,-12609245,-1606744
1745,724,74,1210,1939,-364237,15433732.67,-3545266.8,918453.56,13520418.610,14760232.00,3596091.0,359927,-16430648
1746,1580,2097,1843,2462,-11150267,15450465.12,-7086762.0,-1.412600002E7,-7649825.990,-4978240.00,-1.0261808E7,-4426445,-3720409
1747,1084,767,1171,2533,-13942163,5473420.69,-7290850.5,4104792.75,-14735215.640,-7677856.00,-6464359.0,-8416544,-15882022
1748,1243,347,949,822,702173,14489113.36,7962529.0,-1595780.44,5354270.750,6880528.00,-3134863.8,-14504157,9995167
1749,998,1065,969,77,11991937,3913792.63,9453686.0,9990506.33,-17029029.880,6179424.00,3576699.2,-7198007,13830103
1750,671,2218,502,1453,-7153125,4538390.70,675561.75,-1.498583547E7,16915123.480,3563984.00,62437.3,11937262,-12372479
1751,953,1011,108,1577,-360009,-10374310.29,1.6330022E7,1.09332563E7,-10293329.690,11927648.00,4308150.5,15695529,-6816590
1752,1499,2238,1246,1618,-1273526,-7396112.22,7930878.5,-1.541047563E7,-13420829.690,16809312.00,-5447375.0,-3714212,2597976
1753,283,2346,986,2364,-4915393,7129221.59,-1.0007317E7,7543997.99,-5061810.080,12736784.00,669083.5,-9201187,174623
1754,260,1639,1183,469,-11000110,1990191.14,1.7053698E7,-1.293206949E7,17077995.090,579408.00,-1.1779805E7,-3333575,16278137
1755,1458,1673,748,787,-12886292,-7902060.51,1.3862869E7,-1.083643888E7,-16738123.790,391712.00,-9213239.0,16741855,1449131
1756,165,1694,708,1044,-1564832,-12403315.21,1.5165695E7,4935016.17,456210.110,9904936.00,6735595.0,-13952371,-8681235
1757,1071,1101,1318,2581,-9679866,7005388.47,-1.5211516E7,-4072201.72,4958944.940,-9338144.00,1.729784E7,-16327333,-3013439
1758,1512,595,1738,1491,11968325,-12167674.73,6577826.0,-1059040.21,-16674881.180,-1890048.00,1626643.8,-6662744,4634907
1759,610,935,1656,1281,-9580807,-6251677.96,1.0502803E7,1.443006048E7,-14837613.760,15623520.00,-56330.06,11356372,-5143205
1760,232,1130,1194,1191,1905023,12138657.24,1.6333574E7,-4699520.23,-3445931.420,-568016.00,1.0719389E7,-12741536,-6115422
1761,303,19,1036,873,-9581967,5500980.64,-2483188.8,1.019609593E7,8451019.510,-15152540.00,-3750806.0,15333204,-15964097
1762,1058,228,761,2044,12569150,9818081.97,6712320.5,-3937043.15,1194322.070,16011968.00,-702790.6,-2177618,-8114753
1763,1090,1090,1849,961,2995858,-403103.77,-9622508.0,-6409131.19,4507790.290,-12910896.00,8608435.0,11379450,5549824
1764,1479,2372,1393,2437,-11590596,9004419.44,-1.692702E7,-1.281665118E7,1641044.350,1277584.00,63696.56,1088374,7373
1765,1347,2209,946,1682,-13065488,-2109736.59,2064311.4,2763691.89,13413524.650,9465156.00,7285767.0,-8235747,13026740
1766,1535,845,966,998,-15115645,2397394.60,1918862.5,-2321486.96,5264496.830,-2109920.00,1.2572618E7,-11425445,14486591
1767,934,1040,1122,141,5087525,6970672.06,-3703411.0,7776081.06,-14228450.270,-17588432.00,8730838.0,-12931625,-12985492
1768,930,1676,1235,1340,15278321,12237312.32,-1.6086328E7,-5320587.14,15755084.540,2668960.00,9523860.0,3543146,-5278226
1769,774,2233,301,1705,3802137,-10145061.18,7391479.5,34979.6,15491581.530,-7151232.00,795691.4,15460922,14218851
1770,219,857,396,380,-2783572,9794055.32,3336823.5,-4445418.18,-2851069.010,-2184944.00,-7891818.5,1406058,5105346
1771,1163,257,1268,1036,-3777804,-12397163.09,-939664.06,-1.751563617E7,4383737.150,-1454736.00,1.1155644E7,-13234909,13659948
1772,580,1821,742,2057,15859170,3507627.22,1.0493066E7,-1383745.56,-17067136.460,-13898768.00,4566260.5,-16965584,11119449
1773,365,1775,632,1235,-7913691,-15474392.02,5725411.0,1.362635495E7,-3300395.660,-11141064.00,-6070337.5,7431992,-15750705
1774,1092,1986,178,1109,-11642959,-3897704.91,-1.1983101E7,-1.095773392E7,-5638088.100,-392624.00,-8481297.0,-6438497,3742288
1775,471,864,1033,1075,-7614353,418641.50,6843888.5,7585376.2,-1562199.190,-7012608.00,-3351488.8,10977522,-13854170
1776,50,2148,946,1936,4529944,-3497257.95,6641052.5,-7577091.37,-14062068.160,-13208384.00,1.3303487E7,-7994960,-390853
1777,407,686,1444,1915,-16994748,6135431.95,-1.2164301E7,-2127006.03,12984368.770,-7839520.00,-1.5406024E7,6815716,35254
1778,1613,103,1058,2039,3354133,13290106.81,6334265.0,4660033.59,-272445.130,-12085152.00,9793602.0,-7721948,361481
1779,137,622,632,1311,-16400626,7432248.83,-1.1048618E7,5693857.42,-1281863.800,-6495440.00,1757577.0,9214888,-11851829
1780,116,1653,92,1142,10833373,7636726.66,1.4149754E7,2142552.68,12355026.000,4812624.00,1.4981901E7,13834665,7052757
1781,721,2079,554,318,-5210926,-5408188.51,-1.5241506E7,8313842.32,8660415.430,13393856.00,6151378.5,-1021465,-2188668
1782,1199,1146,1533,1583,-10209513,17771209.04,1.7215746E7,-1.238025055E7,2180009.030,-4643248.00,-3475544.5,-4361439,6387686
1783,1587,1800,653,1728,-16495003,1676625.24,-9920770.0,-1203206.34,-8437756.270,-14921664.00,-2196217.2,9551775,-124143
1784,1588,1110,886,1417,9227558,3621291.84,-2060297.6,6129068.75,17540962.860,-2736128.00,-2768186.5,-2841176,-9517482
1785,1196,121,915,98,-750921,16578995.51,8519638.0,7333772.29,4494659.660,16616688.00,1091690.0,8078986,17733370
1786,1374,2268,1798,2018,-13059397,13016799.40,4824971.5,1.322815331E7,5785052.870,-9016136.00,7266520.5,13769311,-17287609
1787,945,780,1431,1782,9064061,-4973586.84,-8253153.5,-9490649.19,-4654671.150,10327072.00,1967106.8,-13971576,-15205328
1788,200,1530,55,1173,-3217864,456749.59,1002077.1,603956.43,4802466.720,12912080.00,-8643163.0,-9602308,2854615
1789,41,1284,1731,2282,-1183804,-10870625.55,1.0567071E7,493631.2,1200364.580,14643320.00,4560953.0,-1682533,-10097522
