1625,2386,-11191438,2018-06-29 00:51:02.000,5955843,3632398,-675.690,-14921793.250,2282125,8787846.0,3166599,1712916,13308379.0,6180809,-8319440.0
1626,332,-6132291,2020-01-27 19:06:54.000,-9674007,1483162,657.180,-6722653.620,-12170232,1.2015504E7,15161284,5156844,1288054.8,10241322,10489072.0
1627,346,-14239064,2018-05-01 16:07:52.000,8266090,13012447,-468.870,-14118905.490,10671736,-1.1165278E7,5094773,-8292902,12076623.0,1865351,3818288.0
1628,1722,3420198,2020-03-01 01:19:01.000,16280135,-10601601,515.530,-12750626.360,6717230,1.2845539E7,-15499232,-11781061,3521713.3,11052507,2655008.0
1629,1219,9711159,2018-05-10 15:50:48.000,-1456613,-13131459,-526.170,1128431.250,12225660,-1509031.6,-5708784,13013079,7241829.5,-15504433,3573664.0
1630,567,7458717,2019-10-15 21:40:08.000,-541773,6633611,-185.690,-13437349.800,13397708,-3019834.0,7811640,-13998644,10374945.6,2804012,-10452496.0
1631,27,-11842616,2018-10-14 08:04:15.000,-2218660,6733089,282.920,-10044371.500,10235929,-5998071.0,-4078086,11081604,-14548046.4,-8558159,-9812560.0
1632,200,13890102,2018-04-18 09:20:53.000,7667874,8287791,324.790,-7098905.440,-12124982,-9016226.0,-14631209,-5654487,-6954882.0,6638664,8332096.0
1633,1361,-7960475,2019-06-30 10:54:04.000,-5983498,6300368,-469.530,-12575885.500,8705055,1.3762845E7,-12012596,15017989,-11999703.5,-2506271,7358624.0
1634,2297,-8701364,2018-04-16 05:22:55.000,-12240318,-8263119,-493.310,13592198.080,5033203,-4609236.5,-6236672,-3950413,2323219.8,3098268,-5523760.0
1635,830,4162461,2019-03-14 00:58:33.000,-7847927,-1506072,-196.140,1228954.350,9282163,-8504800.0,-12755652,918831,-2952483.8,-2099904,7595168.0
1636,1705,-1074171,2019-07-06 04:17:55.000,14187981,7046869,30.516,-9779880.640,6601676,1.2624478E7,16080794,-12561100,-6364232.8,-15084681,-15739792.0
1637,2146,3436762,2018-08-29 04:09:47.000,-3885165,5451281,341.260,12669936.940,-14485993,-1.1192121E7,-16080639,-554490,2369346.7,-2557334,14511472.0
1638,388,240118,2018-06-29 19:40:36.000,-8613586,-3863956,728.290,15442084.500,-408269,-400993.2,-11434416,6423268,11416337.9,7313969,11920672.0
1639,788,-16040507,2018-12-09 22:17:41.000,-8601112,-3979003,473.860,6221357.430,-4501385,-476217.38,975350,7781102,-9578036.1,-3203330,-9623456.0
1640,939,10839411,2019-08-04 04:25:08.000,2705763,-3414166,463.900,-4963018.800,14282550,678902.2,9916584,7193388,-6595994.8,9493161,-14189472.0
1641,2253,-15671261,2018-09-14 03:14:05.000,736322,-6002599,-660.250,9961563.730,7618616,1.6330153E7,-15695456,1611101,-9307940.8,-7325618,-1605808.0
1642,1091,13898859,2019-04-03 17:42:48.000,-16149879,11627742,120.398,-13560190.520,-12155235,4856471.0,-606373,8244842,-1308173.3,5753482,-6203008.0
1643,2349,12088140,2019-06-06 06:34:26.000,5814629,9906597,-45.404,-6085679.500,1794371,1.1278114E7,-10434071,-405567,5586134.8,1349797,8248064.0
1644,1789,-3149748,2019-03-10 04:39:52.000,7311803,-7163979,287.640,8563022.920,-6695860,-8816661.0,12729079,3198595,11696980.3,4432462,8552256.0
1645,1317,-10566737,2018-03-17 02:10:20.000,4535442,3267879,530.840,14100498.400,-10395851,918535.9,4289164,14626066,-14330752.2,-13795312,11308032.0
1646,245,7075257,2020-03-04 17:30:35.000,8509926,5642532,-179.040,-10814970.780,9301426,1236303.5,16016702,9355667,-1882664.4,-3508030,-5643504.0
1647,1802,7384795,2018-06-30 11:23:44.000,-11643223,-12722461,101.889,-5880999.620,-4314105,-1266582.6,-1868755,-7858780,8521216.2,-16261984,3377056.0
