3481,1293,1551,465,1243,-10182372,-10561041.51,-2.9793506E7,1.625624232E7,16922194.430,26177856.00,1.2026579E7,-1997979,-4280348
3482,948,1183,355,1293,-19940602,34716010.04,3.3644544E7,-2.418505055E7,4258735.030,-9076848.00,-6793944.5,-8521271,12472836
3483,166,1457,833,2037,-32213985,3273792.24,-1.938637E7,-2345606.34,-16490520.270,-29147264.00,-4290617.5,18667124,-246526
3484,299,1886,380,118,18028441,7065168.84,-4018697.8,1.197706875E7,34250568.860,-5347328.00,-5406586.5,-5550432,-18583463
3485,640,2129,348,1166,-1460688,32361982.51,1.6625238E7,1.432417229E7,8770686.660,32447088.00,2125290.0,15767270,34613962
3486,349,1939,1044,1211,-25482453,25409017.40,9421771.0,2.582175331E7,11295721.870,-17590936.00,1.4175321E7,26873710,-33748386
3487,90,342,1229,2248,17683367,-9697053.84,-1.6113953E7,-1.852104919E7,-9084837.150,20146272.00,3843906.8,-27259269,-29670101
3488,1535,277,337,2345,-6274447,882140.59,1954077.1,1175156.43,9363855.720,25179280.00,-1.6857564E7,-18740097,5569311
3489,123,366,242,72,-2304750,-21195830.55,2.0603872E7,956031.2,2347558.580,28556120.00,8885753.0,-3273563,-19697915
3490,988,2195,119,1306,-5170115,3779937.71,-64893.34,1.648177689E7,-18985590.340,-25792512.00,-9491024.0,34273216,-6314407
3491,1431,663,725,1321,-24157178,-13343757.90,-6655674.5,3.116781675E7,-12137627.630,10465944.00,-1.2856508E7,3193361,20674874
3492,41,1690,923,802,2792930,-8485526.55,4302931.0,-2.905646913E7,-30998139.120,-7426136.00,3.05676E7,-18739834,12007640
3493,155,1056,717,1521,12965024,-321529.76,1.5095896E7,-1.145906331E7,22127179.380,-7814496.00,1562394.5,28490104,5137733
3494,1283,1990,1418,2563,27665805,-4048270.42,-6702619.5,-1.419341099E7,20682429.150,25552720.00,1.2696097E7,-25271282,-3224199
3495,336,383,988,135,-723564,30909945.17,-7101266.5,1842453.56,27072838.610,29558232.00,7208091.0,723542,-32899601
3496,197,982,854,304,-22318119,30931665.12,-1.4198762E7,-2.829400002E7,-15323540.990,-9962240.00,-2.0537808E7,-8872040,-7442886
3497,930,1562,1064,2699,-27899778,10950115.69,-1.4598851E7,8220792.75,-29505110.640,-15377856.00,-1.2932359E7,-16849567,-31789644
3498,711,1114,144,2604,1409961,29002160.86,1.5942529E7,-3191780.44,10717810.750,13768528.00,-6270863.5,-29021124,20000127
3499,490,1877,886,918,23985965,7820965.13,1.8917686E7,1.998650633E7,-34068149.880,12367424.00,7160699.0,-14402144,27665096
3500,1130,55,8,331,-14312742,9069420.70,1347561.8,-2.996583547E7,33826353.480,7119984.00,118437.3,23874345,-24750754
3501,151,241,750,2553,-724919,-20750287.79,3.2654022E7,2.18532563E7,-20580844.690,23855648.00,8620150.0,31386974,-13624230
3502,617,2027,372,2606,-2536589,-14790544.72,1.5854879E7,-3.081047563E7,-26823572.190,33602312.00,-1.0879375E7,-7428359,5201801
3503,860,1267,221,326,-9824581,14249271.59,-2.0003316E7,1.507599799E7,-10106010.080,25448784.00,1341083.5,-18385082,351828
3504,470,1015,212,100,-21984510,3972713.64,3.40777E7,-2.584006949E7,34123992.590,1153408.00,-2.3539806E7,-6660132,32522022
3505,1566,1681,1778,633,-25740550,-15774575.51,2.7694868E7,-2.164443888E7,-33433491.290,783712.00,-1.839724E7,33443155,2894666
3506,1519,2255,794,1177,-3115752,-24761062.71,3.0285696E7,9863016.17,900990.110,19785436.00,1.3455595E7,-27866201,-17333655
3507,872,1062,517,1008,-19317326,13975498.47,-3.0359516E7,-8132201.72,9889027.440,-18634144.00,3.451784E7,-32589680,-6006272
3508,213,1265,1639,1361,23884250,-24285462.23,1.3129826E7,-2123040.21,-33267768.680,-3780048.00,3250643.8,-13296697,9251757
3509,1125,635,632,568,-19119760,-12481117.96,2.0946802E7,2.879406048E7,-29600088.760,31163520.00,-112330.06,22650049,-10266505
3510,1436,196,1119,1631,3808323,24210752.24,3.2573574E7,-9375520.23,-6875686.420,-1128016.00,2.138739E7,-25419201,-12205614
3511,993,943,177,2690,-19104557,10974438.14,-4947188.5,2.033209593E7,16857302.010,-30209540.00,-7474806.0,30572187,-31836982
3512,1580,492,1016,2114,25054595,19560471.97,1.3376321E7,-7857043.15,2375974.570,31915968.00,-1402790.6,-4333093,-16173853
3513,124,2156,1399,470,5977420,-804746.27,-1.9170508E7,-1.276513119E7,8991185.290,-25734896.00,1.7148436E7,22667002,11056077
3514,96,914,744,882,-23090581,17938799.44,-3.372702E7,-2.552865118E7,3268649.350,2537584.00,119696.56,2171501,15021
3515,297,2113,58,2088,-26029138,-4205956.59,4108311.2,5507691.89,26716464.650,18852156.00,1.4509767E7,-16405499,25949423
3516,254,1454,58,2659,-30092828,4776922.10,3822862.5,-4617486.96,10474999.330,-4209920.00,2.5032618E7,-22753597,28833301
3517,896,286,1471,73,10132722,13864569.56,-7371411.0,1.547608106E7,-28311715.270,-35004432.00,1.7382838E7,-25734135,-25852489
3518,1035,2242,1791,1289,30397498,24359334.82,-3.2018328E7,-1.058458714E7,31349352.040,5300960.00,1.895986E7,7041116,-10496971
3519,690,1983,1041,1512,7566457,-20187558.68,1.469948E7,62979.6,30825956.530,-14235232.00,1579691.4,30754872,28292193
3520,625,1443,1596,2084,-5529042,19469175.32,6640823.5,-8841418.18,-5677949.010,-4340944.00,-1.5703818E7,2802208,10152066
3521,1457,2357,1517,2577,-7509784,-24644783.09,-1863664.0,-3.481963617E7,8717454.650,-2882736.00,2.2187644E7,-26314147,27163036
3522,933,394,1585,2661,31523105,6968724.72,2.0853066E7,-2755745.56,-33921631.460,-27632768.00,9074261.0,-33719419,22091511
3523,624,2023,1346,1895,-15724536,-30741147.02,1.1381411E7,2.706635495E7,-6553873.160,-22131064.00,-1.2062337E7,14771702,-31290250
3524,140,2165,457,275,-23119091,-7735437.41,-2.37991E7,-2.176573392E7,-11197120.600,-784624.00,-1.6853298E7,-12789929,7426038
3525,723,813,1754,1853,-15125755,826601.50,1.3591888E7,1.50613762E7,-3093799.190,-13928608.00,-6655488.5,21792644,-27522195
3526,578,1501,346,2177,8999654,-6950410.45,1.3193053E7,-1.505309137E7,-27924133.160,-26228384.00,2.6407488E7,-15875105,-775013
3527,222,1728,464,1306,-33734688,12185409.45,-2.4148302E7,-4227006.03,25766368.770,-15567520.00,-3.0582024E7,13526581,70061
3528,798,1065,429,2106,6654686,26370341.81,1.2578265E7,9252033.59,-534507.630,-23985152.00,1.9425602E7,-15330791,715261
3529,1054,737,423,1045,-32539983,14735068.83,-2.1912618E7,1.129385742E7,-2549073.800,-12879440.00,3493577.0,18270141,-23509699
3530,161,237,1009,1030,21481720,15148251.66,2.8065754E7,4242552.68,24509283.500,9544624.00,2.9709902E7,27426915,13995165
3531,259,407,845,1029,-10328591,-10712596.01,-3.0221506E7,1.648984232E7,17165187.930,26553856.00,1.2199379E7,-2026700,-4341868
3532,558,972,1030,1124,-20226811,35214386.54,3.4127744E7,-2.453225055E7,4319874.030,-9207248.00,-6891544.5,-8643619,12651811
3533,268,1658,1275,2527,-32676308,3320767.74,-1.966477E7,-2379206.34,-16727366.270,-29565664.00,-4352217.5,18935222,-250126
3534,1598,1133,1839,321,18287291,7166459.34,-4076297.8,1.214906875E7,34742027.860,-5424128.00,-5484186.5,-5630116,-18850109
3535,146,2047,1368,716,-1481564,32826188.01,1.6863638E7,1.452977229E7,8896452.160,32912688.00,2155690.0,15993396,35110450
3536,1609,1153,203,1267,-25847837,25773494.40,9556971.0,2.619215331E7,11457800.370,-17843136.00,1.4378521E7,27259133,-34232526
3537,543,47,568,2021,17936876,-9835979.34,-1.6345153E7,-1.878664919E7,-9215136.150,20435072.00,3899106.8,-27650083,-30095536
3538,714,1086,782,855,-6364347,894652.09,1982077.1,1191956.43,9498014.220,25540080.00,-1.7099164E7,-19008856,5649155
3539,1224,1538,690,7,-2337719,-21499513.05,2.0899072E7,969631.2,2381299.580,28965320.00,9012953.0,-3320358,-19980279
3540,1398,848,611,2179,-5244320,3834165.21,-65693.34,1.671777689E7,-19257544.840,-26162112.00,-9627024.0,34764379,-6404770
3541,200,1351,1848,236,-24503280,-13534867.40,-6750874.5,3.161421675E7,-12311534.130,10615944.00,-1.3040508E7,3239076,20971027
3542,976,2149,262,2322,2832826,-8607166.55,4364531.0,-2.947246913E7,-31441902.120,-7532436.00,3.10052E7,-19008251,12179543
3543,1339,1296,1068,889,13150508,-326075.76,1.5311896E7,-1.162306331E7,22444049.880,-7926496.00,1584794.5,28897849,5211294
3544,46,1562,1709,1743,28061607,-4106202.42,-6798619.5,-1.439661099E7,20978291.150,25918320.00,1.2877697E7,-25633055,-3270412
3545,742,1214,1618,707,-733831,31352122.67,-7202866.5,1868853.56,27460050.610,29981032.00,7311291.0,733931,-33370142
3546,1550,265,1303,1412,-22637201,31373985.12,-1.4401962E7,-2.869880002E7,-15542789.990,-10104640.00,-2.0831408E7,-8999057,-7549243
3547,972,489,265,989,-28298567,11106592.69,-1.4807651E7,8338392.75,-29927107.640,-15597856.00,-1.3117159E7,-17090510,-32244148
3548,1531,1547,121,1174,1430183,29416819.36,1.6170529E7,-3237380.44,10871054.750,13965328.00,-6360463.5,-29435895,20285983
3549,1172,941,619,1643,24328651,7932598.63,1.9188086E7,2.027210633E7,-34554981.880,12544224.00,7263099.0,-14607977,28060381
3550,957,1432,1160,221,-14517303,9198878.70,1366761.8,-3.039383547E7,34309531.480,7221584.00,120037.3,24215404,-25104419
3551,1567,151,1034,1723,-735345,-21046744.29,3.3120422E7,2.21652563E7,-20874773.690,24196448.00,8743350.0,31835301,-13818734
3552,1195,2158,294,920,-2572676,-15001814.22,1.6081279E7,-3.125047563E7,-27206507.690,34082112.00,-1.1034575E7,-7534478,5276196
3553,1109,346,1790,1982,-9964843,14452701.59,-2.0288916E7,1.529119799E7,-10250130.080,25811984.00,1360283.5,-18647479,356891
3554,1404,107,1563,713,-22298350,4029357.14,3.45641E7,-2.620886949E7,34611021.090,1169808.00,-2.3875806E7,-6755177,32986133
