4061,606,1713,1710,611,-22097371,12694667.64,-5721588.5,2.351769593E7,19499276.510,-34941740.00,-8645206.0,35361581,-36825603
4062,305,2357,1468,2603,28978592,22622365.97,1.5470721E7,-9089043.15,2747351.070,36914368.00,-1622790.6,-5010528,-18706713
4063,934,2354,834,784,6914483,-930976.77,-2.2171308E7,-1.476273119E7,10400252.290,-29765296.00,1.9832436E7,26214519,12786613
4064,590,2305,487,783,-26704862,20746747.44,-3.900702E7,-2.952385118E7,3780182.350,2933584.00,137296.56,2511913,17424
4065,199,2152,1794,1203,-30103428,-4864768.59,4750711.5,6370091.89,30897388.650,21802356.00,1.6780168E7,-18973136,30010837
4066,37,480,462,1389,-34799942,5524773.60,4421262.5,-5339086.96,12112585.830,-4869920.00,2.8948618E7,-26313874,33342267
4067,1301,1557,308,1376,11718356,16031223.06,-8524211.0,1.789608106E7,-32737884.270,-40478032.00,2.0102038E7,-29757781,-29896403
4068,1068,570,587,2598,35149240,28169113.32,-3.7025528E7,-1.223898714E7,36250407.540,6128160.00,2.192546E7,8140478,-12137148
4069,246,2247,850,1452,8749529,-23343772.18,1.699628E7,71779.6,35645331.530,-16461632.00,1826091.4,35561542,32715244
4070,1263,52,1071,2463,-6391904,22509927.32,7679223.5,-1.022301818E7,-6566397.010,-5018544.00,-1.8159018E7,3240998,11738178
4071,1039,619,1118,2593,-8682692,-28494035.09,-2154064.0,-4.025803617E7,10079480.150,-3331536.00,2.5654844E7,-30424764,31406863
4072,627,1522,1319,2617,36446056,8056498.22,2.4109066E7,-3186945.56,-39218758.460,-31949168.00,1.0491061E7,-38984910,25539874
4073,659,2375,828,1323,-18179373,-35539270.02,1.3159011E7,3.129035495E7,-7576394.660,-25585064.00,-1.3945537E7,17078468,-36174107
4074,444,988,1128,2118,-26725876,-8941581.91,-2.75127E7,-2.516253392E7,-12944245.100,-907824.00,-1.9484498E7,-14786094,8583788
4075,895,934,230,71,-17486482,954817.50,1.5712688E7,1.74109762E7,-3575159.190,-16102208.00,-7693888.5,25191683,-31817860
4076,791,2189,1218,71,10404420,-8035686.95,1.5252253E7,-1.740269137E7,-32280782.160,-30320384.00,3.0525888E7,-18351722,-895749
4077,488,2124,156,569,-38995812,14086830.95,-2.7914702E7,-4887006.03,29783568.770,-17996320.00,-3.5351624E7,15635710,81001
4078,866,2121,1504,2205,7692002,30481272.81,1.4540665E7,1.069523359E7,-616870.130,-27725152.00,2.2452802E7,-17722141,826449
4079,43,1733,993,1507,-37612353,17030240.83,-2.5327018E7,1.305385742E7,-2947339.800,-14885840.00,4039177.0,21116077,-27173601
4080,779,1574,926,1619,24828344,17509016.66,3.2439354E7,4902552.68,28329193.000,11031824.00,3.43387E7,31698765,16177064
4081,253,2211,1307,1409,-11937000,-12379695.51,-3.4929504E7,1.905944232E7,19838116.430,30689856.00,1.4100179E7,-2342631,-5018588
4082,1146,1055,1031,1993,-23375104,40696528.04,3.9442944E7,-2.835145055E7,4992403.030,-10641648.00,-7965144.5,-9989447,14620536
4083,1384,1477,569,2467,-37761861,3837498.24,-2.272717E7,-2748806.34,-19332672.270,-34168064.00,-5029817.5,21884306,-289720
4084,1277,44,1184,2548,21134635,8280654.84,-4709897.5,1.404106875E7,40148076.860,-6268928.00,-6337786.5,-6506640,-21783221
4085,1208,1145,1458,1222,-1711194,37932448.51,1.9486038E7,1.679137229E7,10279872.660,38034288.00,2490090.0,18480782,40571818
4086,847,2105,232,1889,-29867061,29782741.40,1.1044171E7,3.026655331E7,13240663.870,-20617336.00,1.6613721E7,31498792,-39558072
4087,648,1598,721,2252,20725475,-11364159.84,-1.8888354E7,-2.170824919E7,-10648425.150,23611872.00,4506307.0,-31949043,-34775315
4088,1433,399,109,833,-7353241,1032278.59,2290077.2,1376756.43,10973757.720,29508880.00,-1.9756764E7,-21965199,6527439
4089,343,42,44,2020,-2700378,-24840020.55,2.4146272E7,1119231.2,2752450.580,33466520.00,1.0412153E7,-3835103,-23086289
4090,1030,413,455,876,-6060569,4430667.71,-74493.34,1.931377689E7,-22249044.340,-30227712.00,-1.1123024E7,40167178,-7398769
4091,1281,1719,1203,1947,-28310396,-15637071.90,-7798074.5,3.652461675E7,-14224505.630,12265944.00,-1.5064508E7,3741941,24228716
4092,1523,4,415,2668,3271688,-9945206.55,5042131.0,-3.404846913E7,-36323295.120,-8701736.00,3.58188E7,-21960832,14070482
4093,1371,1538,1217,2121,15190838,-376081.76,1.7687896E7,-1.342706331E7,25929625.380,-9158496.00,1831194.5,33383044,6020459
4094,1055,1644,1192,913,32415429,-4743454.42,-7854619.5,-1.663181099E7,24232773.150,29939920.00,1.4875297E7,-29612552,-3778755
4095,342,763,1124,1543,-846762,36216075.17,-8320466.5,2159253.56,31719382.610,34631832.00,8446491.0,848210,-38546099
4096,187,1970,674,2682,-26147097,36239505.12,-1.6637162E7,-3.315160002E7,-17954528.990,-11671040.00,-2.4061008E7,-10396244,-8719164
4097,1434,670,762,1275,-32685246,12827839.69,-1.710445E7,9631992.75,-34569074.640,-18017856.00,-1.5149959E7,-19740889,-37243686
4098,807,1514,1724,1812,1652631,33978062.86,1.867853E7,-3738980.44,12556738.750,16130128.00,-7346063.5,-33998370,23430399
4099,548,237,1388,1440,28098203,9160567.13,2.2162486E7,2.341370633E7,-39910133.880,14489024.00,8389499.0,-16872134,32408522
